鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
湖西鄉,土地,紅羅段1895地號,192.62,,一般農業區,農牧用地,1140801,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,340000,1765,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQNMLOKQHKGFAX57EA,0.0,0.0,0.0,無,001
湖西鄉,土地,紅羅段1895地號,64.21,,一般農業區,農牧用地,1140801,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,176000,2741,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPRNMLOKQHKGFAX67EA,0.0,0.0,0.0,無,001
湖西鄉,土地,湖西南段821地號,339.02,,一般農業區,農牧用地,1140807,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1200000,3540,,0.0,0,,RPRNMLSKQHKGFAX97DA,0.0,0.0,0.0,無,
馬公市,土地,馬公段193地號,17.0,住,,,1140805,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2200000,129412,,0.0,0,,RPQNMLSKQHKGFAX87DA,0.0,0.0,0.0,無,003
湖西鄉,土地,湖東新段883地號,984.39,,一般農業區,農牧用地,1140820,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3600000,3657,,0.0,0,,RPPNMLMLQHKGFAX27DA,0.0,0.0,0.0,無,
馬公市,土地,文寮段121地號,750.45,住,,,1140805,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,34051669,45375,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQNMLRLQHKGFAX87DA,0.0,0.0,0.0,無,
湖西鄉,土地,湖東新段243地號,34.84,,鄉村區,乙種建築用地,1140825,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,100000,2870,,0.0,0,,RPPNMLPLQHKGFAX57DA,0.0,0.0,0.0,無,
湖西鄉,土地,龍門南段651地號,309.62,,一般農業區,農牧用地,1140818,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,170000,549,,0.0,0,全部費用由買方支付親友、員工、共有人或其他特殊關係間之交易；,RPPNMLQLQHKGFAX67DA,0.0,0.0,0.0,無,
馬公市,房地(土地+建物)+車位,澎湖縣馬公市中華路２１８之２號三樓,27.55,住,,,1140802,土地2建物1車位1,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0821119,145.88,3,2,2,有,有,7000000,47985,升降機械,0.0,0,,RPPNMLMJQHKGFAX07DA,99.2,11.31,0.0,有,
