鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號,解約情形
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings,termination type
溪湖鎮,房地(土地+建物)+車位,彰化縣溪湖鎮田中路52號附近,26.51,住,,,1140512,土地3建物1車位1,八層,13,住宅大樓(11層含以上有電梯),見其他登記事項,鋼骨鋼筋混凝土造,,130.19,3,2,2,有,無,11500000,92948,坡道平面,18.3,1100000,,RPSNMLNKNHKGFHN07DB,中科A+,A1棟8號,
鹿港鎮,房地(土地+建物)+車位,彰化縣鹿港鎮海埔段236號,33.18,,鄉村區,乙種建築用地,1140511,土地1建物1車位1,五層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,116.55,3,2,2,有,無,9980000,83820,升降機械,7.03,800000,,RPPNMLPKNHKGFCN98CB,鹿江風華,B棟2號,
員林市,房地(土地+建物)+車位,彰化縣員林市員水路一段,35.17,,鄉村區,乙種建築用地,1140511,土地3建物1車位1,二層,6,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,,139.95,3,2,2,有,無,10300000,83349,坡道平面,31.37,1250000,,RPQNMLPKNHKGFDN66DB,員林A1晴逸心苑-華廈,2B3號,
二林鎮,房地(土地+建物),彰化縣二林鎮長春路,40.8,住,,,1140517,土地1建物1車位0,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,102.17,3,2,2,有,無,6690000,65479,,0.0,0,,RPRNMLTKNHKGFGN37CB,寀蘴大境,M1-3F棟0號,
員林市,房地(土地+建物)+車位,彰化縣員林市員集路一段,23.54,,特定農業區,甲種建築用地,1140515,土地1建物1車位1,四層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,118.38,2,2,2,有,無,9680000,88014,坡道平面,25.44,1500000,,RPPNMLKLNHKGFDN68CB,國雄楓丹白露,H棟4F-1號,
員林市,房地(土地+建物)+車位,彰化縣員林市員集路一段,23.54,,特定農業區,甲種建築用地,1140520,土地1建物1車位1,十層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,118.38,2,2,2,有,無,10850000,96299,坡道平面,25.44,1900000,,RPRNMLKLNHKGFDN88CB,國雄楓丹白露,H棟10F-1號,
田尾鄉,房地(土地+建物)+車位,彰化縣田尾鄉光復路三段,20.65,,鄉村區,乙種建築用地,1140513,土地2建物1車位1,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,81.61,2,2,1,有,無,7300000,95602,一樓平面,13.62,800000,,RPPNMLKLNHKGFFN88CB,山沐上上景,C棟5號,
花壇鄉,房地(土地+建物),彰化縣花壇鄉金城街,79.01,,鄉村區,乙種建築用地,1140513,土地2建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,137.35,4,2,3,有,無,12920000,94066,,0.0,0,,RPPNMLLLNHKGFAN48CB,大樣城美,B棟3號,
彰化市,房地(土地+建物)+車位,彰化縣彰化市三福街,23.16,住,,,1140517,土地2建物1車位1,四層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,142.58,3,2,2,有,無,16480000,128947,坡道平面,29.51,1900000,,RPPNMLNLNHKGFAN68CB,三福宅邸,D棟0號,
二林鎮,房地(土地+建物)+車位,彰化縣二林鎮長春路,40.8,住,,,1140522,土地1建物1車位1,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,120.15,3,2,2,有,無,7690000,65479,一樓平面,17.98,1000000,,RPPNMLQLNHKGFGN96CB,寀蘴大境,G1-3F棟154號,
田尾鄉,房地(土地+建物)+車位,彰化縣田尾鄉光復路三段,25.31,,鄉村區,乙種建築用地,1140519,土地2建物1車位1,六層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,96.94,3,2,2,有,無,8100000,87614,一樓平面,13.62,800000,,RPPNMLRLNHKGFFN96CB,山沐上上景,B棟2號,
彰化市,房地(土地+建物)+車位,彰化縣彰化市瑞陽街跟埔陽街53巷路口,23.55,住,,,1140515,土地1建物1車位1,八層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,135.43,3,2,2,有,無,14750000,116479,坡道平面,22.62,1610000,,RPPNMLSLNHKGFAN56CB,中山富域,B棟1號,
鹿港鎮,房地(土地+建物)+車位,彰化縣鹿港鎮復興南路268號旁,27.92,住,,,1140512,土地9建物1車位1,五層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,146.01,3,2,2,有,無,14920000,115978,坡道平面,30.73,1550000,,RPPNMLSLNHKGFCN76CB,青成康堤,5F-B號,
鹿港鎮,房地(土地+建物)+車位,彰化縣鹿港鎮復興南路268號旁,27.92,住,,,1140517,土地9建物1車位1,三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,153.29,3,2,2,有,無,14700000,112769,坡道平面,38.01,1700000,,RPQNMLSLNHKGFCN86CB,青成康堤,3F-B號,
鹿港鎮,房地(土地+建物)+車位,彰化縣鹿港鎮復興南路268號旁,27.92,住,,,1140513,土地9建物1車位1,十三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,145.94,3,2,2,有,無,15330000,119608,坡道平面,30.73,1550000,,RPRNMLSLNHKGFCN96CB,青成康堤,13F-A號,
鹿港鎮,房地(土地+建物)+車位,彰化縣鹿港鎮復興南路268號旁,27.92,住,,,1140513,土地9建物1車位1,七層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,145.94,3,2,2,有,無,15290000,119260,坡道平面,30.73,1550000,,RPSNMLSLNHKGFCN07CB,青成康堤,7F-A號,
鹿港鎮,房地(土地+建物)+車位,彰化縣鹿港鎮復興南路268號旁,27.92,住,,,1140512,土地9建物1車位1,五層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,144.86,3,2,2,有,無,14790000,115789,坡道平面,29.65,1450000,,RPTNMLSLNHKGFCN17CB,青成康堤,5F-A號,
大村鄉,房地(土地+建物)+車位,彰化縣大村鄉中正東路98巷,35.61,,鄉村區,乙種建築用地,1140520,土地1建物1車位1,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,107.14,3,2,2,有,無,10160000,95052,一樓平面,14.98,1400000,,RPQNMLSLNHKGFDN96CB,村上天悅,C棟5-4號,
大村鄉,房地(土地+建物)+車位,彰化縣大村鄉中正東路98巷,36.78,,鄉村區,乙種建築用地,1140526,土地1建物1車位1,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,110.17,3,2,2,有,無,10720000,97909,一樓平面,14.98,1400000,,RPRNMLSLNHKGFDN07CB,村上天悅,B棟2-5號,
大村鄉,房地(土地+建物),彰化縣大村鄉中正東路98巷,28.87,,鄉村區,乙種建築用地,1140526,土地1建物1車位0,二層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,74.69,2,2,2,有,無,6700000,89704,,0.0,0,,RPSNMLSLNHKGFDN17CB,村上天悅,A棟5-2號,
