編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPPNMLOKNHKGFBJ48CC,18,23.14,住家用,鋼筋混凝土造,96年7月12日,五層,,
RPPNMLTKNHKGFBJ98CC,14,66.96,住家用,鋼筋混凝土造,99年12月14日,十五層,,
RPPNMLNLNHKGFBJ48CC,9,77.28,住家用,鋼筋混凝土造,105年6月8日,二十七層,,
RPPNMLTKNHKGFBJ98CC,14,43.39,本共有部分之項目有防空避難室、停車空間、垃圾處理室、管理空間、廣場式開放空間、蓄水池、消防泵浦室等七項,鋼筋混凝土造,99年12月14日,十五層,,
RPPNMLTKNHKGFBJ98CC,14,16.31,本共有部分之項目有梯間等一項,鋼筋混凝土造,99年12月14日,十五層,,
RPPNMLNLNHKGFBJ48CC,9,23.89,本共有部分之項目有管委會使用空間、樓梯間、機械室、水箱等四項,鋼筋混凝土造,105年6月8日,二十七層,,
RPPNMLNLNHKGFBJ48CC,9,42.79,本共有部分之項目有防空避難室兼停車空間、停車空間等二項,鋼筋混凝土造,105年6月8日,二十七層,,
RPVNMLNLNHKGFBJ09CC,20,23.14,住家用,鋼筋混凝土造,94年8月25日,五層,,
RPQOMLOKNHKGFBJ68CC,18,26.00,住商用,鋼筋混凝土造,96年4月12日,四層,,
RPPNMLKLNHKGFBJ18CC,18,296.20,工業用,鋼筋混凝土造,96年6月7日,八層,,
RPPNMLKLNHKGFBJ18CC,18,257.92,工業用,鋼筋混凝土造,96年6月7日,八層,,
RPQNMLNLNHKGFBJ58CC,20,23.14,商業用,鋼筋混凝土造,94年1月4日,五層,,
RPWNMLKLNHKGFBJ88CC,11,23.10,工業用,鋼筋混凝土造,103年11月20日,四層,,
RPQNMLMLNHKGFBJ48CC,32,91.61,住家用,鋼筋混凝土造,82年7月16日,五層,,
RPQNMLMLNHKGFBJ48CC,32,8.65,住家用,鋼筋混凝土造,82年7月16日,五層,,
