鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
鹿谷鄉,土地,新初鄉段1191地號,816.57,,一般農業區,農牧用地,1140804,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,734913,900,,0.0,0,,RPPNMLRJQHKGFDM76DA,0.0,0.0,0.0,無,
魚池鄉,土地,九族段24地號,80.0,,一般農業區,農牧用地,1140806,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,105000,1313,,0.0,0,,RPPNMLRJQHKGFCM66DA,0.0,0.0,0.0,無,
中寮鄉,土地,鄉親寮段25-1地號,192.0,,山坡地保育區,農牧用地,1140807,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,91185,475,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLOKQHKGFAM98EA,0.0,0.0,0.0,無,
草屯鎮,土地,中興段754地號,0.21,,特定農業區,殯葬用地,1140808,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1250,0,,0.0,0,,RPQNMLPKQHKGFBM56DA,0.0,0.0,0.0,無,0001
竹山鎮,土地,菩提段685-12地號,68.0,,,,1140806,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1270000,18676,,0.0,0,未登記建物；包含公共設施保留地用地；,RPUNMLMKQHKGFDM86DA,0.0,0.0,0.0,無,
竹山鎮,土地,山坪頂段166-1636地號,1019.0,,山坡地保育區,林業用地,1140814,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,80000,79,,0.0,0,,RPQNMLTKQHKGFDM17DA,0.0,0.0,0.0,無,0002
南投市,土地,包尾段683地號,165.0,農,,,1140801,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3493000,21170,,0.0,0,,RPRNMLRJQHKGFAM66DA,0.0,0.0,0.0,無,
南投市,土地,包尾段683-6地號,198.0,農,,,1140801,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,4186000,21141,,0.0,0,,RPTNMLRJQHKGFAM86DA,0.0,0.0,0.0,無,
南投市,房地(土地+建物),南投縣南投市自強一街１１０號,60.13,住,,,1140808,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1140428,136.45,3,3,3,有,無,13500000,98937,,0.0,0,,RPQNMLTKQHKGFAM86DA,129.86,0.0,6.59,無,
