編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPWNMLLKQHKGFAO86DA,10,.04,辦公室,鋼筋混凝土造,104年10月30日,二十四層,一層,持分移轉
RPWNMLLKQHKGFAO86DA,10,117.92,集合住宅,鋼筋混凝土造,104年10月30日,二十四層,十七層 陽台 雨遮,全筆移轉
RPWNMLLKQHKGFAO86DA,10,21.36,共有部分,鋼筋混凝土造,104年10月30日,二十四層,,持分移轉
RPWNMLLKQHKGFAO86DA,10,58.08,共有部分,鋼筋混凝土造,104年10月30日,二十四層,,持分移轉
RPWNMLLKQHKGFAO86DA,10,35.40,共有部分,鋼筋混凝土造,104年10月30日,二十四層,,持分移轉
RPPNMLNKQHKGFAO98DA,31,64.20,住家用,鋼筋混凝土造,84年1月21日,七層,五層 陽台,全筆移轉
RPPNMLNKQHKGFAO98DA,31,8.71,共有部分,鋼筋混凝土造,84年1月21日,七層,,持分移轉
RPPNMLNKQHKGFAO98DA,31,15.57,共有部分,鋼筋混凝土造,84年1月21日,七層,,持分移轉
RPUNMLOKQHKGFAO96DA,18,28.34,集合住宅,鋼筋混凝土造,96年6月25日,七層,二層 陽台 雨遮,全筆移轉
RPUNMLOKQHKGFAO96DA,18,9.90,樓梯間、水箱、機械室,鋼筋混凝土造,96年6月25日,七層,,持分移轉
RPUNMLOKQHKGFAO96DA,18,3.19,防空避難室兼停車空間,鋼筋混凝土造,96年6月25日,七層,,持分移轉
RPPNMLPKQHKGFAO56DA,24,98.28,店舖、住宅,鋼筋混凝土造,90年4月3日,三層,一層 二層 三層 陽台 屋頂突出物 見其他登記事項,持分移轉
RPXNMLPKQHKGFAO37DA,27,100.05,住家用,鋼筋混凝土造,87年6月15日,十層,九層 陽台,全筆移轉
RPXNMLPKQHKGFAO37DA,27,20.93,共有部分,鋼筋混凝土造,87年6月15日,十層,,持分移轉
RPXNMLPKQHKGFAO37DA,27,50.87,共有部分,鋼筋混凝土造,87年6月15日,十層,,持分移轉
RPOOMLPLQHKGFAO66DA,33,25.81,住家用,鋼筋混凝土造,81年3月31日,七層,六層,全筆移轉
RPOOMLPLQHKGFAO66DA,33,10.07,共有部分,鋼筋混凝土造,81年3月31日,000,,持分移轉
RPPNMLMJRHKGFAO98EA,50,45.49,住家用,加強磚造,64年10月15日,二層,一層,全筆移轉
RPUNMLSLQHKGFAO47DA,28,20.40,住家用,鋼筋混凝土造,86年7月7日,五層,三層 陽台,全筆移轉
RPUNMLSLQHKGFAO47DA,28,8.33,共有部分,鋼筋混凝土造,86年7月7日,五層,,持分移轉
RPUNMLSLQHKGFAO47DA,28,.50,住家用,鋼筋混凝土造,86年7月7日,四層,一層,持分移轉
RPUNMLSLQHKGFAO47DA,28,.50,住家用,鋼筋混凝土造,86年7月7日,四層,三層,持分移轉
RPPNMLLLQHKGFAO88DA,43,106.74,住家用,加強磚造,,二層,一層 二層,全筆移轉
RPOPMLKLQHKGFAO88DA,7,49.70,集合住宅,鋼筋混凝土造,108年2月1日,十四層,十一層 陽台 雨遮,全筆移轉
RPOPMLKLQHKGFAO88DA,7,41.94,共有部分,鋼筋混凝土造,108年2月1日,十四層,,持分移轉
RPOPMLKLQHKGFAO88DA,7,10.76,共有部分,鋼筋混凝土造,108年2月1日,十四層,,持分移轉
RPQNMLNJRHKGFAO09DA,,156.60,住家,加強磚造,,二層,一層 二層 三層,全筆移轉
RPPOMLQJQHKGFAO66DA,,17.25,住家用,磚造,10年10月0日,一層,一層,持分移轉
RPSOMLMJRHKGFAO66DA,4,64.26,集合住宅,鋼筋混凝土造,110年12月7日,五層,二層 陽台,全筆移轉
RPSOMLMJRHKGFAO66DA,4,24.14,共有部分,鋼筋混凝土造,110年12月7日,五層,,持分移轉
RPTOMLMJRHKGFAO76DA,11,111.78,集合住宅,鋼筋混凝土造,103年6月25日,十七層,十五層 陽台 雨遮,全筆移轉
RPTOMLMJRHKGFAO76DA,11,45.22,共有部分,鋼筋混凝土造,103年6月25日,十七層,,持分移轉
RPTOMLMJRHKGFAO76DA,11,39.55,共有部分,鋼筋混凝土造,103年6月25日,十七層,,持分移轉
RPQNMLRLQHKGFAO96DA,30,190.01,住宅、停車空間,鋼筋混凝土造,85年2月12日,三層,一層 二層 三層 陽台 屋頂突出物 雨遮 地下層,全筆移轉
RPQNMLSJPHKGFAO76DA,,268.13,工商用,鋼筋混凝土造,,四層,一層 二層 三層 四層 陽台 平台 露台,全筆移轉
RPPNMLLJRHKGFAO88EA,,41.92,住家用,加強磚造,,一層,一層 騎樓,持分移轉
RPUNMLRLQHKGFAO47EA,32,71.69,住商用,鋼筋混凝土造,82年7月12日,五層,二層 陽台,全筆移轉
RPUNMLRLQHKGFAO47EA,32,9.86,共有部分,鋼筋混凝土造,82年7月12日,五層,,持分移轉
RPQNMLLJRHKGFAO98EA,28,107.13,住家用,鋼筋混凝土造,86年7月10日,十三層,四層 陽台 花台,全筆移轉
RPQNMLLJRHKGFAO98EA,28,50.38,共有部分,鋼筋混凝土造,86年7月10日,十三層,,持分移轉
RPQOMLMJRHKGFAO09DA,11,22.96,集合住宅,鋼筋混凝土造,103年10月20日,十一層,三層 陽台,全筆移轉
RPQOMLMJRHKGFAO09DA,11,28.59,共有部分,鋼筋混凝土造,103年10月20日,十一層,,持分移轉
RPTOMLTKQHKGFAO47DA,27,121.41,住家用,鋼筋混凝土造,88年1月21日,十四層,九層 陽台,全筆移轉
RPTOMLTKQHKGFAO47DA,27,.22,管理員室,鋼筋混凝土造,88年1月21日,十四層,地下三層,持分移轉
RPTOMLTKQHKGFAO47DA,27,17.62,共有部分,鋼筋混凝土造,88年1月21日,十四層,,持分移轉
RPTOMLTKQHKGFAO47DA,27,.00,共有部分,鋼筋混凝土造,88年1月21日,十四層,,持分移轉
RPTOMLTKQHKGFAO47DA,27,2.66,共有部分,鋼筋混凝土造,88年1月21日,十四層,,持分移轉
RPTOMLTKQHKGFAO47DA,27,.00,共有部分,鋼筋混凝土造,88年1月21日,十四層,,持分移轉
