鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號,解約情形
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings,termination type
台東市,房地(土地+建物)+車位,臺東縣臺東市永福路130號旁,21.71,商,,,1140511,土地1建物1車位1,二層,14,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,150.0,3,2,2,有,無,9790000,76764,坡道平面,33.67,860000,,RPPNMLKLNHKGFAV56CB,賦麗琚,甲棟2D號,
台東市,房地(土地+建物),臺東縣臺東市梧州段473，472-11地號,31.69,住,,,1140516,土地2建物1車位0,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,82.11,2,2,1,有,無,8980000,109365,,0.0,0,,RPQNMLNJOHKGFAV86CB,文山朗朗,1棟5B號,1140911全部解約
台東市,房地(土地+建物)+車位,臺東縣臺東市梧州段473，472-11地號,31.82,住,,,1140529,土地2建物1車位1,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,110.96,2,2,1,有,無,9960000,108646,一樓平面,28.49,1000000,,RPPNMLQJOHKGFAV07CB,文山朗朗,1棟5D號,
台東市,房地(土地+建物)+車位,臺東縣臺東市蘭州街90巷10號旁,43.21,住,,,1140516,土地1建物1車位1,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,127.76,2,2,2,有,無,11630000,96570,一樓平面,18.72,1100000,,RPQNMLQJOHKGFAV17CB,文豐書院II,A棟4A號,
台東市,房地(土地+建物),臺東縣臺東市安和路102巷12號附近,34.07,住,,,1140603,土地1建物1車位0,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,101.73,2,2,2,有,無,8050000,79131,,0.0,0,,RPPNMLKKOHKGFAV56CB,欣贊C電梯公寓,C棟4B號,
台東市,房地(土地+建物)+車位,臺東縣臺東市志航一街76號旁,52.91,住,,,1140523,土地1建物1車位1,五層,5,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,,118.7,3,2,2,有,無,10800000,90986,其他,0.0,0,,RPPNMLQKOHKGFAV17CB,心棧三期,A棟5A1號,
台東市,房地(土地+建物)+車位,臺東縣臺東市志航一街76號旁,52.91,住,,,1140524,土地1建物1車位1,三層,5,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,,118.7,3,2,2,有,無,10800000,90986,其他,0.0,0,,RPQNMLQKOHKGFAV27CB,心棧三期,A棟3A2號,
台東市,房地(土地+建物)+車位,臺東縣臺東市中興路三段,29.99,住,,,1140615,土地1建物1車位1,三層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,102.59,2,2,1,有,無,7600000,77124,一樓平面,22.2,1400000,車位編號:18,RPRNMLKLOHKGFAV86CB,三銳大和3,E棟6號,
台東市,房地(土地+建物),臺東縣臺東市仁七街380號旁,29.22,住,,,1140606,土地1建物1車位0,一層,4,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,61.53,1,1,1,有,無,6300000,102389,,0.0,0,交易總價含下列非屬預售屋價格之費用:裝潢費100000元；傢俱設備費100000元；,RPSNMLKLOHKGFAV96CB,金順利建設1期(幸福仁七優質華廈),1A號,
台東市,房地(土地+建物),臺東縣臺東市仁七街380號旁,29.22,住,,,1140606,土地1建物1車位0,一層,4,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,61.53,1,1,1,有,無,6300000,102389,,0.0,0,交易總價含下列非屬預售屋價格之費用:裝潢費100000元；傢俱設備費100000元；,RPTNMLKLOHKGFAV07CB,金順利建設1期(幸福仁七優質華廈),1B號,
台東市,房地(土地+建物)+車位,臺東縣臺東市興安路一段500號旁,52.03,住,,,1140530,土地1建物1車位1,一層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,123.46,3,2,2,有,無,10000000,80998,其他,0.0,800000,,RPPNMLOLOHKGFAV07CB,欣輝興安286集合住宅,1A號,
台東市,房地(土地+建物)+車位,臺東縣臺東市新站路98巷36號旁,34.01,住,,,1140613,土地1建物1車位1,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,113.4,3,2,2,有,無,8650000,80281,一樓平面,13.75,650000,,RPQNMLOLOHKGFAV17CB,欣贊A電梯公寓,4B號,
台東市,房地(土地+建物)+車位,臺東縣臺東市安和路102巷12號附近,33.8,住,,,1140615,土地1建物1車位1,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,114.68,2,2,2,有,無,9000000,81244,一樓平面,13.75,800000,,RPRNMLOLOHKGFAV27CB,欣贊C電梯公寓,C棟5B號,
台東市,房地(土地+建物)+車位,臺東縣臺東市安和路102巷12號附近,32.1,住,,,1140615,土地1建物1車位1,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,109.59,2,2,2,有,無,9000000,85559,一樓平面,13.75,800000,,RPSNMLOLOHKGFAV37CB,欣贊C電梯公寓,C棟5A號,
台東市,房地(土地+建物)+車位,臺東縣臺東市安和路102巷12號附近,28.64,住,,,1140611,土地1建物1車位1,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,99.21,2,2,2,有,無,7550000,79569,一樓平面,13.75,750000,,RPTNMLOLOHKGFAV47CB,欣贊C電梯公寓,C棟5C號,
