鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
柳營區,土地,山子段426地號,1529.33,,特定農業區,農牧用地,1140901,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3380066,2210,,0.0,0,,RPPNMLOJRHKGFDD38EA,0.0,0.0,0.0,無,
善化區,土地,善文段301-1地號,3.05,都市：其他:道路用地,,,1140902,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,198000,64918,,0.0,0,包含公共設施保留地用地；,RPTPMLMJRHKGFHD09DA,0.0,0.0,0.0,無,
玉井區,土地,玉中段455地號,20.28,住,,,1140902,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,276062,13613,,0.0,0,,RPPNMLNJRHKGFJD78DA,0.0,0.0,0.0,無,
北區,建物,臺南市北區公園路８６２巷３號,0.0,,,,1140904,土地0建物1車位0,一層,四層,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,0751024,29.79,1,0,1,有,無,3000000,100705,,0.0,0,親友之間買賣，建物為商業用市場攤位，土地為仁愛之家所有，建物坐落之土地只有租賃權，；建物坐落地號：實踐段944地號；親友、員工、共有人或其他特殊關係間之交易；市場攤位；,RPSNMLRJRHKGFAD58DA,29.79,0.0,0.0,無,
官田區,土地,湖山段745地號,53.37,住,,,1140902,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1049250,19660,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPTNMLSJRHKGFFD66DA,0.0,0.0,0.0,無,
關廟區,土地,北花段1071地號,12.93,住,,,1140902,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,351000,27146,,0.0,0,,RPVNMLMJRHKGFID56DA,0.0,0.0,0.0,無,
安南區,土地,淵西段1027-1地號,0.46,都市：其他:細部計畫道路用地,,,1140903,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,8234,0,,0.0,0,,RPPNMLSJRHKGFBD58EA,0.0,0.0,0.0,無,
鹽水區,土地,三和段294地號,81.55,,鄉村區,乙種建築用地,1140902,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,900000,11036,,0.0,0,土地增值稅由買方負擔親友、員工、共有人或其他特殊關係間之交易；,RPPNMLTJRHKGFDD88EA,0.0,0.0,0.0,無,
柳營區,土地,大腿段899地號,111.22,,鄉村區,乙種建築用地,1140905,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1162944,10456,,0.0,0,,RPPNMLKKRHKGFDD08EA,0.0,0.0,0.0,無,
