鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號,出租型態,有無管理員,租賃期間,有無電梯,附屬設備,租賃住宅服務
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,Rental type,Residential Manager,Rental period,elevator,equipment,Rental residential services
東區,租賃房屋,臺南市東區富農街二段１０８巷１號,0.0,,,,1140512,土地0建物0車位0,全,3,透天厝,住商用,鋼筋混凝土造,0680806,19.84,6,1,7,有,無,有,8500,428,,0.0,0,水費100元/月,RPUNMLNKNHKGFCD38CC,分租套房,無,1140520~1150519,無,冷氣、熱水器、洗衣機、電視機、冰箱,
官田區,租賃房屋,臺南市官田區二鎮８７之６５號,61.24,商,,,1140513,土地1建物1車位0,全,4,透天厝,住商用,鋼筋混凝土造,0840123,184.73,4,2,3,有,無,有,19000,103,,0.0,0,,RPPNMLNKNHKGFFD18CC,整棟(戶)出租,無,1140520~1160519,無,冷氣、熱水器、洗衣機、電視機,
永康區,土地,東灣段1036地號,221.43,商,,,1140513,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,無,8000,36,,0.0,0,,RPROMLNKNHKGFKD98CC,,,1140520~1150519,,,
北區,租賃房屋,臺南市北區大武街３０４之２號,0.0,,,,1140512,土地0建物0車位0,全,4,透天厝,住家用,鋼筋混凝土造,0730106,11.77,23,0,21,有,無,有,5000,425,,0.0,0,租金總額含水費；網路費；含增建或未登記建物；續租案件；,RPQNMLOKNHKGFAD87CC,分租套房,無,1140701~1150630,無,冷氣、熱水器、冰箱、網路,一般轉租
中西區,租賃房屋,臺南市中西區建業街３７巷２號五樓之４,0.0,,,,1140514,土地0建物0車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0740529,18.6,4,1,4,有,無,有,7000,376,,0.0,0,多人共同承租2；租金總額含水費；網路費；租賃建物部分範圍，且未計入共有部分面積；,RPVNMLOKNHKGFAD38CC,分租套房,無,1140514~1150514,無,冷氣、熱水器、洗衣機、電視機、冰箱、網路,一般代管
安南區,租賃房屋,臺南市安南區海佃路四段４５８號１樓,0.0,,,,1140512,土地0建物1車位0,一層,3,店面(店鋪),店舖、住宅,鋼筋混凝土造,1120605,45.23,3,2,4,有,無,無,15000,332,,0.0,0,租賃期間有約定不同租金114/5/15-114/6/14免租金裝潢搬遷期114/6/15-116/5/14壹萬伍仟元116/5/15-119/5/14壹萬柒仟元；,RPPNMLOKNHKGFBD87CC,,無,1140515~1190514,無,,
東區,租賃房屋,臺南市東區裕豐街１６３巷１７號,0.0,,,,1140514,土地0建物0車位0,全,2,透天厝,住家用,加強磚造,0630425,16.5,3,1,3,有,無,有,8500,515,,0.0,0,租金總額含水費；網路費；含增建或未登記建物；,RPXNMLOKNHKGFCD78CC,分租套房,無,1140514~1150514,無,冷氣、熱水器、洗衣機、電視機、冰箱、網路,一般代管
善化區,租賃房屋,臺南市善化區中山路２４０巷１之４９號,0.0,,,,1140512,土地0建物0車位0,全,4,透天厝,住宅，樓梯間,鋼筋混凝土造,0960919,14.57,16,1,16,有,無,有,8500,583,,0.0,0,租金總額含水費；網路費；含增建或未登記建物；,RPRNMLOKNHKGFHD68CC,分租套房,無,1140512~1161228,無,冷氣、熱水器、洗衣機、電視機、冰箱、網路,一般代管
新市區,租賃房屋,臺南市新市區社內１９６之２號,0.0,,,,1140512,土地0建物0車位0,全,5,透天厝,住家用,鋼筋混凝土造,1021202,18.0,27,0,27,有,無,有,7700,428,,0.0,0,租金總額含管理費；水費；網路費；續租案件；,RPVNMLOKNHKGFHD09CC,分租套房,無,1140522~1141221,有,冷氣、熱水器、洗衣機、電視機、冰箱、網路,一般轉租
仁德區,租賃房屋,臺南市仁德區文賢路二段１５巷１８弄１７號３樓之２,0.0,,,,1140512,土地0建物0車位0,三層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0920910,18.18,5,2,5,有,無,有,11500,633,,0.0,0,307租金總額含水費；網路費；其他垃圾代收費；,RPRNMLOKNHKGFID78CC,分租套房,無,1140512~1150511,有,冷氣、熱水器、洗衣機、電視機、冰箱、網路,一般轉租
歸仁區,租賃房屋,臺南市歸仁區武東一街４９巷６８號二樓之６,0.0,,,,1140512,土地0建物1車位0,二層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860721,45.55,1,0,1,有,有,有,4600,101,,0.0,0,台南市社會住宅包租代管第三期計畫。續租案件；,RPSNMLOKNHKGFID88CC,獨立套房,有,1140526~1150525,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅包租轉租
永康區,租賃房屋,臺南市永康區大灣路７６４巷５８號３樓之３,0.0,,,,1140512,土地0建物1車位0,三層,6,華廈(10層含以下有電梯),辦公室,鋼筋混凝土造,0940708,16.64,1,0,1,有,有,有,4000,240,,0.0,0,含增建或未登記建物；續租案件；,RPUNMLOKNHKGFKD66CC,獨立套房,有,1140705~1150704,有,冷氣、熱水器、電視機、冰箱、網路,一般代管
北區,租賃房屋,臺南市北區長榮路五段４１巷１３號二樓之１,0.0,,,,1140512,土地0建物1車位0,二層,14,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,0920916,168.88,3,2,2,有,有,有,15000,89,,0.0,0,台南市社會住宅包租代管第四期計畫。未租賃車位，建物登記含有車位面積；,RPUNMLPKNHKGFAD38CC,整棟(戶)出租,有,1140515~1150514,有,冷氣、熱水器、洗衣機、瓦斯或天然氣,社會住宅包租轉租
安平區,租賃房屋+車位,臺南市安平區永華路二段３８３號１８樓,0.0,,,,1140513,土地0建物1車位1,十八層,22,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土構造,1101213,121.93,2,1,2,有,有,有,24000,197,坡道平面,32.44,0,租金總額含管理費；,RPWNMLPKNHKGFAD58CC,整棟(戶)出租,有,1140601~1150531,有,冷氣、洗衣機、電視機,
安平區,租賃房屋,臺南市安平區郡平路５２號十三樓之２,0.0,,,,1140512,土地0建物1車位0,十三層,14,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,0960719,165.77,3,2,2,有,有,有,17000,103,,0.0,0,台南市不動產租賃公會民間住宅包租代管第四期計畫。多人共同承租2；,RPXNMLPKNHKGFAD68CC,整棟(戶)出租,有,1140523~1150522,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租
安平區,租賃房屋,臺南市安平區建平十七街１５７號四樓之６,0.0,,,,1140512,土地0建物1車位0,四層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0821213,117.12,3,1,1,有,有,有,18000,154,,0.0,0,台南市政府包租代管第4期計畫之物件。,RPOOMLPKNHKGFAD87CC,整棟(戶)出租,有,1140512~1150511,有,冷氣、熱水器、洗衣機、電視機、瓦斯或天然氣,社會住宅代管
中西區,租賃房屋,臺南市中西區樹林街二段１７５巷７號二樓,0.0,,,,1140513,土地0建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0750710,108.07000000000001,3,1,2,有,有,無,14000,130,,0.0,0,台南市不動產租賃公會民間住宅包租代管第四期計畫。,RPQOMLPKNHKGFAD08CC,整棟(戶)出租,有,1140516~1150515,無,冷氣、熱水器、瓦斯或天然氣,社會住宅代管
安平區,租賃房屋,臺南市安平區健康路三段３３１號四樓之１,0.0,,,,1140513,土地0建物1車位0,四層,26,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土構造,1060124,124.97,3,2,2,有,有,有,18632,149,,0.0,0,台南市社會住宅包租代管 增辦第4期計畫 公會版，租金已打8折；水、電、瓦斯、網路費由承租人負擔。管理費2368元。,RPSOMLPKNHKGFAD28CC,整棟(戶)出租,有,1140516~1150515,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租
