編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPPNMLNKNHKGFFD18CC,30,184.73,住商用,鋼筋混凝土造,84年1月23日,四層,,
RPSNMLOKNHKGFID88CC,28,31.45,住家用,鋼筋混凝土造,86年7月21日,六層,,
RPSNMLOKNHKGFID88CC,28,14.10,共有部分,鋼筋混凝土造,86年7月21日,六層,,
RPRNMLOKNHKGFID78CC,22,18.18,住家用,鋼筋混凝土造,92年9月10日,十層,,
RPVNMLOKNHKGFHD09CC,11,18.00,住家用,鋼筋混凝土造,102年12月2日,五層,,
RPRNMLOKNHKGFHD68CC,18,14.57,住宅，樓梯間,鋼筋混凝土造,96年9月19日,四層,,
RPPNMLPKNHKGFCD08CC,30,23.22,住家用,鋼筋混凝土造,84年11月6日,二十層,,
RPRNMLPKNHKGFBD18CC,45,102.56,住家用,鋼筋混凝土造,69年1月26日,二層,,
RPXNMLOKNHKGFCD78CC,51,16.50,住家用,加強磚造,63年4月25日,二層,,
RPPNMLPKNHKGFCD08CC,30,4.89,共有部分,鋼筋混凝土造,84年11月6日,二十層,,
RPPNMLPKNHKGFCD08CC,30,6.22,共有部分,鋼筋混凝土造,84年11月6日,二十層,,
RPTNMLPKNHKGFBD38CC,4,53.70,集合住宅,鋼筋混凝土造,110年5月26日,十九層,,
RPTNMLPKNHKGFBD38CC,4,55.88,本共有部份之項目有：防空避難室兼停車空間、停車空間、樓梯間、機械房、水箱、管委會使用空間、中繼馬達設備室、門廊、外廊、防災中心、車道、梯間、昇降機間等１３項。,鋼筋混凝土造,110年5月26日,十九層,,
RPSNMLPKNHKGFID98CC,29,181.76,工業用,鋼造,84年12月13日,一層,,
RPVNMLPKNHKGFID66CC,7,56.07,集合住宅,鋼筋混凝土構造,107年6月28日,十二層,,
RPVNMLPKNHKGFID66CC,7,14.84,本共有部分之項目有防空避難室兼停車空間、停車空間、安全梯、樓梯間、機械室、水箱、機電空間、排煙室、昇降機、電梯、梯廳等,鋼筋混凝土構造,107年6月28日,十二層,,
RPVNMLPKNHKGFID66CC,7,12.22,本共有部分之項目有樓梯間,鋼筋混凝土構造,107年6月28日,十二層,,
RPPOMLPKNHKGFKD98CC,43,100.05,住家用,鋼筋混凝土造,71年3月25日,五層,,
RPPNMLOKNHKGFBD87CC,2,45.23,店舖、住宅,鋼筋混凝土造,112年6月5日,三層,,
RPQOMLPKNHKGFKD09CC,26,23.19,住家用,鋼筋混凝土造,88年8月24日,十四層,,
RPQOMLPKNHKGFKD09CC,26,.57,共有部分,鋼筋混凝土造,88年8月24日,十四層,,
RPQOMLPKNHKGFKD09CC,26,1.04,共有部分,鋼筋混凝土造,88年8月24日,十四層,,
RPQOMLPKNHKGFKD09CC,26,6.20,共有部分,鋼筋混凝土造,88年8月24日,十四層,,
RPUNMLNKNHKGFCD38CC,46,19.84,住商用,鋼筋混凝土造,68年8月6日,三層,,
RPUNMLOKNHKGFKD66CC,20,8.55,辦公室,鋼筋混凝土造,94年7月8日,六層,,
RPUNMLOKNHKGFKD66CC,20,8.09,共有部分,鋼筋混凝土造,94年7月8日,六層,,
RPUNMLPKNHKGFKD76CC,18,96.61,住家用,鋼筋混凝土造,96年9月20日,十四層,,
RPUNMLPKNHKGFKD76CC,18,59.63,共有部分,鋼筋混凝土造,96年9月20日,十四層,,
RPUNMLQKNHKGFBD58CC,2,70.24,集合住宅,鋼筋混凝土造,111年12月1日,十四層,,
