鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號,解約情形
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings,termination type
中山區,房地(土地+建物)+車位,基隆市中山區健民街14巷13弄22號旁,19.34,住,,,1140511,土地4建物1車位1,十層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,130.47,2,2,2,有,無,13200000,118683,坡道平面,35.68,1950000,,RPRNMLSKNHKGFDC48CB,瑞揚景綻,B棟1號,
暖暖區,房地(土地+建物)+車位,基隆市暖暖區國安路,6.97,住,,,1140517,土地2建物1車位1,十二層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,93.16,2,1,1,有,無,15300000,158874,坡道平面,15.74,3000000,交易總價含下列非屬預售屋價格之費用:裝潢費；,RPPNMLTKNHKGFDC38CB,美麗上城,B棟06號,
暖暖區,房地(土地+建物),基隆市暖暖區國安路,6.97,住,,,1140513,土地2建物1車位0,十層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,77.42,2,1,1,有,無,12750000,164686,,0.0,0,交易總價含下列非屬預售屋價格之費用:裝潢費；,RPQNMLTKNHKGFDC48CB,美麗上城,D棟11號,
暖暖區,房地(土地+建物),基隆市暖暖區國安路,7.33,住,,,1140513,土地2建物1車位0,四層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,81.45,2,2,1,有,無,12360000,151750,,0.0,0,交易總價含下列非屬預售屋價格之費用:裝潢費；,RPRNMLTKNHKGFDC58CB,美麗上城,A棟02號,
安樂區,房地(土地+建物)+車位,基隆市安樂區武崙街,24.42,住,,,1140521,土地17建物1車位1,六層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,124.72,3,2,2,有,無,13960000,121422,坡道平面,23.75,1700000,,RPPNMLRLNHKGFDC28CB,白天鵝安幔,A棟A12-06F號,
安樂區,房地(土地+建物)+車位,基隆市安樂區武崙街,19.86,住,,,1140517,土地17建物1車位1,十層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,105.83,2,2,1,有,無,12100000,125487,坡道平面,23.75,1800000,,RPQNMLRLNHKGFDC38CB,白天鵝安幔,A棟A7-10F號,
安樂區,房地(土地+建物)+車位,基隆市安樂區武崙街,24.82,住,,,1140522,土地17建物1車位1,七層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,126.6,3,2,2,有,無,14450000,121050,坡道平面,23.75,2000000,,RPRNMLRLNHKGFDC48CB,白天鵝安幔,B棟B13-07F號,
暖暖區,車位,基隆市暖暖區國安路,8.39,住,,,1140530,土地2建物1車位1,十九層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,108.82,3,2,2,有,無,18670000,,坡道平面,15.74,2600000,交易總價含下列非屬預售屋價格之費用:裝潢費；,RPPNMLPJOHKGFDC97CB,美麗上城,A棟10號,
安樂區,房地(土地+建物)+車位,基隆市安樂區武崙街,24.42,住,,,1140607,土地17建物1車位1,五層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,124.58,3,2,2,有,無,14100000,120996,坡道平面,23.75,1900000,,RPPNMLKLOHKGFDC67CB,白天鵝安幔,B棟B1-05F號,
安樂區,房地(土地+建物)+車位,基隆市安樂區武崙街,24.42,住,,,1140607,土地17建物1車位1,五層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,124.91,3,2,2,有,無,14150000,121095,坡道平面,23.75,1900000,,RPQNMLKLOHKGFDC77CB,白天鵝安幔,B棟B2-05F號,
安樂區,房地(土地+建物)+車位,基隆市安樂區武崙街,24.42,住,,,1140525,土地17建物1車位1,五層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,124.58,3,2,2,有,無,14000000,120996,坡道平面,23.75,1800000,,RPRNMLKLOHKGFDC87CB,白天鵝安幔,B棟B14-05F號,
安樂區,房地(土地+建物)+車位,基隆市安樂區武崙街,24.42,住,,,1140606,土地17建物1車位1,五層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,124.58,3,2,2,有,無,14010000,120103,坡道平面,23.75,1900000,,RPSNMLKLOHKGFDC97CB,白天鵝安幔,A棟A1-05F號,
安樂區,房地(土地+建物)+車位,基隆市安樂區武崙街,21.33,住,,,1140607,土地17建物1車位1,二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,112.06,2,2,2,有,無,12500000,121164,坡道平面,23.75,1800000,,RPTNMLKLOHKGFDC08CB,白天鵝安幔,B棟B6-02F號,
安樂區,房地(土地+建物)+車位,基隆市安樂區武崙街,21.73,住,,,1140530,土地17建物1車位1,八層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,113.75,2,2,2,有,無,13050000,125556,坡道平面,23.75,1750000,,RPUNMLKLOHKGFDC18CB,白天鵝安幔,B棟B9-08F號,
安樂區,房地(土地+建物)+車位,基隆市安樂區武崙街,24.42,住,,,1140607,土地17建物1車位1,六層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,124.58,3,2,2,有,無,14050000,121492,坡道平面,23.75,1800000,,RPVNMLKLOHKGFDC28CB,白天鵝安幔,B棟B1-06F號,
安樂區,房地(土地+建物)+車位,基隆市安樂區武崙街,24.42,住,,,1140601,土地17建物1車位1,十二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,124.58,3,2,2,有,無,14420000,124169,坡道平面,23.75,1900000,,RPWNMLKLOHKGFDC38CB,白天鵝安幔,B棟B14-12F號,
安樂區,房地(土地+建物)+車位,基隆市安樂區武崙街,21.73,住,,,1140609,土地17建物1車位1,七層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,113.75,2,2,2,有,無,12950000,125000,坡道平面,23.75,1700000,,RPXNMLKLOHKGFDC48CB,白天鵝安幔,B棟B9-07F號,
安樂區,房地(土地+建物)+車位,基隆市安樂區武崙街,24.82,住,,,1140608,土地17建物1車位1,五層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,126.6,3,2,2,有,無,14150000,120078,坡道平面,23.75,1800000,,RPOOMLKLOHKGFDC67CB,白天鵝安幔,B棟B13-05F號,
安樂區,房地(土地+建物)+車位,基隆市安樂區武崙街,24.42,住,,,1140608,土地17建物1車位1,六層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,124.72,3,2,2,有,無,13970000,120531,坡道平面,23.75,1800000,,RPPOMLKLOHKGFDC77CB,白天鵝安幔,A棟A2-06F號,
信義區,房地(土地+建物),基隆市信義區花源一街63號之附近等,27.14,住,,,1140528,土地4建物1車位0,一層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,92.04,2,2,1,有,無,12000000,130378,,0.0,0,,RPQOMLKLOHKGFDC87CB,春耕花見,B棟A02F01號,
信義區,房地(土地+建物)+車位,基隆市信義區花源一街63號之附近等,26.81,住,,,1140609,土地4建物1車位1,七層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,127.85,2,2,1,有,無,12000000,114163,坡道平面,36.84,1610000,,RPROMLKLOHKGFDC97CB,春耕花見,B棟A03F07號,
信義區,房地(土地+建物)+車位,基隆市信義區花源一街63號之附近等,37.84,住,,,1140614,土地4建物1車位2,三層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,202.11,3,2,2,有,無,17660000,105583,坡道平面,73.68,4100000,,RPSOMLKLOHKGFDC08CB,春耕花見,B棟A02F03號,
信義區,房地(土地+建物),基隆市信義區花源一街63號之附近等,26.81,住,,,1140615,土地4建物1車位0,四層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,91.01,2,2,1,有,無,10160000,111636,,0.0,0,,RPTOMLKLOHKGFDC18CB,春耕花見,B棟A03F04號,
安樂區,房地(土地+建物)+車位,基隆市安樂區武崙街,24.42,住,,,1140615,土地17建物1車位1,四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,124.58,3,2,2,有,無,13960000,119607,坡道平面,23.75,1900000,,RPPNMLQLOHKGFDC28CB,白天鵝安幔,B棟B1-04F號,
安樂區,房地(土地+建物)+車位,基隆市安樂區武崙街,24.42,住,,,1140618,土地17建物1車位1,十二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,124.72,3,2,2,有,無,14450000,124294,坡道平面,23.75,1900000,,RPQNMLQLOHKGFDC38CB,白天鵝安幔,A棟A12-12F號,
安樂區,房地(土地+建物)+車位,基隆市安樂區武崙街,19.86,住,,,1140614,土地17建物1車位1,三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,105.83,2,2,1,有,無,11330000,119152,坡道平面,23.75,1550000,,RPRNMLQLOHKGFDC48CB,白天鵝安幔,A棟A7-03F號,
安樂區,房地(土地+建物)+車位,基隆市安樂區武崙街,24.42,住,,,1140621,土地17建物1車位1,十二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,124.91,3,2,2,有,無,14360000,124160,坡道平面,23.75,1800000,,RPSNMLQLOHKGFDC58CB,白天鵝安幔,B棟B2-12F號,
暖暖區,房地(土地+建物),基隆市暖暖區國安路,8.75,住,,,1140625,土地2建物1車位0,三層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,97.17,3,2,2,有,無,14000000,144077,,0.0,0,交易總價含下列非屬預售屋價格之費用:裝潢費；,RPPNMLKMOHKGFDC77CB,美麗上城,C棟07號,
暖暖區,房地(土地+建物)+車位,基隆市暖暖區國安路,8.46,住,,,1140622,土地2建物1車位1,十五層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,109.68,3,2,2,有,無,19130000,169576,坡道平面,15.74,3200000,交易總價含下列非屬預售屋價格之費用:裝潢費；,RPQNMLKMOHKGFDC87CB,美麗上城,D棟01號,
暖暖區,房地(土地+建物),基隆市暖暖區國安路,7.35,住,,,1140613,土地2建物1車位0,四層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,81.61,2,2,1,有,無,12380000,151697,,0.0,0,交易總價含下列非屬預售屋價格之費用:裝潢費；,RPRNMLKMOHKGFDC97CB,美麗上城,A棟03號,
中正區,房地(土地+建物)+車位,基隆市中正區調和街266巷,80.55,住,,,1140616,土地3建物1車位1,全,3,透天厝,住家用,鋼筋混凝土造,,171.77,3,2,3,有,無,15980000,91641,坡道平面,20.31,2100000,,RPSNMLKMOHKGFDC08CB,僑家大院,B棟1號,
安樂區,房地(土地+建物)+車位,基隆市安樂區武崙街,19.86,住,,,1140626,土地17建物1車位1,二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,105.83,2,2,1,有,無,11450000,118787,坡道平面,23.75,1700000,,RPPNMLLJPHKGFDC67CB,白天鵝安幔,A棟A8-02F號,
安樂區,房地(土地+建物)+車位,基隆市安樂區武崙街,24.42,住,,,1140628,土地17建物1車位1,十一層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,124.91,3,2,2,有,無,14520000,123764,坡道平面,23.75,2000000,,RPQNMLLJPHKGFDC77CB,白天鵝安幔,B棟B2-11F號,
信義區,房地(土地+建物)+車位,基隆市信義區花源一街63號之附近等,26.8,住,,,1140623,土地4建物1車位1,三層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,127.81,2,2,1,有,無,12100000,111026,坡道平面,36.84,2000000,,RPPNMLTJPHKGFDC48CB,春耕花見,B棟A05F03號,
信義區,房地(土地+建物)+車位,基隆市信義區花源一街63號之附近等,26.8,住,,,1140627,土地4建物1車位1,二層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,127.81,2,2,1,有,無,12100000,111026,坡道平面,36.84,2000000,,RPQNMLTJPHKGFDC58CB,春耕花見,B棟A05F02號,
信義區,房地(土地+建物)+車位,基隆市信義區花源一街63號之附近等,36.21,住,,,1140702,土地4建物1車位1,一層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,159.67,3,2,2,有,無,17320000,123911,坡道平面,36.84,2100000,,RPRNMLTJPHKGFDC68CB,春耕花見,B棟A01F01號,
安樂區,房地(土地+建物)+車位,基隆市安樂區武崙街,24.42,住,,,1140706,土地17建物1車位1,三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,124.58,3,2,2,有,無,13760000,118615,坡道平面,23.75,1800000,,RPPNMLPKPHKGFDC18CB,白天鵝安幔,B棟B1-03F號,
中正區,房地(土地+建物)+車位,基隆市中正區義二路,13.72,商,,,1140627,土地1建物1車位1,五層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,86.3,2,2,1,有,無,14150000,151742,塔式車位,6.23,2000000,,RPPNMLQKPHKGFDC28CB,橙品211,A3棟0號,
中正區,房地(土地+建物)+車位,基隆市中正區義二路,13.72,商,,,1140627,土地1建物1車位1,二層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,86.3,2,2,1,有,無,14110000,151243,塔式車位,6.23,2000000,,RPQNMLQKPHKGFDC38CB,橙品211,A3棟0號,
中正區,房地(土地+建物)+車位,基隆市中正區義二路,22.98,商,,,1140709,土地1建物1車位1,七層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,140.56,3,2,2,有,無,22720000,154247,塔式車位,6.23,2000000,,RPRNMLQKPHKGFDC48CB,橙品211,A1棟0號,
信義區,房地(土地+建物),基隆市信義區花源一街63號之附近等,26.81,住,,,1140709,土地4建物1車位0,五層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,91.01,2,2,1,有,無,10500000,115372,,0.0,0,,RPPNMLSKPHKGFDC48CB,春耕花見,B棟A03F05號,
暖暖區,房地(土地+建物),基隆市暖暖區國安路,7.76,住,,,1140711,土地2建物1車位0,十八層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,86.11,2,2,2,有,無,14400000,167228,,0.0,0,交易總價含下列非屬預售屋價格之費用:裝潢費；,RPPNMLQLPHKGFDC38CB,美麗上城,B棟01號,
暖暖區,房地(土地+建物),基隆市暖暖區國安路,6.97,住,,,1140706,土地2建物1車位0,十五層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,77.42,2,1,1,有,無,12450000,160811,,0.0,0,交易總價含下列非屬預售屋價格之費用:裝潢費；,RPQNMLQLPHKGFDC48CB,美麗上城,A棟06號,
暖暖區,房地(土地+建物)+車位,基隆市暖暖區國安路,7.18,住,,,1140708,土地2建物1車位1,十四層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,95.44,2,2,1,有,無,15950000,161230,坡道平面,15.74,3100000,交易總價含下列非屬預售屋價格之費用:裝潢費；,RPRNMLQLPHKGFDC58CB,美麗上城,D棟02號,
安樂區,房地(土地+建物)+車位,基隆市安樂區武崙街,24.42,住,,,1140715,土地17建物1車位1,十四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,124.58,3,2,2,有,無,14610000,125062,坡道平面,23.75,2000000,,RPPNMLTLPHKGFDC68CB,白天鵝安幔,A棟A13-14F號,
中正區,房地(土地+建物)+車位,基隆市中正區調和街266巷,79.61,住,,,1140730,土地3建物1車位1,全,3,透天厝,住家用,鋼筋混凝土造,,170.06,3,2,3,有,無,15770000,91619,坡道平面,20.31,2050000,,RPPNMLMJQHKGFDC87CB,僑家大院,F棟9號,
七堵區,房地(土地+建物)+車位,基隆市七堵區百六街100巷20號,28.55,商,,,1140801,土地1建物1車位1,十一層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,211.52,4,1,2,有,無,25300000,135493,坡道平面,41.77,2300000,,RPPNMLOJQHKGFDC08CB,陞家百福匯,A棟11號,
安樂區,房地(土地+建物)+車位,基隆市安樂區武崙街,24.42,住,,,1140728,土地17建物1車位1,五層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,124.72,3,2,2,有,無,14020000,121026,坡道平面,23.75,1800000,,RPPNMLPJQHKGFDC18CB,白天鵝安幔,A棟A12-05F號,
安樂區,房地(土地+建物)+車位,基隆市安樂區武崙街,24.42,住,,,1140728,土地17建物1車位1,六層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,124.58,3,2,2,有,無,14050000,121492,坡道平面,23.75,1800000,,RPQNMLPJQHKGFDC28CB,白天鵝安幔,A棟A13-06F號,
安樂區,房地(土地+建物)+車位,基隆市安樂區武崙街,21.33,住,,,1140727,土地17建物1車位1,十三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,112.06,2,2,2,有,無,13110000,129204,坡道平面,23.75,1700000,,RPRNMLPJQHKGFDC38CB,白天鵝安幔,B棟B6-13F號,
暖暖區,房地(土地+建物)+車位,基隆市暖暖區國安路,8.75,住,,,1140806,土地2建物1車位1,十一層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,112.91,3,2,2,有,無,18650000,159000,坡道平面,15.74,3200000,交易總價含下列非屬預售屋價格之費用:裝潢費；,RPPNMLLKQHKGFDC87CB,美麗上城,C棟01號,
安樂區,房地(土地+建物)+車位,基隆市安樂區武崙街,24.42,住,,,1140809,土地17建物1車位1,三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,124.58,3,2,2,有,無,14010000,120103,坡道平面,23.75,1900000,,RPPNMLMKQHKGFDC97CB,白天鵝安幔,B棟B14-03F號,
安樂區,房地(土地+建物)+車位,基隆市安樂區武崙街,24.42,住,,,1140805,土地17建物1車位1,十三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,124.58,3,2,2,有,無,14570000,124665,坡道平面,23.75,2000000,,RPQNMLMKQHKGFDC08CB,白天鵝安幔,B棟B1-13F號,
安樂區,房地(土地+建物),基隆市安樂區武崙街,19.86,住,,,1140804,土地17建物1車位0,五層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,82.08,2,2,1,有,無,9860000,120127,,0.0,0,,RPRNMLMKQHKGFDC18CB,白天鵝安幔,A棟A7-05F號,
安樂區,房地(土地+建物)+車位,基隆市安樂區武崙街,24.42,住,,,1140805,土地17建物1車位1,二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,124.58,3,2,2,有,無,13710000,118120,坡道平面,23.75,1800000,,RPSNMLMKQHKGFDC28CB,白天鵝安幔,A棟A13-02F號,
信義區,房地(土地+建物)+車位,基隆市信義區花源一街63號之附近等,37.84,住,,,1140731,土地4建物1車位1,八層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,165.27,3,2,2,有,無,16260000,110255,坡道平面,36.84,2100000,,RPTNMLMKQHKGFDC38CB,春耕花見,B棟A02F08號,
