鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號,解約情形
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings,termination type
沙鹿區,房地(土地+建物)+車位,臺中市沙鹿區新站一路,17.24,住,,,1140511,土地1建物1車位1,七層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,117.41,2,2,1,有,無,12950000,136821,坡道平面,38.84,2200000,,RPPNMLLKNHKGFFB67CB,富宇光嶼,A6棟07F號,
沙鹿區,房地(土地+建物)+車位,臺中市沙鹿區光華路528號旁,23.28,住,,,1140512,土地2建物1車位1,四層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,91.76,2,2,1,有,無,9630000,107459,坡道機械,11.45,1000000,,RPQNMLMKNHKGFFB87CB,嘉麗儷景,A6-4F號,
沙鹿區,房地(土地+建物)+車位,臺中市沙鹿區光華路528號旁,23.28,住,,,1140512,土地2建物1車位1,四層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,91.76,2,2,1,有,無,9630000,107459,坡道機械,11.45,1000000,,RPRNMLMKNHKGFFB97CB,嘉麗儷景,B6-4F號,
北屯區,房地(土地+建物)+車位,臺中市北屯區太原路3段與和順路路口,20.33,商,,,1140513,土地2建物1車位1,八層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,125.46,2,2,1,有,無,17120000,172165,坡道平面,39.67,2350000,,RPVNMLNKNHKGFBB08CB,原潮APT,A棟3號,
外埔區,房地(土地+建物)+車位,臺中市外埔區六分路,29.8,住,,,1140511,土地5建物1車位1,三層,6,華廈(10層含以下有電梯),住商用,鋼筋混凝土造,,89.64,2,2,2,有,無,8230000,98620,坡道機械,14.3,800000,,RPROMLNKNHKGFEB08CB,吉鑽后科,B棟B6號,
沙鹿區,房地(土地+建物)+車位,臺中市沙鹿區平等二街,42.37,住,,,1140512,土地1建物1車位1,五層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,151.28,3,2,2,有,無,16700000,122515,坡道平面,30.07,1850000,,RPPNMLNKNHKGFFB87CB,住寅純萃,B棟7號,
潭子區,房地(土地+建物)+車位,臺中市潭子區僑興路與興華一路交叉路口,25.85,住,,,1140511,土地1建物1車位1,六層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,165.12,3,2,2,有,無,18310000,120165,坡道平面,29.39,2000000,,RPQNMLNKNHKGFHB18CB,勝發賀,A5棟6號,
潭子區,房地(土地+建物)+車位,臺中市潭子區僑興路與興華一路交叉路口,31.5,住,,,1140511,土地1建物1車位2,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,224.81,4,2,2,有,無,24480000,124556,坡道平面,58.78,3800000,,RPRNMLNKNHKGFHB28CB,勝發賀,A2棟11號,
清水區,房地(土地+建物)+車位,臺中市清水區民有路190巷,23.81,住,,,1140513,土地1建物1車位1,十一層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,121.71,2,2,2,有,無,12870000,122465,坡道平面,32.95,2000000,,RPTNMLOKNHKGFFB38CB,富宇蒔光,A6棟11F號,
太平區,房地(土地+建物)+車位,臺中市太平區新平路三段,24.67,住,,,1140514,土地1建物1車位1,十三層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,123.38,2,2,1,有,無,12750000,128480,坡道平面,39.32,1950000,,RPPNMLOKNHKGFJB38CB,頌幸福三期,13F-X號,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富路,13.98,住,,,1140511,土地1建物1車位1,五層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,118.26,2,2,1,有,無,15480000,160639,坡道平面,33.1,1800000,,RPRNMLPKNHKGFBB87CB,登陽華馥,A棟A2-5F號,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富路,13.05,住,,,1140511,土地1建物1車位1,十層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,112.75,2,2,1,有,無,14730000,162335,坡道平面,33.1,1800000,,RPTNMLPKNHKGFBB08CB,登陽華馥,A棟A9-10F號,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富路,13.05,住,,,1140511,土地1建物1車位1,十一層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,112.75,2,2,1,有,無,14780000,162963,坡道平面,33.1,1800000,,RPUNMLPKNHKGFBB18CB,登陽華馥,A棟A9-11F號,
南屯區,房地(土地+建物)+車位,臺中市南屯區龍富三街近永順路,33.35,其他,,,1140511,土地2建物1車位1,八層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,131.99,2,2,2,有,無,19850000,199343,坡道平面,43.7,2250000,,RPSNMLPKNHKGFCB08CB,鉅虹蒔荃,A1棟08號,
東區,房地(土地+建物),臺中市東區和平街119號,14.22,商,,,1140513,土地2建物1車位0,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,76.01,2,2,2,有,無,12620000,166031,,0.0,0,,RPUNMLQKNHKGFAB18CB,鎮宇大智VI期-紐約派,A7號,
東區,房地(土地+建物),臺中市東區和平街119號,15.07,商,,,1140513,土地2建物1車位0,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,80.67,2,2,2,有,無,13390000,165985,,0.0,0,因進位換算.故與申報系統有些微不同,RPVNMLQKNHKGFAB28CB,鎮宇大智VI期-紐約派,B7號,
北屯區,房地(土地+建物)+車位,臺中市北屯區敦富路、南興北一路口,12.92,住,,,1140511,土地1建物1車位1,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,113.65,2,2,2,有,無,15880000,160281,坡道平面,28.3,2200000,交易總價含下列非屬預售屋價格之費用:禮券費:50000元,RPSNMLQKNHKGFBB08CB,遠雄敦富,B棟C01F03號,
沙鹿區,房地(土地+建物)+車位,臺中市沙鹿區新站一路,20.39,住,,,1140511,土地1建物1車位1,九層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,131.79,2,2,2,有,無,14660000,133513,坡道平面,38.84,2250000,,RPRNMLQKNHKGFFB38CB,富宇光嶼,B1棟09F號,
沙鹿區,房地(土地+建物)+車位,臺中市沙鹿區新站一路,16.2,住,,,1140511,土地1建物1車位1,三層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,112.72,2,2,1,有,無,11650000,128587,坡道平面,38.84,2150000,,RPTNMLQKNHKGFFB58CB,富宇光嶼,A2棟03F號,
大肚區,房地(土地+建物)+車位,臺中市大肚區瑞井路65巷,20.95,,鄉村區,乙種建築用地,1140511,土地1建物1車位1,九層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,107.17,2,2,2,有,無,11580000,122255,坡道平面,28.4,1950000,合約書土地移轉面積20.94平方公尺,RPQNMLSKNHKGFKB98CB,茂洋旭美,C棟9號,
南區,房地(土地+建物)+車位,臺中市南區建成路與正氣街口,10.45,商,,,1140513,土地2建物1車位1,十六層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,108.9,2,2,2,有,無,16000000,181417,坡道平面,34.21,2450000,,RPPNMLTKNHKGFAB97CB,富宇玥和,16F-A2號,
南區,房地(土地+建物)+車位,臺中市南區建成路與正氣街口,15.45,商,,,1140513,土地2建物1車位1,九層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,144.76,3,2,2,有,無,21500000,172320,坡道平面,34.21,2450000,,RPQNMLTKNHKGFAB08CB,富宇玥和,09F-A5號,
北屯區,房地(土地+建物)+車位,臺中市北屯區崇德九路,39.05,住,,,1140516,土地1建物1車位2,六層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,214.07,2,2,2,有,無,38800000,233091,坡道平面,69.92,5200000,因車位合約面積為34.959平方公尺，故造成共有部分面積含車位m2及車位面積因系統要求小數點第二位進位,RPPNMLTKNHKGFBB08CB,有愛臻邸,6D號,
南屯區,房地(土地+建物)+車位,臺中市南屯區五權西路二段與南屯路二段,18.96,住,,,1140513,土地4建物1車位1,十三層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,149.95,3,2,2,有,無,25240000,200195,坡道平面,37.36,2700000,,RPPNMLTKNHKGFCB18CB,豐邑泊金灣,A3棟13號,
沙鹿區,房地(土地+建物)+車位,臺中市沙鹿區和平街,18.2,住,,,1140513,土地6建物1車位1,七層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,118.86,2,2,2,有,無,14880000,159117,坡道平面,39.17,2200000,交易總價含下列非屬預售屋價格之費用:裝潢費1000000元；,RPPNMLTKNHKGFFB48CB,富宇臻藏,A棟9號,
梧棲區,房地(土地+建物)+車位,臺中市梧棲區興農路與興國路交叉口,18.82,商,,,1140518,土地1建物1車位1,三層,19,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,,163.83,3,2,3,有,無,17350000,119567,坡道平面,35.45,2000000,,RPRNMLTKNHKGFFB68CB,富宇富嶼,B6棟03F號,
大雅區,房地(土地+建物)+車位,臺中市大雅區清陽一路,26.99,,,,1140512,土地4建物1車位1,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,90.28,2,1,2,有,無,12380000,135527,一樓平面,13.69,2000000,,RPPNMLTKNHKGFHB68CB,UP UP 2,4F-A號,
烏日區,房地(土地+建物)+車位,臺中市烏日區環河路五段和三榮九路口,19.42,住,,,1140511,土地1建物1車位1,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,116.08,2,2,1,有,無,14580000,143085,坡道平面,28.16,2000000,,RPOOMLTKNHKGFIB78CB,櫻花大綻,05-B7棟0號,
南區,房地(土地+建物)+車位,臺中市南區復興路二段71巷,18.67,住,,,1140518,土地1建物1車位1,六層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,151.02,3,2,2,有,無,18970000,147790,坡道平面,37.21,2150000,,RPQNMLKLNHKGFAB27CB,U House,D號,
南屯區,房地(土地+建物)+車位,臺中市南屯區龍富三街近永順路,35.49,其他,,,1140517,土地2建物1車位1,七層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,137.66,2,2,2,有,無,22700000,216582,坡道平面,43.7,2350000,,RPWNMLKLNHKGFCB08CB,鉅虹蒔荃,A5棟07號,
南屯區,房地(土地+建物)+車位,臺中市南屯區龍富三街近永順路,29.07,其他,,,1140517,土地2建物1車位1,五層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,120.68,2,2,2,有,無,17520000,197064,坡道平面,43.7,2350000,,RPXNMLKLNHKGFCB18CB,鉅虹蒔荃,A2棟05號,
南屯區,房地(土地+建物)+車位,臺中市南屯區龍富三街近永順路,35.49,其他,,,1140515,土地2建物1車位1,七層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,137.66,2,2,2,有,無,22500000,216582,坡道平面,43.7,2150000,,RPOOMLKLNHKGFCB37CB,鉅虹蒔荃,A8棟07號,
沙鹿區,房地(土地+建物)+車位,臺中市沙鹿區新站一路,20.03,住,,,1140518,土地1建物1車位1,七層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,130.13,2,2,2,有,無,14440000,133531,坡道平面,38.84,2250000,,RPPNMLKLNHKGFFB67CB,富宇光嶼,A1棟07F號,
烏日區,房地(土地+建物)+車位,臺中市烏日區環河路五段和三榮九路口,28.16,住,,,1140511,土地1建物1車位1,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,156.01,3,2,2,有,無,18130000,126163,坡道平面,28.16,2000000,,RPPNMLKLNHKGFIB97CB,櫻花大綻,04-A6棟0號,
烏日區,房地(土地+建物)+車位,臺中市烏日區環河路五段和三榮九路口,21.36,住,,,1140512,土地1建物1車位1,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,123.93,2,2,2,有,無,15850000,142425,坡道平面,28.16,2210000,,RPQNMLKLNHKGFIB08CB,櫻花大綻,11-B5棟0號,
烏日區,房地(土地+建物)+車位,臺中市烏日區環河路五段和三榮九路口,21.36,住,,,1140513,土地1建物1車位1,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,123.93,2,2,2,有,無,15560000,140545,坡道平面,28.16,2100000,,RPRNMLKLNHKGFIB18CB,櫻花大綻,05-B5棟0號,
烏日區,房地(土地+建物)+車位,臺中市烏日區環河路五段和三榮九路口,18.45,住,,,1140514,土地1建物1車位1,七層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,110.31,2,2,1,有,無,13660000,140718,坡道平面,28.16,2100000,,RPSNMLKLNHKGFIB28CB,櫻花大綻,07-A3棟0號,
烏日區,房地(土地+建物)+車位,臺中市烏日區環河路五段和三榮九路口,21.36,住,,,1140514,土地1建物1車位1,八層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,123.93,2,2,2,有,無,15890000,142425,坡道平面,28.16,2250000,,RPTNMLKLNHKGFIB38CB,櫻花大綻,08-B5棟0號,
烏日區,房地(土地+建物)+車位,臺中市烏日區環河路五段和三榮九路口,28.16,住,,,1140515,土地1建物1車位1,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,156.16,3,2,2,有,無,18150000,126172,坡道平面,28.16,2000000,,RPUNMLKLNHKGFIB48CB,櫻花大綻,04-A1棟0號,
烏日區,房地(土地+建物)+車位,臺中市烏日區環河路五段和三榮九路口,18.45,住,,,1140515,土地1建物1車位1,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,110.31,2,2,1,有,無,13310000,137675,坡道平面,28.16,2000000,,RPVNMLKLNHKGFIB58CB,櫻花大綻,04-A3棟0號,
烏日區,房地(土地+建物)+車位,臺中市烏日區環河路五段和三榮九路口,18.45,住,,,1140516,土地1建物1車位1,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,110.31,2,2,1,有,無,13460000,139501,坡道平面,28.16,2000000,,RPWNMLKLNHKGFIB68CB,櫻花大綻,05-A3棟0號,
烏日區,房地(土地+建物)+車位,臺中市烏日區環河路五段和三榮九路口,27.19,住,,,1140516,土地1建物1車位1,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,148.32,3,2,2,有,無,18430000,134987,坡道平面,28.16,2210000,,RPXNMLKLNHKGFIB78CB,櫻花大綻,04-B1棟0號,
烏日區,房地(土地+建物)+車位,臺中市烏日區環河路五段和三榮九路口,21.36,住,,,1140516,土地1建物1車位1,十層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,123.93,2,2,2,有,無,16050000,143573,坡道平面,28.16,2300000,,RPOOMLKLNHKGFIB97CB,櫻花大綻,10-B5棟0號,
烏日區,房地(土地+建物)+車位,臺中市烏日區環河路五段和三榮九路口,18.45,住,,,1140517,土地1建物1車位1,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,113.19,2,2,1,有,無,14010000,141244,坡道平面,28.16,2000000,,RPPOMLKLNHKGFIB08CB,櫻花大綻,03-B8棟0號,
龍井區,房地(土地+建物)+車位,臺中市龍井區中山二路一段與龍山街口,32.44,住,,,1140511,土地1建物1車位1,十一層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,138.26,3,2,2,有,無,10500000,86280,坡道平面,32.79,1400000,,RPUNMLKLNHKGFKB68CB,鋮豐富?,B棟11號,
東區,房地(土地+建物),臺中市東區和平街119號,13.25,商,,,1140516,土地1建物1車位0,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,70.87,2,2,2,有,無,11680000,164809,,0.0,0,土地已辦理合併合併後土地為534.45平方公尺原土地面積534.44平方公尺.因進位換算故與申報系統有些微不同.,RPPNMLLLNHKGFAB27CB,鎮宇大智VI期-紐約派,C6號,
豐原區,房地(土地+建物)+車位,臺中市豐原區南陽路綠山巷七弄,34.7,住,,,1140518,土地1建物1車位1,三層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,151.99,3,2,2,有,無,13520000,98352,坡道平面,31.81,1700000,,RPSNMLLLNHKGFDB87CB,東方大苑,A5棟3F號,
后里區,房地(土地+建物),臺中市后里區四月路,11.39,,特定農業區,甲種建築用地,1140520,土地1建物1車位0,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,64.35,2,1,1,有,無,5910000,91841,,0.0,0,,RPTNMLLLNHKGFDB97CB,富旺敦睦,5E號,
后里區,房地(土地+建物),臺中市后里區四月路,88.53,,特定農業區,甲種建築用地,1140520,土地5建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,135.23,4,2,3,有,無,13880000,102640,,0.0,0,,RPUNMLLLNHKGFDB08CB,富旺丰厚,C棟9號,
清水區,房地(土地+建物)+車位,臺中市清水區港都二路,5.94,商,,,1140516,土地1建物1車位1,七層,27,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,98.47,1,2,1,有,無,9070000,120288,坡道平面,34.54,1380000,,RPQNMLLLNHKGFFB87CB,遠雄星呈,A11棟07F號,
清水區,房地(土地+建物)+車位,臺中市清水區港都二路,5.94,商,,,1140516,土地1建物1車位1,十三層,27,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,98.47,1,2,1,有,無,9090000,122791,坡道平面,34.54,1240000,,RPRNMLLLNHKGFFB97CB,遠雄星呈,A11棟13F號,
清水區,房地(土地+建物)+車位,臺中市清水區港都二路,5.94,商,,,1140518,土地1建物1車位1,十三層,27,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,98.3,1,2,1,有,無,9700000,133469,坡道平面,34.54,1190000,,RPSNMLLLNHKGFFB08CB,遠雄星呈,A07棟13F號,
南區,房地(土地+建物)+車位,臺中市南區大慶街二段9巷,24.73,住,,,1140517,土地2建物1車位1,十七層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,152.12,3,2,2,有,無,24010000,179735,坡道平面,29.94,2050000,A、B、D棟：總樓高14樓；C棟：總樓高23樓,RPPNMLMLNHKGFAB37CB,曜 精銳,C7棟17F號,
南區,房地(土地+建物)+車位,臺中市南區大慶街二段9巷,27.19,住,,,1140515,土地2建物1車位2,八層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,194.05,3,2,2,有,無,27900000,175896,坡道平面,59.88,4300000,A、B、D棟：總樓高14樓；C棟：總樓高23樓,RPQNMLMLNHKGFAB47CB,曜 精銳,D5棟08F號,
北屯區,房地(土地+建物)+車位,臺中市北屯區山西路二段、崇德二路二段、仁平街、水連街,45.67,住,,,1140522,土地1建物1車位1,十六層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,196.07,3,2,2,有,無,39630000,225060,坡道平面,28.87,2000000,,RPQNMLMLNHKGFBB57CB,惠宇仁平MY PARK,16F-D號,
西屯區,房地(土地+建物)+車位,臺中市西屯區臺灣大道二段何厝街口,14.21,住,,,1140511,土地2建物1車位1,五層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,116.77,2,2,2,有,無,20490000,218545,坡道平面,33.08,2200000,,RPVNMLMLNHKGFCB18CB,達麗拾穗,C棟5號,
南屯區,房地(土地+建物)+車位,臺中市南屯區五權西路二段與南屯路二段,15.11,住,,,1140522,土地4建物1車位1,八層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,127.18,2,2,1,有,無,20290000,198619,坡道平面,37.36,2450000,,RPWNMLMLNHKGFCB28CB,豐邑泊金灣,B3棟08號,
