鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號,出租型態,有無管理員,租賃期間,有無電梯,附屬設備,租賃住宅服務
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,Rental type,Residential Manager,Rental period,elevator,equipment,Rental residential services
金沙鎮,租賃房屋,金門縣金沙鎮五福街２５號二樓,85.52,住,,,1140603,土地1建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0880518,70.22,2,2,2,有,無,有,8000,114,,0.0,0,租金總額含水費；,RPPNMLNLOHKGFAW17CC,,無,,,,
金城鎮,租賃房屋,金門縣金城鎮珠浦北路２９巷５弄１０號２樓,51.76,住,,,1140603,土地2建物1車位0,全,2,透天厝,住家用,鋼筋混凝土造,0730128,90.79,3,2,1,有,無,有,12500,138,,0.0,0,租金總額含水費；,RPPNMLOLOHKGFAW27CC,,無,,,,
金寧鄉,租賃房屋,金門縣金寧鄉環島西路二段５５１巷１００弄９０-１０號,101.4,農,,,1140602,土地1建物0車位0,全,3,透天厝,集村農舍,鋼筋混凝土造,1040106,30.0,9,0,9,有,無,有,5000,167,,0.0,0,租金總額含水費；網路費；,RPRNMLOLOHKGFAW47CC,,無,,,,
