鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號,解約情形
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings,termination type
鳳山區,房地(土地+建物)+車位,高雄市鳳山區紅毛港路與鳳和二街,33.42,住,,,1140511,土地1建物1車位1,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,135.59,3,2,2,有,無,13320000,96761,坡道機械,12.4,1400000,,RPPNMLPKNHKGFGE48CB,唯森,A1棟0號,
湖內區,房地(土地+建物),高雄市湖內區福安路,18.56,住,,,1140515,土地1建物1車位0,二層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,71.85,2,2,2,有,無,6270000,87265,,0.0,0,,RPPNMLPKNHKGFJE88DB,森呼吸,C棟2號,
三民區,房地(土地+建物)+車位,高雄市三民區九如一路A02棟F16樓,9.51,商,,,1140512,土地2建物1車位1,十六層,27,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,132.15,3,2,2,有,無,18170000,145076,坡道平面,20.76,2010000,,RPQNMLQKNHKGFDE38CB,遠雄峰蘊,A棟02號,
三民區,房地(土地+建物)+車位,高雄市三民區覺民路,0.0,,,,1140515,土地0建物1車位1,十二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,96.29,2,1,1,有,無,7400000,84437,坡道平面,27.6,1600000,總價含地上權標的價款232萬元地上權房屋；,RPRNMLQKNHKGFDE48CB,KS1,D6棟0號,
鳳山區,房地(土地+建物)+車位,高雄市鳳山區高雄市鳳山區北維街vs北文街vs北文街60巷,23.46,住,,,1140511,土地1建物1車位1,二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,158.35,3,2,2,有,無,15180000,99915,坡道平面,28.44,2200000,,RPPNMLRKNHKGFGE68CB,築玥,A棟2號,
小港區,房地(土地+建物)+車位,高雄市小港區漢威街及港後路口,15.13,住,,,1140517,土地1建物1車位1,一層,15,店面(店鋪),住商用,鋼筋混凝土造,,104.96,0,0,1,有,無,12800000,143190,坡道平面,27.79,1750000,,RPPNMLSKNHKGFCE38CB,曜．安庭,S棟6號,
鼓山區,房地(土地+建物)+車位,高雄市鼓山區龍中段134地號龍勝路、至聖路,14.96,商,,,1140513,土地1建物1車位1,二十六層,32,辦公商業大樓,商業用,鋼筋混凝土造,,306.75,0,0,0,無,無,54900000,177236,坡道平面,13.92,3000000,,RPPNMLTKNHKGFAE28CB,京城IFC,A10棟26號,
美濃區,房地(土地+建物)+車位,高雄市美濃區自強街三段2巷,28.49,住,,,1140511,土地1建物1車位1,三層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,91.96,2,2,2,有,無,6100000,64411,一樓平面,15.11,1150000,,RPQNMLTKNHKGFKE76CB,河美苑2,A棟8號,
大寮區,房地(土地+建物)+車位,高雄市大寮區伍厝段1010-26，伍厝段1010-27,29.31,住,,,1140511,土地2建物1車位1,五層,5,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,,113.51,2,1,2,有,無,8640000,86211,一樓平面,31.85,1600000,,RPPNMLTKNHKGFLE76CB,旺春豐2期,E1棟5F號,
左營區,房地(土地+建物)+車位,高雄市左營區左營大路、?後街42巷,9.93,商,,,1140514,土地1建物1車位1,六層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,131.19,1,2,2,有,無,14900000,114974,坡道平面,19.86,2100000,買方可參考銷售圖面規劃臥室隔間親友、員工、共有人或其他特殊關係間之交易；,RPPNMLKLNHKGFEE87CB,大道淳,A棟3號,
左營區,房地(土地+建物),高雄市左營區大中二路,8.27,住,,,1140515,土地1建物1車位0,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,74.19,2,1,1,有,無,8760000,118075,,0.0,0,,RPRNMLKLNHKGFEE08CB,高鐵SONG,A2棟0號,
左營區,房地(土地+建物)+車位,高雄市左營區大中二路,8.94,住,,,1140512,土地1建物1車位1,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,93.31,2,1,1,有,無,10100000,108926,坡道機械,12.98,1350000,,RPSNMLKLNHKGFEE18CB,高鐵SONG,B3棟0號,
鹽埕區,房地(土地+建物)+車位,高雄市鹽埕區公園二路,6.84,商,,,1140511,土地1建物1車位1,十五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,90.2,2,1,1,有,無,11830000,142112,坡道機械,15.4,1200000,,RPPNMLLLNHKGFAE57CB,仰德駁二,A2棟15號,
鼓山區,房地(土地+建物)+車位,高雄市鼓山區龍中段134地號龍勝路、至聖路,8.18,商,,,1140512,土地1建物1車位1,九層,32,辦公商業大樓,商業用,鋼筋混凝土造,,158.44,0,0,0,無,無,21920000,133937,坡道平面,12.7,2400000,,RPRNMLLLNHKGFAE77CB,京城IFC,A11棟9號,
前金區,房地(土地+建物)+車位,高雄市前金區市中一路與光復二街交叉路口,4.04,商,,,1140515,土地13建物1車位1,八層,34,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,87.85,2,1,1,有,無,12440000,137750,坡道機械,5.89,1150000,,RPPOMLLLNHKGFAE67CB,巴黎河左岸,A棟6號,1140526全部解約
岡山區,房地(土地+建物)+車位,高雄市岡山區富貴南街39巷和富貴西街口,33.08,住,,,1140518,土地1建物1車位1,八層,11,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,122.8,2,2,2,有,無,13100000,106354,一樓平面,13.73,1500000,,RPPNMLLLNHKGFFE08CB,皇家晶典25期-富貴集,A棟1號,
鳳山區,房地(土地+建物)+車位,高雄市鳳山區華北街,21.39,住,,,1140517,土地1建物1車位1,十三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,164.44,3,2,2,有,無,21800000,140981,坡道平面,25.06,2150000,,RPPNMLLLNHKGFGE18CB,百達鳳邸,A1棟13號,
大社區,房地(土地+建物),高雄市大社區中華路77巷,13.14,住,,,1140513,土地1建物1車位0,五層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,66.86,0,0,0,無,無,6600000,98714,,0.0,0,,RPPNMLLLNHKGFIE38CB,一方撰,A5-5F號,
路竹區,房地(土地+建物),高雄市路竹區復興路,264.88,工,,,1140516,土地1建物1車位0,一層,1,工廠,工業用,見其他登記事項,,222.91,0,0,0,無,無,21100000,,,0.0,0,,RPPNMLLLNHKGFJE48CB,大同段工業廠房10戶,B棟6號,
苓雅區,房地(土地+建物)+車位,高雄市苓雅區衛武段658、661地號建國一路、正義路口,21.72,住,,,1140514,土地2建物1車位2,二十八層,29,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,201.77,3,2,2,有,無,23700000,126954,坡道平面,55.26,5100000,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLMLNHKGFBE77CB,京城舞極,B1棟28號,
三民區,房地(土地+建物)+車位,高雄市三民區九如三路,10.18,住,,,1140515,土地1建物1車位1,一層,15,店面(店鋪),商業用,鋼筋混凝土造,,103.44,0,0,1,有,無,19220000,217585,坡道平面,24.85,2120000,,RPSNMLMLNHKGFDE28CB,遠雄沐蘊,S11棟F01號,
三民區,房地(土地+建物)+車位,高雄市三民區九如三路,10.21,住,,,1140517,土地1建物1車位1,七層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,101.73,2,2,1,有,無,14990000,166103,坡道平面,24.85,2220000,,RPTNMLMLNHKGFDE38CB,遠雄沐蘊,B06棟F07號,
鼓山區,房地(土地+建物)+車位,高雄市鼓山區青泉街107巷26號旁,22.01,住,,,1140514,土地1建物1車位1,二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,144.83,2,2,2,有,無,15750000,117098,坡道平面,23.82,1580000,,RPPNMLNLNHKGFAE77CB,春虹 · 仰森,A6棟0號,
鼓山區,房地(土地+建物)+車位,高雄市鼓山區青泉街107巷26號旁,15.2,住,,,1140511,土地1建物1車位1,六層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,108.0,2,2,2,有,無,12140000,121882,坡道平面,23.82,1880000,,RPQNMLNLNHKGFAE87CB,春虹 · 仰森,A8棟0號,
鼓山區,房地(土地+建物)+車位,高雄市鼓山區青泉街107巷26號旁,15.2,住,,,1140517,土地1建物1車位1,七層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,108.0,2,2,2,有,無,12100000,123782,坡道平面,23.82,1680000,,RPRNMLNLNHKGFAE97CB,春虹 · 仰森,A8棟0號,
鼓山區,房地(土地+建物),高雄市鼓山區明倫路vs昌盛路,6.02,商,,,1140513,土地1建物1車位0,十一層,20,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,89.52,2,1,2,有,無,18130000,202525,,0.0,0,,RPTNMLNLNHKGFAE18CB,郡都巨蛋,A2棟11號,
鼓山區,房地(土地+建物),高雄市鼓山區明倫路vs昌盛路,5.73,商,,,1140513,土地1建物1車位0,七層,20,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,85.12,2,1,2,有,無,16700000,196194,,0.0,0,,RPUNMLNLNHKGFAE28CB,郡都巨蛋,A9棟7號,
鼓山區,房地(土地+建物),高雄市鼓山區明倫路vs昌盛路,5.73,商,,,1140514,土地1建物1車位0,五層,20,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,85.12,2,1,2,有,無,16650000,195606,,0.0,0,,RPVNMLNLNHKGFAE38CB,郡都巨蛋,A9棟5號,
鼓山區,房地(土地+建物),高雄市鼓山區明倫路vs昌盛路,5.08,商,,,1140516,土地1建物1車位0,五層,20,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,75.42,2,1,1,有,無,15600000,206842,,0.0,0,,RPWNMLNLNHKGFAE48CB,郡都巨蛋,A7棟5號,
鼓山區,房地(土地+建物),高雄市鼓山區明倫路vs昌盛路,5.08,商,,,1140517,土地1建物1車位0,十三層,20,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,75.42,2,1,1,有,無,15850000,210156,,0.0,0,,RPPOMLNLNHKGFAE87CB,郡都巨蛋,A7棟13號,
鼓山區,房地(土地+建物)+車位,高雄市鼓山區明倫路vs昌盛路,6.32,商,,,1140517,土地1建物1車位1,十層,20,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,104.73,2,1,2,有,無,20280000,199894,坡道機械,10.78,1500000,,RPQOMLNLNHKGFAE97CB,郡都巨蛋,A10棟10號,
鼓山區,房地(土地+建物)+車位,高雄市鼓山區明倫路vs昌盛路,7.55,商,,,1140517,土地1建物1車位1,十一層,20,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,134.74,3,1,2,有,無,25270000,201550,坡道平面,22.51,2650000,,RPROMLNLNHKGFAE08CB,郡都巨蛋,A1棟11號,
鼓山區,房地(土地+建物),高雄市鼓山區明倫路vs昌盛路,5.08,商,,,1140512,土地1建物1車位0,十四層,20,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,75.42,2,1,2,有,無,15900000,210819,,0.0,0,,RPSOMLNLNHKGFAE18CB,郡都巨蛋,A7棟14號,
鼓山區,房地(土地+建物),高雄市鼓山區明倫路vs昌盛路,4.61,商,,,1140517,土地1建物1車位0,七層,20,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,68.52,2,1,2,有,無,14250000,207968,,0.0,0,,RPTOMLNLNHKGFAE28CB,郡都巨蛋,A6棟7號,
鼓山區,房地(土地+建物),高雄市鼓山區明倫路vs昌盛路,4.05,商,,,1140517,土地1建物1車位0,十二層,20,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,60.19,2,1,1,有,無,13260000,220302,,0.0,0,,RPUOMLNLNHKGFAE38CB,郡都巨蛋,A8棟12號,
鼓山區,房地(土地+建物),高雄市鼓山區明倫路vs昌盛路,4.61,商,,,1140517,土地1建物1車位0,六層,20,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,68.52,2,1,1,有,無,14230000,207677,,0.0,0,,RPVOMLNLNHKGFAE48CB,郡都巨蛋,A6棟6號,
三民區,房地(土地+建物)+車位,高雄市三民區正忠路361巷,14.58,住,,,1140513,土地1建物1車位1,六層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,128.63,2,2,2,有,無,14700000,119323,坡道平面,24.71,2300000,,RPPNMLNLNHKGFDE08CB,頂誠-聚丰景,A棟5號,
大樹區,房地(土地+建物)+車位,高雄市大樹區中正一路,26.36,住,,,1140514,土地1建物1車位1,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,78.44,2,1,1,有,無,6700000,72751,一樓平面,2.84,1200000,,RPPNMLNLNHKGFGE38CB,淞曜,E棟5號,
三民區,房地(土地+建物)+車位,高雄市三民區覺民路,0.0,,,,1140524,土地0建物1車位1,十二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,142.45,3,2,2,有,無,11650000,88376,坡道平面,27.6,1500000,總價含地上權標的價款406萬元地上權房屋；,RPPNMLOLNHKGFDE18CB,KS1,D9棟0號,
前金區,房地(土地+建物),高雄市前金區市中一路與光復二街交叉路口,4.13,商,,,1140519,土地13建物1車位0,十層,34,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,83.7,2,1,1,有,無,12770000,152569,,0.0,0,,RPPNMLPLNHKGFAE97CB,巴黎河左岸,A棟7號,
三民區,房地(土地+建物)+車位,高雄市三民區覺民路,0.0,,,,1140525,土地0建物1車位1,九層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,142.46,3,2,2,有,無,11200000,83580,坡道平面,27.6,1600000,總價含地上權標的價款384萬元地上權房屋；,RPPNMLPLNHKGFDE28CB,KS1,A1棟0號,
大社區,房地(土地+建物),高雄市大社區保糖街,23.39,住,,,1140518,土地1建物1車位0,二層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,67.87,2,2,2,有,無,6680000,98423,,0.0,0,,RPPNMLQLNHKGFIE88CB,常?,A9棟0號,
