編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPPNMLRLNHKGFAP76CC,15,9.79,辦公室,鋼筋混凝土造,99年2月23日,七層,,
RPRNMLKLNHKGFAP88CC,15,9.72,辦公室,鋼筋混凝土造,99年2月23日,七層,,
RPPNMLRLNHKGFAP76CC,15,3.85,台電配電室、停車空間、水箱、緊急發電機及消幫浦室〈共有部份〉,鋼筋混凝土造,99年2月23日,七層,,
RPRNMLRLNHKGFAP96CC,28,96.69,住家用,鋼筋混凝土造,86年5月15日,十六層,,
RPUNMLNLNHKGFAP86CC,15,10.01,辦公室,鋼筋混凝土造,99年2月23日,七層,,
RPRNMLRLNHKGFAP96CC,28,32.79,共有部份,鋼筋混凝土造,86年5月15日,十六層,,
RPRNMLKLNHKGFAP88CC,15,3.84,台電配電室、停車空間、水箱、緊急發電機及消幫浦室〈共有部份〉,鋼筋混凝土造,99年2月23日,七層,,
RPPNMLRLNHKGFAP76CC,15,4.84,公設梯廳、走道、機械室、水箱、樓梯間、電信室、停車空間（共有部份）,鋼筋混凝土造,99年2月23日,七層,,
RPRNMLRLNHKGFAP96CC,28,20.12,共有部份,鋼筋混凝土造,86年5月15日,十六層,,
RPQNMLNLNHKGFAP09CC,15,9.72,辦公室,鋼筋混凝土造,99年2月23日,七層,,
RPUNMLNLNHKGFAP86CC,15,3.87,台電配電室、停車空間、水箱、緊急發電機及消幫浦室〈共有部份〉,鋼筋混凝土造,99年2月23日,七層,,
RPRNMLKLNHKGFAP88CC,15,4.82,公設梯廳、走道、機械室、水箱、樓梯間、電信室、停車空間（共有部份）,鋼筋混凝土造,99年2月23日,七層,,
RPQNMLNLNHKGFAP09CC,15,.89,台電配電室、停車空間、水箱、緊急發電機及消幫浦室〈共有部份〉,鋼筋混凝土造,99年2月23日,七層,,
RPUNMLNLNHKGFAP86CC,15,5.09,公設梯廳、走道、機械室、水箱、樓梯間、電信室、停車空間（共有部份）,鋼筋混凝土造,99年2月23日,七層,,
RPQNMLNLNHKGFAP09CC,15,4.83,公設梯廳、走道、機械室、水箱、樓梯間、電信室、停車空間（共有部份）,鋼筋混凝土造,99年2月23日,七層,,
RPQNMLRLNHKGFAP86CC,15,9.79,辦公室,鋼筋混凝土造,99年2月23日,七層,,
RPQNMLRLNHKGFAP86CC,15,.90,台電配電室、停車空間、水箱、緊急發電機及消幫浦室〈共有部份〉,鋼筋混凝土造,99年2月23日,七層,,
RPQNMLRLNHKGFAP86CC,15,4.86,公設梯廳、走道、機械室、水箱、樓梯間、電信室、停車空間（共有部份）,鋼筋混凝土造,99年2月23日,七層,,
RPQNMLKLNHKGFAP78CC,15,10.01,辦公室,鋼筋混凝土造,99年2月23日,七層,,
RPQNMLKLNHKGFAP78CC,15,3.87,台電配電室、停車空間、水箱、緊急發電機及消幫浦室〈共有部份〉,鋼筋混凝土造,99年2月23日,七層,,
RPTNMLNLNHKGFAP76CC,15,9.72,辦公室,鋼筋混凝土造,99年2月23日,七層,,
RPQNMLKLNHKGFAP78CC,15,5.82,公設梯廳、走道、機械室、水箱、樓梯間、電信室、停車空間（共有部份）,鋼筋混凝土造,99年2月23日,七層,,
RPTNMLNLNHKGFAP76CC,15,3.84,台電配電室、停車空間、水箱、緊急發電機及消幫浦室〈共有部份〉,鋼筋混凝土造,99年2月23日,七層,,
RPQNMLLLNHKGFAP88CC,2,77.18,集合住宅,鋼筋混凝土造,112年9月22日,五層,,
RPTNMLNLNHKGFAP76CC,15,4.78,公設梯廳、走道、機械室、水箱、樓梯間、電信室、停車空間（共有部份）,鋼筋混凝土造,99年2月23日,七層,,
RPQNMLLLNHKGFAP88CC,2,15.21,梯廳、樓電梯間、水箱,鋼筋混凝土造,112年9月22日,五層,,
RPQNMLLLNHKGFAP88CC,,3.18,停車空間、管理室、機電設備管道間,鋼筋混凝土造,,五層,,
RPSNMLNLNHKGFAP66CC,15,9.79,辦公室,鋼筋混凝土造,99年2月23日,七層,,
RPSNMLNLNHKGFAP66CC,15,.90,台電配電室、停車空間、水箱、緊急發電機及消幫浦室〈共有部份〉,鋼筋混凝土造,99年2月23日,七層,,
RPSNMLNLNHKGFAP66CC,15,4.86,公設梯廳、走道、機械室、水箱、樓梯間、電信室、停車空間（共有部份）,鋼筋混凝土造,99年2月23日,七層,,
RPRNMLNLNHKGFAP56CC,15,9.79,辦公室,鋼筋混凝土造,99年2月23日,七層,,
RPRNMLNLNHKGFAP56CC,15,.90,台電配電室、停車空間、水箱、緊急發電機及消幫浦室〈共有部份〉,鋼筋混凝土造,99年2月23日,七層,,
RPSNMLRLNHKGFAP07CC,15,9.79,辦公室,鋼筋混凝土造,99年2月23日,七層,,
RPRNMLNLNHKGFAP56CC,15,4.86,公設梯廳、走道、機械室、水箱、樓梯間、電信室、停車空間（共有部份）,鋼筋混凝土造,99年2月23日,七層,,
RPSNMLRLNHKGFAP07CC,15,.90,台電配電室、停車空間、水箱、緊急發電機及消幫浦室〈共有部份〉,鋼筋混凝土造,99年2月23日,七層,,
RPSNMLRLNHKGFAP07CC,15,4.86,公設梯廳、走道、機械室、水箱、樓梯間、電信室、停車空間（共有部份）,鋼筋混凝土造,99年2月23日,七層,,
RPVNMLNLNHKGFAP96CC,15,9.96,辦公室,鋼筋混凝土造,99年2月23日,七層,,
RPWNMLNLNHKGFAP07CC,15,9.79,辦公室,鋼筋混凝土造,99年2月23日,七層,,
RPWNMLNLNHKGFAP07CC,15,3.85,台電配電室、停車空間、水箱、緊急發電機及消幫浦室〈共有部份〉,鋼筋混凝土造,99年2月23日,七層,,
RPVNMLNLNHKGFAP96CC,15,.91,台電配電室、停車空間、水箱、緊急發電機及消幫浦室〈共有部份〉,鋼筋混凝土造,99年2月23日,七層,,
RPWNMLNLNHKGFAP07CC,15,4.77,公設梯廳、走道、機械室、水箱、樓梯間、電信室、停車空間（共有部份）,鋼筋混凝土造,99年2月23日,七層,,
RPVNMLNLNHKGFAP96CC,15,5.69,公設梯廳、走道、機械室、水箱、樓梯間、電信室、停車空間（共有部份）,鋼筋混凝土造,99年2月23日,七層,,
RPSOMLOKNHKGFAP76CC,60,140.52,住家用,加強磚木造,54年7月10日,一層,,
