編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPSNMLMKQHKGFAU17DA,49,37.15,住家用,水泥木造,65年8月18日,一層,一層 騎樓,全筆移轉
RPVNMLPKQHKGFAU77DA,18,91.47,住家用,鋼筋混凝土造,96年11月9日,二層,一層 二層 陽台 屋頂突出物 騎樓,持分移轉
RPRNMLPLQHKGFAU47DA,31,21.05,住家用,鋼筋混凝土造,83年11月15日,十二層,十層 陽台,全筆移轉
RPRNMLPLQHKGFAU47DA,31,6.56,共有部份,鋼筋混凝土造,83年11月15日,十二層,,持分移轉
RPRNMLPLQHKGFAU47DA,31,3.58,共有部份,鋼筋混凝土造,83年11月15日,十二層,,持分移轉
RPRNMLLLQHKGFAU07DA,26,102.98,住家用,鋼筋混凝土造,88年5月20日,五層,二層 三層 陽台 平台 雨遮,全筆移轉
RPRNMLLLQHKGFAU07DA,26,13.40,停車空間,鋼筋混凝土造,88年5月20日,五層,,持分移轉
RPRNMLLLQHKGFAU07DA,26,22.58,共有部份,鋼筋混凝土造,88年5月20日,五層,,持分移轉
RPVNMLMLQHKGFAU57DA,2,153.17,住宅,鋼筋混凝土造,113年2月1日,三層,一層 二層 三層 陽台 屋頂突出物,全筆移轉
RPQNMLLMQHKGFCU27DA,,212.13,住家用,鋼筋混凝土造,114年7月29日,三層,一層 二層 三層 陽台,全筆移轉
RPQNMLTLQHKGFCU97DA,43,88.00,住家用,鋼筋混凝土加強磚造,71年3月27日,二層,一層 二層,全筆移轉
RPQNMLMJRHKGFAU96DA,44,74.04,住家用,鋼筋混凝土造,70年3月31日,四層,三層,全筆移轉
RPSNMLLMQHKGFCU47DA,,270.35,住家用,鋼筋混凝土造,114年7月29日,三層,一層 二層 三層 陽台 屋頂突出物,全筆移轉
RPQNMLMJRHKGFAU96DA,44,12.16,共有部份,鋼筋混凝土造,70年3月31日,四層,,持分移轉
RPROMLNJRHKGFAU27DA,58,68.01,住家用,鋼筋混凝土造,56年11月14日,一層,一層 騎樓 廚房,全筆移轉
RPTNMLLMQHKGFCU57DA,,270.34,住家用,鋼筋混凝土造,114年7月29日,三層,一層 二層 三層 陽台 屋頂突出物,全筆移轉
RPUNMLLMQHKGFCU67DA,,366.26,住家用,鋼筋混凝土造,114年7月29日,三層,一層 二層 三層 陽台 屋頂突出物,全筆移轉
RPPOMLSJRHKGFAU57DA,29,75.62,住家用,鋼筋混凝土造,85年6月11日,八層,一層,全筆移轉
RPPOMLSJRHKGFAU57DA,31,6.65,停車空間,鋼筋混凝土造,83年6月11日,八層,,持分移轉
RPPOMLSJRHKGFAU57DA,29,49.38,共有部份,鋼筋混凝土造,85年6月11日,八層,,持分移轉
RPRNMLSJRHKGFAU67DA,,166.81,住宅,鋼筋混凝土造,114年7月17日,三層,一層 二層 三層 陽台 屋頂突出物,全筆移轉
RPSNMLSJRHKGFAU77DA,,167.04,住宅,鋼筋混凝土造,114年7月17日,三層,一層 二層 三層 陽台 屋頂突出物,全筆移轉
RPPNMLTJPHKGFAU37DA,31,47.79,住家用,鋼筋混凝土造,83年5月18日,六層,六層 陽台,全筆移轉
RPPNMLTJPHKGFAU37DA,31,22.04,共有部份,鋼筋混凝土造,83年5月18日,六層,,持分移轉
RPUNMLQKPHKGFAU67DA,30,237.56,辦公室,鋼筋混凝土造,84年9月1日,二層,一層 二層 陽台 平台 騎樓,全筆移轉
RPOOMLMJPHKGFAU66DA,41,13.88,共有部份,鋼筋混凝土造,73年9月19日,五層,,持分移轉
RPOOMLMJPHKGFAU66DA,41,82.31,住家用,鋼筋混凝土造,73年9月19日,五層,二層 陽台,全筆移轉
RPOOMLMJPHKGFAU66DA,41,11.22,共有部份,鋼筋混凝土造,73年9月19日,五層,,持分移轉
RPXNMLNLPHKGFAU77DA,40,126.74,住商用,鋼筋混凝土造,74年10月19日,二層,一層 二層 陽台,全筆移轉
RPRNMLOLPHKGFAU27DA,6,55.66,集合住宅,鋼筋混凝土造,108年7月1日,五層,二層 陽台,全筆移轉
RPRNMLOLPHKGFAU27DA,6,23.47,本共有部分之項目有電梯、安全梯、梯廳、電信室、無障礙電梯、屋頂突出物及停車空間等７項,鋼筋混凝土造,108年7月1日,五層,,持分移轉
RPSOMLNLPHKGFAU37DA,1,41.33,集合住宅,鋼筋混凝土造,113年11月25日,五層,四層 陽台,全筆移轉
RPSOMLNLPHKGFAU37DA,1,19.98,共有部份,鋼筋混凝土造,113年11月25日,五層,,持分移轉
RPRNMLOLPHKGFCU57EA,3,54.07,住家用,鋼筋混凝土造,111年11月9日,七層,六層 陽台,全筆移轉
RPRNMLOLPHKGFCU57EA,3,17.01,共有部分：機電空間、電梯間、電梯機械室,鋼筋混凝土造,111年11月9日,七層,,持分移轉
RPWNMLLLPHKGFAU47DA,1,120.24,供特定人長期住宿之場所（集合住宅）,鋼筋混凝土造,113年2月7日,七層,六層 七層 陽台,全筆移轉
RPWNMLLLPHKGFAU47DA,1,60.41,共有部份,鋼筋混凝土造,113年2月7日,七層,,持分移轉
RPXOMLOLPHKGFAU97DA,38,102.94,住家用,鋼筋混凝土造,76年9月1日,二層,一層 二層 陽台,全筆移轉
RPRNMLTLPHKGFAU77DA,23,112.10,住家用,鋼筋混凝土造,91年12月2日,十四層,一層 陽台,全筆移轉
RPRNMLTLPHKGFAU77DA,23,65.30,共有部份,鋼筋混凝土造,91年12月2日,十四層,,持分移轉
RPQNMLTLPHKGFAU67DA,47,132.00,住家用,鋼筋混凝土加強磚造,67年4月24日,二層,一層 二層 陽台,全筆移轉
RPPNMLLMPHKGFCU07DA,40,130.53,住商用,鋼筋混凝土造,74年12月13日,二層,一層 二層 騎樓,全筆移轉
RPPOMLKMPHKGFAU86DA,6,57.04,集合住宅,鋼筋混凝土造,108年11月28日,五層,三層 陽台,全筆移轉
RPPOMLKMPHKGFAU86DA,6,11.24,本共有部分之項目有安全梯、梯廳、機房（一）、（二）、電梯、管理室等,鋼筋混凝土造,108年11月28日,五層,,持分移轉
RPUNMLSKPHKGFAU87DA,,359.11,住宅,鋼筋混凝土造,114年6月12日,四層,一層 二層 三層 四層 陽台 屋頂突出物,全筆移轉
RPTNMLKMPHKGFAU17DA,44,103.23,住商用,鋼筋混凝土加強磚造,70年6月12日,二層,一層 二層 騎樓,全筆移轉
RPQNMLQJQHKGFAU27DA,1,176.13,住宅,鋼筋混凝土造,114年1月3日,四層,一層 二層 三層 四層 陽台,全筆移轉
RPQNMLPJQHKGFCU37DA,,232.50,住家用,鋼筋混凝土造,114年3月18日,三層,一層 二層 三層 陽台,全筆移轉
RPQNMLQJQHKGFAU37EA,33,171.43,住商用,鋼筋混凝土造,81年5月28日,四層,一層 二層 三層 四層 陽台 屋頂突出物 騎樓,持分移轉
RPQNMLPJQHKGFAU17DA,48,57.33,住商用,鋼筋混凝土加強磚造,66年4月10日,一層,一層 騎樓,全筆移轉
RPPNMLQJQHKGFAU17DA,33,238.15,住商用,鋼筋混凝土造,81年8月4日,四層,一層 二層 三層 四層 陽台 屋頂突出物 騎樓,全筆移轉
RPSNMLRJQHKGFAU57DA,32,85.96,住家用,鋼筋混凝土造,82年12月15日,七層,六層 陽台 花台,全筆移轉
RPSNMLRJQHKGFAU57DA,32,15.61,共有部份,鋼筋混凝土造,82年12月15日,七層,,持分移轉
RPSNMLRJQHKGFAU57DA,32,13.57,共有部份,鋼筋混凝土造,82年12月15日,七層,,持分移轉
RPSNMLRJQHKGFAU57DA,32,14.53,共有部份,鋼筋混凝土造,82年12月15日,七層,,持分移轉
RPSNMLRJQHKGFAU57DA,32,.61,商業用,鋼筋混凝土造,82年12月15日,七層,見其他登記事項,持分移轉
RPPNMLMKQHKGFAU86DA,9,43.81,集合社區住宅,鋼筋混凝土造,105年3月7日,六層,六層 陽台,全筆移轉
RPPNMLMKQHKGFAU86DA,9,13.03,共有部份,鋼筋混凝土造,105年3月7日,六層,,持分移轉
RPRNMLMKQHKGFAU07DA,29,84.41,住家用,鋼筋混凝土造,85年1月23日,七層,三層 陽台,全筆移轉
RPRNMLMKQHKGFAU07DA,29,29.78,共有部份,鋼筋混凝土造,85年1月23日,七層,,持分移轉
RPTNMLSJQHKGFAU77DA,18,206.30,住家用,鋼筋混凝土造,96年4月30日,三層,一層 二層 三層 陽台 雨遮 見其他登記事項,全筆移轉
RPRNMLLKQHKGFAU96DA,3,47.22,集合住宅,鋼筋混凝土造,111年10月21日,十層,二層 陽台,全筆移轉
RPRNMLLKQHKGFAU96DA,3,27.22,共有部份,鋼筋混凝土造,111年10月21日,十層,,持分移轉
RPPNMLKKQHKGFCU86DA,9,223.88,農舍,鋼筋混凝土造,105年7月12日,二層,一層 二層,全筆移轉
RPTNMLLMPHKGFAU27DA,1,162.49,住宅,鋼筋混凝土造,113年11月14日,三層,一層 二層 三層 陽台 屋頂突出物,全筆移轉
RPQNMLRJQHKGFAU37DA,37,130.17,住商用,鋼筋混凝土造,77年8月16日,二層,一層 二層 陽台 屋頂突出物 騎樓,全筆移轉
RPPOMLSJQHKGFAU47DA,48,88.75,住家用,鋼筋混凝土加強磚造,66年12月30日,二層,一層 二層,全筆移轉
RPPNMLMKQHKGFCU07DA,32,156.38,住家用,鋼筋混凝土造,82年2月24日,三層,一層 二層 三層 陽台,全筆移轉
RPQNMLOKQHKGFAU17DA,33,144.96,住家用,鋼筋混凝土造,81年5月13日,三層,一層 二層 三層 陽台,全筆移轉
RPQNMLMKQHKGFBU07DA,27,218.30,住商用,鋼筋混凝土造,87年11月9日,四層,一層 二層 三層 四層 陽台 平台 騎樓,全筆移轉
RPTNMLOKQHKGFAU47DA,15,219.00,住家用,鋼筋混凝土造,99年3月17日,三層,一層 二層 三層 陽台 雨遮 見其他登記事項,全筆移轉
RPVNMLOKQHKGFAU67DA,53,91.96,住家用,鋼筋混凝土加強磚造,61年3月28日,二層,一層 二層,全筆移轉
RPUNMLPKQHKGFAU67DA,1,155.61,住宅,鋼筋混凝土造,113年8月14日,三層,一層 二層 三層 陽台,全筆移轉
