鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號,出租型態,有無管理員,租賃期間,有無電梯,附屬設備,租賃住宅服務
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,Rental type,Residential Manager,Rental period,elevator,equipment,Rental residential services
斗六市,土地,芎林段1467-1地號,1177.3,,一般農業區,農牧用地,1140512,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,無,17000,14,,0.0,0,含增建或未登記建物；,RPPNMLOKNHKGFAP98CC,,,1140520~1170519,,,
斗六市,租賃房屋,雲林縣斗六市西平路１１９巷１１號,0.0,,,,1140513,土地0建物1車位0,全,1,透天厝,住家用,加強磚木造,0540710,140.52,5,2,2,有,無,有,15000,107,,0.0,0,續租案件；,RPSOMLOKNHKGFAP76CC,整棟(戶)出租,無,1140516~1150515,無,熱水器、電視機、冰箱、瓦斯或天然氣,社會住宅代管
虎尾鎮,租賃房屋,雲林縣虎尾鎮五間厝６０號二樓之２７,0.0,,,,1140512,土地0建物1車位0,二層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1080409,13.42,1,0,1,有,有,有,4200,313,,0.0,0,含增建或未登記建物；續租案件；,RPPNMLOKNHKGFDP66CC,獨立套房,有,1140903~1150902,有,冷氣、熱水器、電視機、冰箱、網路,一般代管
虎尾鎮,租賃房屋,雲林縣虎尾鎮五間厝６０號六樓之３０,0.0,,,,1140512,土地0建物1車位0,六層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1080409,13.510000000000002,1,0,1,有,有,有,4200,311,,0.0,0,含增建或未登記建物；續租案件；,RPWNMLOKNHKGFDP37CC,獨立套房,有,1140815~1150214,有,冷氣、熱水器、電視機、冰箱、網路,一般代管
虎尾鎮,租賃房屋,雲林縣虎尾鎮永興南二街２５８號１０樓之１０,0.0,,,,1140513,土地0建物1車位0,十層,11,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1120918,93.5,2,1,1,有,有,有,17000,182,,0.0,0,,RPPNMLQKNHKGFDP86CC,整棟(戶)出租,有,1140513~1150512,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
斗六市,租賃房屋,雲林縣斗六市樂利街５３號五樓之６,0.0,,,,1140514,土地0建物1車位0,五層,7,華廈(10層含以下有電梯),辦公室,鋼筋混凝土造,0990223,19.7,1,0,1,有,有,有,4200,213,,0.0,0,含增建或未登記建物；續租案件；,RPQNMLKLNHKGFAP78CC,獨立套房,有,1140815~1150214,有,冷氣、熱水器、電視機、冰箱、網路,一般代管
斗六市,租賃房屋,雲林縣斗六市樂利街５３號六樓之７,0.0,,,,1140513,土地0建物1車位0,六層,7,華廈(10層含以下有電梯),辦公室,鋼筋混凝土造,0990223,18.380000000000003,1,0,1,有,有,有,4200,229,,0.0,0,含增建或未登記建物；續租案件；,RPRNMLKLNHKGFAP88CC,獨立套房,有,1140525~1141124,有,冷氣、熱水器、電視機、冰箱、網路,一般代管
虎尾鎮,租賃房屋,雲林縣虎尾鎮五間厝６０號三樓之５,0.0,,,,1140512,土地0建物1車位0,三層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1080409,13.510000000000002,1,0,1,有,有,有,4200,311,,0.0,0,含增建或未登記建物；續租案件；,RPPNMLKLNHKGFDP98CC,獨立套房,有,1140910~1150309,有,冷氣、熱水器、電視機、冰箱、網路,一般代管
斗六市,租賃房屋,雲林縣斗六市豐興路１７８之３號五樓,0.0,,,,1140520,土地0建物1車位0,五層,5,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1120922,95.57000000000001,3,1,2,有,有,有,18000,188,,0.0,0,續租案件；,RPQNMLLLNHKGFAP88CC,整棟(戶)出租,有,1140601~1150531,有,冷氣、熱水器、洗衣機、冰箱,社會住宅代管
斗六市,租賃房屋,雲林縣斗六市樂利街５３號五樓之３,0.0,,,,1140513,土地0建物1車位0,五層,7,華廈(10層含以下有電梯),辦公室,鋼筋混凝土造,0990223,15.440000000000001,1,0,1,有,有,有,4200,272,,0.0,0,含增建或未登記建物；續租案件；,RPQNMLNLNHKGFAP09CC,獨立套房,有,1140801~1150731,有,冷氣、熱水器、電視機、冰箱、網路,一般代管
