鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號,出租型態,有無管理員,租賃期間,有無電梯,附屬設備,租賃住宅服務
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,Rental type,Residential Manager,Rental period,elevator,equipment,Rental residential services
台東市,租賃房屋,臺東縣臺東市新成街３５號,0.0,,,,1140512,土地0建物0車位0,全,4,透天厝,人行店舖．集合住宅,鋼筋混凝土造,0850523,22.2,5,0,6,有,無,有,6500,293,,0.0,0,303號室,RPQNMLOKNHKGFAV07CC,分租套房,無,1140513~1150512,無,冷氣、電視機、冰箱,一般代管
台東市,租賃房屋,臺東縣臺東市中興路五段２５巷１２弄８號,0.0,,,,1140513,土地0建物1車位0,全,2,透天厝,住家用,加強磚造,07501,130.58,3,2,2,有,無,有,12000,92,,0.0,0,含增建或未登記建物；,RPPNMLPKNHKGFAV07CC,整棟(戶)出租,無,1140514~1150813,無,,一般轉租
卑南鄉,租賃房屋,臺東縣卑南鄉利嘉村利嘉路５９８號,0.0,,,,1140515,土地0建物1車位0,全,2,透天厝,住家用,加強磚造,0740809,89.6,3,1,2,有,無,有,8000,89,,0.0,0,,RPPNMLQKNHKGFAV17CC,整棟(戶)出租,無,1140515~1150514,無,冷氣、冰箱、瓦斯或天然氣,社會住宅代管
台東市,租賃房屋,臺東縣臺東市開封街３０１號十一樓之九,0.0,,,,1140516,土地0建物1車位0,十一層,12,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,0820522,37.760000000000005,1,0,1,有,有,有,7600,201,,0.0,0,,RPRNMLQKNHKGFAV37CC,獨立套房,有,1140601~1150531,有,冷氣、洗衣機、電視機、冰箱,社會住宅代管
台東市,租賃房屋,臺東縣臺東市仁七街９５巷５號四樓之２,0.0,,,,1140519,土地0建物1車位0,四層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,0820814,32.7,1,0,1,有,有,有,8000,245,,0.0,0,,RPPNMLKLNHKGFAV66CC,獨立套房,有,1140520~1150519,有,冷氣、熱水器、洗衣機、冰箱,社會住宅包租轉租
台東市,租賃房屋+車位,臺東縣臺東市新展街２３巷３弄３號七樓,0.0,,,,1140519,土地0建物1車位1,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850628,90.80000000000001,2,2,1,有,有,有,15000,165,坡道機械,0.0,0,因公證時間難以預約，出租業同意承租人提早於114年05月09日入住，114年05月19日公證簽約。,RPQNMLKLNHKGFAV76CC,整棟(戶)出租,無,1140509~1150508,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅包租轉租
卑南鄉,租賃房屋,臺東縣卑南鄉太平路６１７號,0.0,,,,1140519,土地0建物1車位0,全,2,透天厝,住家用,加強磚造,0761222,138.33,3,2,3,有,無,有,15000,108,,0.0,0,,RPPNMLLLNHKGFAV76CC,整棟(戶)出租,無,1140516~1150515,無,熱水器、洗衣機、電視機、瓦斯或天然氣,社會住宅包租轉租
台東市,租賃房屋,臺東縣臺東市中華路一段８６５巷３９號之２,0.0,,,,1140519,土地0建物1車位0,三層,3,公寓(5樓含以下無電梯),住家用,鐵筋水泥磚,0610830,73.92,3,1,1,有,無,有,16000,216,,0.0,0,,RPQNMLLLNHKGFAV86CC,整棟(戶)出租,無,1140520~1150519,無,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租
台東市,租賃房屋,臺東縣臺東市青海路四段２巷２００弄１之四號,0.0,,,,1140517,土地0建物1車位0,全,3,透天厝,鄉村住宅,鋼筋混凝土造,0841213,179.58,4,1,4,有,無,有,15000,84,,0.0,0,,RPRNMLLLNHKGFAV96CC,整棟(戶)出租,無,1140520~1150519,無,冷氣,社會住宅代管
