鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號,出租型態,有無管理員,租賃期間,有無電梯,附屬設備,租賃住宅服務
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,Rental type,Residential Manager,Rental period,elevator,equipment,Rental residential services
太保市,租賃房屋+車位,嘉義縣太保市保鐵十二路１６８號七樓之１,0.0,,,,1140626,土地0建物1車位1,七層,11,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1130821,127.57000000000001,3,2,2,有,有,有,32000,251,坡道平面,16.82,0,租金總額含管理費；其他車位清潔費；,RPOOMLPJPHKGFDQ96CC,整棟(戶)出租,有,1140701~1150630,有,冷氣、熱水器、洗衣機、電視機、冰箱,一般代管
太保市,租賃房屋+車位,嘉義縣太保市保鐵十二路１６８號七樓之１,0.0,,,,1140626,土地0建物1車位1,七層,11,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1130821,127.57000000000001,3,2,2,有,有,有,32000,251,坡道平面,16.82,0,租金總額含管理費；其他車位清潔費；,RPPOMLPJPHKGFDQ07CC,整棟(戶)出租,有,1140701~1150630,有,冷氣、熱水器、洗衣機、電視機、冰箱,
民雄鄉,租賃房屋,嘉義縣民雄鄉興中村劉竹仔?１之１８號,0.0,,,,1140703,土地0建物1車位0,全,2,透天厝,住商用,鋼筋混凝土加強磚造,0710222,107.79,8,1,3,有,無,無,10000,93,,0.0,0,嘉義縣社會住宅包租代管計畫之物件。續租案件；,RPPNMLRJPHKGFCQ07CC,整棟(戶)出租,無,1140710~1150709,無,熱水器,社會住宅代管
中埔鄉,租賃房屋,嘉義縣中埔鄉和美村中山新?３７３號,0.0,,,,1140626,土地0建物1車位0,全,2,透天厝,住家用,鋼筋混凝土加強磚造,0700114,85.49,4,2,2,有,無,有,6000,70,,0.0,0,嘉義縣社會住宅包租代管計畫之物件。續租案件；,RPPNMLRJPHKGFDQ17CC,整棟(戶)出租,無,1140715~1150714,無,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
太保市,租賃房屋,嘉義縣太保市麻寮里北港路二段４７３巷１６號,0.0,,,,1140629,土地0建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,0800416,161.02,3,2,2,有,無,無,10000,62,,0.0,0,嘉義縣社會住宅包租代管計畫之物件。,RPQNMLRJPHKGFDQ27CC,整棟(戶)出租,無,1140701~1150630,無,熱水器,社會住宅代管
太保市,租賃房屋,嘉義縣太保市太保里保鐵十二路１７２號７樓之７,0.0,,,,1140627,土地0建物1車位0,七層,11,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1130821,77.75999999999999,2,1,2,有,有,有,19800,255,,0.0,0,嘉義縣社會住宅包租代管計畫之物件。,RPPNMLSJPHKGFDQ27CC,整棟(戶)出租,有,1140701~1150630,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
太保市,租賃房屋+車位,嘉義縣太保市太保里保鐵十二路１５６號十一樓之８,0.0,,,,1140625,土地0建物1車位1,十一層,11,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1130821,118.25,2,2,2,有,無,有,22000,186,坡道平面,0.0,0,,RPQNMLSJPHKGFDQ37CC,整棟(戶)出租,有,1140701~1160630,有,冷氣、熱水器、洗衣機、電視機、冰箱,
太保市,租賃房屋,嘉義縣太保市中山路一段２２８巷１９弄３０號８樓２,0.0,,,,1140701,土地0建物1車位0,八層,9,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,0821006,49.17,1,0,1,有,有,有,8300,169,,0.0,0,管理費500元由出租人負擔。,RPPNMLTJPHKGFDQ37CC,獨立套房,有,1140707~1150706,有,冷氣、熱水器、洗衣機、冰箱,
朴子市,租賃房屋,嘉義縣朴子市嘉朴路西段５１號４樓之５,0.0,,,,1140701,土地0建物1車位0,四層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860110,52.4,1,1,1,有,有,有,11000,210,,0.0,0,租金總額含稅；管理費；,RPPNMLKKPHKGFBQ98CC,,有,1140701~1150630,有,冷氣、熱水器、洗衣機、電視機、冰箱,
朴子市,租賃房屋,嘉義縣朴子市祥和三路西段２２９號,0.0,,,,1140702,土地0建物0車位0,全,4,透天厝,住商用,鋼筋混凝土造,0920805,16.5,12,0,12,有,無,有,7100,430,,0.0,0,租金總額含水費；其他公共水電費；含增建或未登記建物；,RPQNMLKKPHKGFBQ09CC,分租套房,無,1140704~1150703,無,冷氣、熱水器,一般轉租
