鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號,解約情形
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings,termination type
花蓮市,房地(土地+建物),花蓮縣花蓮市明禮路,11.18,商,,,1140516,土地1建物1車位0,二層,12,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,83.64,2,1,1,有,無,7850000,93855,,0.0,0,,RPQNMLMLNHKGFAU76CB,三銳久和,A棟5號,
花蓮市,房地(土地+建物),花蓮縣吉安鄉北昌三街18巷11弄3號,13.35,住,,,1140512,土地3建物1車位0,四層,5,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,,39.1,1,1,1,有,無,4080000,104348,,0.0,0,,RPQNMLSLNHKGFAU37CB,北昌學府,1棟4D號,
玉里鎮,房地(土地+建物),花蓮縣玉里鎮城南四街,94.31,住,,,1140517,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,179.41,4,2,5,有,無,12200000,68001,,0.0,0,,RPPNMLTLNHKGFCU57CB,玉璞段,A棟A2號,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉吉昌一街205號隔壁,21.67,住,,,1140524,土地1建物1車位0,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,66.58,2,2,2,有,無,6060000,91018,,0.0,0,,RPQNMLPJOHKGFAU07DB,磬揚合靜,A6棟5樓號,
吉安鄉,房地(土地+建物)+車位,花蓮縣吉安鄉吉昌一街205號隔壁,29.95,住,,,1140524,土地1建物1車位1,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,104.81,3,2,2,有,無,9350000,90652,一樓平面,12.7,1000000,,RPRNMLPJOHKGFAU17DB,磬揚合靜,A3棟5樓號,
花蓮市,房地(土地+建物)+車位,花蓮縣花蓮市明禮路,13.66,商,,,1140530,土地1建物1車位1,二層,12,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,135.28,3,2,2,有,無,11880000,95676,坡道平面,33.06,2100000,,RPPNMLKKOHKGFAU09CB,三銳久和,B棟3號,
花蓮市,房地(土地+建物),花蓮縣花蓮市國聯五路與國民九街交叉路口,11.27,商,,,1140525,土地1建物1車位0,六層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,98.52,2,2,2,有,無,9000000,91352,,0.0,0,,RPQNMLKKOHKGFAU56CB,超綻,C棟2-06F號,
花蓮市,房地(土地+建物)+車位,花蓮縣花蓮市國聯五路與國民九街交叉路口,11.86,商,,,1140528,土地1建物1車位1,二層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,129.38,2,2,2,有,無,11070000,89528,坡道平面,24.72,1700000,,RPRNMLKKOHKGFAU66CB,超綻,D棟2-02F號,
花蓮市,房地(土地+建物)+車位,花蓮縣花蓮市國聯五路與國民九街交叉路口,11.86,商,,,1140518,土地1建物1車位1,八層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,129.38,2,2,2,有,無,11400000,90770,坡道平面,24.72,1900000,,RPSNMLKKOHKGFAU76CB,超綻,D棟2-08F號,
新城鄉,房地(土地+建物),花蓮縣新城鄉嘉里二路,81.55,農,,,1140525,土地5建物1車位0,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,119.65,3,2,2,有,無,12000000,100293,,0.0,0,,RPPNMLNKOHKGFAU76CB,沐之森,A棟06號,
花蓮市,房地(土地+建物),花蓮縣花蓮市豐村,29.56,住,,,1140609,土地1建物1車位0,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,81.89,2,2,1,有,無,7880000,96227,,0.0,0,,RPPNMLPLOHKGFAU07CB,沐谷上流,1棟5FB號,
