編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPQNMLLKQHKGFEA97EA,9,147.97,住家用,鋼筋混凝土造,105年3月11日,九層,三層 陽臺 雨遮,全筆移轉
RPQNMLLKQHKGFEA97EA,9,45.02,本共有部分之項目有陽台、梯廳、安全梯、安全梯供無障礙使用、無障礙安全梯、供行動不便者使用升降設備、管委會使用空間、自行車停車空間、儲藏室、有頂蓋開放空間、警衛室、機電設備空間（排風機房）、台電配電場所、發電機室、機電設備空間、機電設備空間（進風機房）、機車停車空間、垃圾車暫停空間、垃圾回收室、機電設備空間（供電信使用）、消防泵浦室及水箱等２２項。,鋼筋混凝土造,105年3月11日,九層,,持分移轉
RPQNMLLKQHKGFEA97EA,9,26.71,本共有部分之項目有梯廳、安全梯、安全梯供無障礙使用、供行動不便者使用升降設備、屋頂水箱、電梯機房、消防水箱、水錶間及安全梯（Ｃ２）等９項。,鋼筋混凝土造,105年3月11日,九層,,持分移轉
RPQNMLLKQHKGFEA97EA,9,38.20,本共有部分之項目有汽車停車空間兼防空避難室及汽車停車空間等２項。,鋼筋混凝土造,105年3月11日,九層,,持分移轉
RPROMLOJQHKGFAA87DA,29,35.33,住家用,鋼筋混凝土造,85年10月30日,十一層,六層 電梯樓梯間,全筆移轉
RPROMLOJQHKGFAA87DA,29,10.36,見使用執照,鋼筋混凝土造,85年10月30日,十一層,,持分移轉
RPTOMLSJQHKGFDA78DA,55,26.73,住家用,加強磚造,59年2月19日,四層,一層 騎樓,持分移轉
RPQNMLLKQHKGFDA77DA,14,24.69,一般事務所,鋼筋混凝土造,100年9月1日,七層,二層 雨遮,全筆移轉
RPQNMLLKQHKGFDA77DA,14,14.31,本共有部分項目有梯廳、雨遮、管委會、機車昇降梯、騎樓、機電設備空間（電信室）、男女廁、防空避難室兼停車空間、停車設備機械室、垃圾資源回收處、台電配電室、機電設備空間（消防幫浦室）、機電設備空間（ＣＯ２機房）、防空避難室、機電設備空間（發電機室）、樓電梯間、進氣管道、排氣管道、梯間、自來水箱及消防水箱等２１項。,鋼筋混凝土造,100年9月1日,七層,,持分移轉
RPUOMLRKPHKGFDA88EA,56,58.30,住家用,加強磚造,58年12月10日,四層,二層 陽臺,持分移轉
RPQNMLRJQHKGFAA08EA,45,16.50,住家用,鋼筋混凝土造,69年9月10日,五層,二層 陽臺,持分移轉
RPPNMLRJQHKGFEA28DA,14,14.48,停車空間,鋼筋混凝土造,100年7月20日,十四層,地下二層,持分移轉
RPXNMLSJQHKGFDA09DA,1,43.08,第二組多戶住宅（Ｈ２）,鋼筋混凝土造,113年7月10日,十層,三層 陽臺 雨遮,全筆移轉
RPPNMLRJQHKGFEA28DA,14,.38,本共有部分為壹樓車道、專用電梯、梯廳、廁所，地下（一）（二）層梯廳等５項,鋼筋混凝土造,100年7月20日,十四層,,持分移轉
RPXNMLSJQHKGFDA09DA,1,29.01,本共有部分之項目有無障礙安全梯Ｃ、機房（資源回收室）、水箱、消防泵浦室、防空避難室兼停車空間、車道、台電專用管道間、無障礙電梯、供行動不便者使用、發電機房、機房（供電信）、機房、梯廳、台電配電場所、客貨昇降機（兼機車用）、安全梯Ｂ、門廳、管委會使用空間、走廊、陽台、儲藏室、門廊、無障礙安全梯Ａ、雨遮、安全梯Ａ、樓電梯間、樓梯間（水表間）、消防專用屋頂水箱及樓梯間等２９項。,鋼筋混凝土造,113年7月10日,十層,,持分移轉
RPPNMLRJQHKGFEA28DA,14,29.31,本共有部分為地下（一）（二）層停車空間、車道、停車位，地下（三）層防空避難室兼停車空間、車道、停車位共６項,鋼筋混凝土造,100年7月20日,十四層,,持分移轉
RPPNMLPJQHKGFBA87EA,37,125.63,商業用,鋼筋混凝土造,77年12月5日,八層,三層 陽臺 見使用執照,全筆移轉
RPPNMLPJQHKGFBA87EA,37,17.64,共有部分,鋼筋混凝土造,77年12月5日,八層,,持分移轉
RPPNMLPJQHKGFFA18DA,44,10.20,住家用,鋼筋混凝土造,70年12月29日,七層,三層,全筆移轉
RPPNMLPJQHKGFFA18DA,44,1.54,共有部分,鋼筋混凝土造,70年11月29日,七層,,持分移轉
RPPNMLKKQHKGFCA47DA,18,69.83,住家用,鋼筋混凝土造,96年9月13日,十五層,九層 陽臺,全筆移轉
RPPNMLKKQHKGFCA47DA,18,33.59,共有部分,鋼筋混凝土造,96年9月13日,十五層,,持分移轉
RPPNMLKKQHKGFCA47DA,18,2.80,共有部分,鋼筋混凝土造,96年9月13日,十五層,,持分移轉
RPQNMLPKQHKGFDA28EA,41,56.46,商業用,鋼筋混凝土造,73年8月10日,十四層,七層 陽臺 花台,持分移轉
RPQNMLPKQHKGFDA28EA,41,8.19,共有部分,鋼筋混凝土造,73年8月10日,十四層,,持分移轉
RPQNMLSJQHKGFDA48EA,33,23.86,防空避難室兼停車場,鋼筋混凝土造,81年3月17日,九層,地下三層,持分移轉
RPSNMLSKQHKGFEA88EA,47,22.08,商業用,鋼筋混凝土造,67年8月31日,四層,三層 陽臺,持分移轉
