鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號,出租型態,有無管理員,租賃期間,有無電梯,附屬設備,租賃住宅服務
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,Rental type,Residential Manager,Rental period,elevator,equipment,Rental residential services
三民區,租賃房屋,高雄市三民區鼎中路５５４巷２６號,0.0,,,,1140512,土地0建物0車位0,全,3,透天厝,住家用,鋼筋混凝土造,0820209,21.2,5,1,5,有,無,有,8800,415,,0.0,0,房屋現況隔五間套房出租此間為二樓3號房間,RPTOMLMKNHKGFDE48CC,分租套房,無,1140512~1150511,無,冷氣、熱水器、洗衣機、電視機、冰箱、網路,一般代管
楠梓區,租賃房屋+車位,高雄市楠梓區後昌路１１８號７樓之５,7.02,商,,,1140511,土地1建物1車位1,七層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1130703,90.16,2,1,1,有,有,有,20000,222,坡道平面,0.0,0,,RPSOMLMKNHKGFEE48CC,整棟(戶)出租,有,1140601~1150531,有,冷氣、熱水器、洗衣機、電視機、冰箱,
岡山區,租賃房屋,高雄市岡山區岡山路３５７號十樓之２,0.0,,,,1140511,土地0建物1車位0,十層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1130828,110.77000000000001,2,1,2,有,有,有,20100,181,,0.0,0,社會住宅管理費1900元水電瓦斯由承租人負擔未租賃車位，建物登記含有車位面積；,RPPNMLMKNHKGFFE18CC,整棟(戶)出租,有,1140515~1150514,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
大樹區,租賃房屋,高雄市大樹區九大路５１號,0.0,,,,1140512,土地0建物1車位0,全,4,透天厝,店舖、住宅,鋼筋混凝土造,0920826,178.18,5,4,4,有,無,有,25000,140,,0.0,0,,RPUNMLMKNHKGFGE78CC,整棟(戶)出租,無,1140520~1170519,無,冷氣、熱水器、冰箱,一般包租
前金區,租賃房屋,高雄市前金區允文街５１號７樓之１０,0.0,,,,1140512,土地0建物1車位0,七層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940624,46.64,1,1,1,有,有,有,13000,279,,0.0,0,,RPUNMLNKNHKGFAE28CC,獨立套房,有,1140513~1150512,有,冷氣、熱水器、洗衣機、電視機、冰箱,
鼓山區,租賃房屋,高雄市鼓山區明華路３５８號十一樓之１,0.0,,,,1140513,土地0建物1車位0,十一層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1100430,72.2,2,1,1,有,有,有,26500,367,,0.0,0,租金總額含管理費；續租案件；,RPPOMLNKNHKGFAE87CC,整棟(戶)出租,有,1140518~1150517,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,
新興區,租賃房屋,高雄市新興區復興一路８９號５樓之１２,0.0,,,,1140512,土地0建物1車位0,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1041023,72.18,2,1,1,有,有,有,18000,249,,0.0,0,,RPQNMLNKNHKGFBE97CC,整棟(戶)出租,有,1140513~1150512,有,冷氣、熱水器、洗衣機、電視機、冰箱,
苓雅區,租賃房屋,高雄市苓雅區永平路１５號,0.0,,,,1140512,土地0建物1車位0,一層,5,公寓(5樓含以下無電梯),,鋼筋混凝土造,0760309,62.26,3,2,2,有,無,無,18000,289,,0.0,0,租賃層次為一層和夾層租金總額含稅；,RPXNMLNKNHKGFBE68CC,,無,1140615~1160614,無,冷氣,
苓雅區,租賃房屋,高雄市苓雅區成功一路２２３號４０３室,0.0,,,,1140513,土地0建物0車位0,全,5,透天厝,住宅,鋼筋混凝土結構造,1080429,33.0,12,12,12,有,無,有,13000,394,,0.0,0,多人共同承租2；租金總額含網路費；其他第四台；,RPTOMLNKNHKGFBE38CC,分租套房,無,1140601~1150531,有,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視、網路,
小港區,租賃房屋+車位,高雄市小港區廈莊五街９５號十六樓,6.8,其他,,,1140511,土地1建物1車位1,十六層,27,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1111226,103.03,2,2,1,有,有,有,19757,192,坡道機械,8.8,0,管理費2243元,RPPNMLNKNHKGFCE97CC,整棟(戶)出租,有,1140518~1150517,有,冷氣、熱水器、洗衣機、電視機、冰箱,一般包租
左營區,租賃房屋+車位,高雄市左營區重仁路２３７號１０樓之全部,9.97,住,,,1140512,土地1建物1車位1,十層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0861215,99.65,3,1,1,有,有,無,16000,161,坡道機械,8.5,0,,RPUNMLNKNHKGFEE68CC,整棟(戶)出租,有,1140601~1150531,有,冷氣、熱水器、瓦斯或天然氣,
楠梓區,租賃房屋,高雄市楠梓區大學二十五路１２２號４樓,0.0,,,,1140512,土地0建物1車位0,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1030708,107.91,2,1,1,有,有,有,14000,130,,0.0,0,社會住宅管理費2400元水電瓦斯由承租人負擔未租賃車位，建物登記含有車位面積；,RPXNMLNKNHKGFEE98CC,整棟(戶)出租,有,1140601~1150531,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅代管
新興區,租賃房屋,高雄市新興區復興一路４９號１２樓之１１,2.23,商,,,1140511,土地1建物1車位0,十二層,12,住宅大樓(11層含以上有電梯),公寓,鋼筋混凝土造,0690815,28.54,1,0,1,有,有,有,7600,266,,0.0,0,,RPRNMLOKNHKGFBE18CC,獨立套房,有,1140511~1150510,有,冷氣、熱水器、洗衣機、電視機、冰箱,一般包租
苓雅區,租賃房屋,高雄市苓雅區意誠路７號４樓之１６,0.0,,,,1140512,土地0建物1車位0,見其他登記事項,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830927,38.91,1,0,1,有,有,有,8800,226,,0.0,0,,RPQPMLOKNHKGFBE28CC,獨立套房,有,1140515~1150514,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅包租轉租
前鎮區,租賃房屋,高雄市前鎮區和平二路１２７之１號八樓之１３,0.0,,,,1140512,土地0建物1車位0,八層,8,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土,1111027,32.89,1,0,1,有,無,有,8550,260,,0.0,0,續租案件；,RPXNMLOKNHKGFCE88CC,獨立套房,有,1140615~1150614,有,冷氣、熱水器、洗衣機、冰箱,一般轉租
前鎮區,租賃房屋,高雄市前鎮區和平二路１２７之１號八樓之１３,0.0,,,,1140512,土地0建物1車位0,八層,8,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土,1111027,32.89,1,0,1,有,無,有,8550,260,,0.0,0,續租案件；,RPTOMLOKNHKGFCE58CC,獨立套房,有,1140615~1150614,有,冷氣、熱水器、洗衣機、冰箱,一般轉租
