編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPTNMLOJRHKGFLE96DA,32,181.87,住家用,鋼筋混凝土造,82年4月20日,四層,一層 二層 三層 四層 陽台 平台 騎樓,全筆移轉
RPPNMLLKQHKGFEE18DA,44,21.64,集中住宅,鋼筋混凝土造,70年5月29日,五層,三層,持分移轉
RPPNMLSJQHKGFFE98EA,29,78.54,住家用,鋼筋混凝土造,85年5月13日,十三層,三層 陽台 花台,全筆移轉
RPPNMLSJQHKGFFE98EA,29,21.48,共有部份,鋼筋混凝土造,85年5月13日,十三層,,持分移轉
RPPNMLPJQHKGFIE88DA,40,158.78,住商用,鋼筋混凝土造,74年6月2日,三層,一層 二層 三層 騎樓,全筆移轉
RPTNMLLJQHKGFLE56DA,51,28.64,住商用,加強磚造,63年9月5日,二層,一層 二層 騎樓,持分移轉
RPPNMLRJQHKGFHE98DA,25,82.50,農舍,鋼骨混凝土造,89年2月22日,一層,一層,持分移轉
RPPNMLOJQHKGFCE18DA,,217.80,集合住宅,鋼筋混凝土,114年2月13日,四層,一層 二層 三層 四層 陽台 屋頂突出物,全筆移轉
RPQNMLLKQHKGFCE08DA,5,45.80,本共有部分之項目有防空避難空間兼停車空間、停車空間、特別安全梯、室內、梯廳、公共服務空間、頂蓋型沿街步道式開放空間、外廊、管委會使用空間、中繼水箱機房、樓梯間、機械室、水箱等１３項。,鋼筋混凝土,109年3月18日,二十七層,,持分移轉
RPSOMLLJQHKGFGE68DA,51,109.20,住家用,加強磚造,63年5月25日,二層,一層 二層,全筆移轉
RPORMLSJQHKGFGE66DA,38,98.80,住商用,鋼筋混凝土造,76年10月1日,五層,一層 二層 陽台 騎樓,全筆移轉
RPORMLSJQHKGFGE66DA,38,12.74,共有部份,鋼筋混凝土造,76年10月1日,五層,,持分移轉
RPVNMLQJQHKGFBE88DA,26,24.32,商業用,鋼骨鋼筋混凝土造,88年4月1日,八十五層,十八層 陽台,全筆移轉
RPVNMLQJQHKGFBE88DA,26,7.27,機房，電樓梯間，走道，排煙室,鋼骨鋼筋混凝土造,88年4月1日,八十五層,,持分移轉
RPVNMLQJQHKGFBE88DA,26,1.13,水箱、電樓梯間、控制室、機房、排煙室,鋼骨鋼筋混凝土造,88年4月1日,八十五層,,持分移轉
RPVNMLQJQHKGFBE88DA,26,2.19,門廳，電樓梯間，機房，走道，陽台，鍋爐室,鋼骨鋼筋混凝土造,88年4月1日,八十五層,,持分移轉
RPPNMLLKQHKGFLE88DA,32,91.16,共有部份,鋼筋混凝土造,83年2月5日,十四層,,持分移轉
RPPNMLLKQHKGFLE88DA,32,112.62,住家用,鋼筋混凝土造,83年2月5日,十四層,十三層 十四層 陽台,全筆移轉
RPUNMLPKQHKGFCE88DA,1,86.53,集合住宅,鋼筋混凝土,113年12月23日,五層,五層 陽台 夾層,全筆移轉
RPUNMLPKQHKGFCE88DA,1,61.82,本共有部分之項目有法定騎樓、樓梯間、停車空間、梯廳等４項。,鋼筋混凝土,113年12月23日,五層,,持分移轉
RPXNMLOKQHKGFCE09DA,45,21.30,住宅,鋼筋混凝土造,70年1月22日,十層,三層,全筆移轉
RPXNMLOKQHKGFCE09DA,45,3.33,見使用執照,鋼筋混凝土造,70年1月22日,000,,持分移轉
RPQNMLMKQHKGFBE08DA,45,58.01,集合住宅,鋼筋混凝土造,69年5月14日,十二層,十一層 陽台,全筆移轉
RPQNMLMKQHKGFBE08DA,45,12.07,,鋼筋混凝土造,69年5月14日,十二層,,持分移轉
RPWNMLOJQHKGFCE88DA,3,186.76,集合住宅,鋼筋混凝土造,111年11月25日,四層,一層 二層 三層 四層 陽台 屋頂突出物,全筆移轉
RPPOMLSJQHKGFBE58DA,42,77.32,公寓,鋼筋混凝土造,73年1月21日,五層,五層 陽台,全筆移轉
RPRNMLSKQHKGFHE76DA,,15.59,住家用,混凝土造,,一層,一層 見其他登記事項,全筆移轉
RPQNMLLKQHKGFLE98DA,17,9.23,辦公室,鋼筋混凝土造,97年12月19日,六層,五層 雨遮,全筆移轉
RPQNMLLKQHKGFLE98DA,17,6.90,樓梯間、騎樓、走道、緊急發電機室、機械室、水箱,鋼筋混凝土造,97年12月19日,六層,,持分移轉
RPTNMLMKQHKGFAE28DA,7,42.38,集合住宅,鋼骨構造、鋼骨鋼筋混凝土構造、鋼筋混凝土造,107年9月4日,二十八層,十一層 陽台,全筆移轉
