鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號,解約情形
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings,termination type
鹿草鄉,房地(土地+建物)+車位,嘉義縣鹿草鄉圓山路.文康街,116.84,住,,,1140512,土地3建物1車位1,全,3,透天厝,住家用,鋼筋混凝土造,,147.29,3,3,4,有,無,14800000,100482,其他,0.0,0,,RPPNMLNKNHKGFDQ56CB,豪冠丰藝ＮＯ５,B棟3號,
民雄鄉,房地(土地+建物)+車位,嘉義縣民雄鄉嘉80縣道,30.38,住,,,1140515,土地1建物1車位1,七層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,127.51,2,2,2,有,無,8380000,72577,坡道平面,29.27,1250000,,RPPNMLQKNHKGFCQ76CB,民雄帝標,7B號,
大林鎮,房地(土地+建物),嘉義縣大林鎮林頭,103.31,,鄉村區,乙種建築用地,1140513,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,147.84,4,2,4,有,無,9400000,63582,,0.0,0,,RPRNMLTKNHKGFCQ27CB,新社團三期,H棟22號,
新港鄉,房地(土地+建物)+車位,嘉義縣新港鄉大潭段精忠小段587地號,42.44,,鄉村區,乙種建築用地,1140512,土地2建物1車位1,五層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,125.86,3,2,2,有,無,8300000,64114,一樓平面,15.12,1200000,,RPPNMLNLNHKGFCQ56CB,知築3,A棟1號,
朴子市,房地(土地+建物)+車位,嘉義縣朴子市小?榔,42.28,,鄉村區,乙種建築用地,1140518,土地1建物1車位1,三層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,143.02,3,2,2,有,無,14190000,101312,一樓平面,18.75,1600000,,RPPNMLPLNHKGFBQ66CB,博科悅,A棟3號,
朴子市,房地(土地+建物)+車位,嘉義縣朴子市小?榔,42.28,,鄉村區,乙種建築用地,1140525,土地1建物1車位1,四層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,143.02,3,2,2,有,無,14130000,100426,一樓平面,18.75,1650000,,RPQNMLPLNHKGFBQ76CB,博科悅,A棟4號,
大林鎮,房地(土地+建物),嘉義縣大林鎮忠孝路569巷13弄,121.0,住,,,1140523,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,165.69,4,2,4,有,無,13420000,80995,,0.0,0,,RPPNMLPLNHKGFCQ86DB,好運道 15,E棟1號,
六腳鄉,房地(土地+建物)+車位,嘉義縣六腳鄉南宮路,31.04,住,,,1140518,土地1建物1車位1,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,91.65,2,2,2,有,無,8280000,93696,其他,10.75,700000,,RPPNMLQLNHKGFBQ76CB,富御嘉,4F棟3號,
民雄鄉,房地(土地+建物)+車位,嘉義縣民雄鄉嘉80縣道,30.38,住,,,1140520,土地1建物1車位1,九層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,127.51,2,2,2,有,無,8420000,73086,坡道平面,29.27,1240000,,RPPNMLRLNHKGFCQ96CB,民雄帝標,9B號,
