鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
大寮區,房地(土地+建物),高雄市大寮區鳳林路四段６３１巷６６號,69.0,住,,,1140901,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0820420,181.87,3,2,3,有,無,5000000,27492,,0.0,0,增值稅及代書費由買方支付含土地增值稅或其他稅費27468元；親友、員工、共有人或其他特殊關係間之交易；,RPTNMLOJRHKGFLE96DA,162.56,5.85,13.46,無,
路竹區,土地,竹園段680-1地號,9.24,,鄉村區,乙種建築用地,1140904,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,167700,18149,,0.0,0,,RPQNMLSJRHKGFJE86DA,0.0,0.0,0.0,無,
路竹區,土地,竹園段680-2地號,4.0,,鄉村區,乙種建築用地,1140904,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,72600,18150,,0.0,0,,RPSNMLSJRHKGFJE07DA,0.0,0.0,0.0,無,
小港區,房地(土地+建物),高雄市小港區大平路８８巷１２號,102.54,住,,,1140804,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土,1140213,217.8,5,2,5,有,無,16800000,77135,,0.0,0,,RPPNMLOJQHKGFCE18DA,195.54,0.0,22.26,無,
苓雅區,房地(土地+建物),高雄市苓雅區自強三路５號十八樓之１８,1.33,商,,,1140801,土地2建物1車位0,十八層,八十五層,住宅大樓(11層含以上有電梯),商業用,鋼骨鋼筋混凝土造,0880401,34.91,1,1,1,有,有,1750000,50129,,0.0,0,,RPVNMLQJQHKGFBE88DA,19.43,0.0,4.89,有,0001
岡山區,房地(土地+建物),高雄市岡山區大仁南路１３７巷２６號三樓,15.45,住,,,1140804,土地1建物1車位0,三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850513,100.02000000000001,3,1,2,有,有,5200000,51990,,0.0,0,,RPPNMLSJQHKGFFE98EA,68.94,1.85,7.75,有,
楠梓區,房地(土地+建物),高雄市楠梓區興楠路１５１巷６６弄１８之３號,5.1,住,,,1140804,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700529,21.64,3,2,2,有,無,300000,13863,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLLKQHKGFEE18DA,21.64,0.0,0.0,無,
彌陀區,土地,南庄段471地號,4.72,,鄉村區,乙種建築用地,1140801,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,150000,31780,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；未登記建物；,RPVNMLRJQHKGFFE76DA,0.0,0.0,0.0,無,0002
彌陀區,土地,南庄段471地號,23.58,,鄉村區,乙種建築用地,1140801,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,750000,31807,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；未登記建物；,RPWNMLRJQHKGFFE86DA,0.0,0.0,0.0,無,0002
鳳山區,建物,高雄市鳳山區新生街１０６之２號,0.0,,,,1140801,土地0建物1車位0,全,二層,透天厝,住家用,加強磚造,0630525,109.2,4,2,4,有,無,230000,2106,,0.0,0,建物坐落地號：新庄子段96-9地號；親友、員工、共有人或其他特殊關係間之交易；,RPSOMLLJQHKGFGE68DA,109.2,0.0,0.0,無,
大社區,房地(土地+建物),高雄市大社區金龍路３０５號,83.0,住,,,1140801,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0740602,158.78,9,2,4,有,無,15000000,94470,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；頂樓加蓋；其他增建；,RPPNMLPJQHKGFIE88DA,158.78,0.0,0.0,無,0004
大寮區,房地(土地+建物),高雄市大寮區大寮路６０８巷２８號,30.75,住,,,1140801,土地1建物1車位0,全,二層,透天厝,住商用,加強磚造,0630905,28.64,4,2,2,有,無,500000,17458,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPTNMLLJQHKGFLE56DA,28.64,0.0,0.0,無,
小港區,土地,龍鳳段185-3地號,75.0,住,,,1140806,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,6120000,81600,,0.0,0,,RPVOMLQJQHKGFCE09DA,0.0,0.0,0.0,無,
橋頭區,土地,建樹段503地號,0.72,都市：其他:道路用地,,,1140804,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,20000,0,,0.0,0,包含公共設施保留地用地；,RPVNMLSJQHKGFFE86DA,0.0,0.0,0.0,無,
內門區,房地(土地+建物),高雄市內門區菜園頂８之５號,1049.9,,山坡地保育區,農牧用地,1140802,土地1建物1車位0,全,一層,透天厝,農業用,鋼骨混凝土造,0890222,82.5,7,2,3,有,無,4000000,48485,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；其他增建；,RPPNMLRJQHKGFHE98DA,82.5,0.0,0.0,無,
路竹區,土地,金平段690地號,50.12,住,,,1140801,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,700000,13966,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPVNMLLJQHKGFJE56DA,0.0,0.0,0.0,無,0005
路竹區,土地,金平段691地號,104.77,都市：其他:道路用地,,,1140801,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2400000,22907,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；包含公共設施保留地用地；,RPWNMLLJQHKGFJE66DA,0.0,0.0,0.0,無,
大寮區,土地,磚子段938-24地號,5.92,工,,,1140801,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,96108,16234,,0.0,0,畸零地或有合併使用效益；,RPQNMLLJQHKGFLE98EA,0.0,0.0,0.0,無,0006
前金區,房地(土地+建物),高雄市前金區大同一路２９０號十一樓,4.17,商,,,1140803,土地1建物1車位0,十一層,二十八層,住宅大樓(11層含以上有電梯),住家用,鋼骨構造、鋼骨鋼筋混凝土構造、鋼筋混凝土造,1070904,65.05000000000001,2,1,1,有,有,6800000,104535,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPTNMLMKQHKGFAE28DA,37.38,0.0,5.0,有,0007
前鎮區,車位,高雄市前鎮區啟聖街８０號二樓等９２戶之共有部分,0.0,,,,1140807,土地0建物1車位2,,,住宅大樓(11層含以上有電梯),,,,45.8,0,0,0,無,有,4200000,,坡道平面,45.8,4200000,建物坐落地號：獅甲段二小段573地號；僅車位交易；,RPQNMLLKQHKGFCE08DA,0.0,0.0,0.0,有,0008
鳳山區,房地(土地+建物),高雄市鳳山區文育街８５號,28.43,住,,,1140805,土地1建物1車位0,一層，二層，騎樓,五層,公寓(5樓含以下無電梯),住商用,鋼筋混凝土造,0761001,111.53999999999999,2,2,2,有,無,1567730,14055,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPORMLSJQHKGFGE66DA,92.8,0.0,6.0,無,
阿蓮區,土地,青安段575-5地號,246.24,,鄉村區,乙種建築用地,1140804,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,6500000,26397,,0.0,0,本案出售標的現況為既成道路用地,RPTNMLOJQHKGFJE66DA,0.0,0.0,0.0,無,
路竹區,土地,竹南段1058地號,23.82,住,,,1140801,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2000000,83963,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPSNMLLKQHKGFJE98DA,0.0,0.0,0.0,無,
美濃區,土地,永平段759地號,88.43,住,,,1140802,土地10建物0車位0,,,其他,,,,0.0,0,0,0,無,無,514000,5813,,0.0,0,畸零地或有合併使用效益；,RPPNMLOKQHKGFKE09DA,0.0,0.0,0.0,無,0009
大寮區,土地,開封段538地號,645.5,都市：其他:道路用地,,,1140801,土地7建物0車位0,,,其他,,,,0.0,0,0,0,無,無,8150000,12626,,0.0,0,,RPPNMLSJQHKGFLE86DA,0.0,0.0,0.0,無,0010
小港區,土地,青島段一小段683地號,20.0,住,,,1140807,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,784000,39200,,0.0,0,,RPPNMLLKQHKGFCE08EA,0.0,0.0,0.0,無,
鳥松區,土地,美山段710-5地號,2.22,農,,,1140801,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,20148,9076,,0.0,0,,RPRNMLLKQHKGFIE88EA,0.0,0.0,0.0,無,
苓雅區,房地(土地+建物),高雄市苓雅區武營路６３５巷１７號五樓,25.71,住,,,1140803,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0730121,77.32,3,2,2,有,無,2800000,36213,,0.0,0,後陽台增建。陽台外推；其他增建；,RPPOMLSJQHKGFBE58DA,69.92,0.0,7.4,無,
