鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號,解約情形
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings,termination type
屏東市,房地(土地+建物),屏東縣長治鄉單座二巷,59.35,,一般農業區,甲種建築用地,1140517,土地2建物0車位0,全,4,透天厝,見其他登記事項,鋼筋混凝土造,,144.65,4,2,4,有,無,10800000,74663,,0.0,0,,RPPNMLTKNHKGFAT17CB,東方領袖NO.5,A棟16號,
內埔鄉,房地(土地+建物),屏東縣內埔鄉豐田村新豐路,104.32,,工業區,丁種建築用地,1140518,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,196.86,5,2,4,有,無,15480000,78635,,0.0,0,,RPPNMLLLNHKGFCT66CB,和昌峰采2,A棟1號,
長治鄉,房地(土地+建物)+車位,屏東縣長治鄉崑崙路19巷,22.74,商,,,1140525,土地1建物1車位1,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,127.61,3,2,2,有,無,9120000,72305,一樓平面,20.84,1400000,,RPPNMLPLNHKGFAT86CB,白上白2,A棟2號,
長治鄉,房地(土地+建物)+車位,屏東縣長治鄉復興路,25.29,,鄉村區,乙種建築用地,1140518,土地1建物1車位1,五層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,116.49,2,1,2,有,無,8360000,71194,一樓平面,15.92,1200000,親友、員工、共有人或其他特殊關係間之交易；,RPSNMLQLNHKGFAT27CB,幸福欣印象-豐收區,B1棟5號,
屏東市,房地(土地+建物),屏東縣屏東市明正段1283-1地號,104.0,住,,,1140519,土地1建物1車位0,全,4,透天厝,見其他登記事項,鋼筋混凝土造,,226.15,5,1,3,有,無,20300000,89763,,0.0,0,,RPRNMLRLNHKGFAT27CB,旺千禧-哈佛皇家NO.2,E棟2號,
屏東市,房地(土地+建物),屏東縣屏東市明正段1283-11地號，1283-9地號,88.33,住,,,1140517,土地2建物1車位0,全,4,透天厝,見其他登記事項,鋼筋混凝土造,,164.16,4,1,4,有,無,17300000,105385,,0.0,0,,RPSNMLRLNHKGFAT37CB,旺千禧-哈佛皇家NO.2,E棟11號,
屏東市,房地(土地+建物),屏東縣屏東市明正段1245-1地號,84.0,住,,,1140512,土地1建物1車位0,全,4,透天厝,見其他登記事項,鋼筋混凝土造,,180.3,7,1,3,有,無,17300000,95951,,0.0,0,,RPTNMLRLNHKGFAT47CB,旺千禧-哈佛皇家NO.2,A棟2號,
屏東市,房地(土地+建物),屏東縣屏東市明正段1283-4地號,76.0,住,,,1140517,土地1建物1車位0,全,4,透天厝,見其他登記事項,鋼筋混凝土造,,168.52,5,1,4,有,無,16800000,99691,,0.0,0,,RPVNMLRLNHKGFAT67CB,旺千禧-哈佛皇家NO.2,E棟6號,
屏東市,房地(土地+建物)+車位,屏東縣屏東市明正段1277地號,27.37,住,,,1140517,土地1建物1車位1,七層,18,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,161.96,3,1,2,有,無,16360000,107549,坡道平面,26.58,1800000,,RPQOMLRLNHKGFAT27CB,旺千禧-哈佛皇家NO.2,A1棟7F號,
屏東市,房地(土地+建物)+車位,屏東縣屏東市明正段1277地號,24.86,住,,,1140517,土地1建物1車位1,十一層,18,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,149.9,3,1,2,有,無,14710000,104687,坡道平面,26.58,1800000,,RPROMLRLNHKGFAT37CB,旺千禧-哈佛皇家NO.2,A2棟11F號,
屏東市,房地(土地+建物)+車位,屏東縣屏東市明正段1277地號,15.97,住,,,1140517,土地1建物1車位1,九層,18,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,105.25,2,1,2,有,無,10220000,108300,坡道平面,26.58,1700000,,RPSOMLRLNHKGFAT47CB,旺千禧-哈佛皇家NO.2,A5棟9F號,
屏東市,房地(土地+建物),屏東縣屏東市明正段1277地號,15.97,住,,,1140511,土地1建物1車位0,三層,18,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,78.67,2,1,2,有,無,7930000,100801,,0.0,0,,RPTOMLRLNHKGFAT57CB,旺千禧-哈佛皇家NO.2,A3棟3F號,
屏東市,房地(土地+建物),屏東縣屏東市明正段1277地號,15.97,住,,,1140517,土地1建物1車位0,九層,18,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,78.67,2,1,2,有,無,8520000,108300,,0.0,0,,RPUOMLRLNHKGFAT67CB,旺千禧-哈佛皇家NO.2,A3棟9F號,
