鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號,出租型態,有無管理員,租賃期間,有無電梯,附屬設備,租賃住宅服務
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,Rental type,Residential Manager,Rental period,elevator,equipment,Rental residential services
嘉義市,租賃房屋,嘉義市嘉義市新民路７１９號,124.0,住,,,1140513,土地1建物1車位0,見其他登記事項,2,店面(店鋪),住商用,鋼骨造,0931015,136.58,6,1,4,有,無,無,100000,732,,0.0,0,,RPWNMLNKNHKGFAI88CC,,無,1140701~1240630,無,,
嘉義市,租賃房屋,嘉義市嘉義市彌陀路４０號二樓之３１,0.0,,,,1140512,土地0建物1車位0,二層,4,華廈(10層含以下有電梯),辦公室,鋼筋混凝土造,0970303,19.71,1,0,1,有,有,有,4800,244,,0.0,0,含增建或未登記建物；續租案件；,RPTNMLQKNHKGFAI88CC,獨立套房,有,1140618~1141217,有,冷氣、熱水器、電視機、冰箱、網路,一般代管
嘉義市,租賃房屋,嘉義市嘉義市彌陀路４０號三樓之１７,0.0,,,,1140513,土地0建物1車位0,三層,4,華廈(10層含以下有電梯),辦公室,鋼筋混凝土造,0970303,14.02,1,0,1,有,有,有,3700,264,,0.0,0,含增建或未登記建物；續租案件；,RPUNMLQKNHKGFAI98CC,獨立套房,有,1140620~1150619,有,冷氣、熱水器、電視機、冰箱、網路,一般代管
嘉義市,租賃房屋,嘉義市嘉義市忠孝路６之１號３樓５,0.0,,,,1140514,土地0建物1車位0,三層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0791208,29.53,1,0,1,有,有,有,4900,166,,0.0,0,嘉義市社會住宅包租代管計畫之物件。續租案件；,RPVNMLQKNHKGFAI09CC,獨立套房,有,1140518~1150517,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅包租轉租
嘉義市,租賃房屋,嘉義市嘉義市東洋新?６０７號２樓４,0.0,,,,1140513,土地0建物1車位0,二層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0731129,81.84,3,1,1,有,有,有,11660,142,,0.0,0,嘉義市社會住宅包租代管計畫之物件。管理費1340元由出租人負擔。續租案件；,RPWNMLQKNHKGFAI56CC,整棟(戶)出租,有,1140601~1150531,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
嘉義市,租賃房屋,嘉義市嘉義市彌陀路１６３號４樓１,0.0,,,,1140512,土地0建物1車位0,四層,20,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850311,59.5,1,1,1,有,有,有,7500,126,,0.0,0,嘉義市社會住宅包租代管計畫之物件。,RPOOMLQKNHKGFAI48CC,獨立套房,有,1140515~1150514,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅包租轉租
嘉義市,租賃房屋,嘉義市嘉義市延平街２０１號,0.0,,,,1140512,土地0建物0車位0,全,5,透天厝,住宅、樓梯間,鋼筋混凝土構造,1120518,19.83,8,0,8,有,無,有,6500,328,,0.0,0,,RPRNMLTKNHKGFAI98CC,分租套房,無,1140516~1150515,無,冷氣、熱水器、洗衣機、冰箱、網路,一般轉租
嘉義市,租賃房屋,嘉義市嘉義市彌陀路１３７號６樓５,0.0,,,,1140515,土地0建物1車位0,六層,20,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850311,69.02,2,1,1,有,有,有,7450,108,,0.0,0,嘉義市社會住宅包租代管計畫之物件。管理費550元由出租人負擔。續租案件；,RPSNMLTKNHKGFAI09CC,整棟(戶)出租,有,1140517~1140927,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租
嘉義市,租賃房屋,嘉義市嘉義市自強街１９５巷３３-１５號５樓４,0.0,,,,1140513,土地0建物1車位0,五層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0841013,42.67,1,0,1,有,有,有,6983,164,,0.0,0,嘉義市社會住宅包租代管計畫之物件。管理費517元由出租人負擔。續租案件；,RPTNMLTKNHKGFAI56CC,獨立套房,有,1140524~1150504,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅包租轉租
