鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
士林區,土地,富安段二小段175地號,30.78,商,,,1140901,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2513700,81667,,0.0,0,,RPQNMLOJRHKGFEA18DA,0.0,0.0,0.0,無,0001
大同區,房地(土地+建物),臺北市大同區庫倫街４８之４號三樓,27.4,住,,,1140801,土地2建物1車位0,三層,八層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0771205,143.26999999999998,3,2,2,有,無,31000000,216375,,0.0,0,陽台外推；,RPPNMLPJQHKGFBA87EA,112.88,0.7,12.05,有,0002
文山區,房地(土地+建物),臺北市文山區興隆路三段２２１巷４弄１６號二樓,9.83,住,,,1140805,土地3建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690910,16.5,3,2,2,有,有,1500000,90909,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；陽台外推；,RPQNMLRJQHKGFAA08EA,13.86,0.0,2.63,無,0003
士林區,土地,富安段二小段276地號,13.32,,,,1140801,土地11建物0車位0,,,其他,,,,0.0,0,0,0,無,無,800000,60060,,0.0,0,包含公共設施保留地用地；,RPROMLLMPHKGFEA18DA,0.0,0.0,0.0,無,0004
北投區,土地,奇岩段三小段210-3地號,3.7,住,,,1140804,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,896151,242203,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQOMLRJQHKGFEA48DA,0.0,0.0,0.0,無,0005
文山區,土地,政大段四小段751-2地號,2.04,都市：其他:道路用地(公共設施用地)。63/2/1,,,1140801,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,160000,78431,,0.0,0,包含公共設施保留地用地；,RPTNMLRJQHKGFAA38EA,0.0,0.0,0.0,無,
士林區,車位,臺北市士林區芝玉路一段１９７巷５號、７號、９號及１１號地下二層,0.02,住,,,1140807,土地1建物1車位1,地下二層,十四層,其他,停車空間,鋼筋混凝土造,1000720,44.17,0,0,0,無,有,2400000,,坡道平面,44.16,2400000,僅車位交易；,RPPNMLRJQHKGFEA28DA,0.0,0.0,0.0,有,0006
文山區,土地,政大段四小段751-1地號,8.15,都市：其他:道路用地(公共設施用地)。63/2/1,,,1140804,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,650000,79755,,0.0,0,包含公共設施保留地用地；,RPPNMLLKQHKGFAA47EA,0.0,0.0,0.0,無,
信義區,房地(土地+建物),臺北市信義區松山路２０７巷４弄７號二樓,21.88,商,,,1140804,土地2建物1車位0,二層，陽臺,四層,公寓(5樓含以下無電梯),住家用,加強磚造,0581210,58.3,3,2,1,有,無,11000000,188679,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPUOMLRKPHKGFDA88EA,58.3,0.0,0.0,無,0007
