編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPROMLLKQHKGFAD97DA,31,16.10,住家用,鋼筋混凝土造,83年12月16日,十三層,九層 陽台,全筆移轉
RPROMLLKQHKGFAD97DA,31,5.58,共有部分,鋼筋混凝土造,83年12月16日,十三層,,持分移轉
RPPNMLRJQHKGFAD18DA,44,101.27,住家用,鋼筋混凝土造,70年2月4日,五層,二層,全筆移轉
RPPNMLRJQHKGFAD18DA,44,19.60,共有部分,鋼筋混凝土造,70年2月4日,五層,,持分移轉
RPSNMLRJQHKGFAD48DA,48,27.78,住家用,鋼筋混凝土造,66年12月2日,七層,三層 陽台,全筆移轉
RPSNMLRJQHKGFAD48DA,48,6.15,共有部分,鋼筋混凝土造,66年12月2日,七層,,持分移轉
RPPNMLSKQHKGFDD78EA,27,30.66,農舍,加強磚造,87年8月13日,二層,一層 二層 陽台 屋頂突出物,持分移轉
RPSNMLRJRHKGFAD58DA,39,29.79,商業用,鋼筋混凝土造,75年10月24日,四層,一層,持分移轉
RPPNMLOKQHKGFHD78EA,43,95.81,住家用,加強磚造,71年5月5日,二層,一層 二層 屋頂突出物,全筆移轉
RPPNMLOKQHKGFDD28DA,45,91.62,住商用,加強磚造,69年7月12日,二層,一層 二層 騎樓,全筆移轉
RPQNMLMKQHKGFDD18DA,30,2.11,住宅、地下層,鋼筋混凝土造,84年5月12日,二層,一層 二層 陽台 地下層,持分移轉
RPQNMLMKQHKGFDD18DA,30,139.30,住家用,鋼筋混凝土造,84年5月12日,四層,一層 二層 三層 四層 陽台 平台,全筆移轉
RPVNMLLKQHKGFDD58DA,47,103.20,住商用,加強磚造,67年9月2日,二層,一層 二層 騎樓,全筆移轉
RPPOMLMKQHKGFCD08DA,52,40.30,住家用,加強磚造,62年12月6日,二層,一層 二層,持分移轉
RPPNMLOKQHKGFBD08DA,19,223.44,住家用,鋼筋混凝土造,95年2月9日,四層,一層 二層 三層 四層 陽台 見其他登記事項,全筆移轉
RPWNMLOKQHKGFAD68DA,,55.06,集合住宅,鋼骨鋼筋混凝土造、鋼筋混凝土造,114年4月15日,三十四層,二十六層 陽台,全筆移轉
RPWNMLOKQHKGFAD68DA,,57.50,本共有部分之項目有管委會使用空間、門廳、機電設備空間、防災中心、儲藏室、樓梯間、消防水箱、防空避難室兼停車空間、車道、停車空間、自來水箱、梯廳、陽台、電信機房等１４項。,鋼骨鋼筋混凝土造、鋼筋混凝土造,114年4月15日,三十四層,,持分移轉
RPWNMLOKQHKGFCD88DA,32,78.93,住家用,鋼筋混凝土造,82年11月18日,七層,五層 陽台,全筆移轉
RPWNMLOKQHKGFCD88DA,32,71.84,共有部分,鋼筋混凝土造,82年11月18日,七層,,持分移轉
RPXOMLOKQHKGFCD09DA,33,92.42,住家用,鋼筋混凝土造,81年9月4日,五層,三層 陽台,全筆移轉
RPXOMLOKQHKGFCD09DA,33,26.01,共有部分,鋼筋混凝土造,81年9月4日,五層,,持分移轉
RPPNMLQKQHKGFCD38DA,46,74.36,住家用,加強磚造,68年11月9日,二層,一層 二層,全筆移轉
RPRNMLRJQHKGFCD58DA,45,150.00,公寓,鋼筋混凝土造,69年7月26日,五層,四層 陽台,全筆移轉
RPRNMLRJQHKGFCD58DA,45,25.01,共有部分,鋼筋混凝土造,69年7月26日,五層,,持分移轉
RPTNMLKLQHKGFED48DA,6,235.83,Ｈ２住宅,鋼筋混凝土構造,109年1月22日,三層,一層 二層 三層 陽台 屋頂突出物,全筆移轉
RPPNMLPKQHKGFBD18DA,21,202.91,住宅、停車空間,鋼筋混凝土造,93年6月25日,四層,一層 二層 三層 四層 陽台 騎樓,全筆移轉
RPQNMLSJQHKGFDD68DA,40,99.35,住商用,加強磚造,74年6月17日,二層,一層 二層 陽台 騎樓,全筆移轉
RPTNMLSKQHKGFBD88DA,45,104.29,住家用,鋼筋混凝土造,69年5月5日,二層,一層 二層 走廊,全筆移轉
RPQNMLNJQHKGFKD88DA,20,8.52,辦公室,鋼筋混凝土造,94年7月8日,六層,五層 陽台 雨遮,全筆移轉
RPQNMLNJQHKGFKD88DA,20,8.09,共有部分,鋼筋混凝土造,94年7月8日,六層,,持分移轉
RPRNMLPJQHKGFAD18DA,1,67.36,集合住宅,鋼筋混凝土造、鋼骨造,113年7月11日,九層,三層 陽台,全筆移轉
RPRNMLPJQHKGFAD18DA,1,29.69,本共有部分之項目有防空避難室兼停車空間、停車空間、管理維護空間、樓梯間、梯廳、機械室、水塔等７項,鋼筋混凝土造、鋼骨造,113年7月11日,九層,,持分移轉
RPVNMLSKQHKGFAD98DA,22,142.16,住宅、停車空間,鋼筋混凝土造,92年3月26日,四層,一層 二層 三層 四層 陽台,全筆移轉
RPQNMLKLQHKGFGD38DA,8,164.40,集合住宅,鋼筋混凝土造,106年6月19日,三層,一層 二層 三層 陽台 屋頂突出物,全筆移轉
RPSNMLPKQHKGFKD76DA,30,21.27,共有部分,鋼筋混凝土造,84年5月20日,十一層,,持分移轉
RPSNMLPKQHKGFKD76DA,30,91.63,集合住宅,鋼筋混凝土造,84年5月20日,十一層,一層 二層 陽台,全筆移轉
RPXNMLKLQHKGFID66DA,1,53.84,集合住宅,鋼筋混凝土造,113年6月24日,十四層,十一層 陽台,全筆移轉
RPXNMLKLQHKGFID66DA,1,12.31,本共有部分之項目有梯廳、管委會使用空間、停車空間等３項,鋼筋混凝土造,113年6月24日,十四層,,持分移轉
RPXNMLKLQHKGFID66DA,1,25.02,本共有部分之項目有停車空間等１項,鋼筋混凝土造,113年6月24日,十四層,,持分移轉
RPXNMLKLQHKGFID66DA,1,13.35,本共有部分之項目有機電設備空間、進風機房、梯廳兼排煙室、樓電梯間、水錶機房、消防水箱、樓梯間、電梯機房、水箱等９項,鋼筋混凝土造,113年6月24日,十四層,,持分移轉
RPRNMLPJQHKGFHD88DA,34,214.63,住家用,加強磚造,80年12月18日,二層,一層 二層 陽台,全筆移轉
RPRNMLPKQHKGFCD48DA,1,202.58,集合住宅,鋼筋混凝土造,113年4月1日,五層,一層 二層 三層 四層 五層 陽台 見其他登記事項,全筆移轉
RPPNMLMLQHKGFDD28EA,49,120.18,住家用,加強磚造,65年4月8日,二層,一層 二層 騎樓,全筆移轉
RPWOMLRKQHKGFAD09DA,13,648.44,住家用,鋼筋混凝土構造,101年3月1日,五層,一層 二層 三層 四層 五層 陽台 雨遮,全筆移轉
RPPNMLTKQHKGFGD09DA,1,162.47,住家用,鋼筋混凝土造,113年3月4日,三層,一層 二層 三層 陽台 屋頂突出物,全筆移轉
RPPOMLOKQHKGFKD09DA,23,180.86,工業用,鋼骨造,91年6月24日,二層,一層 二層,全筆移轉
RPPOMLOKQHKGFKD09DA,19,492.32,工業用,鋼筋混凝土造,95年11月24日,二層,一層 二層 陽台 屋頂突出物,全筆移轉
RPPNMLMLQHKGFBD08EA,1,159.08,住宅、停車空間,鋼筋混凝土造,113年4月3日,四層,一層 二層 三層 四層 陽台,全筆移轉
RPPNMLMKQHKGFJD68DA,47,121.24,住商用,ＲＣ造,67年8月22日,二層,一層 二層 騎樓,持分移轉
RPWNMLMKQHKGFGD09DA,54,84.80,住家用,加強磚造,60年3月22日,二層,一層 二層,全筆移轉
RPQNMLMLQHKGFDD38EA,33,129.71,住商用,加強磚造,81年4月17日,二層,一層 二層 陽台 屋頂突出物 騎樓,全筆移轉
RPPNMLOKQHKGFAD97DA,42,80.71,住家用,鋼筋混凝土造,72年7月5日,五層,二層 陽台,全筆移轉
RPPNMLOKQHKGFAD97DA,42,15.06,共有部分,鋼筋混凝土造,72年7月5日,五層,,持分移轉
RPSNMLMKQHKGFCD28DA,31,75.28,見其他登記事項,鋼筋混凝土造,84年1月7日,二十四層,二十一層 陽台 花台,全筆移轉
RPSNMLMKQHKGFCD28DA,31,14.54,共有部分,鋼筋混凝土造,84年1月7日,二十四層,,持分移轉
RPSNMLMKQHKGFCD28DA,31,2.71,共有部分,鋼筋混凝土造,84年1月7日,二十四層,,持分移轉
RPQNMLMLQHKGFCD18DA,32,4.37,共有部分,鋼筋混凝土造,82年8月9日,十五層,,持分移轉
RPQNMLMLQHKGFCD18DA,32,11.30,共有部分,鋼筋混凝土造,82年8月9日,十五層,,持分移轉
RPQNMLMLQHKGFCD18DA,32,60.82,住家用,鋼筋混凝土造,82年8月9日,十五層,四層 陽台,全筆移轉
RPQNMLMLQHKGFCD18DA,32,33.29,停車場、避難室,鋼筋混凝土造,82年8月9日,十五層,地下一層 地下二層,持分移轉
