鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
尖石鄉,土地,新光段494地號,7449.0,,山坡地保育區,農牧用地,1140901,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,350000,47,,0.0,0,,RPPNMLPJRHKGFCJ98EA,0.0,0.0,0.0,無,
竹北市,房地(土地+建物),新竹縣竹北市縣政八街１９號,9.2,商,,,1140802,土地1建物1車位0,一層，騎樓,十層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0910419,61.739999999999995,1,1,1,有,有,12500000,202462,,0.0,0,夾層；,RPSNMLLKQHKGFBJ68DA,43.15,0.0,5.04,有,
竹東鎮,土地,旭光段792地號,20.71,商,,,1140805,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,692308,33429,,0.0,0,含土地增值稅或其他稅費113190元；,RPSNMLLKQHKGFCJ88EA,0.0,0.0,0.0,無,0001
寶山鄉,土地,三叉凸段756地號,252.3,,山坡地保育區,丙種建築用地,1140806,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2250000,8918,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPUNMLMKQHKGFCJ56EA,0.0,0.0,0.0,無,
峨眉鄉,土地,石井段279地號,8448.95,,山坡地保育區,農牧用地,1140801,土地7建物0車位0,,,其他,,,,0.0,0,0,0,無,無,10000000,1184,,0.0,0,,RPUNMLNKQHKGFCJ66EA,0.0,0.0,0.0,無,
新埔鎮,土地,文山段532-2地號,81.03,,山坡地保育區,水利用地,1140807,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,950000,11724,,0.0,0,未登記建物；,RPQNMLMKQHKGFBJ58DA,0.0,0.0,0.0,無,0002
湖口鄉,土地,長威段584地號,24.95,,特定農業區,農牧用地,1140807,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,70000,2806,,0.0,0,,RPPPMLRJQHKGFDJ66DA,0.0,0.0,0.0,無,0003
湖口鄉,土地,吉祥段363地號,25.49,,鄉村區,交通用地,1140803,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,300000,11769,,0.0,0,,RPPOMLLKQHKGFDJ68DA,0.0,0.0,0.0,無,
湖口鄉,土地,竹九段675-3地號,16.23,,鄉村區,乙種建築用地,1140805,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,250000,15404,,0.0,0,,RPOOMLMKQHKGFDJ68DA,0.0,0.0,0.0,無,
新豐鄉,土地,忠信段48地號,206.44,工,,,1140806,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1100000,5328,,0.0,0,土地增值稅由買方負擔親友、員工、共有人或其他特殊關係間之交易；,RPVNMLPJQHKGFDJ86DA,0.0,0.0,0.0,無,0004
竹東鎮,房地(土地+建物),新竹縣竹東鎮北興路三段１０２號十樓之１,9.47,住,,,1140809,土地4建物1車位0,十層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0941130,53.089999999999996,1,1,1,有,有,2750000,51799,,0.0,0,,RPSNMLPKQHKGFCJ66EA,30.88,0.0,2.56,有,0005
橫山鄉,土地,矺子段801地號,2015.1,,山坡地保育區,林業用地,1140811,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2700000,1340,,0.0,0,,RPQNMLTKQHKGFCJ86EA,0.0,0.0,0.0,無,
竹北市,房地(土地+建物)+車位,新竹縣竹北市六家六街６１號三樓,35.84,住,,,1140803,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000826,211.64,4,2,2,有,有,32680000,154413,坡道平面,30.2,0,其他增建；,RPXQMLPKQHKGFBJ27DA,111.5,8.18,13.2,有,
寶山鄉,土地,雞油凸段雞油凸小段195-12地號,2714.8,,山坡地保育區,林業用地,1140806,土地18建物0車位0,,,其他,,,,0.0,0,0,0,無,無,4000000,1473,,0.0,0,,RPPNMLOKQHKGFCJ78DA,0.0,0.0,0.0,無,0006
峨眉鄉,土地,三峰段153地號,164.99,,山坡地保育區,農牧用地,1140811,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1497300,9075,,0.0,0,,RPUNMLPKQHKGFCJ86EA,0.0,0.0,0.0,無,
橫山鄉,土地,矺子段801-7地號,2148.8,,山坡地保育區,林業用地,1140811,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2300000,1070,,0.0,0,,RPRNMLTKQHKGFCJ96EA,0.0,0.0,0.0,無,
湖口鄉,土地,信勢段913-16地號,6.44,住,,,1140805,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,401405,62330,,0.0,0,政府機關標讓售；,RPQNMLPKQHKGFDJ56EA,0.0,0.0,0.0,無,
竹北市,房地(土地+建物),新竹縣竹北市蓮花路４５５巷５０號,2710.0,,特定農業區,農牧用地,1140805,土地1建物1車位0,全,一層,透天厝,農業用,鋼筋混凝土造,0861211,117.23,3,2,2,有,無,12640000,107822,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；其他增建；,RPXNMLOJQHKGFBJ76DA,106.65,10.58,0.0,無,0007
新埔鎮,土地,內思段416地號,113.21,都市：其他:道路用地,,,1140807,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,990000,8745,,0.0,0,包含公共設施保留地用地；,RPVNMLPJQHKGFBJ66DA,0.0,0.0,0.0,無,
新埔鎮,土地,汶水坑段1866地號,4209.92,,山坡地保育區,林業用地,1140812,土地29建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1500000,356,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLTKQHKGFBJ56DA,0.0,0.0,0.0,無,
湖口鄉,房地(土地+建物)+車位,新竹縣湖口鄉中山路一段６１１號四樓之７,19.39,商,,,1140804,土地1建物1車位1,四層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090122,147.64,3,2,2,有,有,11000000,74506,坡道平面,28.5,0,,RPPNMLKLQHKGFDJ68EA,74.93,0.0,5.16,有,0008
竹北市,房地(土地+建物)+車位,新竹縣竹北市縣政十街７６號二樓,26.96,商,,,1140801,土地1建物1車位1,二層,十層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0900807,217.68,3,2,2,有,有,21000000,96476,坡道平面,0.0,0,,RPSNMLNKQHKGFBJ88DA,123.92,0.0,12.37,有,
關西鎮,土地,新城段236-6地號,383.0,,山坡地保育區,交通用地,1140804,土地11建物0車位0,,,其他,,,,0.0,0,0,0,無,無,436620,1140,,0.0,0,包含公共設施保留地用地；,RPQNMLTKQHKGFBJ76EA,0.0,0.0,0.0,無,
關西鎮,土地,苧子園段2-6地號,19.23,,特定農業區,交通用地,1140804,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,28845,1500,,0.0,0,包含公共設施保留地用地；,RPRNMLTKQHKGFBJ86EA,0.0,0.0,0.0,無,0009
關西鎮,土地,苧子園段2-6地號,90.08,,特定農業區,交通用地,1140804,土地4建物0車位0,,,其他,,,,0.0,0,0,0,無,無,135125,1500,,0.0,0,包含公共設施保留地用地；,RPSNMLTKQHKGFBJ96EA,0.0,0.0,0.0,無,0009
北埔鄉,土地,庄口段1230-4地號,63.22,,山坡地保育區,水利用地,1140808,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,991922,15690,,0.0,0,政府機關標讓售；,RPPNMLLLQHKGFCJ68EA,0.0,0.0,0.0,無,
新埔鎮,房地(土地+建物)+車位,新竹縣新埔鎮田新路４８６號十三樓,17.22,商,,,1140812,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090519,164.64999999999998,3,2,2,有,有,17500000,106286,坡道平面,26.33,0,,RPRNMLNKQHKGFBJ78DA,81.51,4.04,9.03,有,0011
關西鎮,土地,東安段618地號,108.78,住,,,1140807,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2400000,22063,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPUNMLLLQHKGFBJ98DA,0.0,0.0,0.0,無,0012
竹北市,房地(土地+建物)+車位,新竹縣竹北市勝利八街一段２３３號二十三樓之六,8.68,商,,,1140807,土地1建物1車位1,二十三層,二十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1050608,114.91999999999999,1,1,1,有,有,15800000,137487,坡道平面,29.81,0,,RPWNMLLLQHKGFBJ56DA,50.54,1.25,6.15,有,0013
竹北市,房地(土地+建物)+車位,新竹縣竹北市華興三街１２１號,24.2,住,,,1140807,土地1建物1車位1,一層，見其他登記事項,五層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,1130501,68.53999999999999,1,1,2,有,有,13020000,189962,升降機械,0.0,0,夾層；,RPTNMLMLQHKGFBJ98DA,38.08,0.0,7.32,有,
寶山鄉,土地,柑仔崎段53地號,17258.84,,山坡地保育區,農牧用地,1140804,土地31建物0車位0,,,其他,,,,0.0,0,0,0,無,無,20883196,1210,,0.0,0,,RPOOMLOKQHKGFCJ78DA,0.0,0.0,0.0,無,0014
寶山鄉,土地,柑仔崎段53地號,17258.84,,山坡地保育區,農牧用地,1140804,土地31建物0車位0,,,其他,,,,0.0,0,0,0,無,無,20883196,1210,,0.0,0,,SPOOMLOKQHKGFCJ88DA,0.0,0.0,0.0,無,0014
寶山鄉,土地,柑仔崎段53地號,17258.84,,山坡地保育區,農牧用地,1140804,土地31建物0車位0,,,其他,,,,0.0,0,0,0,無,無,20883196,1210,,0.0,0,,TPOOMLOKQHKGFCJ98DA,0.0,0.0,0.0,無,0014
湖口鄉,房地(土地+建物),新竹縣湖口鄉興華街８１號四樓,52.8,,工業區,丁種建築用地,1140808,土地1建物3車位0,四層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0970520,218.32,10,0,10,有,無,13800000,63210,,0.0,0,頂樓、陽台增建其他增建；,RPOOMLLLQHKGFDJ68DA,152.02,11.86,15.12,有,
湖口鄉,房地(土地+建物),新竹縣湖口鄉興華街８１號,79.2,,工業區,丁種建築用地,1140808,土地1建物4車位0,一層，夾層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0970520,365.62,15,0,15,有,無,20700000,56616,,0.0,0,頂樓、陽台、夾層增建其他增建；,RPSOMLLLQHKGFDJ09DA,239.36,24.93,22.68,有,
竹北市,土地,台元段674地號,3.5,工,,,1140805,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,350000,100000,,0.0,0,,RPPNMLSJQHKGFBJ98DA,0.0,0.0,0.0,無,
竹北市,房地(土地+建物)+車位,新竹縣竹北市六家一路一段１４０號十四樓之六,14.16,商,,,1140802,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000707,124.46000000000001,2,2,1,有,有,19200000,154266,坡道平面,30.46,0,陽台外推；,RPUNMLMKQHKGFBJ98DA,51.76,5.23,6.84,有,
竹北市,房地(土地+建物)+車位,新竹縣竹北市成功一街９３號十一樓,13.97,商,,,1140815,土地1建物1車位1,十一層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940831,144.28,3,2,2,有,有,18880000,130848,坡道平面,0.0,0,陽台外推；,RPOOMLKLQHKGFBJ38DA,78.04,0.0,10.47,有,
