編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPOPMLSJQHKGFBG78DA,30,11.97,共有部分,鋼筋混凝土造,84年3月16日,十七層,,持分移轉
RPOPMLSJQHKGFBG78DA,30,53.65,住家用,鋼筋混凝土造,84年3月16日,十七層,十三層 陽台 雨遮,全筆移轉
RPUOMLMKQHKGFAG68DA,,48.17,住家用,木造,32年0月0日,一層,一層 騎樓,全筆移轉
RPUOMLMKQHKGFAG68DA,,52.08,住家用,木造,,一層,一層 騎樓,全筆移轉
RPUOMLMKQHKGFAG68DA,,29.80,住家用,木石磚造（磚石造）,,一層,一層,全筆移轉
RPSOMLMKQHKGFAG48DA,19,44.63,店舖,鋼筋混凝土造,95年5月29日,三層,一層,全筆移轉
RPSOMLMKQHKGFAG48DA,19,521.23,店舖．住宅,鋼筋混凝土造,95年5月29日,三層,一層 二層 三層 陽台 屋頂突出物,全筆移轉
RPUNMLOKQHKGFAG78DA,4,42.41,集合住宅,鋼筋混凝土（ＲＣ）,110年9月11日,五層,四層 陽台,全筆移轉
RPUNMLOKQHKGFAG78DA,4,16.75,本共有部份之項目有停車空間、電信機房、其他及樓梯間等４項,鋼筋混凝土（ＲＣ）,110年9月11日,五層,,持分移轉
RPXOMLPKQHKGFAG66DA,61,79.35,住家用,鋼筋混凝土加強磚造,53年3月15日,一層,一層,全筆移轉
RPOOMLPKQHKGFAG38DA,42,20.51,住家用,鋼筋混凝土造,72年7月19日,十一層,九層,全筆移轉
RPOOMLPKQHKGFAG38DA,42,6.56,電梯及走道,鋼筋混凝土造,72年7月19日,十一層,,持分移轉
RPOOMLPKQHKGFAG38DA,,1.43,電梯．走道及公共設施,鋼筋混凝土造,,十層,,持分移轉
RPVNMLOJQHKGFAG78DA,49,95.46,住家用,鐵筋加強磚造,65年12月31日,二層,一層 二層,全筆移轉
RPWNMLTKQHKGFBG96DA,30,86.11,住家用,鋼筋混凝土造,84年9月11日,六層,二層 陽台,全筆移轉
RPWNMLTKQHKGFBG96DA,30,31.99,共有部分,鋼筋混凝土造,84年9月11日,六層,,持分移轉
RPTNMLTKQHKGFBG66DA,4,54.37,集合住宅,鋼筋混凝土造,110年3月30日,十四層,七層 陽台,全筆移轉
RPTNMLTKQHKGFBG66DA,4,46.11,本共有部分之項目有：停車空間、電梯間、安全梯、水箱、機械機房、消防機房、排風機房、防空避難室兼停車空間、電信室、泳池機房、景觀機房、台電配電室、發電機室、防災中心、公共服務空間、垃圾儲藏空間等１６項,鋼筋混凝土造,110年3月30日,十八層,,持分移轉
RPTNMLTKQHKGFBG66DA,4,16.64,本共有部分之項目有：樓梯間、梯廳、消防中繼機械室、水錶區、水箱、機械室等６項,鋼筋混凝土造,110年3月30日,十四層,,持分移轉
RPUNMLSKQHKGFBG66DA,32,205.63,住家用,鋼筋混凝土造,82年7月30日,三層,一層 二層 三層 陽台 見其他登記事項,全筆移轉
RPUNMLPJQHKGFAG78DA,31,29.12,住家用,鋼筋混凝土造,83年6月3日,五層,四層 陽台,全筆移轉
RPUNMLPJQHKGFAG78DA,31,8.52,梯間,鋼筋混凝土造,83年6月3日,五層,,持分移轉
RPSNMLKLQHKGFAG28DA,36,132.36,住家用,鋼筋混凝土加強磚造,78年6月30日,二層,一層 二層 騎樓,全筆移轉
RPPNMLKLQHKGFBG08DA,,38.64,集合住宅,鋼筋混凝土造,114年4月7日,四層,三層 陽台,全筆移轉
RPPNMLKLQHKGFBG08DA,,16.16,本共有部分之項目有：機房、管委會、電梯、無障礙樓梯兼安全梯、無障礙通道、樓梯間、梯廳等七項。,鋼筋混凝土造,114年4月7日,四層,,持分移轉
