鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
湖西鄉,土地,青螺新段1034地號,679.03,,一般農業區,農牧用地,1141103,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3590000,5287,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQNMLRKJIKGFAX27EA,0.0,0.0,0.0,無,
馬公市,土地,烏崁新段345-2地號,15.09,,一般農業區,交通用地,1141117,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,54777,3630,,0.0,0,協議價購；,RPQNMLTKJIKGFAX37DA,0.0,0.0,0.0,無,
馬公市,土地,光榮新段80-6地號,240.01,住,,,1141113,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,15322600,63842,,0.0,0,政府機關標讓售；,RPQNMLTKJIKGFAX47EA,0.0,0.0,0.0,無,
馬公市,土地,文東段1324地號,640.71,,一般農業區,農牧用地,1141112,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1345500,2100,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPRNMLNLJIKGFAX96DA,0.0,0.0,0.0,無,001
馬公市,土地,文東段1324地號,128.14,,一般農業區,農牧用地,1141112,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,269100,2100,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQNMLNLJIKGFAX86DA,0.0,0.0,0.0,無,001
馬公市,房地(土地+建物),澎湖縣馬公市三多路５７號二樓之一,12.5,住,,,1141110,土地2建物1車位0,二層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850215,80.55,1,1,1,有,有,3800000,47176,,0.0,0,,RPRNMLOLJIKGFAX07DA,46.56,4.8,0.0,有,003
湖西鄉,房地(土地+建物),澎湖縣湖西鄉港子尾２５之１０號,233.01,,一般農業區,甲種建築用地,1141114,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1110422,234.9,6,2,7,有,無,9700000,41294,,0.0,0,,RPQNMLOKJIKGFAX86DA,218.65,16.25,0.0,無,004
湖西鄉,土地,紅羅段2855-4地號,102.73,,一般農業區,農牧用地,1141120,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,170000,1655,,0.0,0,本案為賣方賣清。親友、員工、共有人或其他特殊關係間之交易；,RPPNMLNLJIKGFAX76DA,0.0,0.0,0.0,無,
馬公市,土地,馬公段2169地號,28.0,住,,,1141124,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,4653432,166194,,0.0,0,政府機關標讓售；,RPQNMLQLJIKGFAX27EA,0.0,0.0,0.0,無,
馬公市,土地,鐵線段1336-7地號,242.37,,一般農業區,甲種建築用地,1141105,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,7500000,30944,,0.0,0,,RPSNMLRJJIKGFAX27DA,0.0,0.0,0.0,無,005
馬公市,土地,鐵線段1336-6地號,233.88,,一般農業區,甲種建築用地,1141105,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,7600000,32495,,0.0,0,,RPTNMLRJJIKGFAX37DA,0.0,0.0,0.0,無,005
馬公市,房地(土地+建物)+車位,澎湖縣馬公市文山路２７巷８之３號三樓,26.2,住,,,1141114,土地1建物1車位1,三層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1060328,134.21,3,2,2,有,有,8060000,60055,坡道平面,0.0,0,,RPSNMLTKJIKGFAX57DA,70.15,9.35,0.0,有,007
湖西鄉,土地,尖山南段731地號,321.25,,一般農業區,農牧用地,1141107,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,250000,778,,0.0,0,,RPSNMLLJKIKGFAX76DA,0.0,0.0,0.0,無,
馬公市,房地(土地+建物),澎湖縣馬公市烏崁１１８號,160.62,,一般農業區,甲種建築用地,1141128,土地1建物1車位0,全,一層,透天厝,住家用,造,,55.77,2,1,1,有,無,2000000,35862,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPRNMLNJKIKGFAX86DA,53.58,2.2,0.0,無,
馬公市,土地,鐵線段583地號,630.01,,一般農業區,農牧用地,1141119,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3180000,5048,,0.0,0,,RPVNMLTKJIKGFAX87DA,0.0,0.0,0.0,無,008
馬公市,土地,鎖港南段1169地號,218.99,農,,,1141126,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,460000,2101,,0.0,0,,RPPNMLNJKIKGFAX66DA,0.0,0.0,0.0,無,
湖西鄉,土地,許家段785-2地號,386.37,,一般農業區,甲種建築用地,1141127,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,12100000,31317,,0.0,0,未登記建物；,RPRNMLLJKIKGFAX66DA,0.0,0.0,0.0,無,009
馬公市,土地,雙湖段863地號,54.44,,鄉村區,乙種建築用地,1141109,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,839439,15420,,0.0,0,,RPPNMLPJKIKGFAX86DA,0.0,0.0,0.0,無,
馬公市,土地,雙湖段866地號,49.25,,鄉村區,乙種建築用地,1141109,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,759411,15420,,0.0,0,,SPPNMLPJKIKGFAX96DA,0.0,0.0,0.0,無,
馬公市,土地,湖西南段2922-1地號,1598.73,,一般農業區,農牧用地,1141117,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1800000,1126,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLOJKIKGFAX76DA,0.0,0.0,0.0,無,
馬公市,房地(土地+建物),澎湖縣馬公市仁愛路長安巷１３號,14.0,住,,,1141130,土地1建物1車位0,全,一層,透天厝,住家用,造,0471231,12.83,2,1,3,有,無,1200000,93531,,0.0,0,其他增建；未登記建物；急買急賣；,RPPNMLTJKIKGFAX37EA,12.83,0.0,0.0,無,
馬公市,土地,湖西南段62-2地號,829.2,,一般農業區,農牧用地,1141117,土地5建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1077986,1300,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQNMLOJKIKGFAX86DA,0.0,0.0,0.0,無,
馬公市,土地,文石段886地號,272.19,,一般農業區,農牧用地,1141004,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3300000,12124,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQNMLRKIIKGFAX07DA,0.0,0.0,0.0,無,
馬公市,土地,五福段493地號,45.05,,一般農業區,農牧用地,1141017,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,681381,15125,,0.0,0,,RPPNMLLLIIKGFAX56EA,0.0,0.0,0.0,無,
西嶼鄉,土地,內垵二段1295地號,86.03,,一般農業區,農牧用地,1141021,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,270000,3138,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQNMLRLIIKGFAX17DA,0.0,0.0,0.0,無,
馬公市,土地,五福段416地號,110.92,,鄉村區,乙種建築用地,1141001,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1674816,15099,,0.0,0,未登記建物；,RPPNMLKLIIKGFAX98DA,0.0,0.0,0.0,無,
湖西鄉,土地,許家段722地號,199.22,,一般農業區,農牧用地,1141020,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2702600,13566,,0.0,0,,RPQNMLKLIIKGFAX09DA,0.0,0.0,0.0,無,010
馬公市,土地,興仁南段128地號,329.76,,風景區,農牧用地,1141006,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,4500000,13646,,0.0,0,,RPPNMLKMIIKGFAX56EA,0.0,0.0,0.0,無,
馬公市,土地,興崁段1207-3地號,272.35,,一般農業區,農牧用地,1141016,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,14070000,51661,,0.0,0,土地交易案件之價格含未來興建房屋成本；,RPRNMLKMIIKGFAX66DA,0.0,0.0,0.0,無,011
馬公市,房地(土地+建物),澎湖縣馬公市水源路２之１號八樓,12.64,商,,,1141013,土地1建物1車位0,八層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850828,137.89,3,2,2,有,有,3000000,21756,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLNKIIKGFAX56DA,85.46,11.87,0.0,有,012
湖西鄉,土地,城北段943地號,1411.91,,一般農業區,農牧用地,1141008,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,8460000,5992,,0.0,0,,RPQNMLLMIIKGFAX66DA,0.0,0.0,0.0,無,
馬公市,房地(土地+建物),澎湖縣馬公市民福路１２１號,71.0,商,,,1141015,土地2建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0650621,215.79,3,1,4,有,無,7800000,36146,,0.0,0,,RPRNMLRKIIKGFAX17DA,215.79,0.0,0.0,無,
白沙鄉,土地,小赤段590地號,57.28,,一般農業區,農牧用地,1141015,土地4建物0車位0,,,其他,,,,0.0,0,0,0,無,無,346400,6047,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPRNMLTLIIKGFAX47DA,0.0,0.0,0.0,無,
湖西鄉,土地,青螺新段1267地號,852.19,,一般農業區,農牧用地,1141009,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1530000,1795,,0.0,0,地清或未辦繼承標售；,RPTNMLLMIIKGFAX96DA,0.0,0.0,0.0,無,
白沙鄉,土地,後寮北段1688地號,143.49,,鄉村區,乙種建築用地,1141016,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2500000,17423,,0.0,0,產權移轉稅費買賣雙方各半。未登記建物；,RPTNMLNJJIKGFAX96DA,0.0,0.0,0.0,無,
馬公市,房地(土地+建物),澎湖縣馬公市鐵線尾２２１號,266.38,,一般農業區,甲種建築用地,1141001,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1120309,264.54,5,2,5,有,無,9200000,34777,,0.0,0,,RPRNMLTJIIKGFAX27DA,244.29,20.25,0.0,無,
馬公市,房地(土地+建物),澎湖縣馬公市三多路３９０巷１５號,104.79,住,,,1141009,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1011130,274.43,7,1,7,有,無,18260000,66538,,0.0,0,,RPPNMLPKIIKGFAX76DA,256.57,17.86,0.0,無,013
馬公市,建物,澎湖縣馬公市仁愛路４３之１號,0.0,,,,1141028,土地0建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0670214,218.57,5,0,4,有,無,2500000,11438,,0.0,0,建物坐落地號：馬公段1385地號；親友、員工、共有人或其他特殊關係間之交易；,RPPNMLKMIIKGFAX09DA,218.57,0.0,0.0,無,
馬公市,土地,山水東段441地號,412.46,,一般農業區,農牧用地,1141015,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,500400,1213,,0.0,0,地清或未辦繼承標售；,RPUNMLLMIIKGFAX07DA,0.0,0.0,0.0,無,
馬公市,土地,中衛段337地號,273.23,工,,,1141006,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2220000,8125,,0.0,0,,RPPNMLOJJIKGFAX66DA,0.0,0.0,0.0,無,
馬公市,土地,烏崁新段293-1地號,36.02,,一般農業區,交通用地,1141023,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,130735,3630,,0.0,0,協議價購；,RPQNMLPJJIKGFAX86DA,0.0,0.0,0.0,無,014
馬公市,土地,烏崁新段307地號,10.46,,一般農業區,交通用地,1141023,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,37965,3630,,0.0,0,協議價購；,SPQNMLPJJIKGFAX96DA,0.0,0.0,0.0,無,015
馬公市,土地,烏崁新段308-1地號,10.63,,一般農業區,交通用地,1141023,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,38591,3630,,0.0,0,協議價購；,TPQNMLPJJIKGFAX07DA,0.0,0.0,0.0,無,016
馬公市,土地,烏崁新段310-1地號,0.38,,一般農業區,交通用地,1141023,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1370,0,,0.0,0,協議價購；,UPQNMLPJJIKGFAX17DA,0.0,0.0,0.0,無,017
馬公市,土地,烏崁新段295-1地號,19.11,,一般農業區,交通用地,1141023,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,69374,3630,,0.0,0,協議價購；,VPQNMLPJJIKGFAX27DA,0.0,0.0,0.0,無,018
馬公市,土地,烏崁新段315-2地號,162.03,,一般農業區,交通用地,1141023,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,588169,3630,,0.0,0,協議價購；,RPSNMLPJJIKGFAX07DA,0.0,0.0,0.0,無,
馬公市,土地,烏崁新段402-2地號,34.33,,一般農業區,交通用地,1141023,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,124618,3630,,0.0,0,協議價購；,SPSNMLPJJIKGFAX17DA,0.0,0.0,0.0,無,
湖西鄉,土地,南寮北段1482地號,170.92,,鄉村區,乙種建築用地,1141013,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1435888,8401,,0.0,0,地清或未辦繼承標售；,RPPNMLOJJIKGFAX76EA,0.0,0.0,0.0,無,
馬公市,土地,文東段313地號,123.63,,一般農業區,農牧用地,1141014,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,289688,2343,,0.0,0,地清或未辦繼承標售；,RPPNMLPJJIKGFAX86EA,0.0,0.0,0.0,無,
湖西鄉,土地,南寮北段930地號,655.09,,鄉村區,乙種建築用地,1141014,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2265888,3459,,0.0,0,地清或未辦繼承標售；,RPQNMLPJJIKGFAX96EA,0.0,0.0,0.0,無,
湖西鄉,土地,湖東新段244地號,213.01,,鄉村區,乙種建築用地,1141014,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,988566,4641,,0.0,0,地清或未辦繼承標售；,RPRNMLPJJIKGFAX07EA,0.0,0.0,0.0,無,
馬公市,土地,烏崁新段293-1地號,36.02,,一般農業區,交通用地,1141023,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,130734,3629,,0.0,0,協議價購；,RPRNMLPJJIKGFAX96DA,0.0,0.0,0.0,無,014
馬公市,土地,烏崁新段307地號,10.46,,一般農業區,交通用地,1141023,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,37965,3630,,0.0,0,協議價購；,SPRNMLPJJIKGFAX07DA,0.0,0.0,0.0,無,015
馬公市,土地,烏崁新段308-1地號,10.63,,一般農業區,交通用地,1141023,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,38591,3630,,0.0,0,協議價購；,TPRNMLPJJIKGFAX17DA,0.0,0.0,0.0,無,016
馬公市,土地,烏崁新段310-1地號,0.38,,一般農業區,交通用地,1141023,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1370,0,,0.0,0,協議價購；,UPRNMLPJJIKGFAX27DA,0.0,0.0,0.0,無,017
馬公市,土地,烏崁新段295-1地號,19.11,,一般農業區,交通用地,1141023,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,69374,3630,,0.0,0,協議價購；,VPRNMLPJJIKGFAX37DA,0.0,0.0,0.0,無,018
馬公市,房地(土地+建物),澎湖縣馬公市五福路１３８巷１０３號,183.15,,一般農業區,甲種建築用地,1141002,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0940902,194.63,4,3,4,有,無,7450000,38278,,0.0,0,買方付土地增值稅229626元,RPPNMLQJJIKGFAX86DA,179.13,15.5,0.0,無,
馬公市,房地(土地+建物),澎湖縣馬公市母塢１７８之９號,188.67,,一般農業區,甲種建築用地,1141014,土地2建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,1140627,133.06,3,2,4,有,無,7300000,54862,,0.0,0,,RPRNMLRJJIKGFAX17DA,128.48,4.58,0.0,無,
馬公市,房地(土地+建物),澎湖縣馬公市新店路５３３號,65.77,住,,,1141011,土地4建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0700903,86.74,3,2,2,有,無,10500000,121051,,0.0,0,,RPSNMLOKJIKGFAX07DA,86.74,0.0,0.0,無,
馬公市,房地(土地+建物),澎湖縣馬公市西文澳３８之１２號,70.78,住,,,1141014,土地3建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土加強磚造,0700601,117.4,3,2,2,有,無,5080000,43271,,0.0,0,,RPQNMLNKIIKGFAX66DA,117.4,0.0,0.0,無,024
馬公市,房地(土地+建物),澎湖縣馬公市鎖管港１０９３號,112.14,住,,,1141001,土地3建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0740826,151.98,4,2,3,有,無,2730000,17963,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPRNMLLMIIKGFAX76DA,151.98,0.0,0.0,無,
湖西鄉,土地,南寮南段911地號,981.59,,一般農業區,農牧用地,1141015,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3500000,3566,,0.0,0,,RPPNMLTKJIKGFAX37EA,0.0,0.0,0.0,無,
湖西鄉,土地,太武西段145地號,263.09,,一般農業區,農牧用地,1141020,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2000000,7602,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLTKJIKGFAX27DA,0.0,0.0,0.0,無,
馬公市,房地(土地+建物),澎湖縣馬公市西文澳９６之４３號,313.58,,一般農業區,甲種建築用地,1141027,土地4建物1車位0,全,二層,透天厝,住家用,鋼骨構造,1091223,187.44,2,2,1,有,無,8000000,42680,,0.0,0,,RPRNMLTKJIKGFAX47DA,187.44,0.0,0.0,無,
白沙鄉,土地,中屯新段1527地號,23.23,,鄉村區,乙種建築用地,1141030,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,70000,3013,,0.0,0,地清或未辦繼承標售；,RPPNMLLLJIKGFAX66EA,0.0,0.0,0.0,無,
馬公市,土地,文東段1234地號,185.95,,一般農業區,農牧用地,1141028,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,10380000,55821,,0.0,0,土地交易案件之價格含未來興建房屋成本；,RPPNMLLLJIKGFAX56DA,0.0,0.0,0.0,無,025
馬公市,土地,文東段1234地號,177.06,,一般農業區,農牧用地,1141025,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,10400000,58737,,0.0,0,土地交易案件之價格含未來興建房屋成本；,SPPNMLLLJIKGFAX66DA,0.0,0.0,0.0,無,025
馬公市,土地,文東段1234地號,177.25,,一般農業區,農牧用地,1141027,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,12500000,70522,,0.0,0,土地交易案件之價格含未來興建房屋成本；,TPPNMLLLJIKGFAX76DA,0.0,0.0,0.0,無,025
馬公市,土地,文東段1234地號,177.25,,一般農業區,農牧用地,1141025,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,12080000,68152,,0.0,0,土地交易案件之價格含未來興建房屋成本；,UPPNMLLLJIKGFAX86DA,0.0,0.0,0.0,無,025
