編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPXNMLTKQHKGFAO87CC,23,33.84,辦公室,鋼筋混凝土造,91年8月31日,十二層,,
RPXNMLTKQHKGFAO87CC,23,8.90,梯間、車庫、防空避難室、水箱、機房,鋼筋混凝土造,91年8月31日,十二層,,
RPXNMLTKQHKGFAO87CC,23,2.14,通道,鋼筋混凝土造,91年8月31日,十二層,,
RPPNMLKLQHKGFAO88CC,28,18.36,辦公室　　,鋼筋混凝土造,86年7月15日,十二層,,
RPWNMLKLQHKGFAO96CC,2,60.30,集合住宅,鋼筋混凝土造,112年6月30日,二十層,,
RPPNMLKLQHKGFAO88CC,28,3.36,共有部分,鋼筋混凝土造,86年7月15日,十二層,,
RPWNMLKLQHKGFAO96CC,2,63.65,共有部分,鋼筋混凝土造,112年6月30日,二十層,,
RPPNMLKLQHKGFAO88CC,28,.08,共有部分,鋼筋混凝土造,86年7月15日,十二層,,
RPPNMLKLQHKGFAO88CC,28,6.80,共有部分,鋼筋混凝土造,86年7月15日,十二層,,
RPVNMLKLQHKGFAO86CC,29,82.55,辦公室,鋼筋混凝土造,85年12月31日,十三層,,
RPVNMLKLQHKGFAO86CC,29,17.00,公共設施,鋼筋混凝土造,85年12月31日,十三層,,
RPOOMLTKQHKGFAO07CC,28,29.32,住家用,鋼筋混凝土造,87年2月11日,七層,,
RPTNMLKLQHKGFAO66CC,29,22.78,住家用,鋼筋混凝土造,86年2月5日,十四層,,
RPOOMLTKQHKGFAO07CC,28,8.32,防空避難室兼停車空間、騎樓,鋼筋混凝土造,87年2月11日,七層,,
RPXNMLPKQHKGFAO47CC,4,31.22,集合住宅,鋼筋混凝土造,110年12月6日,五層,,
RPTNMLKLQHKGFAO66CC,29,3.39,共有部分,鋼筋混凝土造,86年2月5日,十四層,,
RPOOMLTKQHKGFAO07CC,28,4.62,電梯樓梯間、機械室、水箱,鋼筋混凝土造,87年2月11日,七層,,
RPXNMLPKQHKGFAO47CC,4,.30,共有部分,鋼筋混凝土造,110年12月6日,五層,,
RPTNMLKLQHKGFAO66CC,29,6.19,共有部分,鋼筋混凝土造,86年2月5日,十四層,,
RPUNMLKLQHKGFAO76CC,2,81.47,集合住宅,鋼筋混凝土造,112年6月30日,二十層,,
RPOOMLTKQHKGFAO07CC,28,5.81,通道間,鋼筋混凝土造,87年2月11日,七層,,
RPXNMLPKQHKGFAO47CC,4,13.84,共有部分,鋼筋混凝土造,110年12月6日,五層,,
RPUNMLKLQHKGFAO76CC,2,74.11,共有部分,鋼筋混凝土造,112年6月30日,二十層,,
RPXNMLKLQHKGFAO07CC,2,72.09,住家用,鋼筋混凝土造,,四層,,
RPPOMLTKQHKGFAO17CC,37,18.70,住家用,鋼筋混凝土造,78年1月7日,十二層,,
RPPOMLTKQHKGFAO17CC,37,5.14,共有部分,鋼筋混凝土造,78年1月1日,十二層,,
RPUNMLTKQHKGFAO57CC,30,78.39,住家用,鋼筋混凝土造,84年10月16日,十一層,,
RPPNMLPKQHKGFAO66CC,,48.83,住家用,鋼筋混凝土造,,七層,,
RPSOMLKLQHKGFAO66CC,2,50.25,住家用,鋼筋混凝土造,,五層,,
RPUNMLTKQHKGFAO57CC,30,25.83,共有部分,鋼筋混凝土造,84年10月16日,十一層,,
RPPNMLPKQHKGFAO66CC,35,10.23,共有部分,鋼筋混凝土造,80年1月12日,七層,,
RPPOMLKLQHKGFAO98CC,29,25.26,住家用,鋼筋混凝土造,85年8月30日,十二層,,
RPUNMLTKQHKGFAO57CC,30,46.88,共有部分,鋼筋混凝土造,84年10月16日,十一層,,
RPPOMLKLQHKGFAO98CC,29,11.11,共有部分,鋼筋混凝土造,85年8月30日,十二層,,
RPQOMLKLQHKGFAO09CC,34,24.26,住家用,鋼筋混凝土造,80年7月30日,十二層,,
RPQOMLKLQHKGFAO09CC,34,8.03,共有部分,鋼筋混凝土造,80年7月30日,十二層,,
RPQOMLKLQHKGFAO09CC,34,2.71,共有部分,鋼筋混凝土造,80年7月30日,000,,
