鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號,解約情形
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings,termination type
斗南鎮,房地(土地+建物)+車位,雲林縣斗南鎮建國三路與僑真南街口,39.71,住,,,1140812,土地1建物1車位1,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,161.67,3,2,2,有,無,10500000,63206,一樓平面,13.74,1150000,,RPPNMLPKQHKGFBP76CB,山水築居,4A3號,
斗六市,房地(土地+建物)+車位,雲林縣斗六市建興路,25.21,住,,,1140811,土地1建物1車位1,五層,10,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,,154.73,3,2,2,有,無,13150000,89204,坡道平面,24.13,1500000,,RPPNMLPKQHKGFAP76DB,國禾謙謙,5A3號,
斗六市,房地(土地+建物)+車位,雲林縣斗六市建興路,23.49,住,,,1140811,土地1建物1車位1,八層,10,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,,145.78,3,2,2,有,無,12200000,87957,坡道平面,24.13,1500000,,RPQNMLPKQHKGFAP86DB,國禾謙謙,8A8號,
斗六市,房地(土地+建物)+車位,雲林縣斗六市建興路,25.41,住,,,1140811,土地1建物1車位1,八層,10,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,,155.84,3,2,2,有,無,13390000,91033,坡道平面,24.13,1400000,,RPRNMLPKQHKGFAP96DB,國禾謙謙,8A6號,
斗六市,房地(土地+建物)+車位,雲林縣斗六市建興路,24.83,住,,,1140815,土地1建物1車位1,八層,10,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,,152.8,3,2,2,有,無,13330000,91941,坡道平面,24.13,1500000,,RPSNMLPKQHKGFAP07DB,國禾謙謙,8A3號,
斗六市,房地(土地+建物)+車位,雲林縣斗六市興和路,41.33,,鄉村區,乙種建築用地,1140817,土地3建物1車位1,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,122.18,3,2,2,有,無,8770000,71659,一樓平面,13.75,1000000,,RPPNMLSKQHKGFAP07DB,連連發-好韻,5FA2號,
虎尾鎮,房地(土地+建物),雲林縣虎尾鎮虎興南路,126.91,住,,,1140811,土地4建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,235.65,4,2,5,有,無,25800000,109484,,0.0,0,,RPPNMLLLQHKGFDP66CB,庭宇建設-峰雲座,A棟7號,
斗六市,房地(土地+建物)+車位,雲林縣斗六市棒球16街,136.66,住,,,1140818,土地1建物1車位1,全,3,透天厝,住家用,鋼筋混凝土造,,276.67,4,3,5,有,無,33000000,119276,一樓平面,30.19,0,車位未單獨計價，價格含入交易總價,RPQNMLMLQHKGFAP56CB,四季2,D號,
西螺鎮,房地(土地+建物),雲林縣西螺鎮東南路,139.66,住,,,1140817,土地11建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,238.27,4,3,5,有,無,15500000,65052,,0.0,0,,RPPNMLMLQHKGFCP66CB,宇荃寶家,C棟10號,
