鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號,解約情形
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings,termination type
員林市,房地(土地+建物)+車位,彰化縣員林市員林大道三段,62.35,住,,,1140815,土地1建物1車位1,八層,22,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,313.08,3,2,3,有,無,39800000,135385,坡道平面,32.4,1800000,,RPPNMLKLQHKGFDN98CB,大沃天荷,A棟8號,
社頭鄉,房地(土地+建物)+車位,彰化縣社頭鄉站區路二段,106.22,住,,,1140812,土地2建物1車位1,全,4,透天厝,住家用,鋼筋混凝土造,,235.35,4,3,5,有,無,26100000,110899,一樓平面,0.0,0,,RPPNMLLLQHKGFEN56CB,榮彰高鐵升之泰二期,A棟7號,
溪州鄉,房地(土地+建物)+車位,彰化縣溪州鄉公正街與溪下路四段,26.98,住,,,1140819,土地1建物1車位1,五層,6,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,,85.94,2,2,2,有,無,7680000,89365,一樓平面,0.0,0,,RPPNMLMLQHKGFFN76CB,興富川,C棟5號,
田中鎮,房地(土地+建物)+車位,彰化縣田中鎮新聖路88巷,91.8,住,,,1140818,土地2建物1車位1,全,3,透天厝,住家用,鋼筋混凝土造,,148.43,4,2,3,有,無,11580000,78017,一樓平面,0.0,0,,RPPNMLMLQHKGFEN76DB,初之境,C棟第2號,
埔心鄉,房地(土地+建物)+車位,彰化縣埔心鄉員鹿路一段,20.43,,鄉村區,乙種建築用地,1140815,土地1建物1車位1,七層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,88.99,2,2,1,有,無,8450000,100969,坡道機械,14.71,950000,,RPQNMLMLQHKGFHN17DB,賞自在,H棟7號,
埔心鄉,房地(土地+建物)+車位,彰化縣埔心鄉員鹿路一段,20.52,,鄉村區,乙種建築用地,1140822,土地1建物1車位1,六層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,103.97,2,2,1,有,無,8850000,100563,一樓平面,29.39,1350000,,RPRNMLMLQHKGFHN27DB,賞自在,F棟6號,
埔心鄉,房地(土地+建物)+車位,彰化縣埔心鄉員鹿路一段,26.78,,鄉村區,乙種建築用地,1140820,土地1建物1車位1,五層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,126.76,3,2,2,有,無,11150000,100647,一樓平面,29.39,1350000,,RPSNMLMLQHKGFHN37DB,賞自在,E棟5號,
彰化市,房地(土地+建物)+車位,彰化縣彰化市埔東街,22.62,住,,,1140816,土地1建物1車位1,十五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,141.0,3,2,2,有,無,14450000,114744,坡道平面,31.19,1850000,,RPPNMLOLQHKGFAN09CB,合新城峰,B5棟15F號,
彰化市,房地(土地+建物)+車位,彰化縣彰化市埔東街,22.04,住,,,1140822,土地1建物1車位1,八層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,138.95,3,2,2,有,無,11330000,91407,坡道平面,31.19,1480000,親友、員工、共有人或其他特殊關係間之交易；,RPQNMLOLQHKGFAN56CB,合新城峰,A3棟8F號,
彰化市,房地(土地+建物)+車位,彰化縣彰化市埔東街,17.11,住,,,1140822,土地1建物1車位1,八層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,114.7,2,2,1,有,無,9560000,95318,坡道平面,31.19,1600000,親友、員工、共有人或其他特殊關係間之交易；,RPRNMLOLQHKGFAN66CB,合新城峰,B1棟8F號,
彰化市,房地(土地+建物)+車位,彰化縣彰化市埔東街,22.04,住,,,1140822,土地1建物1車位1,十層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,138.95,3,2,2,有,無,11900000,95490,坡道平面,31.19,1610000,親友、員工、共有人或其他特殊關係間之交易；,RPSNMLOLQHKGFAN76CB,合新城峰,A5棟10F號,
社頭鄉,房地(土地+建物)+車位,彰化縣社頭鄉張厝村張厝二巷485號,112.05,,鄉村區,乙種建築用地,1140815,土地3建物1車位1,全,4,透天厝,住家用,鋼筋混凝土造,,156.94,4,2,3,有,無,11500000,73276,一樓平面,13.75,0,,RPPNMLRLQHKGFEN17CB,明華-高鐵驛站,A棟1號,
北斗鎮,房地(土地+建物)+車位,彰化縣北斗鎮德安巷,28.42,商,,,1140819,土地1建物1車位1,十層,13,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,168.01,3,2,2,有,無,15280000,96108,坡道平面,24.11,1450000,,RPPNMLRLQHKGFFN27CB,北斗之星,10A棟1號,1141103全部解約
北斗鎮,房地(土地+建物)+車位,彰化縣北斗鎮德安巷,28.42,商,,,1140819,土地1建物1車位1,十層,13,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,168.01,3,2,2,有,無,15280000,96108,坡道平面,24.11,1450000,,RPQNMLRLQHKGFFN37CB,北斗之星,10A棟2號,1141103全部解約
埔心鄉,房地(土地+建物),彰化縣埔心鄉五賢路近大溪路三段,84.85,,鄉村區,乙種建築用地,1140817,土地3建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,140.07,4,1,2,有,無,9400000,67109,,0.0,0,,RPPNMLRLQHKGFHN47CB,堡量豐華梧居墅,D棟D10號,
彰化市,房地(土地+建物)+車位,彰化縣彰化市泰和東街與學前街口,26.41,住,,,1140816,土地1建物1車位1,六層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,159.5,3,2,2,有,無,17950000,127737,坡道平面,36.2,2200000,,RPPNMLSLQHKGFAN86CB,德鑫泰和,A5棟6號,
秀水鄉,房地(土地+建物),彰化縣秀水鄉古蒼巷26號附近,99.54,,鄉村區,乙種建築用地,1140821,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,133.0,4,2,3,有,無,10450000,78571,,0.0,0,,RPSNMLSLQHKGFAN17CB,幸福之星,D棟10號,
秀水鄉,房地(土地+建物),彰化縣秀水鄉古蒼巷26號附近,116.25,,鄉村區,乙種建築用地,1140823,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,141.05,4,2,3,有,無,12000000,85076,,0.0,0,,RPTNMLSLQHKGFAN27CB,幸福之星,B棟5號,
鹿港鎮,房地(土地+建物),彰化縣鹿港鎮復興南路268號旁,18.08,住,,,1140812,土地9建物1車位0,三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,74.64,2,2,1,有,無,8500000,113880,,0.0,0,,RPQNMLKMQHKGFCN09CB,青成康堤,3F-C號,
鹿港鎮,房地(土地+建物)+車位,彰化縣鹿港鎮復興南路268號旁,22.93,住,,,1140821,土地9建物1車位1,六層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,126.69,2,2,2,有,無,12660000,118914,坡道平面,32.0,1400000,,RPRNMLKMQHKGFCN56CB,青成康堤,6F-F號,
社頭鄉,房地(土地+建物),彰化縣社頭鄉社斗路一段19巷,40.6,住,,,1140830,土地3建物1車位0,三層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,84.97,2,2,1,有,無,6450000,75909,,0.0,0,,RPPNMLLMQHKGFEN66CB,花田拾翠,C棟5號,
鹿港鎮,房地(土地+建物)+車位,彰化縣鹿港鎮廖厝巷,30.12,,一般農業區,甲種建築用地,1140827,土地2建物1車位1,三層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,137.4,3,2,2,有,無,10600000,87406,坡道平面,31.0,1300000,,RPQNMLLJRHKGFCN98CB,富旺艾美莊園,D棟1號,
員林市,房地(土地+建物)+車位,彰化縣員林市彰化縣員林市員林大道四段,27.04,住,,,1140821,土地1建物1車位1,十一層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,155.06,3,2,2,有,無,16000000,126917,坡道平面,43.57,1850000,,RPPNMLMJRHKGFDN09CB,坤悅原鄰薈,_棟I11號,
彰化市,房地(土地+建物)+車位,彰化縣彰化市崙平南路,35.62,住,,,1140828,土地1建物1車位2,十四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,203.93,3,2,2,有,無,27200000,169802,坡道平面,67.3,4000000,,RPQNMLNJRHKGFAN98CB,御森,14A號,
田中鎮,房地(土地+建物)+車位,彰化縣田中鎮中山段1470、1471地號,43.15,住,,,1140814,土地2建物1車位1,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,136.62,3,2,2,有,無,10340000,78680,其他,13.59,660000,,RPPNMLNJRHKGFEN66CB,員毅鈺品NO.5 田中一號院,B棟B3號,
田中鎮,房地(土地+建物)+車位,彰化縣田中鎮中山段1470、1471地號,43.15,住,,,1140814,土地2建物1車位1,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,136.62,3,2,2,有,無,10340000,78680,其他,13.59,660000,,RPQNMLNJRHKGFEN76CB,員毅鈺品NO.5 田中一號院,B棟B3號,
田尾鄉,房地(土地+建物),彰化縣田尾鄉光榮巷,99.74,,鄉村區,乙種建築用地,1140817,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,130.13,4,2,3,有,無,11200000,86068,,0.0,0,,RPPNMLNJRHKGFFN76CB,順勢承嘉No.6,A棟2號,
田尾鄉,房地(土地+建物),彰化縣田尾鄉光榮巷,68.39,,鄉村區,乙種建築用地,1140820,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,130.13,4,2,3,有,無,10000000,76846,,0.0,0,,RPQNMLNJRHKGFFN86CB,順勢承嘉No.6,A棟3號,
彰化市,房地(土地+建物)+車位,彰化縣彰化市三福街,23.16,住,,,1140822,土地2建物1車位1,九層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,142.91,3,2,2,有,無,17300000,133103,坡道平面,29.84,2250000,特殊付款優惠,RPPNMLOJRHKGFAN98CB,三福宅邸,B棟0號,
彰化市,房地(土地+建物)+車位,彰化縣彰化市三福街,19.4,住,,,1140822,土地2建物1車位1,九層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,124.57,2,2,2,有,無,15300000,138288,坡道平面,29.84,2200000,特殊付款優惠,RPQNMLOJRHKGFAN09CB,三福宅邸,C棟0號,
北斗鎮,房地(土地+建物),彰化縣北斗鎮大新路80巷,108.74,,鄉村區,乙種建築用地,1140811,土地6建物1車位0,全,3,透天厝,見其他登記事項,鋼筋混凝土造,,95.87,3,2,3,有,無,8400000,87619,,0.0,0,,RPPNMLOJRHKGFFN86CB,戀曲?城,A棟9號,
花壇鄉,房地(土地+建物),彰化縣花壇鄉明德段,109.46,,鄉村區,乙種建築用地,1140904,土地1建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,219.46,4,2,5,有,無,18000000,82020,,0.0,0,,RPPNMLPJRHKGFAN09CB,幸福墅V,A棟2號,
