鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號,解約情形
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings,termination type
新竹市,房地(土地+建物)+車位,新竹市新竹市閑谷三街,257.01,,山坡地保育區,丙種建築用地,1140814,土地6建物1車位1,全,3,透天厝,住家用,鋼筋混凝土造,,199.52,4,2,3,有,無,24830000,124449,一樓平面,0.0,0,,RPRNMLOKQHKGFAO66CB,閑谷15區,J棟18號,
新竹市,房地(土地+建物)+車位,新竹市新竹市閑谷三街,281.36,,山坡地保育區,丙種建築用地,1140815,土地6建物1車位1,全,3,透天厝,住家用,鋼筋混凝土造,,193.77,4,2,3,有,無,23600000,121794,一樓平面,0.0,0,,RPPNMLSKQHKGFAO86CB,閑谷15區,J棟66號,
新竹市,房地(土地+建物)+車位,新竹市新竹市中華路二段,13.02,商,,,1140812,土地1建物1車位1,二十一層,24,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,159.13,3,2,2,有,無,28220000,209176,坡道平面,34.02,2050000,,RPRNMLKLQHKGFAO98CB,益展心築湛,A1棟21F號,
新竹市,房地(土地+建物)+車位,新竹市新竹市中華路二段,13.12,商,,,1140812,土地1建物1車位1,二十層,24,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,160.52,3,2,2,有,無,27460000,204032,坡道平面,34.02,1650000,,RPSNMLKLQHKGFAO09CB,益展心築湛,B2棟20F號,
新竹市,房地(土地+建物)+車位,新竹市新竹市北區鐵道路二段,30.74,住,,,1140821,土地1建物1車位1,十三層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,173.58,3,2,2,有,無,33000000,215536,坡道平面,33.0,2700000,,RPPNMLLLQHKGFAO98DB,鴻萃,D棟13號,
新竹市,房地(土地+建物)+車位,新竹市新竹市延平路一段,26.9,,鄉村區,乙種建築用地,1140818,土地13建物1車位1,十一層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,131.11,2,2,2,有,無,20300000,175283,坡道平面,29.56,2500000,,RPQNMLMLQHKGFAO09CB,日光聚,A棟11C號,
新竹市,房地(土地+建物)+車位,新竹市新竹市閑谷三街,284.85,,山坡地保育區,丙種建築用地,1140823,土地7建物1車位1,全,3,透天厝,住家用,鋼筋混凝土造,,193.77,4,2,3,有,無,22950000,118439,一樓平面,0.0,0,,RPPNMLPLQHKGFAO66CB,閑谷15區,J棟53號,
新竹市,房地(土地+建物)+車位,新竹市新竹市占梅路,14.04,商,,,1140811,土地1建物1車位1,三層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,173.43,3,2,2,有,無,37500000,239488,坡道平面,26.45,2300000,,RPPNMLQLQHKGFAO76CB,富宇-天雋,B2棟3號,
新竹市,房地(土地+建物)+車位,新竹市新竹市民富街、中山路452巷,42.7,住,,,1140829,土地1建物1車位1,二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,275.96,4,2,3,有,無,36880000,140375,坡道平面,29.62,2300000,,RPQNMLLJRHKGFAO88CB,春福水硯,C棟02F號,
新竹市,房地(土地+建物)+車位,新竹市新竹市內湖路107巷,29.29,,鄉村區,乙種建築用地,1140826,土地1建物1車位1,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,128.97,3,2,2,有,無,13263000,102838,升降平面,21.31,0,,RPPNMLOJRHKGFAO09CB,玖洋18馥,C棟4號,
新竹市,房地(土地+建物)+車位,新竹市新竹市千甲路,42.17,,特定農業區,甲種建築用地,1140902,土地1建物1車位1,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,135.63,3,2,2,有,無,21520000,159698,一樓平面,16.53,2500000,,RPPNMLQJRHKGFAO76DB,聖淘沙,4棟A4號,
