鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
七堵區,土地,台五線段428地號,17.38,住,,,1141103,土地6建物0車位0,,,其他,,,,0.0,0,0,0,無,無,683000,39298,,0.0,0,,RPRNMLLKJIKGFDC57EA,0.0,0.0,0.0,無,
信義區,房地(土地+建物),基隆市信義區正信路１７５巷１７之５號,28.0,住,,,1141101,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土加強磚造,0670628,67.3,3,1,1,有,無,2800000,41605,,0.0,0,陽台外推；,RPPNMLMKJIKGFDC37DA,67.3,0.0,0.0,無,001
中正區,房地(土地+建物),基隆市中正區正義路２９巷１１之４號六樓,5.57,商,,,1141103,土地2建物1車位0,六層,七層,華廈(10層含以下有電梯),辦公用,鋼筋混凝土造,0850926,37.699999999999996,1,1,1,有,有,3650000,96817,,0.0,0,,RPSNMLMKJIKGFDC67DA,29.33,0.0,0.0,有,002
安樂區,房地(土地+建物),基隆市安樂區定國街１１巷７３之２號,34.33,住,,,1141102,土地1建物1車位0,三層,三層,公寓(5樓含以下無電梯),住家用,加強磚造,0640430,62.1,2,1,1,有,無,1300000,20934,,0.0,0,,RPXNMLNJJIKGFDC18DA,62.1,0.0,0.0,無,
安樂區,房地(土地+建物),基隆市安樂區樂利三街２４９號,26.44,住,,,1141105,土地2建物1車位0,一層，騎樓,五層,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,0721221,94.13,0,0,0,無,無,6500000,69053,,0.0,0,其他增建；,RPSNMLNKJIKGFDC77DA,87.09,7.04,0.0,無,
暖暖區,房地(土地+建物),基隆市暖暖區暖暖街１９３之１號,21.0,住,,,1141111,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700825,69.86,2,2,2,有,無,4800000,68709,,0.0,0,雙方約定土地增值稅房地合一稅地政士服務費等由買方負擔陽台外推；,RPQOMLKKJIKGFDC37DA,69.86,0.0,0.0,無,003
暖暖區,土地,八德段604地號,35.75,都市：其他:道路用地,,,1141102,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,800000,22378,,0.0,0,本案為賣清。親友、員工、共有人或其他特殊關係間之交易；,RPSOMLKKJIKGFDC57DA,0.0,0.0,0.0,無,
中正區,房地(土地+建物),基隆市中正區新豐街２９６號１８樓,10.56,住,,,1141106,土地1建物1車位0,十八層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851129,53.75,1,1,1,有,有,3500000,65116,,0.0,0,,RPPNMLTKJIKGFDC08DA,37.04,0.0,5.56,有,
信義區,房地(土地+建物),基隆市信義區深溪路５５巷１５號,28.06,住,,,1141111,土地1建物1車位0,一層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0880122,118.91,4,2,2,有,有,8200000,68960,,0.0,0,,RPRNMLTKJIKGFDC38EA,85.75,0.0,8.19,有,
信義區,房地(土地+建物),基隆市信義區東峰街２２號７樓,22.36,住,,,1141104,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840111,115.91999999999999,4,3,3,有,有,7800000,67288,,0.0,0,其他增建；,RPXNMLRKJIKGFDC68DA,88.74,1.62,10.13,有,004
中山區,房地(土地+建物),基隆市中山區復興路２１２巷１７弄８號４樓,33.62,住,,,1141104,土地2建物1車位0,四層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0880717,144.66,3,1,2,有,有,3000000,20738,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPRNMLSKJIKGFDC18DA,94.74,0.0,10.92,有,
安樂區,房地(土地+建物),基隆市安樂區樂利三街５９號１８樓之１,5.21,都市：其他:道路用地,,,1141109,土地7建物1車位0,十八層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860117,28.52,1,0,1,有,有,2900000,101683,,0.0,0,,RPRNMLKLJIKGFDC47DA,19.83,0.0,2.47,有,
七堵區,房地(土地+建物),基隆市七堵區大華一路１２７之３８號,32.54,住,,,1141101,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690827,95.06,3,1,1,有,無,1700000,17883,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPSNMLTKJIKGFDC48EA,95.06,0.0,0.0,無,
七堵區,房地(土地+建物),基隆市七堵區實踐路１３２之３號,32.51,住,,,1141109,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700217,94.85,3,2,1,有,無,6700000,70638,,0.0,0,,RPSNMLTKJIKGFDC38DA,88.16,0.0,6.69,無,005
中正區,房地(土地+建物)+車位,基隆市中正區新豐街２９８號６樓,19.1,住,,,1141110,土地1建物1車位1,六層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851129,141.56,2,1,1,有,有,7500000,52981,坡道平面,44.11,0,,RPTNMLLLJIKGFDC77DA,68.63,0.99,7.14,有,006
中正區,房地(土地+建物)+車位,基隆市中正區中正路１６６之１號六樓之３,15.07,商,,,1141103,土地1建物1車位1,六層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1120926,197.12,3,2,2,有,有,26070000,139106,坡道平面,28.4,2600000,土地價款9857000元建物價款13613000元車位價款2600000元,RPOOMLRJJIKGFDC77DA,99.29,2.55,11.64,有,
七堵區,土地,泰安段160地號,5.56,住,,,1141117,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,336000,60432,,0.0,0,,RPPNMLOLJIKGFDC77EA,0.0,0.0,0.0,無,
中正區,土地,和平段811地號,41.5,商,,,1141112,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,900000,21687,,0.0,0,買賣土地持分二分之一.  地上無建物,RPXNMLNKJIKGFDC28DA,0.0,0.0,0.0,無,007
七堵區,車位,基隆市七堵區福一街１７２巷２８號地下層,7.22,住,,,1141120,土地1建物1車位1,地下一層,四層,其他,停車場及工作間,鋼筋混凝土造,0801211,33.28,0,0,0,無,無,850000,,坡道平面,33.28,850000,僅車位交易；,RPVNMLKLJIKGFDC87DA,0.0,0.0,0.0,無,008
信義區,房地(土地+建物),基隆市信義區深美街１２８號,75.44,住,,,1141103,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0930304,167.17,4,2,3,有,無,11000000,65801,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；陽台外推；,RPPNMLRLJIKGFDC97DA,149.98,0.0,17.19,無,
七堵區,車位,基隆市七堵區福一街１７２巷２８號地下層,7.22,住,,,1141120,土地1建物1車位1,地下一層,四層,其他,停車場及工作間,鋼筋混凝土造,0801211,33.28,0,0,0,無,無,850000,,坡道平面,33.28,850000,僅車位交易；,RPUNMLKLJIKGFDC77DA,0.0,0.0,0.0,無,008
安樂區,房地(土地+建物),基隆市安樂區安一路１００巷１３５號２樓,25.25,住,,,1141106,土地2建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土加強磚造,0621224,58.43,2,1,1,有,無,1700000,29095,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；其他增建；,RPSNMLOLJIKGFDC97DA,58.43,0.0,0.0,無,
信義區,房地(土地+建物)+車位,基隆市信義區孝東路１３８之１號七樓,23.64,住,,,1141101,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1061018,201.26,3,2,2,有,有,17000000,84468,坡道平面,0.0,0,,RPOOMLPLJIKGFDC77DA,104.36,1.41,12.64,有,010
安樂區,房地(土地+建物)+車位,基隆市安樂區中和路８５巷２３號６樓之２,13.32,住,,,1141110,土地7建物1車位1,六層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860508,72.33,3,1,1,有,有,4100000,56685,坡道機械,20.77,0,,RPOOMLQLJIKGFDC87DA,37.43,0.38,3.94,有,011
信義區,房地(土地+建物),基隆市信義區東信路３６之２號,23.75,住,,,1141106,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土加強磚造,0640927,66.35,2,1,1,有,無,2550000,38433,,0.0,0,含租約；,RPWNMLSLJIKGFDC78DA,59.47,0.0,6.88,無,012
