鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號,出租型態,有無管理員,租賃期間,有無電梯,附屬設備,租賃住宅服務
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,Rental type,Residential Manager,Rental period,elevator,equipment,Rental residential services
馬公市,租賃房屋,澎湖縣馬公市前寮里９之７號２樓之１,0.0,,,,1140814,土地0建物1車位0,二層,5,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1140123,44.91,2,1,2,有,無,有,15500,345,,0.0,0,多人共同承租2；租金總額含管理費；,RPPNMLTJRHKGFAX97CC,整棟(戶)出租,無,1140810~1180810,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣、網路,一般轉租
馬公市,租賃房屋,澎湖縣馬公市西文澳９２-６９號,0.0,,,,1140905,土地0建物0車位0,全,4,透天厝,住家用,鋼筋混凝土造,1041105,15.0,5,0,5,有,無,有,6800,453,,0.0,0,租金總額含水費；,RPQNMLTJRHKGFAX08CC,分租套房,無,1140907~1160907,無,冷氣、熱水器、冰箱、網路,一般轉租
馬公市,租賃房屋,澎湖縣馬公市五福路 ２０１ 巷 ２ 弄 ８ 號,0.0,,,,1140910,土地0建物0車位0,全,4,透天厝,住家用,鋼筋混凝土造,1000601,12.0,13,0,12,有,無,有,4800,400,,0.0,0,因房東有增建第四層，故總樓層數為四層多人共同承租2；租金總額含水費；,RPPNMLPKRHKGFAX67CC,分租雅房,無,1140910~1150910,無,冷氣、網路,一般轉租
馬公市,租賃房屋,澎湖縣馬公市西文澳９２-７０號,0.0,,,,1140911,土地0建物0車位0,全,4,透天厝,住家用,鋼筋混凝土造,1041105,17.0,5,0,5,有,無,有,8500,500,,0.0,0,多人共同承租2；租金總額含水費；續租案件；,RPQNMLPKRHKGFAX77CC,分租套房,無,1140901~1150831,無,冷氣、熱水器、冰箱、網路,一般轉租
馬公市,租賃房屋,澎湖縣馬公市西文澳９２-７０號,0.0,,,,1140921,土地0建物0車位0,全,4,透天厝,住家用,鋼筋混凝土造,1041105,17.0,5,0,5,有,無,有,6800,400,,0.0,0,多人共同承租2；租金總額含水費；續租案件；,RPPNMLNLRHKGFAX57CC,分租套房,無,1140901~1150831,無,冷氣、熱水器、冰箱、網路,一般轉租
馬公市,租賃房屋,澎湖縣馬公市中興路７１號,0.0,,,,1140919,土地0建物1車位0,全,1,透天厝,商業用,水泥造,0491001,39.27,1,1,1,有,無,無,18000,458,,0.0,0,,RPPNMLNLRHKGFAX67DC,,無,1141010~1171009,無,,
馬公市,租賃房屋,澎湖縣馬公市光華里８０號,0.0,,,,1140905,土地0建物0車位0,全,3,透天厝,住家用,鋼筋混凝土造,1080327,33.1,10,1,11,有,無,有,11000,332,,0.0,0,多人共同承租2；租金總額含水費；電費；網路費；續租案件；,RPPNMLPLRHKGFAX77CC,分租套房,無,1140905~1150904,無,冷氣、熱水器、洗衣機、冰箱、網路,一般轉租
馬公市,租賃房屋,澎湖縣馬公市前寮里２５６號,0.0,,,,1140901,土地0建物0車位0,全,3,透天厝,住家用,鋼筋混凝土造,0991105,46.2,5,1,6,有,無,有,7000,152,,0.0,0,租金總額含水費；瓦斯費；網路費；含增建或未登記建物；,RPPNMLRLRHKGFAX97CC,分租套房,無,1140901~1150831,無,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣、網路,一般轉租
馬公市,租賃房屋,澎湖縣馬公市新生路３６號,0.0,,,,1140901,土地0建物0車位0,全,3,透天厝,住商用,鋼筋混凝土造,0900918,35.0,6,1,7,有,無,有,10000,286,,0.0,0,多人共同承租2；租金總額含水費；電費；瓦斯費；網路費；,RPQNMLRLRHKGFAX08CC,分租套房,無,1140901~1150831,無,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣、網路,一般轉租
馬公市,租賃房屋,澎湖縣馬公市前寮里２５７號,0.0,,,,1140901,土地0建物0車位0,全,3,透天厝,住家用,鋼筋混凝土造,0991105,46.2,5,1,6,有,無,有,8000,173,,0.0,0,租金總額含水費；瓦斯費；網路費；含增建或未登記建物；,RPPNMLTLRHKGFAX18CC,分租套房,無,1140901~1150831,無,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣、網路,一般轉租
馬公市,租賃房屋,澎湖縣馬公市西文澳９２-７０號,0.0,,,,1141002,土地0建物0車位0,全,4,透天厝,住家用,鋼筋混凝土造,1041105,23.0,5,0,5,有,無,有,8500,370,,0.0,0,租金總額含水費；續租案件；,RPPNMLSJIIKGFAX07CC,分租套房,無,1141002~1150904,無,冷氣、熱水器、冰箱、網路,一般轉租
馬公市,租賃房屋,澎湖縣馬公市西文澳９２-６９號,0.0,,,,1140925,土地0建物0車位0,全,4,透天厝,住家用,鋼筋混凝土造,1041105,18.0,5,0,5,有,無,有,8800,489,,0.0,0,租金總額含水費；續租案件；,RPQNMLSJIIKGFAX17CC,分租套房,無,1141010~1151010,無,冷氣、熱水器、冰箱、網路,一般轉租
馬公市,租賃房屋,澎湖縣馬公市西文澳９２-６９號,0.0,,,,1140925,土地0建物0車位0,全,4,透天厝,住家用,鋼筋混凝土造,1041105,18.0,5,0,5,有,無,有,8500,472,,0.0,0,租金總額含水費；續租案件；,RPRNMLSJIIKGFAX27CC,分租套房,無,1141010~1150210,無,冷氣、熱水器、冰箱、網路,一般轉租
馬公市,租賃房屋,澎湖縣馬公市東衛里７１-２０號,0.0,,,,1141015,土地0建物0車位0,全,2,透天厝,住家用,鋼筋混凝土造,0970414,60.0,5,0,5,有,無,有,17500,292,,0.0,0,租金總額含水費；,RPPNMLQKIIKGFAX96CC,分租套房,無,1141101~1171031,無,冷氣、熱水器、洗衣機、電視機、冰箱、網路,一般轉租
馬公市,租賃房屋,澎湖縣馬公市五福路 ２０１ 巷 ２ 弄 ８ 號,0.0,,,,1141012,土地0建物0車位0,全,4,透天厝,住家用,鋼筋混凝土造,1000601,14.0,13,0,12,有,無,有,6200,443,,0.0,0,原屋主有增建第四層，故總樓層數為四層租金總額含水費；,RPQNMLQKIIKGFAX07CC,分租套房,無,1141012~1151012,無,冷氣、熱水器、冰箱、網路,一般轉租
馬公市,租賃房屋,澎湖縣馬公市鎖港一路４５巷１５６號,0.0,,,,1141019,土地0建物0車位0,全,3,透天厝,住家用,鋼筋混凝土造,1101223,21.38,5,1,6,有,無,有,5500,257,,0.0,0,,RPPNMLLLIIKGFAX66DC,分租套房,無,1141101~1151031,無,冷氣、熱水器、電視機、網路,
馬公市,租賃房屋,澎湖縣馬公市五福路 ２０１ 巷 ２ 弄 ８ 號,0.0,,,,1141017,土地0建物0車位0,全,4,透天厝,住家用,鋼筋混凝土造,1000601,12.0,13,0,12,有,無,有,4800,400,,0.0,0,原屋主有增建第四層，故總樓層數為四層租金總額含水費；,RPPNMLRLIIKGFAX17CC,分租雅房,無,1141017~1151017,無,冷氣、網路,一般轉租
馬公市,租賃房屋,澎湖縣馬公市五福路 ２０１ 巷 ２ 弄 ８ 號,0.0,,,,1141022,土地0建物0車位0,全,4,透天厝,住家用,鋼筋混凝土造,1000601,9.0,13,0,12,有,無,有,4200,467,,0.0,0,原屋主有增建第四層，故總樓層數為四層租金總額含水費；,RPQNMLRLIIKGFAX27CC,分租雅房,無,1141101~1151101,無,冷氣、網路,一般轉租
馬公市,租賃房屋,澎湖縣馬公市鎖港一路４５巷１５６號,0.0,,,,1141108,土地0建物0車位0,全,3,透天厝,住家用,鋼筋混凝土造,1101223,23.58,5,1,6,有,無,有,7000,297,,0.0,0,,RPPNMLKKJIKGFAX56DC,分租套房,無,1150101~1151231,無,冷氣、熱水器、電視機、網路,
馬公市,租賃房屋,澎湖縣馬公市西文澳９２-６９號,0.0,,,,1141110,土地0建物0車位0,全,4,透天厝,住家用,鋼筋混凝土造,1041105,24.0,5,0,5,有,無,有,11000,458,,0.0,0,多人共同承租2；租金總額含水費；,RPPNMLPJKIKGFAX96CC,分租套房,無,1141110~1171110,無,冷氣、熱水器、冰箱、網路,一般轉租
