鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號,解約情形
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings,termination type
安樂區,房地(土地+建物)+車位,基隆市安樂區武崙街,24.42,住,,,1140816,土地17建物1車位1,十四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,124.72,3,2,2,有,無,14430000,125087,坡道平面,23.75,1800000,,RPPNMLTKQHKGFDC68CB,白天鵝安幔,A棟A12-14F號,
安樂區,房地(土地+建物)+車位,基隆市安樂區武崙街,19.86,住,,,1140816,土地17建物1車位1,十四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,105.83,2,2,1,有,無,12250000,127315,坡道平面,23.75,1800000,,RPQNMLTKQHKGFDC78CB,白天鵝安幔,A棟A7-14F號,
暖暖區,房地(土地+建物)+車位,基隆市暖暖區國安路,7.33,住,,,1140818,土地2建物1車位1,十八層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,97.19,2,2,1,有,無,16670000,165378,坡道平面,15.74,3200000,交易總價含下列非屬預售屋價格之費用:裝潢費；,RPPNMLQLQHKGFDC48CB,美麗上城,A棟02號,
安樂區,房地(土地+建物)+車位,基隆市安樂區武崙街,19.86,住,,,1140817,土地17建物1車位1,十層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,105.83,2,2,1,有,無,12000000,125487,坡道平面,23.75,1700000,,RPPNMLRLQHKGFDC58CB,白天鵝安幔,A棟A8-10F號,
中正區,房地(土地+建物)+車位,基隆市中正區義二路,15.04,商,,,1140816,土地1建物1車位1,一層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,103.27,2,2,2,有,無,17570000,160449,塔式車位,6.23,2000000,,RPQNMLRLQHKGFDC68CB,橙品211,A2棟0號,
安樂區,房地(土地+建物)+車位,基隆市安樂區武崙街,21.33,住,,,1140827,土地17建物1車位1,四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,112.06,2,2,2,有,無,12580000,122070,坡道平面,23.75,1800000,,RPPNMLNJRHKGFDC08CB,白天鵝安幔,B棟B6-04F號,1141103全部解約
仁愛區,房地(土地+建物),基隆市仁愛區精一路6號等,20.41,商,,,1140815,土地8建物1車位0,三層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,117.69,3,2,2,有,無,18450000,156768,,0.0,0,,RPQNMLSJRHKGFDC78DB,仁人愛二,A棟3F號,
仁愛區,房地(土地+建物),基隆市仁愛區精一路6號等,20.41,商,,,1140903,土地8建物1車位0,五層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,117.69,3,2,2,有,無,18580000,157872,,0.0,0,,RPRNMLSJRHKGFDC88DB,仁人愛二,A棟5F號,
仁愛區,房地(土地+建物),基隆市仁愛區精一路6號等,20.41,商,,,1140903,土地8建物1車位0,六層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,117.69,3,2,2,有,無,18650000,158467,,0.0,0,,RPSNMLSJRHKGFDC98DB,仁人愛二,A棟6F號,
