鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
義竹鄉,土地,溪洲段溪洲小段158地號,2015.0,,特定農業區,農牧用地,1141201,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1712750,850,,0.0,0,,RPQNMLLJKIKGFBQ58DA,0.0,0.0,0.0,無,
民雄鄉,土地,秀林段2105地號,163.34,,鄉村區,乙種建築用地,1141102,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1423318,8714,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLLJJIKGFCQ48DA,0.0,0.0,0.0,無,0001
鹿草鄉,土地,後庄子段後庄小段393地號,300.56,,特定農業區,農牧用地,1141106,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,300000,998,,0.0,0,,RPQNMLKKJIKGFDQ68DA,0.0,0.0,0.0,無,
鹿草鄉,土地,海豐段海豐小段409地號,13.24,,鄉村區,交通用地,1141104,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,30000,2266,,0.0,0,,RPPNMLRJJIKGFDQ66EA,0.0,0.0,0.0,無,
東石鄉,土地,塭港新段341地號,210.92,,鄉村區,乙種建築用地,1141105,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2222500,10537,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLNKJIKGFBQ68DA,0.0,0.0,0.0,無,
朴子市,房地(土地+建物),嘉義縣朴子市大葛里吉祥七街７６號二樓２５,6.48,住,,,1141103,土地1建物1車位0,二層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0940103,21.770000000000003,0,0,0,無,無,1850000,84979,,0.0,0,,RPQNMLPJJIKGFBQ88DA,15.36,0.0,2.08,有,
義竹鄉,土地,牛稠底段新富小段102地號,115.33,,鄉村區,乙種建築用地,1141105,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,725000,6286,,0.0,0,,RPUNMLPJJIKGFBQ66DA,0.0,0.0,0.0,無,0002
朴子市,土地,中正段439-2地號,181.0,都市：其他:道路用地,,,1141102,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,7200000,39779,,0.0,0,,RPSNMLQJJIKGFBQ56DA,0.0,0.0,0.0,無,
東石鄉,土地,栗子崙段中洲小段497地號,2696.0,,一般農業區,養殖用地,1141107,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1400000,519,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPRNMLKKJIKGFBQ58DA,0.0,0.0,0.0,無,
義竹鄉,土地,北港子新段226地號,28812.07,,特定專用區,養殖用地,1141101,土地7建物0車位0,,,其他,,,,0.0,0,0,0,無,無,18000000,625,,0.0,0,,RPSNMLKKJIKGFBQ68DA,0.0,0.0,0.0,無,
民雄鄉,土地,山中段733地號,200.0,,鄉村區,乙種建築用地,1141105,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1000000,5000,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；未登記建物；,RPSNMLPJJIKGFCQ56DA,0.0,0.0,0.0,無,
布袋鎮,土地,過溝新段828地號,6391.35,,一般農業區,農牧用地,1141107,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3515243,550,,0.0,0,,RPRNMLNKJIKGFBQ88DA,0.0,0.0,0.0,無,
太保市,土地,新舊埤段1366地號,104.8,,鄉村區,乙種建築用地,1141101,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3700000,35305,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPWNMLLKJIKGFDQ76DA,0.0,0.0,0.0,無,0003
中埔鄉,房地(土地+建物),嘉義縣中埔鄉富收村庄內５４之５號,59.44,,鄉村區,乙種建築用地,1141106,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土加強磚造,0671201,130.99,4,2,2,有,無,3850000,29392,,0.0,0,,RPPNMLSKJIKGFDQ86EA,130.99,0.0,0.0,無,0004
番路鄉,土地,新福段1112地號,260.61,住,,,1141110,土地5建物0車位0,,,其他,,,,0.0,0,0,0,無,無,630686,2420,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLSKJIKGFEQ96EA,0.0,0.0,0.0,無,
大林鎮,土地,中林新段585地號,106.08,,特定農業區,甲種建築用地,1141106,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1000000,9427,,0.0,0,,RPPNMLRKJIKGFCQ56DA,0.0,0.0,0.0,無,
水上鄉,建物,嘉義縣水上鄉下寮村鴿溪寮２０之１２６號,0.0,,,,1141103,土地0建物1車位0,全,三層,透天厝,辦公用,鋼筋混凝土加強磚造、鋼筋混凝土造、鋼鐵造,0821229,1473.65,0,0,0,無,無,3600000,2443,,0.0,0,買賣標的物為廠房；建物坐落地號：北回段765地號；親友、員工、共有人或其他特殊關係間之交易；頂樓加蓋；,RPRNMLNKJIKGFDQ09DA,1463.32,10.33,0.0,有,
中埔鄉,土地,石段253-3地號,1528.0,,山坡地保育區,農牧用地,1141112,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1509103,988,,0.0,0,含土地增值稅或其他稅費9103元；親友、員工、共有人或其他特殊關係間之交易；,RPWNMLSKJIKGFDQ47DA,0.0,0.0,0.0,無,0005
民雄鄉,土地,新庄段1160地號,2030.69,,特定農業區,農牧用地,1141104,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3508000,1727,,0.0,0,地清或未辦繼承標售；,RPQNMLSKJIKGFCQ86EA,0.0,0.0,0.0,無,
