鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號,出租型態,有無管理員,租賃期間,有無電梯,附屬設備,租賃住宅服務
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,Rental type,Residential Manager,Rental period,elevator,equipment,Rental residential services
彰化市,租賃房屋,彰化縣彰化市南瑤路３５３巷７弄１號十一樓之二,0.0,,,,1140811,土地0建物1車位0,十一層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0820108,95.35,3,2,2,有,有,有,17500,184,,0.0,0,多人共同承租2；續租案件；,RPPNMLNKQHKGFAN98CC,整棟(戶)出租,有,1140815~1150814,有,冷氣、熱水器、洗衣機,社會住宅包租轉租
彰化市,租賃房屋,彰化縣彰化市建和街８９巷８號,0.0,,,,1140811,土地0建物1車位0,見其他登記事項,8,華廈(10層含以下有電梯),住商用,鋼筋混凝土造,0820923,109.95,1,2,2,有,有,有,12000,109,,0.0,0,續租案件；,RPQNMLNKQHKGFAN09CC,整棟(戶)出租,有,1140901~1150831,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅包租轉租
大村鄉,租賃房屋,彰化縣大村鄉山腳路９４之２５號,0.0,,,,1140811,土地0建物1車位0,一層,5,公寓(5樓含以下無電梯),集合住宅,鋼筋混凝土造,0970806,30.84,1,0,1,有,有,有,4700,152,,0.0,0,,RPQNMLNKQHKGFDN76CC,獨立套房,有,1140901~1150831,無,冷氣、熱水器、電視機、冰箱、有線電視,社會住宅代管
大村鄉,租賃房屋,彰化縣大村鄉山腳路９４之２３號四樓,0.0,,,,1140813,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),集合住宅,鋼筋混凝土造,0970806,31.14,1,0,1,有,有,有,4700,151,,0.0,0,續租案件；,RPRNMLNKQHKGFDN86CC,獨立套房,有,1140901~1150831,無,冷氣、熱水器、電視機、冰箱、有線電視、網路,社會住宅包租轉租
彰化市,租賃房屋,彰化縣彰化市南平街６０巷７號三樓,0.0,,,,1140815,土地0建物1車位0,三層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840524,148.22,3,2,2,有,有,有,15000,101,,0.0,0,,RPQNMLPKQHKGFAN66CC,整棟(戶)出租,有,1140901~1170831,有,冷氣、熱水器、瓦斯或天然氣,社會住宅包租轉租
彰化市,租賃房屋,彰化縣彰化市中山路一段５５６巷５７號（D１室）,0.0,,,,1140817,土地0建物0車位0,全,2,透天厝,住商用,鋼筋混凝土加強磚造,0670629,23.14,11,0,11,有,無,有,5500,238,,0.0,0,未登記建物,RPPNMLSKQHKGFAN86CC,分租套房,無,1140817~1141107,無,冷氣、熱水器、洗衣機、冰箱,一般代管
彰化市,租賃房屋,彰化縣彰化市實踐路７６巷７號之１（１-１室）,0.0,,,,1140818,土地0建物0車位0,全,1,透天厝,住家用,加強磚造,0591223,20.0,5,0,5,有,無,有,4600,230,,0.0,0,,RPQNMLSKQHKGFAN96CC,分租套房,無,1140825~1150824,無,冷氣、電視機、冰箱,一般代管
員林市,租賃房屋,彰化縣員林市員集路２段４９３巷１２弄１９號,0.0,,,,1140814,土地0建物1車位0,全,1,透天厝,住家用,磚造,0610410,61.88,2,2,1,有,無,無,9000,145,,0.0,0,,RPQNMLSKQHKGFDN27CC,整棟(戶)出租,無,1140901~1150831,無,,
彰化市,租賃房屋,彰化縣彰化市大埔路５０５巷９號１樓（１０１室）,0.0,,,,1140818,土地0建物0車位0,一層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0771231,19.83,3,2,2,有,無,有,5200,262,,0.0,0,公共區域共用設備：冷氣、冰箱、洗衣機、電視、飲水機、熱水器，各1台,RPPNMLTKQHKGFAN96CC,分租套房,無,1140901~1150831,無,冷氣,一般代管
彰化市,租賃房屋,彰化縣彰化市大埔路５０５巷９號１樓（１０２室）,0.0,,,,1140818,土地0建物0車位0,一層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0771231,14.87,3,2,2,有,無,有,4200,282,,0.0,0,公共區域共用設備：冷氣、冰箱、洗衣機、電視、飲水機、熱水器，各1台,RPQNMLTKQHKGFAN07CC,分租雅房,無,1140901~1150831,無,冷氣,一般代管
彰化市,租賃房屋,彰化縣彰化市大埔路５０５巷９號１樓（１０３室）,0.0,,,,1140818,土地0建物0車位0,一層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0771231,9.91,3,2,2,有,無,有,3500,353,,0.0,0,公共區域共用設備：冷氣、冰箱、洗衣機、電視、飲水機、熱水器，各1台,RPRNMLTKQHKGFAN17CC,分租雅房,無,1140901~1150831,無,冷氣,一般代管
彰化市,租賃房屋,彰化縣彰化市公園路一段３２９巷６弄６號３樓,0.0,,,,1140813,土地0建物1車位0,三層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830414,149.57999999999998,3,2,2,有,有,有,10000,67,,0.0,0,,RPUOMLKLQHKGFAN76CC,整棟(戶)出租,有,1140816~1150815,有,冷氣、熱水器、瓦斯或天然氣,社會住宅包租轉租
彰化市,租賃房屋,彰化縣彰化市中正路二段２１２號２０２室,0.0,,,,1140819,土地0建物0車位0,全,3,透天厝,住家用,鋼筋混凝土加強磚造,0580712,23.14,5,0,5,有,無,有,8000,346,,0.0,0,附機車停車位租金總額含水費；網路費；,RPXOMLKLQHKGFAN07CC,分租套房,無,1140905~1150904,無,冷氣、熱水器、洗衣機、冰箱、網路,
彰化市,租賃房屋,彰化縣彰化市民生路３４１號４樓之１,0.0,,,,1140820,土地0建物0車位0,全,4,透天厝,補習班,鋼筋混凝土造,0950123,14.87,4,0,4,有,無,有,6800,457,,0.0,0,此為分租套房 此出租其中一間!~租金總額含水費；網路費；其他第四台；含增建或未登記建物；租賃建物部分範圍，且未計入共有部分面積；,RPOPMLKLQHKGFAN88CC,分租套房,無,1140824~1150809,無,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視、網路,一般代管
和美鎮,租賃房屋+車位,彰化縣和美鎮彰美路三段３９６號二樓之７,0.0,,,,1140819,土地0建物1車位1,二層,10,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1131024,159.26,3,2,2,有,有,無,25000,157,坡道平面,32.07,0,114/8/19~114/8/31為免租搬遷期,RPQNMLKLQHKGFBN98CC,整棟(戶)出租,有,1140819~1171231,有,冷氣、熱水器、瓦斯或天然氣,
大村鄉,租賃房屋,彰化縣大村鄉山腳路９４之２３號,0.0,,,,1140818,土地0建物1車位0,一層,5,公寓(5樓含以下無電梯),集合住宅,鋼筋混凝土造,0970806,30.84,1,0,1,有,有,有,4700,152,,0.0,0,續租案件；,RPPNMLKLQHKGFDN09CC,獨立套房,有,1140901~1150831,無,冷氣、熱水器、電視機、冰箱、有線電視、網路,社會住宅包租轉租
大村鄉,租賃房屋,彰化縣大村鄉山腳路９４之３０號三樓,0.0,,,,1140818,土地0建物1車位0,三層,5,公寓(5樓含以下無電梯),集合住宅,鋼筋混凝土造,0970806,32.85,1,0,1,有,有,有,4700,143,,0.0,0,續租案件；,RPQNMLKLQHKGFDN56CC,獨立套房,有,1140901~1150831,無,冷氣、熱水器、電視機、冰箱、有線電視、網路,社會住宅包租轉租
大村鄉,租賃房屋,彰化縣大村鄉山腳路９４之２７號五樓,0.0,,,,1140818,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),集合住宅,鋼筋混凝土造,0970806,32.46,1,0,1,有,有,有,4700,145,,0.0,0,續租案件；,RPRNMLKLQHKGFDN66CC,獨立套房,有,1140901~1150831,無,冷氣、熱水器、電視機、冰箱、有線電視、網路,社會住宅包租轉租
彰化市,租賃房屋,彰化縣彰化市實踐路７６巷７號之１（２-２室）,0.0,,,,1140821,土地0建物0車位0,全,1,透天厝,住家用,加強磚造,0591223,15.0,5,0,5,有,無,有,4800,320,,0.0,0,未登記建物,RPPNMLLLQHKGFAN88CC,分租套房,無,1140825~1150824,無,冷氣、電視機、冰箱,一般代管
