鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號,解約情形
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings,termination type
南投市,房地(土地+建物)+車位,南投縣南投市育樂一街19巷,36.17,住,,,1140817,土地3建物1車位1,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,113.31,3,2,2,有,無,9640000,94070,一樓平面,23.59,1200000,,RPPNMLKLQHKGFAM68DB,潤成蒔光,4A棟0號,
埔里鎮,房地(土地+建物)+車位,南投縣埔里鎮南昌街,13.93,商,,,1140815,土地1建物1車位1,十層,15,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,,112.99,3,2,2,有,無,9480000,90585,坡道平面,26.0,1600000,,RPPNMLLLQHKGFCM88CB,三銳富城,A棟2號,
埔里鎮,房地(土地+建物),南投縣埔里鎮東潤路,110.54,,特定農業區,甲種建築用地,1140818,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,137.61,3,2,4,有,無,11880000,86331,,0.0,0,,RPPNMLPLQHKGFCM66CB,謙原墅,A棟8號,
草屯鎮,房地(土地+建物)+車位,南投縣草屯鎮日新街,43.05,,鄉村區,乙種建築用地,1140812,土地1建物1車位2,十五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,221.32,3,2,3,有,無,18450000,91075,坡道平面,51.68,3000000,,RPSNMLPLQHKGFBM96DB,寬心豐匯,B2棟15號,
草屯鎮,房地(土地+建物)+車位,南投縣草屯鎮日新街,22.29,,鄉村區,乙種建築用地,1140811,土地1建物1車位1,八層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,113.8,2,2,2,有,無,10200000,98909,坡道平面,25.84,1500000,,RPSNMLRLQHKGFBM07CB,寬心豐匯,C5棟8號,
草屯鎮,房地(土地+建物)+車位,南投縣草屯鎮日新街,22.29,,鄉村區,乙種建築用地,1140811,土地1建物1車位1,八層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,113.8,2,2,2,有,無,10200000,98909,坡道平面,25.84,1500000,,RPTNMLRLQHKGFBM17CB,寬心豐匯,C6棟8號,
草屯鎮,房地(土地+建物)+車位,南投縣草屯鎮日新街,28.68,,鄉村區,乙種建築用地,1140819,土地1建物1車位1,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,138.91,3,2,2,有,無,12200000,94632,坡道平面,25.84,1500000,,RPUNMLRLQHKGFBM27CB,寬心豐匯,C1棟3號,
草屯鎮,房地(土地+建物)+車位,南投縣草屯鎮日新街,28.68,,鄉村區,乙種建築用地,1140817,土地1建物1車位1,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,138.91,3,2,2,有,無,11880000,91802,坡道平面,25.84,1500000,,RPWNMLRLQHKGFBM47CB,寬心豐匯,A3棟5號,
草屯鎮,房地(土地+建物),南投縣草屯鎮碧峰路232巷88弄,72.84,,特定農業區,甲種建築用地,1140824,土地2建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,145.72,3,2,4,有,無,14500000,99506,,0.0,0,,RPPNMLSLQHKGFBM96DB,晴耕雨讀,B5棟0號,
