鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號,解約情形
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings,termination type
北區,房地(土地+建物),臺南市北區北華街,18.22,商,,,1140812,土地1建物1車位0,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,110.54,3,2,2,有,無,15000000,135697,,0.0,0,,RPPNMLMKQHKGFAD77CB,城之樹,A2-3F棟0號,
仁德區,房地(土地+建物)+車位,臺南市仁德區德崙路138巷,33.42,住,,,1140812,土地1建物1車位1,六層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,160.17,3,2,2,有,無,16650000,108421,坡道平面,23.48,1830000,,RPRNMLOKQHKGFID98CB,森NEX-伊水,A棟3號,
仁德區,房地(土地+建物)+車位,臺南市仁德區德崙路138巷,31.67,住,,,1140812,土地1建物1車位1,五層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,153.03,3,2,2,有,無,15830000,107912,一樓平面,23.48,1850000,,RPSNMLOKQHKGFID09CB,森NEX-伊水,A棟6號,
仁德區,房地(土地+建物)+車位,臺南市仁德區德崙路138巷,32.89,住,,,1140812,土地1建物1車位1,十一層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,162.04,3,2,2,有,無,17280000,113589,坡道平面,27.52,2000000,,RPTNMLOKQHKGFID56CB,森NEX-伊水,A棟5號,
安南區,房地(土地+建物)+車位,臺南市安南區永續路、永續二街交叉口,72.61,住,,,1140814,土地4建物1車位1,全,4,透天厝,見其他登記事項,鋼筋混凝土造,,195.54,3,2,5,有,無,25000000,127851,一樓平面,0.0,0,,RPPNMLPKQHKGFBD18CB,邰欣地堡79期,A棟6號,
東區,房地(土地+建物)+車位,臺南市東區裕和五街/裕誠街口,34.81,住,,,1140812,土地1建物1車位2,八層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,188.26,3,2,2,有,無,25870000,159338,坡道平面,52.26,4200000,,RPPNMLQKQHKGFCD38CB,日東昇Park626,A棟1號,
仁德區,房地(土地+建物)+車位,臺南市仁德區文南街,20.52,商,,,1140812,土地1建物1車位1,九層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,159.8,3,2,2,有,無,18600000,126698,坡道平面,28.78,2000000,,RPQNMLSKQHKGFID66CB,植上東門,A2-09號,
東區,房地(土地+建物)+車位,臺南市東區後甲三街X平實二街,10.95,商,,,1140816,土地2建物1車位1,二十層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,107.79,2,2,2,有,無,16870000,182427,坡道平面,25.73,1900000,,RPQNMLKLQHKGFCD97CB,國城?實,H棟3號,
東區,房地(土地+建物)+車位,臺南市東區後甲三街X平實二街,10.95,商,,,1140815,土地2建物1車位1,十層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,107.79,2,2,2,有,無,15750000,167560,坡道平面,25.73,2000000,,RPVOMLKLQHKGFCD58CB,國城?實,I棟7號,
東區,房地(土地+建物)+車位,臺南市東區後甲三街X平實二街,10.95,商,,,1140815,土地2建物1車位1,十三層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,107.79,2,2,2,有,無,15940000,169876,坡道平面,25.73,2000000,,RPWOMLKLQHKGFCD68CB,國城?實,I棟7號,
東區,房地(土地+建物)+車位,臺南市東區後甲三街X平實二街,10.95,商,,,1140812,土地2建物1車位1,三層,20,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,107.79,2,2,2,有,無,16120000,171460,坡道平面,25.73,2050000,,RPTPMLKLQHKGFCD48CB,國城?實,J棟3號,
關廟區,房地(土地+建物)+車位,臺南市關廟區仁愛路與北安二街交叉口,29.36,住,,,1140814,土地2建物1車位1,七層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,146.86,3,2,2,有,無,11967000,88644,坡道平面,23.14,1000000,,RPQNMLMLQHKGFID78CB,氧森,1棟A5號,
關廟區,房地(土地+建物)+車位,臺南市關廟區仁愛路與北安二街交叉口,29.36,住,,,1140814,土地2建物1車位1,八層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,146.86,3,2,2,有,無,11904000,86518,一樓平面,23.14,1200000,,RPRNMLMLQHKGFID88CB,氧森,1棟A5號,
永康區,房地(土地+建物)+車位,臺南市永康區復國路,16.21,住,,,1140820,土地1建物1車位1,六層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,110.63,2,2,2,有,無,11600000,128188,坡道平面,34.18,1800000,,RPPNMLPLQHKGFKD56CB,春福平蒔都匯區,A棟2號,
六甲區,房地(土地+建物)+車位,臺南市六甲區龜子港31巷,27.74,,特定農業區,甲種建築用地,1140816,土地3建物1車位2,十四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,190.33,2,2,2,有,無,13200000,85381,坡道平面,66.18,2600000,,RPPNMLPLQHKGFFD78DB,臺邦田園調布,C棟3號,
東區,房地(土地+建物)+車位,臺南市東區仁和路62號一樓旁,19.83,住,,,1140817,土地6建物1車位1,七層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,152.75,3,2,2,有,無,19300000,139665,坡道平面,29.24,2050000,,RPPNMLRLQHKGFCD58CB,宏福悅,A棟A3-7F號,
東區,房地(土地+建物)+車位,臺南市東區仁和路62號一樓旁,11.28,住,,,1140818,土地6建物1車位1,六層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,99.45,1,2,1,有,無,11600000,138157,坡道平面,29.24,1900000,,RPQNMLRLQHKGFCD68CB,宏福悅,C棟C8-6F號,
西港區,房地(土地+建物),臺南市西港區新港7-1號對面,132.83,,鄉村區,乙種建築用地,1140822,土地3建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,171.05,4,2,5,有,無,14780000,86407,,0.0,0,,RPQNMLRLQHKGFGD09CB,大麗心恬,A19棟0號,
安定區,房地(土地+建物)+車位,臺南市安定區蘇厝112之28號旁,26.21,,鄉村區,乙種建築用地,1140822,土地1建物1車位1,六層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,86.08,2,2,2,有,無,8580000,96707,其他,9.25,1150000,,RPPNMLRLQHKGFHD09CB,幸福IDO,1棟A2號,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區高發一路及歸仁十三路一段交叉路口,14.94,商,,,1140816,土地1建物1車位1,十層,19,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,98.16,2,2,1,有,無,12820000,150165,坡道平面,25.44,1900000,,RPPNMLRLQHKGFID56CB,達麗世界仁,F6棟F6-10F號,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區西埔二街70巷1號旁,50.86,,鄉村區,乙種建築用地,1140816,土地2建物1車位1,二層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,114.71,3,2,2,有,無,9730000,81482,一樓平面,14.32,1550000,,RPQNMLRLQHKGFID66CB,初居3,E棟E5/2F號,
安平區,房地(土地+建物)+車位,臺南市安平區育平九街育平九街142巷,14.92,住,,,1140816,土地1建物1車位1,十層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,109.4,2,2,2,有,無,13050000,142463,坡道平面,29.73,1700000,,RPQNMLSLQHKGFAD58CB,華平深見,A棟3號,
東區,房地(土地+建物)+車位,臺南市東區後甲三街X平實二街,18.83,商,,,1140815,土地2建物1車位1,十一層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,167.29,3,2,2,有,無,27370000,178158,坡道平面,25.73,2150000,,RPPNMLTLQHKGFCD78CB,國城?實,E棟6號,
東區,房地(土地+建物)+車位,臺南市東區後甲三街X平實二街,18.83,商,,,1140814,土地2建物1車位1,十五層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,167.29,3,2,2,有,無,27690000,181125,坡道平面,25.73,2050000,,RPQNMLTLQHKGFCD88CB,國城?實,E棟6號,
東區,房地(土地+建物)+車位,臺南市東區後甲三街X平實二街,8.81,商,,,1140816,土地2建物1車位3,二十二層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,144.03,2,2,1,有,無,19480000,197935,坡道平面,77.19,6250000,,RPRNMLTLQHKGFCD98CB,國城?實,E棟7號,
東區,房地(土地+建物)+車位,臺南市東區後甲三街X平實二街,17.76,商,,,1140817,土地2建物1車位1,十八層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,158.74,3,2,2,有,無,24870000,172318,坡道平面,25.73,1950000,,RPSNMLTLQHKGFCD09CB,國城?實,H棟2號,
東區,房地(土地+建物)+車位,臺南市東區後甲三街X平實二街,16.43,商,,,1140811,土地2建物1車位1,十五層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,148.55,3,2,2,有,無,23690000,176193,坡道平面,25.73,2050000,,RPTNMLTLQHKGFCD56CB,國城?實,H棟5號,
東區,房地(土地+建物)+車位,臺南市東區後甲三街X平實二街,10.95,商,,,1140815,土地2建物1車位1,十八層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,107.79,2,2,2,有,無,17510000,189008,坡道平面,25.73,2000000,,RPUNMLTLQHKGFCD66CB,國城?實,H棟7號,
東區,房地(土地+建物)+車位,臺南市東區後甲三街X平實二街,17.76,商,,,1140814,土地2建物1車位1,七層,20,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,158.74,3,2,2,有,無,24700000,169536,坡道平面,25.73,2150000,,RPVNMLTLQHKGFCD76CB,國城?實,J棟2號,
東區,房地(土地+建物)+車位,臺南市東區後甲三街X平實二街,17.76,商,,,1140817,土地2建物1車位1,十一層,20,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,158.74,3,2,2,有,無,24900000,171792,坡道平面,25.73,2050000,,RPWNMLTLQHKGFCD86CB,國城?實,J棟2號,
東區,房地(土地+建物)+車位,臺南市東區後甲三街X平實二街,10.95,商,,,1140811,土地2建物1車位1,七層,20,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,107.79,2,2,2,有,無,16600000,179137,坡道平面,25.73,1900000,,RPXNMLTLQHKGFCD96CB,國城?實,J棟3號,
東區,房地(土地+建物)+車位,臺南市東區後甲三街X平實二街,10.95,商,,,1140811,土地2建物1車位1,十六層,20,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,107.79,2,2,2,有,無,16870000,182427,坡道平面,25.73,1900000,,RPOOMLTLQHKGFCD78CB,國城?實,J棟7號,
善化區,房地(土地+建物)+車位,臺南市善化區裕民街,29.04,住,,,1140820,土地5建物1車位1,八層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,156.51,3,2,2,有,無,15280000,107757,坡道平面,30.95,1750000,,RPPNMLTLQHKGFHD66CB,謙大華,A2棟8號,
關廟區,房地(土地+建物)+車位,臺南市關廟區南雄路一段,23.52,,鄉村區,乙種建築用地,1140816,土地1建物1車位1,二層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,109.75,2,1,2,有,無,7200000,69691,坡道平面,25.09,1300000,,RPPNMLKMQHKGFID58CB,幸福之森,D棟9號,
安南區,房地(土地+建物)+車位,臺南市安南區新宅五街,19.99,住,,,1140827,土地1建物1車位1,八層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,124.67,2,2,1,有,無,10500000,95094,坡道平面,32.34,1720000,,RPPNMLLJRHKGFBD77CB,昕暉詠翠,A棟3號,
新市區,房地(土地+建物)+車位,臺南市新市區富安五街,22.42,住,,,1140830,土地1建物1車位1,八層,10,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,,88.4,2,2,2,有,無,11950000,131563,坡道機械,5.55,1050000,,RPQNMLLJRHKGFHD48CB,邰欣地堡96期,A棟6號,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區智慧三街,40.46,住,,,1140818,土地1建物1車位2,四層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,203.79,4,2,2,有,無,17900000,94395,坡道平面,50.18,3400000,,RPPNMLLJRHKGFID48CB,佳順大富,C2棟04F號,
仁德區,房地(土地+建物)+車位,臺南市仁德區德安路128號旁,34.21,住,,,1140820,土地1建物1車位1,四層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,158.8,3,2,2,有,無,14300000,98024,坡道平面,29.75,1650000,,RPQNMLLJRHKGFID58CB,白里織上2期,B棟B2號,
永康區,房地(土地+建物)+車位,臺南市永康區龍潭街144巷,37.97,住,,,1140825,土地1建物1車位1,二層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,114.6,2,2,2,有,無,11800000,102967,一樓平面,0.0,0,本案汽機車採約定專用，於管委會成立時抽籤分配，每戶配汽機車一位另簽定停車位分管同意書約定。,RPQNMLLJRHKGFKD78CB,優學11期,B棟3號,
西港區,房地(土地+建物)+車位,臺南市西港區溪埔寮社區,25.11,,鄉村區,乙種建築用地,1140817,土地1建物1車位1,二層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,112.61,2,2,2,有,無,10016000,88818,一樓平面,18.98,1700000,本戶為露台戶。,RPPNMLMJRHKGFGD38CB,帝邦L'ART,A棟5號,
西港區,房地(土地+建物)+車位,臺南市西港區溪埔寮社區,25.11,,鄉村區,乙種建築用地,1140817,土地1建物1車位1,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,112.61,2,2,2,有,無,10920000,98473,一樓平面,18.98,1700000,,RPQNMLMJRHKGFGD48CB,帝邦L'ART,A棟5號,
西港區,房地(土地+建物)+車位,臺南市西港區溪埔寮社區,23.08,,鄉村區,乙種建築用地,1140817,土地1建物1車位1,四層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,105.02,2,2,2,有,無,10050000,95886,一樓平面,18.98,1800000,,RPRNMLMJRHKGFGD58CB,帝邦L'ART,B棟5號,
西港區,房地(土地+建物)+車位,臺南市西港區溪埔寮社區,22.25,,鄉村區,乙種建築用地,1140822,土地1建物1車位1,二層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,103.19,2,2,2,有,無,8480000,80530,坡道平面,20.24,1800000,本戶為露臺戶。,RPSNMLMJRHKGFGD68CB,帝邦L'ART,B棟1號,
西港區,房地(土地+建物)+車位,臺南市西港區溪埔寮社區,22.24,,鄉村區,乙種建築用地,1140822,土地1建物1車位1,二層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,101.89,2,2,2,有,無,8480000,81775,一樓平面,18.98,1700000,本戶為露台戶。,RPTNMLMJRHKGFGD78CB,帝邦L'ART,B棟9號,
西港區,房地(土地+建物)+車位,臺南市西港區溪埔寮社區,30.93,,鄉村區,乙種建築用地,1140822,土地1建物1車位1,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,134.29,3,2,2,有,無,12590000,94441,一樓平面,18.98,1700000,,RPUNMLMJRHKGFGD88CB,帝邦L'ART,A棟3號,
西港區,房地(土地+建物)+車位,臺南市西港區溪埔寮社區,26.11,,鄉村區,乙種建築用地,1140824,土地1建物1車位1,四層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,116.31,2,2,2,有,無,11420000,99866,一樓平面,18.98,1700000,,RPWNMLMJRHKGFGD09CB,帝邦L'ART,B棟3號,
西港區,房地(土地+建物)+車位,臺南市西港區溪埔寮社區,27.01,,鄉村區,乙種建築用地,1140824,土地1建物1車位1,二層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,119.68,2,2,2,有,無,10710000,89474,一樓平面,18.98,1700000,本戶為露臺戶。,RPXNMLMJRHKGFGD56CB,帝邦L'ART,B棟3號,
西港區,房地(土地+建物)+車位,臺南市西港區溪埔寮社區,26.11,,鄉村區,乙種建築用地,1140824,土地1建物1車位1,三層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,116.31,2,2,2,有,無,10700000,92469,一樓平面,18.98,1700000,,RPOOMLMJRHKGFGD38CB,帝邦L'ART,B棟3號,
西港區,房地(土地+建物)+車位,臺南市西港區溪埔寮社區,25.11,,鄉村區,乙種建築用地,1140824,土地1建物1車位1,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,112.61,2,2,2,有,無,10390000,92812,一樓平面,18.98,1700000,,RPPOMLMJRHKGFGD48CB,帝邦L'ART,A棟5號,
西港區,房地(土地+建物)+車位,臺南市西港區溪埔寮社區,25.11,,鄉村區,乙種建築用地,1140824,土地1建物1車位1,五層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,112.61,2,2,2,有,無,11450000,104133,一樓平面,18.98,1700000,,RPQOMLMJRHKGFGD58CB,帝邦L'ART,A棟5號,
西港區,房地(土地+建物),臺南市西港區溪埔寮社區,23.08,,鄉村區,乙種建築用地,1140822,土地1建物1車位0,三層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,86.04,2,2,2,有,無,7850000,91237,,0.0,0,本戶為露台戶。,RPROMLMJRHKGFGD68CB,帝邦L'ART,B棟6號,
中西區,房地(土地+建物)+車位,臺南市中西區府前路二段258巷29弄,14.11,其他,,,1140828,土地1建物1車位1,七層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,179.05,3,2,2,有,無,23000000,132901,坡道平面,21.64,2080000,,RPPNMLNJRHKGFAD87CB,三發 DIAMOND ONE,E棟7號,
東區,房地(土地+建物)+車位,臺南市東區裕忠路與裕興街口,24.65,住,,,1140825,土地3建物1車位1,九層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,137.46,3,2,2,有,無,20000000,179589,坡道平面,39.18,2350000,,RPPNMLNJRHKGFCD08CB,宗大虎隱,B2棟9號,
新市區,房地(土地+建物)+車位,臺南市新市區富林路跟光明街口,15.65,住,,,1140824,土地1建物1車位1,二層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,106.53,2,2,2,有,無,11050000,121389,坡道機械,26.21,1300000,,RPPNMLNJRHKGFHD58CB,曦湖,B3號,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區西埔二街70巷1號旁,40.01,,鄉村區,乙種建築用地,1140831,土地2建物1車位1,二層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,93.31,2,2,2,有,無,7760000,79884,一樓平面,14.32,1450000,,RPPNMLNJRHKGFID68CB,初居3,E棟E8/2F號,
永康區,房地(土地+建物)+車位,臺南市永康區忠孝路與忠孝路76巷交叉口,16.6,商,,,1140823,土地1建物1車位1,九層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,157.38,3,2,2,有,無,18620000,129839,坡道平面,28.22,1850000,,RPPNMLNJRHKGFKD88CB,聯上豐實,B棟1號,
永康區,房地(土地+建物)+車位,臺南市永康區忠孝路與忠孝路76巷交叉口,15.11,商,,,1140823,土地1建物1車位1,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,145.83,3,2,2,有,無,17560000,133577,坡道平面,28.22,1850000,,RPQNMLNJRHKGFKD98CB,聯上豐實,A棟1號,
永康區,房地(土地+建物)+車位,臺南市永康區忠孝路與忠孝路76巷交叉口,16.6,商,,,1140823,土地1建物1車位1,十二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,157.22,3,2,2,有,無,19050000,132558,坡道平面,28.22,1950000,,RPRNMLNJRHKGFKD09CB,聯上豐實,E棟1號,
永康區,房地(土地+建物)+車位,臺南市永康區忠孝路與忠孝路76巷交叉口,16.67,商,,,1140823,土地1建物1車位1,七層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,158.07,3,2,2,有,無,18150000,125529,坡道平面,28.22,1850000,,RPSNMLNJRHKGFKD56CB,聯上豐實,B棟2號,
永康區,房地(土地+建物),臺南市永康區忠孝路與忠孝路76巷交叉口,10.88,商,,,1140823,土地1建物1車位0,二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,84.68,3,2,2,有,無,10420000,123051,,0.0,0,,RPTNMLNJRHKGFKD66CB,聯上豐實,B棟7號,
永康區,房地(土地+建物)+車位,臺南市永康區忠孝路與忠孝路76巷交叉口,15.11,商,,,1140823,土地1建物1車位1,九層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,145.83,3,2,2,有,無,17800000,135618,坡道平面,28.22,1850000,,RPUNMLNJRHKGFKD76CB,聯上豐實,E棟6號,
永康區,房地(土地+建物)+車位,臺南市永康區忠孝路與忠孝路76巷交叉口,15.11,商,,,1140823,土地1建物1車位1,七層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,145.83,3,2,2,有,無,17560000,134427,坡道平面,28.22,1750000,,RPVNMLNJRHKGFKD86CB,聯上豐實,A棟1號,
永康區,房地(土地+建物)+車位,臺南市永康區忠孝路與忠孝路76巷交叉口,10.88,商,,,1140824,土地1建物1車位1,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,94.31,3,2,2,有,無,11310000,125429,坡道機械,9.72,700000,,RPWNMLNJRHKGFKD96CB,聯上豐實,B棟3號,
永康區,房地(土地+建物)+車位,臺南市永康區忠孝路與忠孝路76巷交叉口,10.88,商,,,1140823,土地1建物1車位1,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,94.4,3,2,2,有,無,12240000,133916,坡道機械,9.72,900000,,RPXNMLNJRHKGFKD07CB,聯上豐實,E棟7號,
永康區,房地(土地+建物)+車位,臺南市永康區忠孝路與忠孝路76巷交叉口,16.6,商,,,1140823,土地1建物1車位1,七層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,154.88,3,2,2,有,無,18610000,128600,坡道平面,25.72,2000000,,RPOOMLNJRHKGFKD88CB,聯上豐實,B棟1號,
永康區,房地(土地+建物)+車位,臺南市永康區忠孝路與忠孝路76巷交叉口,10.77,商,,,1140831,土地1建物1車位1,二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,93.5,3,2,2,有,無,10450000,116376,坡道機械,9.72,700000,,RPPOMLNJRHKGFKD98CB,聯上豐實,A棟3號,
永康區,房地(土地+建物)+車位,臺南市永康區忠孝路與忠孝路76巷交叉口,10.88,商,,,1140824,土地1建物1車位1,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,94.4,3,2,2,有,無,11600000,128720,坡道機械,9.72,700000,,RPQOMLNJRHKGFKD09CB,聯上豐實,B棟7號,
永康區,房地(土地+建物)+車位,臺南市永康區忠孝路與忠孝路76巷交叉口,16.6,商,,,1140825,土地1建物1車位1,九層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,154.72,3,2,2,有,無,19000000,131008,坡道平面,25.72,2100000,,RPROMLNJRHKGFKD56CB,聯上豐實,E棟1號,
