鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
水林鄉,土地,東興段2270-1地號,802.36,,特定農業區,農牧用地,1141201,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1100000,1371,,0.0,0,,RPWNMLRLJIKGFEP47DA,0.0,0.0,0.0,無,
口湖鄉,土地,梧北段492地號,1654.01,,一般農業區,農牧用地,1141201,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,900000,544,,0.0,0,,RPSNMLTJKIKGFEP17DA,0.0,0.0,0.0,無,
虎尾鎮,房地(土地+建物),雲林縣虎尾鎮惠來路９４之８號,147.24,,鄉村區,乙種建築用地,1141101,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0830830,197.92,4,2,3,有,無,3050000,15410,,0.0,0,其他增建；,RPUNMLQJJIKGFDP86DA,191.74,0.0,6.18,無,0001
水林鄉,土地,蕃薯段2493地號,240.87,,鄉村區,乙種建築用地,1141107,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,500000,2076,,0.0,0,,RPQNMLSJJIKGFEP76DA,0.0,0.0,0.0,無,
口湖鄉,房地(土地+建物),雲林縣口湖鄉民生路１之１０５號,2878.0,,一般農業區,養殖用地,1141101,土地1建物1車位0,全,一層,透天厝,其他,鋼骨造、鋼鐵造、混凝土造,1130312,1980.0,0,0,0,無,無,7663620,3871,,0.0,0,土地與建物室內養殖場總價7663620元含漁業署補助300萬元土地部分2014600元建物部分5649020元含其他設備在內,RPRNMLKKJIKGFEP78DA,1980.0,0.0,0.0,無,
土庫鎮,土地,興新段244地號,501.67,,特定農業區,甲種建築用地,1141103,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2550000,5083,,0.0,0,,RPXNMLKKJIKGFDP66DA,0.0,0.0,0.0,無,
土庫鎮,土地,崙內段377地號,2678.0,,特定農業區,農牧用地,1141103,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,4686500,1750,,0.0,0,,RPPNMLMKJIKGFDP68DA,0.0,0.0,0.0,無,
虎尾鎮,房地(土地+建物),雲林縣虎尾鎮博愛路４７號三樓之２　,9.11,住,,,1141110,土地1建物1車位0,三層，電梯樓梯間,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840921,53.19,1,1,1,有,無,2200000,41361,,0.0,0,,RPPNMLNKJIKGFDP78DA,38.45,0.0,6.94,有,
林內鄉,土地,九芎段466地號,70.84,,鄉村區,乙種建築用地,1141103,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,300000,4235,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLNKJIKGFAP58EA,0.0,0.0,0.0,無,0002
林內鄉,土地,九芎段484地號,91.1,,鄉村區,乙種建築用地,1141103,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,700000,7684,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQNMLNKJIKGFAP68EA,0.0,0.0,0.0,無,
土庫鎮,土地,菜園段587地號,14.71,住,,,1141106,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,465000,31611,,0.0,0,,RPPNMLOKJIKGFDP98EA,0.0,0.0,0.0,無,
元長鄉,土地,崙子段39-16地號,130.96,,鄉村區,乙種建築用地,1141103,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,316800,2419,,0.0,0,,RPPNMLOKJIKGFEP09EA,0.0,0.0,0.0,無,
元長鄉,土地,三和段1562地號,251.81,,鄉村區,乙種建築用地,1141107,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,400000,1588,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；未登記建物；,RPPNMLLKJIKGFEP68DA,0.0,0.0,0.0,無,0003
水林鄉,土地,松東段241地號,961.99,,特定農業區,農牧用地,1141113,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,550000,572,,0.0,0,,RPRNMLRKJIKGFEP86DA,0.0,0.0,0.0,無,
口湖鄉,土地,埔潭段902地號,1088.33,,一般農業區,農牧用地,1141103,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,598576,550,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQNMLNKJIKGFEP98DA,0.0,0.0,0.0,無,
林內鄉,土地,芎林段586地號,290.64,,一般農業區,農牧用地,1141107,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,400000,1376,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPRNMLOKJIKGFAP88EA,0.0,0.0,0.0,無,
林內鄉,土地,永昌段947地號,1293.32,,特定農業區,農牧用地,1141103,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1600000,1237,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLRKJIKGFAP98EA,0.0,0.0,0.0,無,
崙背鄉,土地,舊庄段235-6地號,3.32,,鄉村區,乙種建築用地,1141104,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,11000,3313,,0.0,0,,RPRNMLRKJIKGFCP76EA,0.0,0.0,0.0,無,0004
大埤鄉,房地(土地+建物),雲林縣大埤鄉豐岡７９之１號,138.0,,鄉村區,乙種建築用地,1141104,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0850110,153.97,3,3,3,有,無,3000000,19484,,0.0,0,其他增建；,RPQNMLSKJIKGFBP56DA,146.03,0.0,7.94,無,
虎尾鎮,土地,泰安段93地號,2231.07,,特定農業區,農牧用地,1141110,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,5354500,2400,,0.0,0,,RPQNMLSKJIKGFDP76DA,0.0,0.0,0.0,無,
水林鄉,土地,東興段377地號,817.5,,特定農業區,甲種建築用地,1141113,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2100000,2569,,0.0,0,,RPPNMLSKJIKGFEP76DA,0.0,0.0,0.0,無,
四湖鄉,土地,林厝寮段698地號,2769.0,,一般農業區,農牧用地,1141103,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1427000,515,,0.0,0,,RPSNMLSKJIKGFEP07DA,0.0,0.0,0.0,無,
台西鄉,土地,泉州段46地號,2188.0,,一般農業區,農牧用地,1141111,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1312800,600,,0.0,0,,RPRNMLSKJIKGFFP07DA,0.0,0.0,0.0,無,
崙背鄉,土地,南榮段1114地號,50.71,都市：其他:道路用地,,,1141113,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,380000,7494,,0.0,0,,RPQNMLTKJIKGFCP86EA,0.0,0.0,0.0,無,
莿桐鄉,土地,番子段1934-1地號,303.75,,鄉村區,乙種建築用地,1141103,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2756400,9075,,0.0,0,未登記建物；,RPRNMLSKJIKGFAP56DA,0.0,0.0,0.0,無,0005
莿桐鄉,土地,番子段1934-1地號,303.75,,鄉村區,乙種建築用地,1141103,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2756400,9075,,0.0,0,,SPRNMLSKJIKGFAP66DA,0.0,0.0,0.0,無,0005
大埤鄉,土地,尚義段95-15地號,252.43,,鄉村區,乙種建築用地,1141110,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2750400,10896,,0.0,0,,RPPNMLQKJIKGFBP88DA,0.0,0.0,0.0,無,
斗南鎮,房地(土地+建物),雲林縣斗南鎮崙子７７之３號,84.18,,鄉村區,乙種建築用地,1141110,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0881208,152.61,5,1,3,有,無,3000000,19658,,0.0,0,,RPRNMLSKJIKGFBP66DA,134.32,0.0,18.29,無,
