鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號,出租型態,有無管理員,租賃期間,有無電梯,附屬設備,租賃住宅服務
仁武區,租賃房屋+車位,高雄市仁武區永仁街１０２巷１５號,0.0,,,,1140811,土地0建物1車位1,全,4,透天厝,住家用,鋼筋混凝土造,0861220,197.46,4,2,3,有,無,無,23000,116,一樓平面,33.19,0,多人共同承租2；租金總額含管理費；,RPQNMLMKQHKGFIE88CC,整棟(戶)出租,無,1140901~1150831,無,熱水器、瓦斯或天然氣,
鼓山區,租賃房屋,高雄市鼓山區大順一路１０４１巷１１號７樓之２,0.0,,,,1140811,土地0建物1車位0,七層,27,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840707,153.95,4,2,2,有,有,無,26000,169,,0.0,0,租金總額含管理費；,RPUNMLOKQHKGFAE68CC,整棟(戶)出租,有,1140820~1150819,有,冷氣、熱水器、冰箱,
鼓山區,租賃房屋,高雄市鼓山區濱海一路７９號１樓,0.0,,,,1140812,土地0建物1車位0,一層,4,店面(店鋪),住商用,鋼筋混凝土造,1001124,75.54,0,0,0,無,無,無,25000,331,,0.0,0,,RPQOMLOKQHKGFAE38CC,,無,1140826~1150825,無,冷氣,
前金區,租賃房屋,高雄市前金區武強街５２-７號,20.8,住,,,1140811,土地1建物1車位0,五層,5,公寓(5樓含以下無電梯),公寓,鋼筋混凝土造,0660319,60.08,4,2,2,有,無,有,16000,266,,0.0,0,,RPUOMLOKQHKGFAE78CC,整棟(戶)出租,無,1140811~1170831,無,冷氣、熱水器、洗衣機、電視機、冰箱,
苓雅區,租賃房屋,高雄市苓雅區光華一路３２１號１０樓之１０,0.0,,,,1140811,土地0建物1車位0,十層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860709,35.92,1,1,1,有,有,有,8900,248,,0.0,0,續租案件；,RPUNMLOKQHKGFBE78CC,獨立套房,有,1141001~1150930,有,冷氣、熱水器、洗衣機、冰箱,社會住宅代管
前鎮區,租賃房屋,高雄市前鎮區中山二路１９０號十二樓之１,0.0,,,,1140814,土地0建物1車位0,十二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000125,76.11,2,2,1,有,有,有,21928,288,,0.0,0,管理費2072元/月租金總額含管理費；,RPTNMLOKQHKGFCE78CC,整棟(戶)出租,有,1140901~1150831,有,冷氣、熱水器、洗衣機、電視機、冰箱,
小港區,租賃房屋,高雄市小港區宏偉街７１號,66.33,住,,,1140811,土地1建物0車位0,全,5,透天厝,住商用,鋼筋混凝土造,0860812,14.0,10,0,10,有,無,有,6600,471,,0.0,0,租金總額含水費；網路費；,RPWNMLOKQHKGFCE09CC,分租套房,無,1140811~1150810,無,冷氣、電視機、冰箱、網路,
前鎮區,租賃房屋,高雄市前鎮區瑞興街１４８巷３弄６號４樓,0.0,,,,1140811,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),公寓,鋼筋混凝土造,0731221,86.55,3,1,2,有,無,有,10000,116,,0.0,0,,RPQOMLOKQHKGFCE58CC,整棟(戶)出租,無,1140815~1150731,無,冷氣、熱水器、洗衣機、冰箱,社會住宅包租轉租
三民區,租賃房屋,高雄市三民區鼎富路５６號１０樓,0.0,,,,1140812,土地0建物1車位0,十層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830328,116.37,3,2,2,有,有,有,15500,133,,0.0,0,多人共同承租2；,RPVPMLOKQHKGFDE66CC,整棟(戶)出租,有,1140901~1150831,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,
楠梓區,租賃房屋,高雄市楠梓區旗楠路９５５號３樓,0.0,,,,1140812,土地0建物0車位0,全,3,透天厝,店鋪、住宅,鋼筋混凝土造,1120818,23.19,4,4,4,有,無,有,8000,345,,0.0,0,,RPPNMLOKQHKGFEE58CC,分租套房,無,1140818~1150817,無,冷氣、熱水器、冰箱,
左營區,租賃房屋,高雄市左營區文府路１７８巷２０號三樓,0.0,,,,1140811,土地0建物1車位0,三層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840630,115.52,3,2,2,有,有,有,19800,171,,0.0,0,此為國家住宅及都市更新中心社會住宅包租代管計畫之物件。,RPSNMLOKQHKGFEE88CC,整棟(戶)出租,有,1140811~1150810,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
左營區,租賃房屋,高雄市左營區文川路４８９號,0.0,,,,1140812,土地0建物1車位0,一層,15,店面(店鋪),店舖、集合住宅,鋼筋混凝土,1131210,77.76,0,2,2,有,無,無,41000,527,,0.0,0,,RPVNMLOKQHKGFEE56CC,,無,1140915~1190914,無,,
左營區,租賃房屋,高雄市左營區元帝路９８巷９號３樓,0.0,,,,1140811,土地0建物1車位0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0780110,84.08,3,2,2,有,無,無,14000,167,,0.0,0,,RPWNMLOKQHKGFEE66CC,整棟(戶)出租,無,1140815~1150530,無,熱水器,社會住宅包租轉租
左營區,租賃房屋,高雄市左營區重建路５２號三樓之１,0.0,,,,1140812,土地0建物1車位0,三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0931129,122.00999999999999,3,2,2,有,有,有,17000,139,,0.0,0,,RPQOMLOKQHKGFEE78CC,整棟(戶)出租,有,1140821~1150820,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
左營區,租賃房屋+車位,高雄市左營區文川路４８５號１１樓,0.0,,,,1140813,土地0建物1車位1,十一層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1131210,109.91,3,2,2,有,有,有,29000,264,坡道平面,15.46,0,租金總額含管理費；,RPTPMLOKQHKGFEE56CC,整棟(戶)出租,有,1140820~1150819,有,冷氣、熱水器、洗衣機、電視機、冰箱,
岡山區,租賃房屋,高雄市岡山區民族路６７號,84.0,住,,,1140811,土地1建物1車位0,全,3,透天厝,住商用,加強磚造,0650316,61.56,0,0,0,無,無,無,23000,374,,0.0,0,租金不含10%租賃所得及2.11%二代健保,RPPNMLOKQHKGFFE68CC,,無,1140901~1160831,無,,
梓官區,租賃房屋,高雄市梓官區中崙路１４５巷６２號,0.0,,,,1140811,土地0建物1車位0,全,2,透天厝,住家用,加強磚造,0720721,70.68,3,1,3,有,無,無,5000,71,,0.0,0,續租案件；,RPRNMLOKQHKGFFE88CC,整棟(戶)出租,無,1140915~1150914,無,熱水器,社會住宅代管
燕巢區,租賃房屋,高雄市燕巢區角宿里海成北街２２７號,0.0,,,,1140814,土地0建物0車位0,全,4,透天厝,集合住宅,鋼筋混凝土造,1130619,33.0,6,1,6,有,無,有,10000,303,,0.0,0,含增建或未登記建物；租賃建物部分範圍，且未計入共有部分面積；,RPSNMLOKQHKGFFE98CC,分租套房,無,1140901~1150831,無,冷氣、熱水器、洗衣機、冰箱、網路,
橋頭區,租賃房屋+車位,高雄市橋頭區經武路１１３０巷１２１號８樓,10.76,住,,,1140811,土地1建物1車位1,八層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1100128,89.44,2,1,2,有,有,有,18500,207,坡道機械,18.37,0,,RPUNMLOKQHKGFFE56CC,整棟(戶)出租,有,1140812~1150811,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,
鳳山區,租賃房屋,高雄市鳳山區北平路１１９號３樓之８３０８室,0.0,,,,1140813,土地0建物0車位0,全,4,透天厝,見使用執照,鋼筋混凝土造,0800130,31.86,24,0,24,有,無,無,8500,267,,0.0,0,租金總額含網路費；租賃建物部分範圍，且未計入共有部分面積；,RPPNMLOKQHKGFGE78CC,分租套房,無,1140901~1150831,無,網路,
鳳山區,租賃房屋,高雄市鳳山區文清街１２５巷３號３樓之８３０５室,0.0,,,,1140812,土地0建物1車位0,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0701201,19.83,1,0,1,有,有,有,8000,403,,0.0,0,,RPROMLOKQHKGFGE09CC,獨立套房,有,1140815~1150814,有,冷氣、熱水器、洗衣機、電視機、冰箱,
仁武區,租賃房屋+車位,高雄市仁武區永新五街６６號９樓,22.59,住,,,1140812,土地1建物1車位1,九層,13,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1110425,113.37,2,2,1,有,有,有,26000,229,坡道平面,31.15,0,租金總額含管理費；其他汽機車停車位費用；,RPPNMLOKQHKGFIE98CC,整棟(戶)出租,有,1140815~1150814,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,
鳥松區,租賃房屋,高雄市鳥松區松埔北巷１１之６６號,0.0,,,,1140812,土地0建物1車位0,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0790920,70.29,2,1,1,有,有,無,10000,142,,0.0,0,,RPQNMLOKQHKGFIE09CC,整棟(戶)出租,有,1140820~1150819,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
林園區,租賃房屋,高雄市林園區一心街１９之３號,0.0,,,,1140811,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700410,65.28,3,1,1,有,無,有,8000,123,,0.0,0,,RPRNMLOKQHKGFLE86CC,整棟(戶)出租,無,1140815~1150814,無,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
前金區,租賃房屋,高雄市前金區允文街５１號５樓之３,0.0,,,,1140815,土地0建物1車位0,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940624,45.19,2,1,1,有,有,有,14000,310,,0.0,0,多人共同承租2；,RPVNMLPKQHKGFAE88CC,整棟(戶)出租,有,1140820~1150819,有,冷氣、熱水器、洗衣機、冰箱,
苓雅區,租賃房屋,高雄市苓雅區和平一路２９２號九樓之５,0.0,,,,1140812,土地0建物1車位0,九層,11,住宅大樓(11層含以上有電梯),公寓,鋼筋混凝土造,0701020,37.339999999999996,1,0,1,有,有,有,8500,228,,0.0,0,此為國家住宅及都市更新中心社會住宅包租代管計畫之物件。續租案件；,RPVNMLPKQHKGFBE98CC,獨立套房,有,1140901~1150831,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
苓雅區,租賃房屋,高雄市苓雅區昇平街１３９巷１８之１號,0.0,,,,1140811,土地0建物1車位0,二層,4,公寓(5樓含以下無電梯),,鋼筋混凝土造,0601129,65.07,2,2,1,有,無,無,9000,138,,0.0,0,,RPXNMLPKQHKGFBE56CC,整棟(戶)出租,無,1140815~1150814,無,,
苓雅區,租賃房屋,高雄市苓雅區建國一路１４０巷１９號之全部,0.0,,,,1140814,土地0建物1車位0,全,3,透天厝,,加強磚造,0580530,162.08,5,2,3,有,無,無,36000,222,,0.0,0,租賃期間有約定不同租金每半個月新台幣一萬八千元整，兌現日為每月15日、25日並先開立一年房租支票予房東；,RPPOMLPKQHKGFBE48CC,,無,1140815~1170814,無,,
苓雅區,租賃房屋,高雄市苓雅區英祥街３８號十五樓之１,0.0,,,,1140815,土地0建物1車位0,十五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960208,85.75999999999999,2,1,1,有,有,有,10000,117,,0.0,0,,RPQOMLPKQHKGFBE58CC,整棟(戶)出租,有,1140815~1150814,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
苓雅區,租賃房屋,高雄市苓雅區興中一路２９４號,0.0,,,,1140811,土地0建物1車位0,全,4,透天厝,店舖及公寓,鋼筋混凝土造,0640307,90.13,0,0,0,無,無,無,9000,100,,0.0,0,114年8月11日至114年9月10日為搬遷裝潢期，免收租金。多人共同承租2；,RPXOMLPKQHKGFBE66CC,分層出租,無,1140911~1190910,無,,
新興區,租賃房屋,高雄市新興區金門街１１６巷２３號３樓之５,0.0,,,,1140813,土地0建物1車位0,三層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850429,31.33,1,0,1,有,有,有,8000,255,,0.0,0,,RPOPMLPKQHKGFBE48CC,整棟(戶)出租,無,1140825~1150824,有,冷氣、熱水器、洗衣機、冰箱,
前鎮區,租賃房屋,高雄市前鎮區和平二路１２７之１號八樓之１５,0.0,,,,1140811,土地0建物1車位0,八層,8,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土,1111027,42.31,1,0,1,有,無,有,10700,253,,0.0,0,,RPPNMLPKQHKGFCE48CC,獨立套房,有,1140811~1150810,有,冷氣、熱水器、洗衣機、冰箱,一般轉租
前鎮區,租賃房屋,高雄市前鎮區和平二路１２７之１號八樓之１５,0.0,,,,1140811,土地0建物1車位0,八層,8,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土,1111027,42.31,1,0,1,有,無,有,10700,253,,0.0,0,,RPQNMLPKQHKGFCE58CC,獨立套房,有,1140811~1150810,有,冷氣、熱水器、洗衣機、冰箱,一般轉租
小港區,租賃房屋,高雄市小港區港中街５０號,0.0,,,,1140814,土地0建物1車位0,一層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0780822,118.66000000000001,4,3,2,有,無,有,18000,152,,0.0,0,補充-附屬設備項目有：窗型冷氣1台附遙控器1個但現況有分離式冷氣1組由租賃雙方協議處理。多人共同承租3；,RPRNMLPKQHKGFCE68CC,整棟(戶)出租,無,1140820~1150819,無,冷氣、熱水器、瓦斯或天然氣,
前鎮區,租賃房屋,高雄市前鎮區武慶一路１４８號七樓,0.0,,,,1140812,土地0建物1車位0,七層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980722,86.78999999999999,3,1,1,有,有,有,15000,173,,0.0,0,此為國家住宅及都市更新中心社會住宅包租代管計畫之物件。續租案件；,RPSNMLPKQHKGFCE78CC,整棟(戶)出租,有,1140831~1150830,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
前鎮區,租賃房屋,高雄市前鎮區一心二路１８７號１２樓,0.0,,,,1140811,土地0建物1車位0,十二層,29,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1130902,71.04,2,1,1,有,有,有,27500,387,,0.0,0,租金總額含管理費；,RPTNMLPKQHKGFCE88CC,整棟(戶)出租,有,1140818~1160817,有,冷氣、熱水器、洗衣機、電視機、冰箱,
三民區,租賃房屋,高雄市三民區建國三路６號十七樓之１４,0.0,,,,1140812,土地0建物1車位0,十七層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840615,32.61,1,0,1,有,有,無,7000,215,,0.0,0,,RPQNMLPKQHKGFDE68CC,獨立套房,有,1140812~1150811,有,冷氣、熱水器、冰箱,
三民區,租賃房屋+車位,高雄市三民區陽明路３２３號７樓,0.0,,,,1140812,土地0建物1車位1,七層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1131213,112.38,3,2,1,有,有,有,25000,222,坡道平面,24.75,0,,RPVNMLPKQHKGFDE56CC,整棟(戶)出租,有,1140901~1150831,有,冷氣、熱水器、洗衣機、冰箱,
三民區,租賃房屋,高雄市三民區自忠街１５號,0.0,,,,1140812,土地0建物0車位0,全,3,透天厝,店舖、住宅,鋼筋混凝土造,0641216,22.0,13,0,13,有,無,有,7500,341,,0.0,0,含增建或未登記建物；,RPOOMLPKQHKGFDE58CC,分租套房,無,1140813~1150812,無,冷氣、熱水器、洗衣機、冰箱、網路,一般轉租
三民區,租賃房屋,高雄市三民區九如二路３２８號六樓,0.0,,,,1140812,土地0建物1車位0,六層,12,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,0730420,125.01,3,1,2,有,有,無,11800,94,,0.0,0,此為國家住宅及都市更新中心社會住宅包租代管計畫之物件。續租案件；,RPPOMLPKQHKGFDE68CC,整棟(戶)出租,有,1140831~1150830,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅代管
三民區,租賃房屋,高雄市三民區褒揚街６４號五樓,0.0,,,,1140815,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),,鋼筋混凝土造,0741024,131.83,3,2,1,有,無,無,10000,76,,0.0,0,,RPQOMLPKQHKGFDE78CC,整棟(戶)出租,無,1141018~1191017,無,,一般包租
楠梓區,土地,右昌段四小段904-3地號,43.0,住,,,1140811,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,無,25000,581,,0.0,0,含增建或未登記建物；,RPXNMLPKQHKGFEE86CC,,,1140901~1150831,,,
楠梓區,租賃房屋,高雄市楠梓區智昌街３３２巷２號,0.0,,,,1140811,土地0建物1車位0,一層,5,公寓(5樓含以下無電梯),店舖,鋼筋混凝土造,0690507,95.69,3,1,2,有,無,無,18000,188,,0.0,0,此為國家住宅及都市更新中心社會住宅包租代管計畫之物件。續租案件；,RPPPMLPKQHKGFEE88CC,整棟(戶)出租,無,1140820~1150819,無,冷氣、熱水器,社會住宅代管
左營區,租賃房屋,高雄市左營區明華一路２１４號七樓之３,0.0,,,,1140815,土地0建物1車位0,七層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830530,67.59,2,2,1,有,有,有,16500,244,,0.0,0,管理費1500元，水電費 瓦斯費 由承租人負擔「此為高雄市社會住宅包租代管計畫之物件，評定市價租金為20626元，因選擇包租方案須打八折且簽約租金無條件捨去至百分位，實際租賃契約金額16500元。」不含車位租金多人共同承租2；,RPSPMLPKQHKGFEE56CC,整棟(戶)出租,有,1140901~1150831,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租
左營區,租賃房屋+車位,高雄市左營區文川路２８７號１０樓,0.0,,,,1140812,土地0建物1車位1,十層,14,住宅大樓(11層含以上有電梯),住家用,見使用執照,0890301,159.16,3,2,2,有,有,有,24800,156,坡道平面,16.85,0,多人共同承租4；租金總額含管理費；,RPWPMLPKQHKGFEE96CC,整棟(戶)出租,有,1140819~1170818,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,一般轉租
楠梓區,租賃房屋,高雄市楠梓區德民路６２４號３樓,0.0,,,,1140815,土地0建物1車位0,三層,4,公寓(5樓含以下無電梯),公寓住宅,鋼筋混凝土造,0671120,77.65,3,2,1,有,無,有,17000,219,,0.0,0,,RPXPMLPKQHKGFEE07CC,整棟(戶)出租,無,1140815~1150814,無,冷氣、熱水器、洗衣機、冰箱,一般代管
左營區,租賃房屋,高雄市左營區立信路２６６巷１２號,0.0,,,,1140815,土地0建物0車位0,全,4,透天厝,住商用,鋼筋混凝土造,0770831,15.0,2,0,1,有,無,有,7000,467,,0.0,0,租金總額含水費；續租案件；,RPTQMLPKQHKGFEE76CC,分租套房,無,1140914~1150813,無,冷氣、熱水器、電視機,一般代管
燕巢區,租賃房屋,高雄市燕巢區橫山路９２號七樓之２３,0.0,,,,1140811,土地0建物1車位0,七層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1070820,29.62,1,0,1,有,無,有,5000,169,,0.0,0,此為高雄市政府社會住宅包租代管計畫之物件。續租案件；,RPPNMLPKQHKGFFE78CC,獨立套房,無,1140811~1150810,有,冷氣、熱水器、電視機、冰箱,社會住宅代管
鳳山區,租賃房屋,高雄市鳳山區高鳳一路３８號二樓,0.0,,,,1140811,土地0建物1車位0,二層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1030810,75.82,2,1,1,有,有,有,14300,189,,0.0,0,此為高雄市政府社會住宅包租代管計畫之物件。續租案件；,RPPNMLPKQHKGFGE88CC,整棟(戶)出租,有,1140825~1150824,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅包租轉租
鳳山區,租賃房屋,高雄市鳳山區經武路１９６巷１７弄１６之３號,0.0,,,,1140811,土地0建物1車位0,四層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0681115,65.6,3,1,1,有,無,無,10000,152,,0.0,0,此為國家住宅及都市更新中心社會住宅包租代管計畫之物件。,RPSNMLPKQHKGFGE56CC,整棟(戶)出租,無,1140815~1150814,無,冷氣、熱水器、冰箱,社會住宅包租轉租
鳳山區,租賃房屋,高雄市鳳山區建國路三段２６７巷５弄１３之１號,0.0,,,,1140812,土地0建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0730806,97.72,2,1,2,有,無,有,9000,92,,0.0,0,此為國家住宅及都市更新中心社會住宅包租代管計畫之物件。續租案件；,RPTNMLPKQHKGFGE66CC,整棟(戶)出租,無,1140831~1150830,無,冷氣、熱水器、洗衣機、瓦斯或天然氣,社會住宅包租轉租
鳳山區,租賃房屋,高雄市鳳山區建國路三段３１９巷２１號四樓,0.0,,,,1140815,土地0建物1車位0,四層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1060803,86.61,2,1,1,有,有,有,16500,191,,0.0,0,管理費2000元，水電費 瓦斯費 由承租人負擔「此為高雄市社會住宅包租代管計畫之物件，評定市價租金為20625元，因選擇包租方案須打八折且簽約租金無條件捨去至百分位，實際租賃契約金額16500元。」不含車位租金,RPXNMLPKQHKGFGE07CC,整棟(戶)出租,有,1140815~1150814,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租
鳳山區,租賃房屋+車位,高雄市鳳山區文鳳路８９號５樓之３,0.0,,,,1140814,土地0建物1車位1,五層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1130703,107.03,2,2,1,有,有,有,23000,215,坡道平面,25.31,0,租金總額含管理費；,RPROMLPKQHKGFGE56CC,整棟(戶)出租,有,1140821~1160820,有,冷氣、洗衣機、電視機、冰箱,一般轉租
大社區,租賃房屋,高雄市大社區中華路８９巷３２之１號,0.0,,,,1140812,土地0建物0車位0,全,4,透天厝,集合住宅,鋼筋混凝土,1070606,26.08,19,0,19,有,無,有,5700,219,,0.0,0,續租案件；,RPPNMLPKQHKGFIE09CC,分租套房,無,1140906~1150305,無,冷氣、熱水器、洗衣機、冰箱、有線電視、網路,一般代管
仁武區,租賃房屋,高雄市仁武區大昌街１１５之４號四樓,0.0,,,,1140815,土地0建物1車位0,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0831027,37.77,1,0,1,有,有,無,7500,199,,0.0,0,租金總額含管理費；,RPRNMLPKQHKGFIE66CC,獨立套房,有,1140816~1150815,有,冷氣、洗衣機、冰箱,
