鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
湖口鄉,房地(土地+建物),新竹縣湖口鄉山葉路１５號四樓之１,7.65,,特定農業區,甲種建築用地,1141103,土地1建物1車位0,四層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0940610,26.42,1,0,1,有,有,730000,27631,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPRNMLMKJIKGFDJ28DA,15.39,1.48,0.0,有,0001
尖石鄉,土地,嘉樂段607地號,2160.0,,山坡地保育區,林業用地,1141110,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,194400,90,,0.0,0,,RPUNMLOKJIKGFCJ78EA,0.0,0.0,0.0,無,
竹北市,土地,社南段638-1地號,26.08,住,,,1141107,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2660000,101994,,0.0,0,包含公共設施保留地用地；,RPXNMLSKJIKGFBJ66DA,0.0,0.0,0.0,無,0002
湖口鄉,房地(土地+建物),新竹縣湖口鄉蘭州街２００號五樓,35.53,,工業區,丁種建築用地,1141104,土地1建物1車位0,五層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820119,101.4,3,1,2,有,無,3500000,34517,,0.0,0,,RPQOMLOJJIKGFDJ38DA,77.12,0.0,12.0,有,
尖石鄉,土地,嘉樂段607-1地號,2160.0,,山坡地保育區,林業用地,1141110,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,194400,90,,0.0,0,,RPVNMLOKJIKGFCJ88EA,0.0,0.0,0.0,無,
新埔鎮,土地,泰陽段575地號,503.37,都市：其他:道路用地,,,1141107,土地8建物0車位0,,,其他,,,,0.0,0,0,0,無,無,10015649,19897,,0.0,0,包含公共設施保留地用地；,RPPNMLPJJIKGFBJ08DA,0.0,0.0,0.0,無,0003
竹北市,房地(土地+建物)+車位,新竹縣竹北市福興路７５５巷２７弄１２號五樓,29.94,住,,,1141103,土地1建物1車位1,五層，見其他登記事項,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1140807,82.38,3,2,2,有,有,13000000,157805,一樓平面,0.0,2000000,,RPQOMLSKJIKGFBJ68DA,55.42,0.0,2.15,有,
關西鎮,土地,石光段43地號,124.9,,山坡地保育區,農牧用地,1141102,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,566736,4538,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPVNMLLKJIKGFBJ38DA,0.0,0.0,0.0,無,0004
竹東鎮,土地,資源段541-6地號,11.0,住,,,1141105,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,300000,27273,,0.0,0,,RPOOMLRKJIKGFCJ48DA,0.0,0.0,0.0,無,
寶山鄉,土地,雙高段257地號,140.55,,山坡地保育區,丙種建築用地,1141103,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,950000,6759,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPSNMLSKJIKGFCJ88DA,0.0,0.0,0.0,無,0005
竹北市,房地(土地+建物)+車位,新竹縣竹北市光明六路東二段６９５號四樓,21.63,商,,,1141104,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140428,156.97,3,2,2,有,有,27900000,177741,坡道平面,30.17,0,,RPSNMLPJJIKGFBJ38DA,74.39,0.0,9.58,有,0006
竹東鎮,房地(土地+建物),新竹縣竹東鎮新生路３５２號二樓,44.81,住,,,1141101,土地14建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,78.41,3,2,2,有,無,4360000,55605,,0.0,0,,RPRPMLNJJIKGFCJ38DA,78.41,0.0,0.0,無,
北埔鄉,土地,湖西段518地號,4756.0,,山坡地保育區,農牧用地,1141106,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,300000,63,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPSNMLOKJIKGFCJ58EA,0.0,0.0,0.0,無,
北埔鄉,土地,大坪段外大坪小段280-6地號,921.0,,山坡地保育區,林業用地,1141106,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,450000,489,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLTKJIKGFCJ78EA,0.0,0.0,0.0,無,
湖口鄉,房地(土地+建物),新竹縣湖口鄉山葉路１５號五樓之２,7.65,,特定農業區,甲種建築用地,1141110,土地1建物1車位0,五層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0940610,26.400000000000002,1,0,1,有,有,1200000,45455,,0.0,0,,RPRNMLRKJIKGFDJ78DA,11.59,1.48,3.78,有,
湖口鄉,房地(土地+建物),新竹縣湖口鄉山葉路１３號五樓之２,7.65,,特定農業區,甲種建築用地,1141110,土地1建物1車位0,五層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0940610,26.400000000000002,1,0,1,有,有,1200000,45455,,0.0,0,,RPSNMLRKJIKGFDJ88DA,11.59,1.48,3.78,有,
芎林鄉,土地,新別段932地號,46.12,,特定農業區,甲種建築用地,1141101,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2650500,57470,,0.0,0,,RPOOMLNKJIKGFCJ18EA,0.0,0.0,0.0,無,
竹北市,土地,社北段140地號,628.58,,,,1141105,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,40000000,63635,,0.0,0,包含公共設施保留地用地；,RPWNMLPJJIKGFBJ78DA,0.0,0.0,0.0,無,0007
湖口鄉,房地(土地+建物),新竹縣湖口鄉山葉路９號五樓之２,7.65,,特定農業區,甲種建築用地,1141102,土地1建物1車位0,五層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0940610,26.400000000000002,1,0,1,有,有,1700000,64394,,0.0,0,本案車位為機車位。,RPWNMLRKJIKGFDJ66DA,11.59,1.48,3.78,有,0008
竹東鎮,土地,上員段652地號,1.92,,特定農業區,特定目的事業用地,1141112,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,18816,9800,,0.0,0,政府機關標讓售；,RPPNMLOLJIKGFCJ38EA,0.0,0.0,0.0,無,
橫山鄉,土地,華山段26地號,129.26,,鄉村區,乙種建築用地,1141107,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,8579666,66375,,0.0,0,政府機關標讓售；,RPXNMLPLJIKGFCJ56DA,0.0,0.0,0.0,無,
竹東鎮,房地(土地+建物),新竹縣竹東鎮北興路三段４９５之１號五樓,16.19,住,,,1141103,土地1建物1車位0,五層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830506,105.11,3,2,2,有,有,7550000,71830,,0.0,0,,RPPOMLOJJIKGFCJ18DA,80.04,1.62,7.45,有,
竹東鎮,房地(土地+建物),新竹縣竹東鎮中豐路三段１６１巷１６號,53.0,住,,,1141103,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,,94.36,0,0,0,無,無,2000000,21195,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；頂樓加蓋；未登記建物；,RPXNMLRKJIKGFCJ66DA,94.36,0.0,0.0,無,
竹東鎮,土地,柯子湖段352地號,191.69,,,,1141119,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3170000,16537,,0.0,0,,RPTNMLTKJIKGFCJ09DA,0.0,0.0,0.0,無,0009
