鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號,解約情形
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings,termination type
新興區,房地(土地+建物)+車位,高雄市新興區中山一路,4.25,商,,,1140811,土地16建物1車位1,二十一層,36,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,120.44,1,1,2,有,無,20480000,175532,坡道平面,15.16,2000000,交易總價含下列非屬預售屋價格之費用:裝潢費；傢俱設備費100000元；,RPPNMLLKQHKGFBE87CB,中山鉑悅,A棟17號,
新興區,房地(土地+建物),高雄市新興區中山一路,3.33,商,,,1140812,土地16建物1車位0,三十四層,36,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,82.25,2,1,1,有,無,13110000,159392,,0.0,0,交易總價含下列非屬預售屋價格之費用:裝潢費；傢俱設備費100000元；,RPQNMLMKQHKGFBE08CB,中山鉑悅,A棟9號,
新興區,房地(土地+建物),高雄市新興區中山一路,3.33,商,,,1140812,土地16建物1車位0,二十五層,36,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,82.25,2,1,1,有,無,12890000,156717,,0.0,0,交易總價含下列非屬預售屋價格之費用:裝潢費；傢俱設備費100000元；,RPRNMLMKQHKGFBE18CB,中山鉑悅,A棟9號,
新興區,房地(土地+建物),高雄市新興區中山一路,3.33,商,,,1140812,土地16建物1車位0,三十二層,36,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,82.25,2,1,1,有,無,13060000,158784,,0.0,0,交易總價含下列非屬預售屋價格之費用:裝潢費；傢俱設備費100000元；,RPSNMLMKQHKGFBE28CB,中山鉑悅,A棟9號,
新興區,房地(土地+建物)+車位,高雄市新興區中山一路,3.49,商,,,1140812,土地16建物1車位1,三十四層,36,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,92.31,1,1,1,有,無,14750000,156521,坡道機械,5.74,1200000,交易總價含下列非屬預售屋價格之費用:裝潢費；傢俱設備費100000元；,RPTNMLMKQHKGFBE38CB,中山鉑悅,A棟10號,
新興區,房地(土地+建物),高雄市新興區中山一路,3.49,商,,,1140812,土地16建物1車位0,二十五層,36,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,86.6,1,1,1,有,無,13320000,153811,,0.0,0,交易總價含下列非屬預售屋價格之費用:裝潢費；傢俱設備費100000元；,RPUNMLMKQHKGFBE48CB,中山鉑悅,A棟11號,
左營區,房地(土地+建物),高雄市左營區新民段5地號（大中路、文自路524巷）,7.2,住,,,1140811,土地1建物1車位0,十五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,67.41,2,2,1,有,無,9380000,139148,,0.0,0,,RPQNMLMKQHKGFEE38CB,自由朗誦,D3棟15號,
新興區,房地(土地+建物),高雄市新興區中山一路,3.31,商,,,1140814,土地16建物1車位0,二十層,36,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,82.0,2,1,1,有,無,12980000,158293,,0.0,0,交易總價含下列非屬預售屋價格之費用:裝潢費；傢俱設備費100000元；,RPPNMLOKQHKGFBE18CB,中山鉑悅,A棟7號,
苓雅區,房地(土地+建物)+車位,高雄市苓雅區建國一路、正義路口,15.76,住,,,1140814,土地2建物1車位1,七層,29,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,156.61,3,1,2,有,無,10570000,68377,坡道平面,28.35,1800000,,RPPNMLOKQHKGFBE28DB,京城舞極,D6棟7號,
新興區,房地(土地+建物),高雄市新興區中山一路,2.92,商,,,1140814,土地16建物1車位0,十六層,36,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,72.45,2,1,1,有,無,12290000,169634,,0.0,0,交易總價含下列非屬預售屋價格之費用:裝潢費；傢俱設備費100000元；,RPPNMLPKQHKGFBE28CB,中山鉑悅,A棟16號,
新興區,房地(土地+建物),高雄市新興區中山一路,2.92,商,,,1140814,土地16建物1車位0,二十層,36,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,72.45,2,1,1,有,無,12550000,173223,,0.0,0,交易總價含下列非屬預售屋價格之費用:裝潢費；傢俱設備費100000元；,RPQNMLPKQHKGFBE38CB,中山鉑悅,A棟16號,
新興區,房地(土地+建物),高雄市新興區中山一路,2.96,商,,,1140815,土地16建物1車位0,二十九層,36,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,73.5,2,1,1,有,無,13030000,177279,,0.0,0,交易總價含下列非屬預售屋價格之費用:裝潢費；傢俱設備費100000元；,RPRNMLPKQHKGFBE48CB,中山鉑悅,A棟15號,
新興區,房地(土地+建物),高雄市新興區中山一路,2.92,商,,,1140815,土地16建物1車位0,十一層,36,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,72.45,2,1,1,有,無,12070000,166598,,0.0,0,交易總價含下列非屬預售屋價格之費用:裝潢費；傢俱設備費100000元；,RPSNMLPKQHKGFBE58CB,中山鉑悅,A棟16號,
新興區,房地(土地+建物),高雄市新興區中山一路,2.92,商,,,1140815,土地16建物1車位0,二十六層,36,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,72.45,2,1,1,有,無,12820000,176950,,0.0,0,交易總價含下列非屬預售屋價格之費用:裝潢費；傢俱設備費100000元；,RPTNMLPKQHKGFBE68CB,中山鉑悅,A棟16號,
新興區,房地(土地+建物),高雄市新興區中山一路,2.92,商,,,1140815,土地16建物1車位0,二十七層,36,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,72.45,2,1,1,有,無,12860000,177502,,0.0,0,交易總價含下列非屬預售屋價格之費用:裝潢費；傢俱設備費100000元；,RPUNMLPKQHKGFBE78CB,中山鉑悅,A棟16號,
大寮區,房地(土地+建物)+車位,高雄市大寮區新一街,34.49,住,,,1140812,土地1建物1車位1,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,99.56,2,1,2,有,無,7080000,71345,一樓平面,22.75,1600000,,RPPNMLPKQHKGFLE66CB,自由式,A3棟5號,
新興區,房地(土地+建物),高雄市新興區中山一路,2.98,商,,,1140816,土地16建物1車位0,二十三層,36,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,73.6,2,1,1,有,無,11720000,159239,,0.0,0,交易總價含下列非屬預售屋價格之費用:裝潢費；傢俱設備費100000元；,RPPNMLQKQHKGFBE38CB,中山鉑悅,A棟12號,
新興區,房地(土地+建物),高雄市新興區中山一路,2.96,商,,,1140817,土地16建物1車位0,二十層,36,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,73.5,2,1,1,有,無,12630000,171837,,0.0,0,交易總價含下列非屬預售屋價格之費用:裝潢費；傢俱設備費100000元；,RPPNMLRKQHKGFBE48CB,中山鉑悅,A棟15號,
新興區,房地(土地+建物),高雄市新興區中山一路,2.98,商,,,1140812,土地16建物1車位0,二十四層,36,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,73.6,2,1,1,有,無,11720000,159239,,0.0,0,交易總價含下列非屬預售屋價格之費用:裝潢費；傢俱設備費100000元；,RPPNMLSKQHKGFBE58CB,中山鉑悅,A棟12號,
鹽埕區,房地(土地+建物),高雄市鹽埕區建國四路,6.03,商,,,1140813,土地1建物1車位0,十九層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,88.33,1,1,1,有,無,13080000,148081,,0.0,0,,RPPNMLTKQHKGFAE58CB,駁二AIT,A2棟19號,
左營區,房地(土地+建物),高雄市左營區新民段5地號（大中路、文自路524巷）,7.2,住,,,1140818,土地1建物1車位0,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,67.41,2,2,1,有,無,8580000,127281,,0.0,0,,RPPNMLTKQHKGFEE98CB,自由朗誦,D3棟11號,
林園區,房地(土地+建物),高雄市林園區沿海路四段59巷與過溝一巷69弄口,21.15,住,,,1140818,土地2建物1車位0,三層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,60.44,2,1,2,有,無,4520000,74785,,0.0,0,,RPPNMLTKQHKGFLE07CB,春吉5,D棟1號,
新興區,房地(土地+建物),高雄市新興區中山一路,3.31,商,,,1140818,土地16建物1車位0,十一層,36,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,82.0,2,1,1,有,無,12750000,155488,,0.0,0,交易總價含下列非屬預售屋價格之費用:裝潢費；傢俱設備費100000元；,RPPNMLKLQHKGFBE87CB,中山鉑悅,A棟7號,
小港區,房地(土地+建物)+車位,高雄市小港區漢威街及港後路口,16.18,住,,,1140816,土地1建物1車位1,十四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,117.84,2,2,2,有,無,10800000,101610,坡道平面,27.79,1650000,,RPPNMLKLQHKGFCE97CB,曜．安庭,A棟5號,
小港區,房地(土地+建物)+車位,高雄市小港區漢威街及港後路口,13.07,住,,,1140817,土地1建物1車位1,十四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,100.44,2,1,2,有,無,9380000,106401,坡道平面,27.79,1650000,,RPQNMLKLQHKGFCE08CB,曜．安庭,A棟3號,
小港區,房地(土地+建物)+車位,高雄市小港區漢威街及港後路口,20.99,住,,,1140816,土地1建物1車位1,十三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,144.53,3,2,2,有,無,13500000,98938,坡道平面,27.79,1950000,,RPRNMLKLQHKGFCE18CB,曜．安庭,A棟2號,
鼓山區,房地(土地+建物)+車位,高雄市鼓山區內惟路255巷,25.16,住,,,1140815,土地1建物1車位1,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,91.32,3,1,2,有,無,13080000,136886,一樓平面,14.76,2600000,,RPSNMLLLQHKGFAE18CB,美術一品,A3棟0號,
新興區,房地(土地+建物),高雄市新興區中山一路,3.33,商,,,1140820,土地16建物1車位0,六層,36,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,82.25,2,1,1,有,無,11990000,145775,,0.0,0,交易總價含下列非屬預售屋價格之費用:裝潢費；傢俱設備費100000元；,RPRNMLLLQHKGFBE18CB,中山鉑悅,A棟09號,
新興區,房地(土地+建物),高雄市新興區中山一路,2.92,商,,,1140819,土地16建物1車位0,二十七層,36,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,72.41,2,1,1,有,無,12850000,177462,,0.0,0,交易總價含下列非屬預售屋價格之費用:裝潢費；傢俱設備費100000元；,RPSNMLLLQHKGFBE28CB,中山鉑悅,A棟18號,
