鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號,出租型態,有無管理員,租賃期間,有無電梯,附屬設備,租賃住宅服務
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,Rental type,Residential Manager,Rental period,elevator,equipment,Rental residential services
南屯區,租賃房屋,臺中市南屯區黎明路二段８７號,0.0,,,,1140811,土地0建物0車位0,全,4,透天厝,住商用,鋼筋混凝土造,0701103,29.7,6,3,7,有,無,有,13500,455,,0.0,0,多人共同承租2；租金總額含網路費；,RPUOMLLKQHKGFCB38CC,分租套房,無,1140815~1150831,無,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視、網路,一般代管
西屯區,租賃房屋,臺中市西屯區西屯路二段２４７號１０樓之１７,0.0,,,,1140811,土地0建物1車位0,十層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0990201,71.94,1,1,1,有,有,有,18500,257,,0.0,0,租金總額含管理費；,RPPPMLLKQHKGFCB97CC,整棟(戶)出租,有,1140905~1150904,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,一般代管
西區,租賃房屋,臺中市西區民生路１３５號二十樓之８,0.0,,,,1140811,土地0建物1車位0,二十層,22,住宅大樓(11層含以上有電梯),集合住宅,鋼骨鋼筋混凝土造,0850119,43.55,1,0,1,有,有,有,8500,195,,0.0,0,社會住宅包租代管公會版4期1013合約不足一年多人共同承租2；,RPXNMLMKQHKGFAB48CC,獨立套房,有,1140811~1150610,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
北區,租賃房屋,臺中市北區天祥街２２４號５樓之５,0.0,,,,1140811,土地0建物1車位0,五層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850618,112.71,3,2,2,有,有,有,15800,140,,0.0,0,,RPQOMLMKQHKGFBB97CC,整棟(戶)出租,有,1140815~1150814,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
北屯區,租賃房屋,臺中市北屯區長生巷３弄２１號,0.0,,,,1140811,土地0建物1車位0,全,2,透天厝,住家用,鋼筋混凝土造,0680402,102.61,3,2,2,有,無,有,16000,156,,0.0,0,續租案件；,RPUOMLMKQHKGFBB38CC,整棟(戶)出租,無,1140910~1150909,無,熱水器、洗衣機,社會住宅包租轉租
北屯區,租賃房屋+車位,臺中市北屯區軍福十六街２７３號６樓之１７,0.0,,,,1140811,土地0建物1車位1,六層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030613,172.32999999999998,3,2,2,有,有,有,25500,148,坡道平面,30.97,0,租金總額含管理費；,RPRPMLMKQHKGFBB18CC,整棟(戶)出租,有,1140812~1150811,有,冷氣、熱水器、瓦斯或天然氣,一般代管
北屯區,租賃房屋+車位,臺中市北屯區太和一街１２３號三樓之３,0.0,,,,1140812,土地0建物1車位1,三層,12,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1041103,162.84,3,2,2,有,有,有,23000,167,坡道平面,42.99,3000,,RPTPMLMKQHKGFBB38CC,整棟(戶)出租,有,1140812~1150811,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
西屯區,租賃房屋,臺中市西屯區廣福路１６３巷５９弄１８號,0.0,,,,1140811,土地0建物1車位0,全,4,透天厝,住宅、停車空間、樓梯間,鋼筋混凝土造,0950629,200.94,5,2,3,有,有,有,31500,157,,0.0,0,多人共同承租2；,RPPOMLMKQHKGFCB97CC,整棟(戶)出租,無,1140812~1150811,無,冷氣、熱水器、冰箱,社會住宅代管
西屯區,租賃房屋,臺中市西屯區順平路２１８號,0.0,,,,1140812,土地0建物0車位0,全,5,透天厝,店鋪、住宅、機械室、樓梯間、水塔室,鋼筋混凝土造,1110525,18.34,67,67,67,有,無,有,16000,872,,0.0,0,多人共同承租2；租金總額含水費；網路費；含增建或未登記建物；,RPQOMLMKQHKGFCB08CC,分租套房,無,1140917~1150916,有,冷氣、洗衣機、電視機、冰箱、網路,一般轉租
