鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號,解約情形
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings,termination type
九如鄉,房地(土地+建物),屏東縣九如鄉九明村5鄰九龍路98-7號,118.2,住,,,1140814,土地3建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,184.0,5,2,5,有,無,13380000,72717,,0.0,0,特殊交易-臨都市計畫巷道,RPPNMLSKQHKGFAT37CB,哲園 V,B棟B8號,
內埔鄉,房地(土地+建物),屏東縣內埔鄉豐田村新豐路,98.09,,工業區,丁種建築用地,1140815,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,179.94,5,2,4,有,無,13280000,73802,,0.0,0,,RPPNMLTKQHKGFCT67CB,和昌峰采2,A棟10號,
東港鎮,房地(土地+建物),屏東縣東港鎮富漁三路,18.04,住,,,1140818,土地1建物1車位0,六層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,72.87,2,2,2,有,無,5390000,73967,,0.0,0,,RPPNMLTKQHKGFDT77CB,東津灣,B3棟6F號,
內埔鄉,房地(土地+建物),屏東縣內埔鄉新豐路,82.47,,工業區,丁種建築用地,1140824,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,145.42,4,2,4,有,無,11680000,80319,,0.0,0,,RPPNMLOLQHKGFCT27CB,和昌峰采2,A棟12號,
內埔鄉,房地(土地+建物),屏東縣內埔鄉新豐路,78.83,,工業區,丁種建築用地,1140824,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,145.23,4,2,4,有,無,11680000,80424,,0.0,0,,RPQNMLOLQHKGFCT37CB,和昌峰采2,A棟11號,
東港鎮,房地(土地+建物)+車位,屏東縣東港鎮水源一街A6/6F,32.21,住,,,1140821,土地1建物1車位1,六層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,140.0,3,2,2,有,無,11100000,75758,其他,8.0,1100000,,RPQNMLKMQHKGFDT17CB,NEW CITY,A6棟0號,
長治鄉,房地(土地+建物)+車位,屏東縣長治鄉合興路,43.69,住,,,1140827,土地2建物1車位1,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,120.2,3,2,2,有,無,7950000,66140,一樓平面,0.0,0,,RPTNMLLJRHKGFAT17DB,森活家三期,A5棟3號,
長治鄉,房地(土地+建物)+車位,屏東縣長治鄉合興路,45.55,住,,,1140814,土地2建物1車位1,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,125.39,3,2,2,有,無,8800000,70181,一樓平面,0.0,0,,RPPNMLOJRHKGFAT96CB,森活家三期,A5棟2號,
長治鄉,房地(土地+建物)+車位,屏東縣長治鄉合興路,45.55,住,,,1140814,土地2建物1車位1,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,125.39,3,2,2,有,無,8700000,69384,一樓平面,0.0,0,,RPQNMLOJRHKGFAT07CB,森活家三期,A4棟2號,
長治鄉,房地(土地+建物)+車位,屏東縣長治鄉合興路,44.7,住,,,1140814,土地2建物1車位1,三層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,123.01,3,2,2,有,無,8080000,65686,一樓平面,0.0,0,,RPRNMLOJRHKGFAT17CB,森活家三期,C3棟3號,
萬丹鄉,房地(土地+建物),屏東縣萬丹鄉和平西路,19.44,住,,,1140816,土地1建物1車位0,三層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,69.94,2,2,1,有,無,5110000,73063,,0.0,0,,RPPNMLPJRHKGFAT07CB,皇城陛廈,A5棟3號,
萬丹鄉,房地(土地+建物)+車位,屏東縣萬丹鄉和平西路,19.6,住,,,1140824,土地1建物1車位1,五層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,76.92,2,2,1,有,無,7030000,76479,一樓平面,5.92,1600000,,RPQNMLPJRHKGFAT17CB,皇城陛廈,A10棟5號,
萬丹鄉,房地(土地+建物)+車位,屏東縣萬丹鄉萬生段1078-4、1078-3地號,41.49,住,,,1140815,土地2建物1車位1,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,106.62,3,2,2,有,無,8300000,77847,一樓平面,13.75,0,,RPRNMLPJRHKGFAT27CB,慕藍,A1棟4F號,
萬丹鄉,房地(土地+建物)+車位,屏東縣萬丹鄉萬生段1078-4、1078-3地號,41.95,住,,,1140819,土地2建物1車位1,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,107.94,3,2,2,有,無,8300000,76895,一樓平面,13.75,0,,RPSNMLPJRHKGFAT37CB,慕藍,B3棟4F號,
萬丹鄉,房地(土地+建物),屏東縣萬丹鄉大憲街117巷,93.38,住,,,1140830,土地1建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,202.57,4,2,4,有,無,17700000,87377,,0.0,0,,RPPNMLPJRHKGFAT17DB,麗晶ONE,A棟10號,
屏東市,房地(土地+建物)+車位,屏東縣屏東市民生路7巷,32.33,住,,,1140822,土地1建物1車位1,七層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,127.27,3,2,2,有,無,11880000,90509,坡道平面,11.48,1400000,,RPPNMLRJRHKGFAT27CB,安庭民生,A3棟7號,
屏東市,房地(土地+建物)+車位,屏東縣屏東市民生路7巷,32.33,住,,,1140823,土地1建物1車位1,六層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,127.27,3,2,2,有,無,11580000,88350,坡道平面,11.48,1350000,,RPQNMLRJRHKGFAT37CB,安庭民生,A3棟6號,
屏東市,房地(土地+建物)+車位,屏東縣屏東市民生路7巷,32.33,住,,,1140824,土地1建物1車位1,五層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,127.27,3,2,2,有,無,11450000,86795,坡道平面,11.48,1400000,,RPRNMLRJRHKGFAT47CB,安庭民生,A3棟5號,
麟洛鄉,房地(土地+建物)+車位,屏東縣麟洛鄉民生路,33.27,住,,,1140830,土地1建物1車位1,八層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,133.05,3,2,2,有,無,10300000,83967,坡道平面,26.46,1350000,,RPSNMLRJRHKGFAT57CB,萬吉藝山,A2棟8號,
屏東市,房地(土地+建物)+車位,屏東縣屏東市公園東路,36.32,住,,,1140815,土地1建物1車位1,七層,13,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,169.51,3,2,2,有,無,18800000,120844,坡道平面,26.35,1500000,,RPPNMLSJRHKGFAT37CB,萬吉謙山,B-7號,
屏東市,房地(土地+建物)+車位,屏東縣屏東市公園東路,24.8,住,,,1140817,土地1建物1車位1,四層,13,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,121.92,2,2,2,有,無,13250000,119581,坡道平面,23.66,1500000,,RPQNMLSJRHKGFAT47CB,萬吉謙山,D-4號,
長治鄉,房地(土地+建物)+車位,屏東縣長治鄉合興路,51.01,住,,,1140908,土地2建物1車位1,三層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,140.65,4,2,2,有,無,9380000,66690,一樓平面,0.0,0,,RPPNMLMKRHKGFAT86CB,森活家三期,C3棟5號,
長治鄉,房地(土地+建物)+車位,屏東縣長治鄉合興路,45.72,住,,,1140912,土地2建物1車位1,三層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,125.87,3,2,2,有,無,8780000,69755,一樓平面,0.0,0,,RPQNMLMKRHKGFAT96CB,森活家三期,B3棟5號,
長治鄉,房地(土地+建物)+車位,屏東縣長治鄉合興路,47.73,住,,,1140908,土地2建物1車位1,三層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,131.49,3,2,2,有,無,8680000,66013,一樓平面,0.0,0,,RPRNMLMKRHKGFAT07CB,森活家三期,B3棟3號,
長治鄉,房地(土地+建物)+車位,屏東縣長治鄉復興路,26.93,,鄉村區,乙種建築用地,1140903,土地1建物1車位1,五層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,123.1,2,1,2,有,無,10000000,82385,一樓平面,15.92,1170000,,RPPNMLPKRHKGFAT17CB,幸福欣印象-豐收區,E2棟5號,
潮州鎮,房地(土地+建物),屏東縣潮州鎮萬大街,67.5,住,,,1140916,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,130.65,4,2,4,有,無,11980000,91695,,0.0,0,,RPPNMLSKRHKGFCT67CB,天景潮院,A棟2號,
長治鄉,房地(土地+建物),屏東縣長治鄉崑崙路19巷,18.48,商,,,1140918,土地1建物1車位0,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,86.86,2,2,2,有,無,6900000,79438,,0.0,0,,RPPNMLLLRHKGFAT86CB,白上白2,A棟3號,
