鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
高樹鄉,土地,新日段216地號,238.35,,鄉村區,乙種建築用地,1141202,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1500000,6293,,0.0,0,,RPPNMLPJKIKGFBT56DA,0.0,0.0,0.0,無,
萬丹鄉,土地,萬安段973地號,256.0,住,,,1141201,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,13500000,52734,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；未登記建物；,RPSNMLMJKIKGFAT09DA,0.0,0.0,0.0,無,
恆春鎮,土地,萬里桐段99地號,1.93,,國家公園區,,1141101,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,29000,15026,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLRJJIKGFET96DA,0.0,0.0,0.0,無,0001
屏東市,房地(土地+建物),屏東縣屏東巿莊敬街一段１２５號,165.34,住,,,1141103,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1110912,303.8,6,2,5,有,無,39000000,128374,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPOMLLKJIKGFAT78DA,290.12,0.0,13.68,有,
里港鄉,土地,瀰力肚段1133地號,582.5,,一般農業區,甲種建築用地,1141106,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1800000,3090,,0.0,0,本案買賣含里港鄉瀰力村西園路18號平房未辦保存登記，權利範圍:1/2。,RPPNMLLKJIKGFBT78DA,0.0,0.0,0.0,無,
潮州鎮,土地,四春段897-1地號,33.32,,鄉村區,乙種建築用地,1141101,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,403000,12095,,0.0,0,,RPPNMLTJJIKGFCT96DA,0.0,0.0,0.0,無,
屏東市,土地,新清溪段1073地號,27.0,農,,,1141101,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,87000,3222,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLNKJIKGFAT98EA,0.0,0.0,0.0,無,0002
佳冬鄉,土地,佳和段923-2地號,179.0,住,,,1141104,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2650000,14804,,0.0,0,未登記建物；,RPQNMLLKJIKGFFT76EA,0.0,0.0,0.0,無,
九如鄉,土地,玉水段889地號,186.0,,特定農業區,農牧用地,1141109,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,843975,4538,,0.0,0,,RPTNMLKKJIKGFAT98DA,0.0,0.0,0.0,無,0003
