鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號,解約情形
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings,termination type
竹東鎮,房地(土地+建物)+車位,新竹縣竹東鎮至善段49地號,23.66,住,,,1140815,土地10建物1車位2,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,184.37,3,2,2,有,無,19400000,127971,坡道平面,58.56,3300000,,RPRNMLKLQHKGFCJ68CB,富廣夢溪石,B5棟5F號,
寶山鄉,房地(土地+建物)+車位,新竹縣寶山鄉水仙路,276.75,,山坡地保育區,丙種建築用地,1140815,土地18建物1車位1,二層,4,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,184.81,2,1,2,有,無,27760000,150208,其他,0.0,600000,162-13地號面積427.56M?，分割後移轉257.44M?，253地號面積2789.22M?，分割後移轉720.88M?。,RPQNMLMLQHKGFCJ78CB,半畝野村1期公寓區,M6棟2A號,
寶山鄉,房地(土地+建物)+車位,新竹縣寶山鄉水仙路,235.47,,山坡地保育區,丙種建築用地,1140815,土地18建物1車位1,二層,4,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,159.25,1,1,2,有,無,23830000,149639,其他,0.0,600000,162-13地號面積427.56M?，分割後移轉257.44M?，253地號面積2789.22M?，分割後移轉720.88M?。,RPRNMLMLQHKGFCJ88CB,半畝野村1期公寓區,M6棟2B號,
關西鎮,房地(土地+建物)+車位,新竹縣關西鎮北平路,30.55,住,,,1140817,土地1建物1車位2,一層,7,華廈(10層含以下有電梯),住商用,鋼筋混凝土造,,170.74,0,0,1,有,無,17260000,120480,坡道平面,52.38,3000000,,RPPNMLRLQHKGFBJ09CB,幸福家家,B棟3號,
湖口鄉,房地(土地+建物)+車位,新竹縣湖口鄉中正三街達生七街,28.09,住,,,1140811,土地1建物1車位1,二層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,139.13,3,2,2,有,無,13220000,102879,坡道平面,27.64,1750000,,RPPNMLSLQHKGFDJ76CB,益欣悠陽,A5棟2F號,
湖口鄉,房地(土地+建物)+車位,新竹縣湖口鄉中正三街達生七街,20.27,住,,,1140811,土地1建物1車位1,六層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,106.88,2,2,1,有,無,10600000,112562,坡道平面,26.48,1550000,,RPQNMLSLQHKGFDJ86CB,益欣悠陽,B5棟6F號,
湖口鄉,房地(土地+建物)+車位,新竹縣湖口鄉中正三街達生七街,28.09,住,,,1140818,土地1建物1車位1,五層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,138.0,3,2,2,有,無,13750000,109397,坡道平面,26.48,1550000,,RPRNMLSLQHKGFDJ96CB,益欣悠陽,C1棟5F號,
新豐鄉,房地(土地+建物)+車位,新竹縣新豐鄉自立街32巷,27.49,住,,,1140812,土地1建物1車位1,七層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,145.88,3,2,2,有,無,12680000,95528,坡道平面,30.94,1700000,,RPPNMLMJRHKGFDJ68CB,聯懋萃豐苑,A7棟7F號,
新豐鄉,房地(土地+建物)+車位,新竹縣新豐鄉自立街32巷,27.49,住,,,1140812,土地1建物1車位1,六層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,145.88,3,2,2,有,無,12270000,91961,坡道平面,30.94,1700000,,RPQNMLMJRHKGFDJ78CB,聯懋萃豐苑,A7棟6F號,
竹東鎮,房地(土地+建物)+車位,新竹縣竹東鎮竹東段竹東小段66-1地號,43.07,住,,,1140823,土地1建物1車位1,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,163.79,3,2,2,有,無,18150000,114758,坡道平面,20.88,1750000,,RPPNMLSJRHKGFCJ56CB,方德山河苑集合住宅新建工程,H戶棟3樓號,
湖口鄉,房地(土地+建物),新竹縣湖口鄉東楊路,100.74,,特定農業區,甲種建築用地,1140831,土地2建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,210.94,4,2,4,有,無,17800000,84384,,0.0,0,,RPPNMLSJRHKGFDJ66CB,遠揚?居易,A棟1號,
新埔鎮,房地(土地+建物)+車位,新竹縣新埔鎮義民路三段123號旁,27.16,,特定農業區,甲種建築用地,1140814,土地1建物1車位1,十層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,99.78,3,2,1,有,無,13100000,131289,其他,21.0,0,,RPPNMLSJRHKGFBJ56DB,紅柿8,10樓A1戶棟0號,
新埔鎮,房地(土地+建物)+車位,新竹縣新埔鎮義民路2段,80.2,,特定農業區,甲種建築用地,1140821,土地3建物1車位1,全,5,透天厝,見其他登記事項,鋼筋混凝土造,,220.16,4,3,4,有,無,24200000,109920,一樓平面,0.0,0,,RPPNMLKKRHKGFBJ38CB,HAUS-7,B棟2號,
竹北市,房地(土地+建物)+車位,新竹縣竹北市吳濁流路,37.58,住,,,1140816,土地1建物1車位1,七層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,180.36,3,2,2,有,無,35080000,210601,坡道平面,25.66,2500000,,RPPNMLLKRHKGFBJ48CB,里好,B棟7號,
