編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPVNMLRKJIKGFAI78DA,32,81.93,商業用,鋼筋混凝土造,82年12月29日,十二層,一層 平台,全筆移轉
RPVNMLRKJIKGFAI78DA,32,19.50,共有部份,鋼筋混凝土造,82年12月29日,十二層,,持分移轉
RPSNMLPLJIKGFAI38DA,33,25.64,住家用,鋼筋混凝土造,82年1月11日,七層,三層 陽台,全筆移轉
RPSNMLPLJIKGFAI38DA,33,8.23,共有部份,鋼筋混凝土造,82年1月11日,七層,,持分移轉
RPUNMLKKJIKGFAI97DA,40,145.88,住家用,鋼筋混凝土造,75年1月15日,二層,一層 二層 陽台 平台 電梯樓梯間,全筆移轉
RPTNMLPJJIKGFAI28DA,37,41.44,住家用,鋼筋混凝土造,78年1月17日,七層,五層,全筆移轉
RPTNMLPJJIKGFAI28DA,37,6.58,共有部份,鋼筋混凝土造,78年1月17日,七層,,持分移轉
RPSNMLPJJIKGFAI18DA,29,34.76,住家用,鋼筋混凝土造,85年6月18日,九層,三層 陽台,全筆移轉
RPSNMLPJJIKGFAI18DA,29,12.84,共有部份,鋼筋混凝土造,85年6月18日,九層,,持分移轉
RPRNMLLLJIKGFAI87DA,31,10.74,共有部份,鋼筋混凝土造,83年11月28日,十二層,,持分移轉
RPTNMLLLJIKGFAI08DA,32,120.61,住家用,鋼筋混凝土造,82年5月25日,十層,七層 陽台,全筆移轉
RPTNMLLLJIKGFAI08DA,32,20.49,共有部份,鋼筋混凝土造,82年5月25日,十層,,持分移轉
RPRNMLLLJIKGFAI87DA,31,30.50,住家用,鋼筋混凝土造,83年11月28日,十二層,四層 陽台,全筆移轉
RPTNMLLLJIKGFAI08DA,32,13.51,共有部份,鋼筋混凝土造,82年5月25日,十層,,持分移轉
RPPNMLMKJIKGFAI67DA,,82.27,集合住宅,鋼筋混凝土造,114年5月13日,十四層,六層 陽台,全筆移轉
RPPNMLMKJIKGFAI67DA,,20.97,本共有部分之項目有梯廳、排煙室、樓梯間、梯廳兼排煙室、水錶室、電梯機房及水箱等７項,鋼筋混凝土造,114年5月13日,十四層,,持分移轉
RPPNMLMKJIKGFAI67DA,,46.42,本共有部分之項目有梯廳、排煙室、停車空間、發電機房、電信室、台電配電室、梯廳兼排煙室、防空避難室兼停車空間、進排氣管道、管道間、消防機房、雨汙水機房、管委會使用空間、車道、門廳、門廊、資源回收室、公共服務空間及水箱等１９項,鋼筋混凝土造,114年5月13日,十四層,,持分移轉
RPPNMLPJJIKGFAI87DA,33,16.46,共有部份,鋼筋混凝土造,82年3月17日,八層,,持分移轉
RPPNMLPJJIKGFAI87DA,33,50.18,住家用,鋼筋混凝土造,82年3月17日,八層,六層 陽台,全筆移轉
RPTPMLKLJIKGFAI18DA,5,58.14,集合住宅,鋼筋混凝土構造,110年4月20日,十層,五層 陽台,全筆移轉
RPTPMLKLJIKGFAI18DA,5,15.49,本共有部分之項目有門廊、集合住宅、水箱、防空避難室兼停車空間、停車空間、電梯機械室及梯間等７項。,鋼筋混凝土構造,110年4月20日,十層,,持分移轉
RPTPMLKLJIKGFAI18DA,5,16.95,本共有部分之項目有停車空間、防空避難室兼停車空間、管委會空間、集合住宅及門廊等５項。,鋼筋混凝土構造,110年4月20日,十層,,持分移轉
RPSNMLRJJIKGFAI38DA,35,35.41,避難室、地下停車場,鋼筋混凝土造,79年10月15日,七層,地下二層,持分移轉
RPSNMLRJJIKGFAI38DA,35,1.11,共有部份,鋼筋混凝土造,79年10月15日,七層,,持分移轉
RPUNMLRLJIKGFAI78DA,26,301.30,住家用,鋼筋混凝土造,89年1月10日,四層,一層 二層 三層 四層 陽台,全筆移轉
RPQNMLNKJIKGFAI87DA,35,26.08,住家用,鋼筋混凝土造,80年1月4日,六層,五層 陽台,全筆移轉
RPVPMLKLJIKGFAI38DA,28,21.63,住家用,鋼筋混凝土造,86年5月16日,七層,四層 陽台,全筆移轉
RPQNMLNKJIKGFAI87DA,35,5.96,共有部份,鋼筋混凝土造,80年1月4日,六層,,持分移轉
RPVPMLKLJIKGFAI38DA,28,4.66,共有部份,鋼筋混凝土造,86年5月16日,七層,,持分移轉
RPVPMLKLJIKGFAI38DA,28,6.32,共有部份,鋼筋混凝土造,86年5月16日,七層,,持分移轉
RPQNMLNKJIKGFAI87DA,35,3.11,停車場、避難室,鋼筋混凝土造,80年1月4日,六層,地下層,持分移轉
RPWPMLTKJIKGFAI66DA,32,95.79,住家用,鋼筋混凝土造,82年11月11日,十三層,一層,全筆移轉
RPWPMLTKJIKGFAI66DA,32,27.33,共有部份,鋼筋混凝土造,82年11月11日,十三層,,持分移轉
RPUPMLKLJIKGFAI28DA,33,5.01,共有部份,鋼筋混凝土造,82年4月26日,六層,,持分移轉
RPUPMLKLJIKGFAI28DA,33,35.36,住家用,鋼筋混凝土造,82年4月26日,六層,六層,全筆移轉
RPPNMLOLJIKGFAI97DA,32,6.70,共有部份,鋼筋混凝土造,82年6月9日,十六層,,持分移轉
RPPNMLOLJIKGFAI97DA,32,11.51,共有部份,鋼筋混凝土造,82年6月9日,十六層,,持分移轉
RPPNMLOLJIKGFAI97DA,32,41.14,住家用,鋼筋混凝土造,82年6月9日,十六層,十層 陽台,全筆移轉
RPSNMLSLJIKGFAI68DA,33,21.66,辦公室,鋼筋混凝土造,82年1月7日,十五層,十四層 陽台,全筆移轉
RPSNMLSLJIKGFAI68DA,33,5.31,共有部份,鋼筋混凝土造,82年1月7日,十五層,,持分移轉
RPSNMLSLJIKGFAI68DA,33,1.23,共有部份,鋼筋混凝土造,82年1月7日,十五層,,持分移轉
RPQNMLRKJIKGFAI38EA,44,93.33,住商用,鋼筋混凝土加強磚造,71年2月2日,二層,一層 二層 電梯樓梯間,全筆移轉
RPTNMLRJJIKGFAI48DA,35,70.81,避難室、地下停車場,鋼筋混凝土造,79年10月15日,七層,地下二層,持分移轉
RPTNMLRJJIKGFAI48DA,35,2.22,共有部份,鋼筋混凝土造,79年10月15日,七層,,持分移轉
RPTNMLRLJIKGFAI68DA,33,43.83,住家用,鋼筋混凝土造,81年12月21日,六層,五層 陽台 花台,全筆移轉
RPTNMLRLJIKGFAI68DA,33,14.03,共有部份,鋼筋混凝土造,81年12月21日,六層,,持分移轉
RPQNMLNJKIKGFAI87DA,62,48.93,住家用,木造,53年1月7日,一層,一層 見使用執照,全筆移轉
RPRNMLMJKIKGFAI87DA,,68.67,集合住宅,鋼筋混凝土造,114年6月16日,五層,四層 陽台,全筆移轉
RPRNMLMJKIKGFAI87DA,,38.52,本共有部分之項目有梯廳、無障礙安全梯間、直通安全梯間、電信室空間、機電設備空間、樓電梯間、公共空間、管委會空間、電梯間、室內停車空間、走廊、樓梯間、機械室及管道間等１４項,鋼筋混凝土造,114年6月16日,五層,,持分移轉
RPRNMLMJKIKGFAI97EA,33,.01,共有部份,鋼筋混凝土造,81年9月14日,九層,,持分移轉
RPRNMLMJKIKGFAI97EA,33,2.34,共有部份,鋼筋混凝土造,81年9月14日,九層,,持分移轉
RPRNMLMJKIKGFAI97EA,33,9.14,共有部份,鋼筋混凝土造,81年9月14日,九層,,持分移轉
RPTNMLQLJIKGFAI58DA,42,24.13,共有部份,鋼筋混凝土造,72年10月17日,八層,,持分移轉
RPRNMLMJKIKGFAI97EA,33,9.74,避難室兼停車空間,鋼筋混凝土造,81年9月14日,九層,通道 地下層,持分移轉
RPRNMLMJKIKGFAI97EA,33,60.24,住家用,鋼筋混凝土造,81年9月14日,九層,五層 陽台 花台,全筆移轉
RPTNMLQLJIKGFAI58DA,42,99.15,住家用,鋼筋混凝土造,72年10月17日,八層,八層 陽台,全筆移轉
RPPNMLMJKIKGFAI77EA,21,115.04,住家用,鋼筋混凝土造,93年10月28日,十四層,十四層 陽台,全筆移轉
RPPNMLMJKIKGFAI77EA,21,71.96,共有部份,鋼筋混凝土造,93年10月28日,十四層,,持分移轉
