編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPSNMLMKQHKGFAE28CC,32,329.22,見使用執照,鋼筋混凝土造,82年8月4日,十一層,,
RPQOMLOKQHKGFAE38CC,14,75.54,住商用,鋼筋混凝土造,100年11月24日,四層,,
RPUNMLOKQHKGFAE68CC,30,114.63,住家用,鋼筋混凝土造,84年7月7日,二十七層,,
RPUNMLOKQHKGFAE68CC,30,39.32,見使用執照,鋼筋混凝土造,84年7月7日,二十七層,,
RPUOMLLKQHKGFEE88CC,26,87.87,住家用,見使用執照,89年1月18日,十四層,,
RPUOMLLKQHKGFEE88CC,26,42.44,見使用執照,見使用執照,89年1月18日,十四層,,
RPTQMLMKQHKGFEE09CC,13,46.33,住家用,鋼筋混凝土造,101年8月17日,十七層,,
RPUOMLOKQHKGFAE78CC,48,60.08,公寓,鋼筋混凝土造,66年3月19日,五層,,
RPTQMLMKQHKGFEE09CC,13,24.97,本共有部分之項目有停車空間、防空避難室兼停車空間、車道、門廊、防災中心、管理委員會使用空間、樓梯間、瓦斯室、機械室、水箱共１０項。,鋼筋混凝土造,101年8月17日,十七層,,
RPUNMLOKQHKGFBE78CC,28,26.20,住家用,鋼筋混凝土造,86年7月9日,十四層,,
RPUNMLOKQHKGFBE78CC,28,9.72,見使用執照,鋼筋混凝土造,86年7月9日,十四層,,
RPVNMLLKQHKGFLE96CC,32,93.83,住家用,鋼筋混凝土造,83年2月5日,十一層,,
RPVNMLLKQHKGFLE96CC,32,26.44,共有部份,鋼筋混凝土造,83年2月5日,十五層,,
RPQNMLMKQHKGFBE18CC,36,27.24,辦公室,鋼筋混凝土造,78年11月9日,十二層,,
RPSNMLOKQHKGFEE88CC,30,86.50,住家用,鋼筋混凝土造,84年6月30日,六層,,
RPSNMLOKQHKGFEE88CC,30,29.02,見使用執照,鋼筋混凝土造,84年6月30日,六層,,
RPQNMLMKQHKGFIE88CC,28,163.06,住家用,鋼筋混凝土造,86年12月20日,四層,,
RPQNMLMKQHKGFIE88CC,28,33.19,停車空間,鋼筋混凝土造,86年12月20日,十二層,,
RPQNMLMKQHKGFIE88CC,28,1.21,防空避難室兼停車空間樓梯間及在區中心,鋼筋混凝土造,86年12月20日,,,
RPPNMLOKQHKGFEE58CC,2,23.19,店鋪、住宅,鋼筋混凝土造,112年8月18日,三層,,
RPQNMLMKQHKGFFE58CC,29,36.98,住家用,鋼筋混凝土造,85年11月25日,八層,,
RPOOMLMKQHKGFGE58CC,52,109.80,住家用,加強磚造,62年7月1日,三層,,
RPUNMLLKQHKGFGE98CC,37,214.84,住商用,鋼筋混凝土造,78年1月20日,四層,,
RPSNMLOKQHKGFFE98CC,1,33.00,集合住宅,鋼筋混凝土造,113年6月19日,三層,,
RPVNMLOKQHKGFEE56CC,1,77.76,店舖、集合住宅,鋼筋混凝土,113年12月10日,十五層,,
RPTPMLOKQHKGFEE56CC,1,59.98,集合住宅,鋼筋混凝土,113年12月10日,十五層,,
RPTPMLOKQHKGFEE56CC,1,49.93,本共有部分包括：停車空間、防空避難室兼停車空間、管委會使用空間、梯間、車道、外廊、樓梯間、機房、水箱、陽台共１０項,鋼筋混凝土,113年12月10日,十五層,,
RPQOMLOKQHKGFEE78CC,21,87.05,住家用,鋼筋混凝土造,93年11月29日,十四層,,
RPQOMLOKQHKGFEE78CC,21,34.96,見使用執照,鋼筋混凝土造,93年11月29日,十四層,,
RPRNMLOKQHKGFFE88CC,42,70.68,住家用,加強磚造,72年7月21日,二層,,
RPUNMLOKQHKGFFE56CC,5,41.38,集合住宅,鋼筋混凝土造,110年1月28日,十五層,,
RPUNMLOKQHKGFFE56CC,5,3.03,集合住宅,鋼筋混凝土造,110年1月28日,十五層,,
RPPNMLOKQHKGFFE68CC,49,61.56,住商用,加強磚造,65年3月16日,三層,,
RPPNMLOKQHKGFGE78CC,35,31.86,見使用執照,鋼筋混凝土造,80年1月30日,四層,,
RPUNMLOKQHKGFFE56CC,5,3.19,集合住宅,鋼筋混凝土造,110年1月28日,十五層,,
RPUNMLOKQHKGFFE56CC,5,41.84,本共有部分之項目有停車空間、防空避難室兼停車空間、樓梯間、管委會使用空間、門廳兼梯廳、垃圾暫存空間、車道、門廊、機械室、水箱等１０項。,鋼筋混凝土造,110年1月28日,十五層,,
RPWNMLOKQHKGFEE66CC,37,84.08,住家用,鋼筋混凝土造,78年1月10日,五層,,
RPROMLOKQHKGFGE09CC,44,19.83,住家用,鋼筋混凝土造,70年12月1日,七層,,
RPQNMLOKQHKGFIE09CC,35,53.02,住家用,鋼筋混凝土造,79年9月20日,七層,,
RPQNMLOKQHKGFIE09CC,35,17.27,共有部份,鋼筋混凝土造,79年9月20日,地下層,,
RPPNMLOKQHKGFIE98CC,3,113.37,集合住宅,鋼筋混凝土,111年4月25日,十三層,,
RPXNMLPKQHKGFBE56CC,54,65.07,,鋼筋混凝土造,60年11月29日,四層,,
RPVNMLPKQHKGFBE98CC,44,30.56,公寓,鋼筋混凝土造,70年10月20日,十一層,,
