編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPVNMLLKJIKGFAW96DA,,82.42,集合住宅,鋼筋混凝土造,114年5月27日,五層,一層 陽台,全筆移轉
RPVNMLLKJIKGFAW96DA,,15.17,集合住宅：本建物共有部分項目有梯廳、電梯、安全梯及昇降機道等４項。,鋼筋混凝土造,114年5月27日,五層,,持分移轉
RPPNMLNKJIKGFAW56DA,26,145.42,住家用,鋼筋混凝土造,89年2月25日,三層,一層 二層 三層 陽台 平台 屋頂突出物,全筆移轉
RPWNMLLKJIKGFAW07DA,,82.29,集合住宅,鋼筋混凝土造,114年5月27日,五層,一層 陽台,全筆移轉
RPPNMLTKJIKGFAW17DA,8,66.42,集合住宅,鋼筋混凝土造,107年1月30日,五層,三層 陽台,全筆移轉
RPWNMLLKJIKGFAW07DA,,15.17,集合住宅：本建物共有部分項目有梯廳、電梯、安全梯及昇降機道等４項。,鋼筋混凝土造,114年5月27日,五層,,持分移轉
RPXNMLLKJIKGFAW17DA,1,83.85,集合住宅,鋼筋混凝土造,113年8月15日,五層,三層 陽台,全筆移轉
RPPNMLTKJIKGFAW17DA,8,7.82,共有部分：本共有部分之項目有電梯、梯間、梯廳等３項。,鋼筋混凝土造,107年1月30日,五層,,持分移轉
RPXNMLLKJIKGFAW17DA,1,12.63,集合住宅：本共有部分項目有梯廳及無障礙電梯、爬梯等３項。,鋼筋混凝土造,113年8月15日,五層,,持分移轉
RPPNMLMLJIKGFAW56DA,10,25.92,集合住宅,鋼筋混凝土造,105年1月26日,三層,二層 陽台,全筆移轉
RPPNMLMLJIKGFAW56DA,10,9.04,共有部分：本共有部分之項目有車道、停車空間、消防蓄水池、蓄水箱、消防機械室、發電機室、樓梯間、電梯廳、管理室、電信室、玄關、大廳及陽台等１３項。,鋼筋混凝土造,105年1月26日,三層,,持分移轉
RPQNMLSKJIKGFAW17DA,9,28.33,集合住宅,鋼筋混凝土造,106年4月11日,三層,二層 陽台,全筆移轉
RPQNMLSKJIKGFAW17DA,9,9.35,共有部分：本共有部分之項目有陽台、大廳、走廊、樓電梯間、無障礙廁所、電梯機房、無障礙使用電梯、梯間、眺望台等９項。,鋼筋混凝土造,106年4月11日,三層,,持分移轉
RPPNMLPLJIKGFAW86DA,10,72.48,集合住宅,鋼筋混凝土造,104年12月1日,十層,十層 陽台 雨遮,全筆移轉
RPPNMLPLJIKGFAW86DA,10,9.72,共有部分：本共有部分之項目有機械房１項。,鋼筋混凝土造,104年12月1日,十層,,持分移轉
RPPNMLPLJIKGFAW86DA,10,8.06,共有部分：本共有部分之項目有安全梯、昇降機、梯廳、水錶室、屋頂水箱、電梯機械室等６項。,鋼筋混凝土造,104年12月1日,十層,,持分移轉
