編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPQNMLKKJIKGFCF57EA,48,99.42,住家用,鋼筋混凝土造,66年11月26日,四層,二層 陽台,全筆移轉
RPPPMLQJJIKGFBF97DA,30,108.83,住家用,鋼筋混凝土造,85年1月8日,十二層,五層 陽台,全筆移轉
RPPPMLQJJIKGFBF97DA,30,23.66,共有部分,鋼筋混凝土造,85年1月8日,十二層,,持分移轉
RPSNMLOJKIKGFHF58DA,31,133.32,住家用,鋼筋混凝土造,83年7月22日,七層,三層 陽台,全筆移轉
RPSNMLOJKIKGFHF58DA,31,6.14,共有部分,鋼筋混凝土造,83年7月22日,七層,,持分移轉
RPQSMLOJJIKGFBF18DA,20,49.97,住家用,鋼筋混凝土造,94年10月14日,十二層,二層 陽台 雨遮,全筆移轉
RPQSMLOJJIKGFBF18DA,20,20.93,共有部分,鋼筋混凝土造,94年10月14日,十三層,,持分移轉
RPUOMLNJJIKGFBF08DA,1,64.27,一般事務所,鋼筋混凝土造,114年2月21日,十一層,六層,全筆移轉
RPVOMLLMIIKGFBF18DA,8,54.98,集合住宅,鋼筋混凝土造,106年8月4日,十五層,十四層 陽台,全筆移轉
RPUOMLNJJIKGFBF08DA,1,46.29,本共有部分之項目有汽車道、機車道、停車空間、防災中心、垃圾車位、垃圾儲藏空間、發電機房、台電配電場所、電信機房、消防機房等１０項。,鋼筋混凝土造,114年2月21日,十七層,,持分移轉
RPVOMLLMIIKGFBF18DA,8,38.55,本共有部分項目有自行車空間、梯廳、廁所、管委會空間、陽台、雨遮、地下室排風、防空避難室兼停車空間、梯間、排煙室、機坑、發電機房、垃圾儲藏空間、停車空間、蓄水池、消防機房、雨水機房、汙水機房等１８項。,鋼筋混凝土造,106年8月4日,十五層,,持分移轉
