編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPPNMLTJJIKGFET17DA,32,191.13,住商用,鋼筋混凝土造,82年6月18日,四層,一層 二層 三層 四層 騎樓,全筆移轉
RPPNMLRKJIKGFAT76EA,31,25.20,住家用,鋼筋混凝土造,84年4月28日,六層,二層 陽台,全筆移轉
RPPNMLRKJIKGFAT76EA,31,10.44,共有部份,鋼筋混凝土造,84年4月28日,六層,,持分移轉
RPSNMLNKJIKGFAT56DA,63,35.31,住家用,磚造,51年6月30日,一層,一層,全筆移轉
RPPOMLLKJIKGFAT78DA,3,303.80,住家用,鋼筋混凝土造,111年9月12日,三層,一層 二層 三層 陽台 屋頂突出物 騎樓,全筆移轉
RPXOMLPJJIKGFAT27DA,33,22.52,共有部份,鋼筋混凝土造,81年8月8日,七層,,持分移轉
RPXOMLPJJIKGFAT27DA,33,82.34,住家用,鋼筋混凝土造,81年8月8日,七層,一層 屋頂突出物 花台,全筆移轉
RPUNMLTKJIKGFAT37DA,31,26.59,住家用,鋼筋混凝土造,83年8月27日,七層,二層 陽台,全筆移轉
RPUNMLTKJIKGFAT37DA,31,7.67,防空避難室，停車場，梯間,鋼筋混凝土造,83年8月27日,七層,,持分移轉
RPPNMLMJJIKGFBT78DA,69,21.00,住家用,石造,45年9月14日,一層,一層,全筆移轉
RPTNMLSKJIKGFCT37DA,49,211.80,農舍,加強磚造,,二層,一層 二層,全筆移轉
RPTNMLRKJIKGFBT17DA,29,31.35,住家用,鋼筋混凝土造,85年7月29日,七層,四層 陽台,全筆移轉
RPTNMLRKJIKGFBT17DA,29,9.41,共同部份,鋼筋混凝土造,85年7月29日,七層,,持分移轉
RPRNMLSKJIKGFBT07DA,30,203.50,住商用,鋼筋混凝土造,85年4月22日,四層,一層 二層 三層 四層 陽台 屋頂突出物 騎樓,全筆移轉
RPPNMLSKJIKGFCT96DA,21,5.97,見使用執照,鋼筋混凝土造,93年7月12日,六層,,持分移轉
RPPNMLSKJIKGFCT96DA,21,1.12,停車空間、機械室,鋼筋混凝土造,93年7月12日,六層,,持分移轉
RPPNMLSKJIKGFCT96DA,21,11.79,見使用執照,鋼筋混凝土造,93年7月12日,六層,三層 陽台,全筆移轉
