鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
三民區,房地(土地+建物),高雄市三民區建國三路８３號十樓之７,3.15,商,,,1141201,土地2建物1車位0,十層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0791227,31.810000000000002,1,1,1,有,有,1720000,54071,,0.0,0,,RPQNMLOJKIKGFDE97EA,14.19,0.0,4.98,有,
橋頭區,土地,德松段882-1地號,7.22,住,,,1141202,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,654000,90582,,0.0,0,,RPTNMLNJKIKGFFE28DA,0.0,0.0,0.0,無,
六龜區,土地,紅水坑段1214地號,8243.01,,山坡地保育區,農牧用地,1141103,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,6000000,728,,0.0,0,,RPPNMLPJJIKGFKE48DA,0.0,0.0,0.0,無,
前金區,房地(土地+建物)+車位,高雄市前金區大同一路２７０號二十四樓,6.22,商,,,1141101,土地1建物1車位1,二十四層,二十八層,住宅大樓(11層含以上有電梯),住家用,鋼骨構造、鋼骨鋼筋混凝土構造、鋼筋混凝土造,1070904,138.89,2,2,1,有,有,16160000,116351,坡道平面,46.31,0,,RPQOMLNJJIKGFAE47DA,54.4,2.5,3.51,有,0001
橋頭區,土地,筆秀段950-6地號,3.25,都市：其他:道路用地,,,1141104,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,88725,27300,,0.0,0,包含公共設施保留地用地；,RPTNMLQJJIKGFFE48DA,0.0,0.0,0.0,無,
橋頭區,土地,橋南段1328地號,181.0,住,,,1141101,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,18000000,99448,,0.0,0,,RPSOMLRJJIKGFFE58DA,0.0,0.0,0.0,無,
湖內區,房地(土地+建物),高雄市湖內區東方路１０５巷６弄５號九樓之五,4.36,住,,,1141101,土地1建物1車位0,九層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830718,31.009999999999998,1,1,1,有,有,1500000,48371,,0.0,0,含傢俱設備費；,RPPNMLOJJIKGFJE28DA,21.74,0.0,2.35,有,0002
桃源區,土地,高中段577地號,24420.0,,山坡地保育區,林業用地,1141104,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1587300,65,,0.0,0,,RPQNMLOJJIKGFKE48DA,0.0,0.0,0.0,無,
鳳山區,房地(土地+建物),高雄市鳳山區五甲二路６７７巷２３號,25.0,住,,,1141101,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0691005,31.68,4,2,3,有,無,2000000,63131,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPWNMLLJJIKGFGE38DA,31.68,0.0,0.0,無,
鳳山區,土地,鳳山段草店尾小段220-3地號,54.5,商,,,1141103,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,13750000,252294,,0.0,0,未登記建物；,RPSNMLRJJIKGFGE58DA,0.0,0.0,0.0,無,
仁武區,房地(土地+建物),高雄市仁武區鳳仁路３６７號,100.33,工,,,1141101,土地3建物1車位0,全,二層,透天厝,工業用,鋼筋混凝土造,0660428,68.15,0,0,0,無,無,11000000,161409,,0.0,0,,RPPNMLLKJIKGFIE08EA,68.15,0.0,0.0,有,
