鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號,出租型態,有無管理員,租賃期間,有無電梯,附屬設備,租賃住宅服務
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,Rental type,Residential Manager,Rental period,elevator,equipment,Rental residential services
斗六市,租賃房屋,雲林縣斗六市嘉東南路５０巷９８號,0.0,,,,1140824,土地0建物0車位0,全,3,透天厝,住家用,鋼筋混凝土造,0951110,19.8,8,0,8,有,無,有,5000,253,,0.0,0,,RPPNMLPLQHKGFAP86CC,分租套房,無,1140824~1150824,無,冷氣、熱水器、洗衣機、冰箱,
斗六市,租賃房屋,雲林縣斗六市民生路１１６號,0.0,,,,1140821,土地0建物2車位0,見其他登記事項,4,店面(店鋪),住商用,鋼筋混凝土造,0650302,771.7,0,0,0,無,無,無,100000,130,,0.0,0,民國114年9月1日起至民國114年12月31日止為免租金裝潢期含增建或未登記建物；租賃期間有約定不同租金民國115年1月1日至118年12月31日每月租金新台幣10萬元未稅民國119年1月1日至121年12月31日每月租金新台幣15萬元未稅民國122年1月1日至124年12月31日每月租金新台幣11萬元未稅；,RPQNMLPLQHKGFAP96CC,,無,1140901~1241231,無,,
斗六市,租賃房屋+車位,雲林縣斗六市文化路９３８巷７２號６樓之２,0.0,,,,1140823,土地0建物1車位2,六層,10,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1120726,183.07999999999998,3,2,2,有,有,有,28500,156,坡道平面,0.0,0,租金總額含管理費；,RPSNMLPLQHKGFAP17CC,整棟(戶)出租,有,1140823~1151231,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,
斗六市,租賃房屋+車位,雲林縣斗六市文化路９３８巷８９號７樓之３,0.0,,,,1140823,土地0建物1車位1,七層,10,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1130528,145.78,3,2,2,有,有,有,28500,196,坡道平面,0.0,0,租金總額含管理費；,RPTNMLPLQHKGFAP27CC,整棟(戶)出租,有,1140823~1151231,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,
西螺鎮,租賃房屋,雲林縣西螺鎮公館里公館３０之３號,87.0,,鄉村區,乙種建築用地,1140822,土地1建物1車位0,全,3,透天厝,住宅,ＲＣ造,1110704,168.13,4,2,4,有,無,無,19800,118,,0.0,0,多人共同承租1；,RPQNMLPLQHKGFCP17CC,整棟(戶)出租,無,1140822~1150821,無,冷氣、熱水器,社會住宅代管
虎尾鎮,租賃房屋,雲林縣虎尾鎮工專路１２１巷１之１號,0.0,,,,1140822,土地0建物1車位0,一層,9,華廈(10層含以下有電梯),住商用,鋼筋混凝土造,0830614,23.09,1,0,1,有,無,有,5800,251,,0.0,0,,RPQNMLPLQHKGFDP27CC,獨立套房,無,1140901~1150831,有,冷氣、熱水器、洗衣機、電視機、冰箱,一般代管
斗六市,租賃房屋+車位,雲林縣斗六市文化路９３８巷７６號３樓之２,0.0,,,,1140823,土地0建物1車位1,三層,10,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1120726,151.5,3,2,2,有,有,有,28500,188,坡道平面,0.0,0,租金總額含管理費；,RPPNMLQLQHKGFAP96CC,整棟(戶)出租,有,1140823~1151231,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,
斗六市,租賃房屋,雲林縣斗六市樂利街５３號三樓之３８,0.0,,,,1140816,土地0建物1車位0,三層,7,華廈(10層含以下有電梯),辦公室,鋼筋混凝土造,0990223,15.549999999999999,1,0,1,有,有,有,4200,270,,0.0,0,含增建或未登記建物；,RPRNMLQLQHKGFAP17CC,獨立套房,有,1140910~1150309,有,冷氣、熱水器、電視機、冰箱、網路,一般代管
斗南鎮,租賃房屋,雲林縣斗南鎮世榮街２０號１２樓之７,0.0,,,,1140811,土地0建物1車位0,十二層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840710,57.62,1,1,1,有,有,有,9000,156,,0.0,0,,RPPNMLQLQHKGFBP07CC,獨立套房,有,1140815~1150814,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租
斗南鎮,租賃房屋,雲林縣斗南鎮世榮街２０號１１樓之９,0.0,,,,1140821,土地0建物1車位0,十一層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840710,70.00999999999999,2,1,1,有,有,有,12000,171,,0.0,0,,RPQNMLQLQHKGFBP17CC,整棟(戶)出租,有,1140821~1150820,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅包租轉租
