鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號,解約情形
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings,termination type
金寧鄉,房地(土地+建物),金門縣金寧鄉大橋湖峰段83地號,7.78,住,,,1140826,土地1建物1車位0,四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,55.25,1,0,1,有,無,5480000,99186,,0.0,0,,RPPNMLSLQHKGFAW77CB,金門書院,1棟4FC5號,
金寧鄉,房地(土地+建物),金門縣金寧鄉長寮段37-1地號,42.32,其他,,,1140904,土地1建物1車位0,三層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,100.97,3,2,2,有,無,6800000,67347,,0.0,0,,RPPNMLTJRHKGFAW77CB,金門縣金寧鄉長寮段37-1地號集合住宅新建工程,C23F棟23號,
金寧鄉,房地(土地+建物),金門縣金寧鄉盤山村測段190-1、190-4、188-7地號,36.18,其他,,,1140923,土地3建物1車位0,三層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,90.68,3,2,2,有,無,7680000,84693,,0.0,0,含法定車位約定車位編號4號,RPPNMLQLRHKGFAW67CB,金門縣金寧鄉盤山村測段190-1、190-4、188-7地號集合住宅新建工程,B1棟33號,
金寧鄉,房地(土地+建物),金門縣金寧鄉長寮段37-1地號,42.32,其他,,,1140927,土地1建物1車位0,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,100.97,3,2,2,有,無,6900000,68337,,0.0,0,,RPPNMLMJIIKGFAW88CB,金門縣金寧鄉長寮段37-1地號集合住宅新建工程,C24F棟24號,
金寧鄉,房地(土地+建物),金門縣金寧鄉大橋湖峰段83地號,43.8,住,,,1140926,土地1建物1車位0,十三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,310.89,5,2,5,有,無,41200000,132523,,0.0,0,土地持分範圍為27752/1000000，因系統自動四捨五入，原契約書面積為43.79平方公尺，有差額0.01平方公尺，,RPPNMLNJIIKGFAW98CB,金門書院,1棟13FC1號,
金寧鄉,房地(土地+建物),金門縣金寧鄉盤山村測段190-1、190-4、188-7地號,36.4,其他,,,1141008,土地3建物1車位0,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,91.24,3,2,2,有,無,8000000,87681,,0.0,0,含法定車位約定車位編號5號,RPPNMLOKIIKGFAW56CB,金門縣金寧鄉盤山村測段190-1、190-4、188-7地號集合住宅新建工程,B1棟45號,
金湖鎮,房地(土地+建物),金門縣金湖鎮羅劃測段114、115-1地號,43.6,其他,,,1141004,土地2建物1車位0,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,102.76,3,1,2,有,無,6995000,68071,,0.0,0,,RPQNMLOKIIKGFAW66CB,金灣海苑,1棟4F-C1號,
金城鎮,房地(土地+建物)+車位,金門縣金城鎮祥豐段0022-0000地號,19.29,住,,,1141002,土地1建物1車位1,十層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,169.1,3,2,2,有,無,17120000,111611,升降平面,29.15,1500000,本交易案件法定車位使用編號為4號土地持分範圍為198/1000000，因系統自動四捨五入，原契約書計算面積為19.28平方公尺，有差額0.01平方公尺。,RPUNMLLLIIKGFAW96DB,祥豐賦邑,C棟10F號,
金城鎮,房地(土地+建物)+車位,金門縣金城鎮祥豐段0022-0000地號,19.29,住,,,1141002,土地1建物1車位1,九層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,166.74,3,2,2,有,無,16720000,108753,升降平面,26.79,1500000,本案件法定車位使用編號為5號土地持分範圍為198/10000，因系統自動四捨五入，原契約書計算面積為19.28平方公尺，有差額0.01平方公尺。,RPVNMLLLIIKGFAW07DB,祥豐賦邑,C棟9F號,
金寧鄉,房地(土地+建物),金門縣金寧鄉長寮段37-1地號,39.56,其他,,,1141027,土地1建物1車位0,一層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,94.39,3,2,2,有,無,6800000,72042,,0.0,0,,RPPNMLSLIIKGFAW07CB,金門縣金寧鄉長寮段37-1地號集合住宅新建工程,C11F棟11號,
金寧鄉,房地(土地+建物),金門縣金寧鄉頂埔下87號旁,46.95,其他,,,1141014,土地1建物1車位0,四層,4,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,94.75,3,2,2,有,無,7800000,82322,,0.0,0,,RPPNMLTLIIKGFAW17CB,金邑頂埔下建案,A3棟4f號,
金寧鄉,房地(土地+建物),金門縣金寧鄉長寮段37-1地號,42.32,其他,,,1141030,土地1建物1車位0,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,100.97,3,2,2,有,無,6990000,69228,,0.0,0,,RPPNMLKMIIKGFAW98CB,金門縣金寧鄉長寮段37-1地號集合住宅新建工程,C25F棟25號,
金寧鄉,房地(土地+建物),金門縣金寧鄉盤山村測段190-1、190-4、188-7地號,36.4,其他,,,1141110,土地3建物1車位0,三層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,91.24,3,2,2,有,無,7730000,84722,,0.0,0,,RPPNMLLKJIKGFAW98CB,金門縣金寧鄉盤山村測段190-1、190-4、188-7地號集合住宅新建工程,B1棟43號,
金寧鄉,房地(土地+建物)+車位,金門縣金寧鄉長寮段81地號,32.82,住,,,1141101,土地1建物1車位1,三層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,87.78,2,2,2,有,無,6360000,71638,升降機械,5.98,500000,,RPPNMLRLJIKGFAW07CB,瓊安學苑,A1B1棟C3號,
金城鎮,房地(土地+建物)+車位,金門縣金城鎮祥豐段0022-0000地號,19.68,住,,,1141103,土地1建物1車位1,十層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,171.78,3,2,2,有,無,17480000,112038,升降平面,29.15,1500000,本交易案件法定車位使用編號為6號土地持分範圍為202/1000000，因系統自動四捨五入，原契約書計算面積為19.67平方公尺，有差額0.01平方公尺。,RPPNMLKMJIKGFAW56DB,祥豐賦邑,D棟10F號,
