鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號,解約情形
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings,termination type
觀音區,房地(土地+建物),桃園市觀音區永吉街和樂群街口等,14.08,,工業區,丁種建築用地,1140812,土地1建物1車位0,二層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,53.38,2,2,2,有,無,4230000,79243,,0.0,0,,RPPNMLNKQHKGFBH38CB,亞悅20期,A3棟2F號,
觀音區,房地(土地+建物)+車位,桃園市觀音區富觀街附近,23.35,住,,,1140812,土地1建物1車位1,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,76.86,2,1,1,有,無,6980000,89351,一樓平面,14.41,1400000,,RPWNMLNKQHKGFBH09CB,璞心苑2,A6-5F號,
大園區,房地(土地+建物),桃園市大園區許厝港路632號附近,29.93,,一般農業區,甲種建築用地,1140813,土地6建物1車位0,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,99.95,3,2,2,有,無,7320000,73237,,0.0,0,,RPRNMLNKQHKGFEH88CB,幸福時光,A5-4F號,
桃園區,房地(土地+建物),桃園市桃園區蓮埔街119號邊等,14.36,住,,,1140814,土地3建物1車位0,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,80.98,2,1,1,有,無,11980000,147938,,0.0,0,,RPPNMLOKQHKGFAH48DB,匯聚-末央區,A3-6F號,
中壢區,房地(土地+建物)+車位,桃園市中壢區中豐北路一段與興北二路交叉口附近,21.51,住,,,1140812,土地2建物1車位1,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,138.65,3,2,2,有,無,18150000,139604,坡道平面,24.04,2150000,,RPPNMLQKQHKGFBH68CB,鴻廣川湛,B棟6-5F號,
楊梅區,房地(土地+建物)+車位,桃園市楊梅區金溪路與金溪路209巷交叉口附近,24.16,住,,,1140816,土地1建物1車位1,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,118.05,2,2,2,有,無,10270000,94059,坡道平面,25.98,1610000,,RPPNMLQKQHKGFDH88CB,櫻花馥,F棟2-6F號,
桃園區,房地(土地+建物)+車位,桃園市桃園區文中東路與忠一路交叉路口,17.45,住,,,1140816,土地1建物1車位1,七層,14,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,,119.94,2,2,2,有,無,17430000,168308,坡道平面,28.56,2050000,,RPPNMLRKQHKGFAH68CB,川云,A棟7-7F號,
桃園區,房地(土地+建物)+車位,桃園市桃園區國強一街94號對面,19.64,住,,,1140816,土地1建物1車位1,九層,21,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,139.94,3,2,2,有,無,19360000,158369,坡道平面,29.06,1800000,,RPQNMLRKQHKGFAH78CB,謙里,C棟5-9F號,
中壢區,房地(土地+建物)+車位,桃園市中壢區松仁路與松勤路交叉口,25.07,住,,,1140816,土地1建物1車位1,三層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,166.45,3,2,2,有,無,18670000,117818,坡道平面,24.96,2000000,,RPPNMLRKQHKGFBH78CB,大清上景,A3棟03號,
平鎮區,房地(土地+建物)+車位,桃園市平鎮區平東路一段110號附近,27.66,,特定農業區,甲種建築用地,1140817,土地1建物1車位1,二層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,136.6,3,2,2,有,無,11050000,90504,坡道平面,33.29,1700000,,RPPNMLRKQHKGFGH66CB,旭晟晟鏡,A5棟2號,
桃園區,房地(土地+建物)+車位,桃園市桃園區長春路與愛三街口,12.87,住,,,1140813,土地1建物1車位1,八層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,120.62,2,2,2,有,無,15580000,166687,坡道平面,38.25,1850000,,RPRNMLSKQHKGFAH98CB,春虹.在壹起,A棟6-8F號,
