鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號,解約情形
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings,termination type
壯圍鄉,房地(土地+建物),宜蘭縣壯圍鄉新南一路,86.8,,特定農業區,甲種建築用地,1140811,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,151.78,4,2,4,有,無,11680000,76953,,0.0,0,,RPSNMLMKQHKGFBG48CB,順和苑NO.6,A棟3號,
三星鄉,房地(土地+建物)+車位,宜蘭縣三星鄉清洲三路16巷,42.48,,一般農業區,甲種建築用地,1140811,土地3建物1車位1,三層,4,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,97.96,2,2,2,有,無,7250000,77636,一樓平面,14.88,800000,,RPPNMLNKQHKGFAG28DB,原翠6,A2棟0號,
壯圍鄉,房地(土地+建物)+車位,宜蘭縣壯圍鄉永美路一段148巷,153.32,,特定農業區,甲種建築用地,1140817,土地4建物1車位1,全,3,透天厝,住家用,鋼筋混凝土造,,149.89,4,2,5,有,無,11300000,75389,一樓平面,0.0,0,交易總價包含壯東段552、549地號2筆農地持分交易價款26萬元整 主建物內含車位面積12.5平方公尺另車位位於法定空地上面積為1.25平方公尺,RPPNMLSKQHKGFBG78CB,艾利永美,B棟B3號,
宜蘭市,房地(土地+建物)+車位,宜蘭縣宜蘭市東港路二段,43.95,住,,,1140812,土地6建物1車位1,一層,14,店面(店鋪),商業用,鋼筋混凝土造,,187.05,0,0,0,無,無,23810000,143436,坡道平面,33.95,1850000,,RPRNMLTKQHKGFBG09CB,皇程首賦,C棟1號,
宜蘭市,房地(土地+建物)+車位,宜蘭縣宜蘭市東港路二段,31.8,住,,,1140814,土地6建物1車位1,五層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,157.99,3,2,2,有,無,16750000,120929,坡道平面,33.95,1750000,,RPSNMLTKQHKGFBG56CB,皇程首賦,A棟7號,
宜蘭市,房地(土地+建物)+車位,宜蘭縣宜蘭市東港路二段,21.2,住,,,1140815,土地6建物1車位1,四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,117.41,2,2,2,有,無,12020000,124251,坡道平面,33.95,1650000,,RPTNMLTKQHKGFBG66CB,皇程首賦,A棟1號,
宜蘭市,房地(土地+建物)+車位,宜蘭縣宜蘭市東港路二段,32.11,住,,,1140815,土地6建物1車位1,八層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,159.28,3,2,2,有,無,15920000,113062,坡道平面,33.95,1750000,,RPUNMLTKQHKGFBG76CB,皇程首賦,A棟8號,
宜蘭市,房地(土地+建物)+車位,宜蘭縣宜蘭市東港路二段,31.8,住,,,1140815,土地6建物1車位1,七層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,157.99,3,2,2,有,無,17020000,123105,坡道平面,33.95,1750000,,RPVNMLTKQHKGFBG86CB,皇程首賦,A棟7號,
宜蘭市,房地(土地+建物)+車位,宜蘭縣宜蘭市東港路二段,21.2,住,,,1140815,土地6建物1車位1,八層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,117.14,2,2,2,有,無,11280000,114557,坡道平面,33.95,1750000,,RPWNMLTKQHKGFBG96CB,皇程首賦,A棟9號,
宜蘭市,房地(土地+建物)+車位,宜蘭縣宜蘭市東港路二段,21.2,住,,,1140816,土地6建物1車位1,三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,114.44,2,2,2,有,無,10880000,111552,坡道平面,31.25,1600000,,RPXNMLTKQHKGFBG07CB,皇程首賦,A棟9號,
宜蘭市,房地(土地+建物)+車位,宜蘭縣宜蘭市東港路二段,32.11,住,,,1140812,土地6建物1車位1,十三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,159.41,3,2,2,有,無,17780000,126973,坡道平面,33.95,1850000,,RPPOMLTKQHKGFBG98CB,皇程首賦,A棟8號,
五結鄉,房地(土地+建物)+車位,宜蘭縣五結鄉錦草五路300巷,25.75,,特定農業區,甲種建築用地,1140816,土地4建物1車位1,二層,4,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,81.12,2,2,2,有,無,6840000,91584,一樓平面,13.75,670000,,RPPNMLTKQHKGFAG88DB,春悅帝璽,A2棟2樓號,
五結鄉,房地(土地+建物)+車位,宜蘭縣五結鄉錦草五路300巷,25.75,,特定農業區,甲種建築用地,1140816,土地4建物1車位1,三層,4,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,81.12,2,2,2,有,無,6870000,93068,一樓平面,13.75,600000,,RPQNMLTKQHKGFAG98DB,春悅帝璽,A2棟3樓號,
五結鄉,房地(土地+建物),宜蘭縣五結鄉錦草五路300巷,22.91,,特定農業區,甲種建築用地,1140816,土地4建物1車位0,四層,4,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,59.91,2,2,1,有,無,6070000,101319,,0.0,0,,RPSNMLTKQHKGFAG56DB,春悅帝璽,A9棟4樓號,
冬山鄉,房地(土地+建物)+車位,宜蘭縣冬山鄉清溝路,54.61,,特定農業區,甲種建築用地,1140817,土地3建物1車位1,三層,4,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,146.04,3,2,2,有,無,11280000,86739,坡道平面,28.1,1050000,含義成八段762-2地號 持分1/41壹拾萬元整及義成八段838地號 持分1/41柒萬元整,RPRNMLKLQHKGFAG18CB,旭川2,B6棟3F號,
壯圍鄉,房地(土地+建物),宜蘭縣壯圍鄉新南一路,85.7,,特定農業區,甲種建築用地,1140817,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,151.78,4,2,4,有,無,11680000,76953,,0.0,0,,RPSNMLKLQHKGFBG38CB,順和苑NO.6,A棟6號,
壯圍鄉,房地(土地+建物),宜蘭縣壯圍鄉新南一路,89.0,,特定農業區,甲種建築用地,1140817,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,151.78,4,2,4,有,無,12180000,80248,,0.0,0,,RPUNMLKLQHKGFBG58CB,順和苑NO.6,A棟8號,
宜蘭市,房地(土地+建物)+車位,宜蘭縣宜蘭市東港路二段,56.11,住,,,1140811,土地6建物1車位1,一層,14,店面(店鋪),商業用,鋼筋混凝土造,,229.4,0,0,0,無,無,26270000,125454,坡道平面,33.95,1750000,,RPPOMLKLQHKGFBG18CB,皇程首賦,E棟1號,
三星鄉,房地(土地+建物)+車位,宜蘭縣三星鄉清洲三路16巷,42.56,,一般農業區,甲種建築用地,1140819,土地3建物1車位1,三層,4,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,99.75,2,2,2,有,無,7380000,77530,一樓平面,14.88,800000,,RPPNMLMLQHKGFAG28DB,原翠6,B1棟0號,
員山鄉,房地(土地+建物),宜蘭縣員山鄉三鬮路199巷,96.99,,鄉村區,乙種建築用地,1140815,土地3建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,171.44,4,2,4,有,無,13680000,79795,,0.0,0,,RPPNMLOLQHKGFBG48CB,築荷5,A棟7號,
三星鄉,房地(土地+建物),宜蘭縣三星鄉大德中路,33.9,,特定農業區,甲種建築用地,1140815,土地1建物1車位0,二層,4,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,82.85,2,2,2,有,無,5680000,68558,,0.0,0,,RPPNMLPLQHKGFAG48CB,丰野?哲隱五期,B棟2-2F號,
五結鄉,房地(土地+建物),宜蘭縣五結鄉錦草五路300巷,28.26,,特定農業區,甲種建築用地,1140822,土地4建物1車位0,四層,4,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,73.82,2,2,1,有,無,6630000,89813,,0.0,0,,RPWNMLPLQHKGFAG66DB,春悅帝璽,A5棟4樓號,
五結鄉,房地(土地+建物),宜蘭縣五結鄉錦草五路300巷,31.6,,特定農業區,甲種建築用地,1140822,土地4建物1車位0,四層,4,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,82.64,2,2,2,有,無,7330000,88698,,0.0,0,,RPXNMLPLQHKGFAG76DB,春悅帝璽,A6棟4樓號,
五結鄉,房地(土地+建物),宜蘭縣五結鄉錦草五路300巷,22.24,,特定農業區,甲種建築用地,1140822,土地4建物1車位0,四層,4,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,58.1,2,2,1,有,無,5190000,89329,,0.0,0,,RPOOMLPLQHKGFAG58DB,春悅帝璽,A8棟4樓號,
羅東鎮,房地(土地+建物)+車位,宜蘭縣羅東鎮維揚路,33.63,住,,,1140815,土地4建物1車位1,八層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,163.26,3,2,2,有,無,19680000,130377,坡道平面,27.27,1950000,,RPPNMLQLQHKGFAG68DB,力信擎朗,A棟1號,
羅東鎮,房地(土地+建物)+車位,宜蘭縣羅東鎮維揚路,33.63,住,,,1140816,土地4建物1車位1,二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,163.26,3,2,2,有,無,18120000,118906,坡道平面,27.27,1950000,,RPQNMLQLQHKGFAG78DB,力信擎朗,A棟1號,
羅東鎮,房地(土地+建物)+車位,宜蘭縣羅東鎮維揚路,33.63,住,,,1140818,土地4建物1車位1,九層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,163.26,3,2,2,有,無,19730000,132216,坡道平面,27.27,1750000,,RPRNMLQLQHKGFAG88DB,力信擎朗,A棟1號,
羅東鎮,房地(土地+建物)+車位,宜蘭縣羅東鎮維揚路,28.14,住,,,1140820,土地4建物1車位1,九層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,143.29,3,2,2,有,無,17030000,132770,坡道平面,29.71,1950000,,RPSNMLQLQHKGFAG98DB,力信擎朗,A棟3號,
五結鄉,房地(土地+建物),宜蘭縣五結鄉五結中路二段,22.83,,鄉村區,乙種建築用地,1140814,土地5建物1車位0,三層,4,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,53.37,1,2,1,有,無,4700000,88064,,0.0,0,,RPPNMLRLQHKGFAG68CB,謙羽,E3號,
五結鄉,房地(土地+建物),宜蘭縣五結鄉三吉一路230巷,655.49,,特定農業區,農牧用地,1140821,土地5建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,271.55,6,1,7,有,無,27900000,102744,,0.0,0,交易總價包含大吉三段445、501、568、568-1地號等四筆農地持分，交易價款共新台幣350萬元。,RPQNMLRLQHKGFAG78CB,光隱13,A棟0號,
