鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號,出租型態,有無管理員,租賃期間,有無電梯,附屬設備,租賃住宅服務
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,Rental type,Residential Manager,Rental period,elevator,equipment,Rental residential services
名間鄉,租賃房屋,南投縣名間鄉彰南路５４０之１號,306.94,,鄉村區,乙種建築用地,1140814,土地1建物1車位0,見其他登記事項,1,其他,住家用,鋼骨造,1060612,116.49,0,0,0,無,無,無,19900,171,,0.0,0,,RPPNMLOKQHKGFAM98CC,整棟(戶)出租,無,1141001~1150930,無,,
草屯鎮,租賃房屋,南投縣草屯鎮富中路７５號３樓,0.0,,,,1140811,土地0建物0車位0,三層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1040825,40.64,4,0,4,有,有,有,6000,148,,0.0,0,續租案件；,RPSNMLSKQHKGFBM17CC,分租套房,有,1140812~1150811,有,冷氣、熱水器、電視機、冰箱、網路,一般轉租
竹山鎮,租賃房屋,南投縣竹山鎮埔頭街７號,0.0,,,,1140815,土地0建物1車位0,全,2,透天厝,住家用,鋼筋混凝土造,0820506,191.0,4,2,3,有,無,有,18000,94,,0.0,0,,RPRNMLSKQHKGFDM27CC,整棟(戶)出租,無,1140820~1150819,無,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
草屯鎮,租賃房屋,南投縣草屯鎮富中路７３號６樓,0.0,,,,1140812,土地0建物0車位0,六層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1040825,40.64,4,0,4,有,有,有,6000,148,,0.0,0,多人共同承租2；,RPSNMLTKQHKGFBM27CC,分租套房,有,1140812~1150811,有,冷氣、熱水器、電視機、冰箱、網路,一般轉租
草屯鎮,租賃房屋,南投縣草屯鎮富中路７５號５樓,0.0,,,,1140816,土地0建物0車位0,五層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1040825,40.64,4,0,4,有,有,有,6500,160,,0.0,0,續租案件；,RPPNMLKLQHKGFBM78CC,分租套房,有,1140913~1150912,有,冷氣、熱水器、電視機、冰箱、網路,一般轉租
草屯鎮,租賃房屋,南投縣草屯鎮富中路７５號３樓,0.0,,,,1140814,土地0建物0車位0,三層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1040825,40.64,4,0,4,有,有,有,6000,148,,0.0,0,續租案件；,RPQNMLKLQHKGFBM88CC,分租套房,有,1140920~1150919,有,冷氣、熱水器、電視機、冰箱、網路,一般轉租
草屯鎮,租賃房屋+車位,南投縣草屯鎮芬草路二段４１７號５樓之３,21.89,,鄉村區,乙種建築用地,1140817,土地1建物1車位1,五層,9,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1071127,121.27,2,2,1,有,有,有,20000,165,坡道平面,0.0,0,,RPRNMLKLQHKGFBM98CC,整棟(戶)出租,有,1140901~1150831,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,
南投市,租賃房屋,南投縣南投市文林路８３號,97.0,住,,,1140813,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,0951226,273.56,3,5,4,有,無,無,26000,95,,0.0,0,,RPPNMLLLQHKGFAM78CC,,無,1140815~1160830,無,,
草屯鎮,租賃房屋,南投縣草屯鎮富春路四維巷６號六樓之３,0.0,,,,1140821,土地0建物1車位0,六層,12,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1120628,93.36,2,1,1,有,有,有,17400,186,,0.0,0,多人共同承租2；未租賃車位，建物登記含有車位面積；,RPPNMLMLQHKGFBM98CC,整棟(戶)出租,有,1140901~1150831,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
草屯鎮,租賃房屋,南投縣草屯鎮富中路６９號三樓,0.0,,,,1140817,土地0建物0車位0,三層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1040825,37.620000000000005,4,0,4,有,有,有,4800,128,,0.0,0,,RPQNMLMLQHKGFBM09CC,分租套房,有,1140817~1150816,有,冷氣、熱水器、電視機、冰箱、網路,一般轉租
草屯鎮,租賃房屋,南投縣草屯鎮富中路６９號二樓,0.0,,,,1140813,土地0建物0車位0,二層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1040825,37.620000000000005,4,0,4,有,有,有,5600,149,,0.0,0,續租案件；,RPRNMLMLQHKGFBM56CC,分租套房,有,1140910~1150909,有,冷氣、熱水器、電視機、冰箱、網路,一般轉租
草屯鎮,租賃房屋,南投縣草屯鎮富中路６３號,0.0,,,,1140814,土地0建物0車位0,一層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1040825,37.41,4,0,4,有,有,有,5500,147,,0.0,0,,RPSNMLMLQHKGFBM66CC,分租套房,有,1140814~1150813,有,冷氣、熱水器、電視機、網路,一般轉租
草屯鎮,租賃房屋,南投縣草屯鎮富中路５９號,0.0,,,,1140815,土地0建物0車位0,一層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1040825,37.85,4,0,4,有,有,有,5500,145,,0.0,0,,RPTNMLMLQHKGFBM76CC,分租套房,有,1140815~1150814,有,冷氣、熱水器、電視機、冰箱、網路,一般轉租
草屯鎮,租賃房屋,南投縣草屯鎮中興路２７８號,102.35,住,,,1140821,土地2建物1車位0,全,2,透天厝,住商用,鋼筋混凝土加強磚造,0650802,95.36,6,3,2,有,無,無,18000,189,,0.0,0,,RPUNMLMLQHKGFBM86CC,整棟(戶)出租,無,1140905~1160904,無,,
埔里鎮,租賃房屋,南投縣埔里鎮大同街１６-３號,0.0,,,,1140811,土地0建物1車位0,全,3,透天厝,住商用,鋼筋混凝土造,0860707,144.46,4,2,3,有,無,無,20000,138,,0.0,0,含增建或未登記建物。；,RPSNMLMLQHKGFCM76CC,整棟(戶)出租,無,1140811~1160810,無,,
埔里鎮,租賃房屋,南投縣埔里鎮南興街３１５巷３號５樓之３,19.31,住,,,1140812,土地1建物1車位0,五層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,0840717,114.69,3,2,1,有,有,無,15000,131,,0.0,0,每月管理費500元由承租人負擔，未計入租金。,RPPNMLQLQHKGFCM86CC,整棟(戶)出租,無,1140820~1150819,有,冷氣、熱水器、瓦斯或天然氣,
