鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
大園區,土地,林段1029地號,286.95,住,,,1141203,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,45110000,157205,,0.0,0,政府機關標讓售；,RPTNMLSJKIKGFEH09EA,0.0,0.0,0.0,無,
大園區,土地,林段1031地號,126.94,住,,,1141203,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,20110000,158421,,0.0,0,政府機關標讓售；,RPUNMLSJKIKGFEH56EA,0.0,0.0,0.0,無,
大園區,土地,林段1051地號,739.87,住,,,1141203,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,143120000,193439,,0.0,0,政府機關標讓售；,RPRNMLSJKIKGFEH88EA,0.0,0.0,0.0,無,
大園區,土地,林段1055地號,1215.43,住,,,1141203,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,214730000,176670,,0.0,0,政府機關標讓售；,RPSNMLSJKIKGFEH98EA,0.0,0.0,0.0,無,
大溪區,土地,社角段133地號,253.48,,特定農業區,農牧用地,1141105,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1500000,5918,,0.0,0,,RPOOMLPJJIKGFCH97DA,0.0,0.0,0.0,無,
龜山區,土地,兔子坑段1027地號,61.51,,山坡地保育區,丙種建築用地,1141105,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,5000000,81288,,0.0,0,,RPPNMLRJJIKGFHH78EA,0.0,0.0,0.0,無,
桃園區,房地(土地+建物),桃園市桃園區民富二街９５號,25.73,住,,,1141105,土地1建物1車位0,一層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830801,120.8,0,0,0,無,有,8800000,72848,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPWOMLKKJIKGFAH18DA,83.11,8.92,0.0,有,
中壢區,土地,石頭段37-92地號,4.85,都市：其他:道路用地,,,1141103,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,871932,179780,,0.0,0,包含公共設施保留地用地；,RPUOMLRJJIKGFBH68DA,0.0,0.0,0.0,無,00001
桃園區,車位,桃園市桃園區永安路７６５巷７７號等,0.0,,,,1141104,土地0建物1車位1,,,其他,,,,26.66,0,0,0,無,有,1900000,,坡道平面,26.66,1900000,建物坐落地號：中路一段50地號；僅車位交易；,RPVNMLKKJIKGFAH97DA,0.0,0.0,0.0,有,00002
中壢區,房地(土地+建物),桃園市中壢區百韜二街５２巷１３號七樓,5.44,住,,,1141101,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860811,32.4,1,1,1,有,有,2100000,64815,,0.0,0,,RPQOMLKKJIKGFBH67DA,23.27,0.0,0.0,有,00003
龍潭區,土地,龍祥段1004地號,5.08,,一般農業區,農牧用地,1141109,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,18432,3628,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLKKJIKGFCH57DA,0.0,0.0,0.0,無,00004
龍潭區,土地,龍祥段1004地號,10.16,,一般農業區,農牧用地,1141103,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,36876,3630,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,SPPNMLKKJIKGFCH67DA,0.0,0.0,0.0,無,00004
新屋區,土地,頭洲段718地號,72.56,商,,,1141104,土地6建物0車位0,,,其他,,,,0.0,0,0,0,無,無,5926500,81677,,0.0,0,,RPTNMLQJJIKGFDH58DA,0.0,0.0,0.0,無,
楊梅區,房地(土地+建物),桃園市楊梅區秀才路５１１巷３號５樓之４,11.55,,一般農業區,甲種建築用地,1141104,土地1建物1車位0,五層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840116,41.769999999999996,1,1,1,有,無,1250000,29926,,0.0,0,,RPTOMLNKJIKGFDH48DA,26.87,0.73,3.67,有,00006
