鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號,解約情形
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings,termination type
南屯區,房地(土地+建物)+車位,臺中市南屯區公益路二段,39.0,住,,,1141111,土地11建物1車位2,十九層,25,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,210.92,2,2,3,有,無,39600000,252571,坡道平面,78.68,6200000,,RPROMLLKJIKGFCB37CB,雙橡園1518,B1號,
北屯區,房地(土地+建物)+車位,臺中市北屯區太原路三段,10.44,商,,,1141111,土地1建物1車位1,十層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,156.13,3,2,2,有,無,21100000,155945,坡道平面,33.01,1900000,2/5土地合併,RPQNMLOKJIKGFBB37CB,原上琚,A1棟10F號,
南屯區,房地(土地+建物)+車位,臺中市南屯區五權西路二段與南屯路二段,15.11,住,,,1141115,土地4建物1車位1,十五層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,127.84,2,2,1,有,無,21070000,205633,坡道平面,38.02,2600000,,RPPNMLPKJIKGFCB47CB,豐邑泊金灣,A7棟15號,
豐原區,房地(土地+建物),臺中市豐原區豐裕路,19.11,住,,,1141115,土地1建物1車位0,三層,10,辦公商業大樓,商業用,鋼筋混凝土造,,57.84,0,0,0,無,無,8580000,148340,,0.0,0,,RPSNMLPKJIKGFDB87CB,ARC豐富特區,3F-B號,
南區,房地(土地+建物)+車位,臺中市南區慶順路,29.42,住,,,1141111,土地11建物1車位1,七層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,131.7,2,2,2,有,無,23180000,214701,坡道平面,35.38,2500000,,RPQNMLQKJIKGFAB47CB,浩瀚光与玥,A1棟07號,
南區,房地(土地+建物)+車位,臺中市南區慶順路,29.42,住,,,1141111,土地11建物1車位1,四層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,131.37,2,2,2,有,無,22260000,208264,坡道平面,35.05,2200000,,RPRNMLQKJIKGFAB57CB,浩瀚光与玥,A1棟04號,
北屯區,房地(土地+建物)+車位,臺中市北屯區松竹路一段,10.44,商,,,1141111,土地1建物1車位1,十七層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,123.03,2,2,2,有,無,18900000,183726,坡道平面,32.95,2350000,,RPQNMLQKJIKGFBB57CB,富宇琚山境,B棟6號,
北屯區,房地(土地+建物)+車位,臺中市北屯區松竹路一段,9.76,商,,,1141115,土地1建物1車位1,十一層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,117.17,2,2,2,有,無,17250000,176918,坡道平面,32.95,2350000,,RPRNMLQKJIKGFBB67CB,富宇琚山境,B棟1號,
北屯區,房地(土地+建物)+車位,臺中市北屯區松竹路一段,11.69,商,,,1141112,土地1建物1車位1,十七層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,133.6,3,2,2,有,無,20600000,179334,坡道平面,32.95,2550000,,RPSNMLQKJIKGFBB77CB,富宇琚山境,B棟5號,
梧棲區,房地(土地+建物)+車位,臺中市梧棲區興農路與興國路交叉口,18.82,商,,,1141116,土地1建物1車位1,十九層,19,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,,163.83,3,2,3,有,無,16940000,118710,坡道平面,35.45,1700000,,RPPNMLQKJIKGFFB87CB,富宇富嶼,B6棟19F號,
北屯區,房地(土地+建物),臺中市北屯區軍福十三路,17.06,住,,,1141114,土地2建物1車位0,四層,7,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,,67.34,2,2,2,有,無,9090000,134987,,0.0,0,,RPUNMLRKJIKGFBB08CB,高綺幸匯,Ｂ棟0號,
烏日區,房地(土地+建物)+車位,臺中市烏日區環河路五段和三榮九路口,27.19,住,,,1141113,土地1建物1車位2,十層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,176.49,3,2,2,有,無,21120000,141633,坡道平面,56.32,4100000,,RPRNMLRKJIKGFIB48CB,櫻花大綻,10-B9棟0號,
北屯區,房地(土地+建物)+車位,臺中市北屯區北平路四段與熱河路二段交叉口,24.35,住,,,1141117,土地5建物1車位1,三層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,81.84,2,1,2,有,無,13230000,161151,其他,7.5,1250000,,RPRNMLSKJIKGFBB87CB,京日晶日,B棟3號,
西屯區,房地(土地+建物)+車位,臺中市西屯區福科二路,22.19,住,,,1141115,土地1建物1車位1,四層,9,華廈(10層含以下有電梯),住家用,見其他登記事項,,107.39,2,2,2,有,無,17800000,184723,一樓平面,27.27,3000000,,RPQNMLSKJIKGFCB87CB,怡山自在,4F-A號,
南屯區,房地(土地+建物),臺中市南屯區龍鎮二街115號旁,22.48,住,,,1141118,土地1建物1車位0,九層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,64.81,2,1,1,有,無,11700000,180528,,0.0,0,,RPRNMLSKJIKGFCB97CB,誠寓所,A1號,
豐原區,房地(土地+建物)+車位,臺中市豐原區成功路,16.78,住,,,1141112,土地1建物1車位1,五層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,78.28,2,2,1,有,無,10220000,137640,塔式車位,12.02,1100000,停車位位於B1、B2層,RPQNMLSKJIKGFDB97CB,悅光2,D棟5號,
后里區,房地(土地+建物),臺中市后里區公館路,86.94,,特定農業區,甲種建築用地,1141113,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,140.5,4,2,3,有,無,11980000,85267,,0.0,0,,RPTNMLSKJIKGFDB28CB,博墅青禾,B棟8號,
后里區,房地(土地+建物),臺中市后里區公館路,98.2,,特定農業區,甲種建築用地,1141113,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,139.8,4,2,3,有,無,12680000,90701,,0.0,0,,RPUNMLSKJIKGFDB38CB,博墅青禾,C棟6號,
后里區,房地(土地+建物),臺中市后里區公館路,86.94,,特定農業區,甲種建築用地,1141115,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,140.5,4,2,3,有,無,11980000,85267,,0.0,0,,RPVNMLSKJIKGFDB48CB,博墅青禾,B棟7號,
南區,房地(土地+建物)+車位,臺中市南區慶順路,22.91,住,,,1141116,土地1建物1車位1,十五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,116.67,2,2,1,有,無,20160000,216301,坡道平面,34.1,2300000,,RPSNMLTKJIKGFAB97CB,惠宇大沁,D棟15號,
南區,房地(土地+建物)+車位,臺中市南區慶順路,30.12,住,,,1141111,土地1建物1車位1,十層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,143.19,2,2,2,有,無,24210000,202677,坡道平面,34.1,2100000,,RPTNMLTKJIKGFAB08CB,惠宇大沁,A棟10號,
南區,房地(土地+建物)+車位,臺中市南區高工路vs文心南路,19.76,住,,,1141111,土地2建物1車位2,1+2層,22,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,,190.65,0,0,2,有,無,36500000,238382,坡道平面,57.88,4850000,,RPVNMLTKJIKGFAB28CB,語文心,S棟8號,
沙鹿區,房地(土地+建物),臺中市沙鹿區民族路,13.41,住,,,1141115,土地6建物1車位0,十層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,62.35,2,1,1,有,無,7350000,117883,,0.0,0,,RPPNMLTKJIKGFFB18CB,富旺心海綻,A8棟0號,
清水區,房地(土地+建物)+車位,臺中市清水區港埠路二段、港新一路、港新二路口,10.47,商,,,1141111,土地1建物1車位1,四層,15,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,,131.99,3,2,2,有,無,8810000,72582,坡道平面,27.97,1260000,親友、員工、共有人或其他特殊關係間之交易；,RPTNMLTKJIKGFFB58CB,佳泰琢閱,C8棟4F號,
大雅區,房地(土地+建物)+車位,臺中市大雅區雅環路一段,28.34,住,,,1141117,土地5建物1車位1,九層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,158.97,3,2,2,有,無,23390000,167994,坡道平面,33.43,2300000,,RPRNMLTKJIKGFHB58CB,坤聯發大雅匯,F棟09號,
霧峰區,房地(土地+建物)+車位,臺中市霧峰區四德北路85巷,32.2,,特定農業區,甲種建築用地,1141116,土地2建物1車位1,七層,9,華廈(10層含以下有電梯),住家用,鋼骨鋼筋混凝土造,,143.35,3,2,2,有,無,11730000,86086,坡道平面,27.42,1750000,,RPQNMLTKJIKGFIB58CB,富貴京品,7B號,
霧峰區,房地(土地+建物)+車位,臺中市霧峰區四德北路85巷,21.97,,特定農業區,甲種建築用地,1141116,土地2建物1車位1,六層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,106.5,2,2,2,有,無,8430000,84471,坡道平面,27.42,1750000,,RPRNMLTKJIKGFIB68CB,富貴京品,6E號,
太平區,房地(土地+建物)+車位,臺中市太平區太堤西路,15.61,住,,,1141114,土地1建物1車位2,一層,12,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,143.26,0,0,0,無,無,16830000,178205,坡道平面,71.04,3960000,,RPPNMLTKJIKGFJB58CB,大耀閱川,B棟店號,
