編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPSNMLPJLHLGFDB97DA,49,67.53,住商用,鋼筋混凝土造,66年1月18日,四層,一層 二層 三層 四層 地下層,持分移轉
RPQNMLLKKHLGFDB37DA,30,33.17,住家用,鋼筋混凝土造,84年10月20日,十層,十層 陽台,全筆移轉
RPQNMLLKKHLGFDB37DA,30,16.64,共有部份,鋼筋混凝土造,84年10月20日,十層,,持分移轉
RPPNMLTJKHLGFHB38DA,2,41.87,集合住宅,鋼筋混凝土造,112年12月28日,十二層,二層 陽台,持分移轉
RPPNMLTJKHLGFHB38DA,2,35.19,本共有部分之項目有停車空間、消防機房、機房、梯廳、安全梯、無障礙電梯、水箱、排煙室、防空避難室兼停車空間、台電配電室、發電機房、台電通道、電信機房、管委會使用空間、梯間、資源回收空間、電梯及電梯機房等１８項,鋼筋混凝土造,112年12月28日,十二層,,持分移轉
RPTQMLMJKHLGFBB77DA,38,8.25,商業用,鋼筋混凝土造,77年7月12日,一層,一層,全筆移轉
RPOPMLTJKHLGFCB97DA,33,24.38,商業用,鋼筋混凝土造,82年5月31日,九層,七層,全筆移轉
RPOPMLTJKHLGFCB97DA,33,11.32,共有部份,鋼筋混凝土造,82年5月31日,九層,,持分移轉
RPQNMLLKKHLGFCB27DA,31,14.02,住家用,鋼筋混凝土造,83年9月8日,十三層,十一層 陽台,全筆移轉
RPQNMLLKKHLGFCB27DA,31,7.68,共有部份,鋼筋混凝土造,83年9月8日,十三層,,持分移轉
RPPNMLNKKHLGFDB47DA,31,81.07,住家用,鋼筋混凝土造,84年5月9日,七層,五層 陽台 花台,全筆移轉
RPPNMLNKKHLGFDB47DA,31,35.05,共用部份,鋼筋混凝土造,84年5月9日,七層,,持分移轉
RPXOMLMKKHLGFCB18DA,3,268.96,辦公室,鋼骨鋼筋混凝土造、鋼筋混凝土造,112年3月27日,二十九層,二十二層 陽台 雨遮,全筆移轉
RPXOMLMKKHLGFCB18DA,3,83.98,本共有部分係依使用執照之建築物概要表記載項目有：門廳、無障礙電梯、緊急升降機電梯、電梯、車道、雨遮、管委會使用空間、梯廳、排煙室、樓梯間、管道間、防災中心、外廊、消防中繼機房、機械室、水錶室、電梯機房、子母水箱等１８項。,鋼骨鋼筋混凝土造、鋼筋混凝土造,112年3月27日,二十九層,,持分移轉
RPXOMLMKKHLGFCB18DA,3,4.48,本共有部分係依使用執照之建築物概要表記載項目有：機電空間等１項。,鋼骨鋼筋混凝土造、鋼筋混凝土造,112年3月27日,二十九層,,持分移轉
RPXOMLMKKHLGFCB18DA,3,175.48,本共有部分係依使用執照之建築物概要表記載項目有：停車空間、排煙室、梯廳、樓梯間、消防機房、車道、無障礙電梯、緊急升降機電梯、電梯、水箱、管道間、雨污水機房、電信室、防空避難室兼停車空間、消防中繼機房、台電配電室、發電機房、電錶位置、受電箱區、垃圾回收區等２０項。,鋼骨鋼筋混凝土造、鋼筋混凝土造,112年3月27日,二十九層,,持分移轉
RPPNMLSJKHLGFIB38DA,31,368.76,店舖．住宅．梯間,鋼筋混凝土造,84年4月27日,四層,一層 二層 三層 四層 陽台 見其他登記事項,全筆移轉
RPPNMLMLKHLGFEB57DA,44,261.60,農舍,加強磚造,71年7月19日,二層,一層 二層,全筆移轉
RPQNMLOLKHLGFGB08DA,61,25.20,房舍,木石磚造（磚石造）,,一層,一層,全筆移轉
RPUNMLPJKHLGFFB28DA,35,252.12,住商用,鋼筋混凝土造,79年10月10日,三層,一層 二層 三層 電梯樓梯間,全筆移轉
RPPOMLTJKHLGFBB87DA,32,34.05,住家用,鋼筋混凝土造,82年12月14日,八層,七層 花台,全筆移轉
RPPOMLTJKHLGFBB87DA,32,18.75,共有部分,鋼筋混凝土造,82年12月14日,八層,,持分移轉
RPRNMLPLKHLGFHB38DA,43,63.17,住家用,鋼筋混凝土造,71年9月10日,三層,一層,全筆移轉
